,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2021-09-01 00:00:00+02:00,91.92,53.208,369.82000000000005,59.971999999999994
2021-09-01 01:00:00+02:00,82.968,53.208,369.82000000000005,59.278999999999996
2021-09-01 02:00:00+02:00,82.32000000000001,53.196,375.56,57.827
2021-09-01 03:00:00+02:00,82.70400000000001,53.184000000000005,370.64000000000004,54.846
2021-09-01 04:00:00+02:00,89.016,53.208,382.94000000000005,54.196999999999996
2021-09-01 05:00:00+02:00,119.208,53.208,396.06,51.854
2021-09-01 06:00:00+02:00,139.44,53.208,408.36,50.16
2021-09-01 07:00:00+02:00,160.94400000000002,53.22,441.98,46.915
2021-09-01 08:00:00+02:00,164.616,53.22,502.66,43.736
2021-09-01 09:00:00+02:00,162.144,53.22,585.48,43.571
2021-09-01 10:00:00+02:00,155.856,53.256,635.5,44.769999999999996
2021-09-01 11:00:00+02:00,154.536,53.244,681.4200000000001,47.201
2021-09-01 12:00:00+02:00,152.76,53.208,706.0200000000001,50.05
2021-09-01 13:00:00+02:00,149.232,53.196,707.6600000000001,53.504
2021-09-01 14:00:00+02:00,147.288,53.172000000000004,675.6800000000001,54.153
2021-09-01 15:00:00+02:00,147.0,53.172000000000004,628.12,56.936
2021-09-01 16:00:00+02:00,145.512,53.160000000000004,572.36,58.904999999999994
2021-09-01 17:00:00+02:00,149.544,53.148,513.32,56.770999999999994
2021-09-01 18:00:00+02:00,153.216,53.136,440.34000000000003,55.44
2021-09-01 19:00:00+02:00,158.856,53.160000000000004,393.6,54.01
2021-09-01 20:00:00+02:00,159.0,53.160000000000004,390.32000000000005,53.669
2021-09-01 21:00:00+02:00,149.88,53.196,384.58000000000004,52.58
2021-09-01 22:00:00+02:00,142.056,53.208,378.84000000000003,54.108999999999995
2021-09-01 23:00:00+02:00,129.864,53.22,369.0,53.79
2021-09-02 00:00:00+02:00,93.12,53.244,361.62,52.480999999999995
2021-09-02 01:00:00+02:00,91.488,53.256,364.08000000000004,46.805
2021-09-02 02:00:00+02:00,96.60000000000001,53.28,376.38000000000005,44.461999999999996
2021-09-02 03:00:00+02:00,110.568,53.28,378.02000000000004,39.248
2021-09-02 04:00:00+02:00,123.792,53.292,381.3,35.266
2021-09-02 05:00:00+02:00,150.816,53.304,383.76000000000005,32.021
2021-09-02 06:00:00+02:00,166.656,53.292,389.50000000000006,29.601
2021-09-02 07:00:00+02:00,181.008,53.292,430.50000000000006,28.764999999999997
2021-09-02 08:00:00+02:00,183.048,53.316,514.14,28.511999999999997
2021-09-02 09:00:00+02:00,179.808,53.316,594.5,30.272
2021-09-02 10:00:00+02:00,176.04,53.304,663.38,32.549
2021-09-02 11:00:00+02:00,171.72,53.28,709.3000000000001,36.344
2021-09-02 12:00:00+02:00,165.216,53.256,715.86,39.797999999999995
2021-09-02 13:00:00+02:00,161.496,53.232,671.58,44.506
2021-09-02 14:00:00+02:00,157.15200000000002,53.232,650.2600000000001,48.333999999999996
2021-09-02 15:00:00+02:00,152.592,53.22,603.5200000000001,52.525
2021-09-02 16:00:00+02:00,147.048,53.208,538.74,55.22
2021-09-02 17:00:00+02:00,142.776,53.208,479.70000000000005,56.858999999999995
2021-09-02 18:00:00+02:00,135.984,53.22,394.42,58.729
2021-09-02 19:00:00+02:00,132.672,53.232,360.8,61.919
2021-09-02 20:00:00+02:00,128.952,53.232,360.8,64.119
2021-09-02 21:00:00+02:00,118.848,53.22,359.16,64.438
2021-09-02 22:00:00+02:00,108.024,53.232,359.16,65.725
2021-09-02 23:00:00+02:00,88.032,53.256,354.24,65.33999999999999
2021-09-03 00:00:00+02:00,70.8,53.256,330.46000000000004,64.922
2021-09-03 01:00:00+02:00,64.728,53.256,333.74,63.315999999999995
2021-09-03 02:00:00+02:00,64.272,53.28,333.74,63.205999999999996
2021-09-03 03:00:00+02:00,65.904,53.28,335.38000000000005,61.787
2021-09-03 04:00:00+02:00,70.536,53.292,342.76000000000005,61.116
2021-09-03 05:00:00+02:00,90.696,53.304,351.78000000000003,59.773999999999994
2021-09-03 06:00:00+02:00,129.48,53.304,359.98,59.114
2021-09-03 07:00:00+02:00,151.656,53.316,396.88000000000005,54.669999999999995
2021-09-03 08:00:00+02:00,159.264,53.304,463.3,51.842999999999996
2021-09-03 09:00:00+02:00,160.56,53.304,548.58,50.314
2021-09-03 10:00:00+02:00,159.312,53.328,623.2,49.840999999999994
2021-09-03 11:00:00+02:00,153.38400000000001,53.316,681.4200000000001,49.675999999999995
2021-09-03 12:00:00+02:00,146.68800000000002,53.292,697.82,48.465999999999994
2021-09-03 13:00:00+02:00,144.672,53.268,696.1800000000001,46.992
2021-09-03 14:00:00+02:00,141.984,53.244,668.3000000000001,46.079
2021-09-03 15:00:00+02:00,138.504,53.232,621.5600000000001,45.705
2021-09-03 16:00:00+02:00,142.536,53.232,542.84,44.022
2021-09-03 17:00:00+02:00,151.464,53.232,466.58000000000004,41.150999999999996
2021-09-03 18:00:00+02:00,156.504,53.244,396.88000000000005,36.574999999999996
2021-09-03 19:00:00+02:00,159.696,53.256,358.34000000000003,35.607
2021-09-03 20:00:00+02:00,158.568,53.256,355.88000000000005,36.696
2021-09-03 21:00:00+02:00,150.96,53.268,353.42,39.974
2021-09-03 22:00:00+02:00,139.392,53.28,356.70000000000005,42.602999999999994
2021-09-03 23:00:00+02:00,128.376,53.304,339.48,43.592999999999996
2021-09-04 00:00:00+02:00,110.664,53.316,332.92,44.11
2021-09-04 01:00:00+02:00,107.16,53.316,332.92,43.384
2021-09-04 02:00:00+02:00,105.264,53.328,331.28000000000003,41.547
2021-09-04 03:00:00+02:00,107.85600000000001,53.34,340.3,40.634
2021-09-04 04:00:00+02:00,111.888,53.34,346.04,39.885999999999996
2021-09-04 05:00:00+02:00,122.016,53.34,346.86,36.849999999999994
2021-09-04 06:00:00+02:00,141.336,53.34,352.6,34.683
2021-09-04 07:00:00+02:00,155.904,53.352000000000004,398.52000000000004,29.282
2021-09-04 08:00:00+02:00,178.08,53.328,493.64000000000004,23.363999999999997
2021-09-04 09:00:00+02:00,189.768,53.34,573.1800000000001,21.241
2021-09-04 10:00:00+02:00,191.064,53.316,635.5,16.907
2021-09-04 11:00:00+02:00,188.112,53.292,676.5,15.565
2021-09-04 12:00:00+02:00,186.528,53.160000000000004,696.1800000000001,15.312
2021-09-04 13:00:00+02:00,186.624,53.136,689.62,16.038
