,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-10-01 01:00:00+03:00,40.02,32.4625,51.660000000000004,0.18325,38.745000000000005,2.928,8.112,11.48,,0.0,2.772
2021-10-01 02:00:00+03:00,39.1575,32.585,52.275000000000006,0.18325,35.055,2.67,8.139,11.48,,0.0,2.8187499999999996
2021-10-01 03:00:00+03:00,39.042500000000004,33.075,52.275000000000006,0.18325,33.005,2.298,8.16,11.48,,0.0,3.0635
2021-10-01 04:00:00+03:00,38.64,33.075,52.275000000000006,0.18325,33.825,2.418,8.166,11.48,,0.0,3.4732499999999997
2021-10-01 05:00:00+03:00,39.2725,33.075,52.685,0.18325,35.260000000000005,2.97,8.169,11.48,,0.0,3.66025
2021-10-01 06:00:00+03:00,41.17,32.707499999999996,62.935,0.18325,43.46,4.932,8.172,11.89,,0.0,3.6327499999999997
2021-10-01 07:00:00+03:00,42.6075,32.095,70.72500000000001,0.18325,56.580000000000005,6.666,8.172,12.095,,0.0,3.828
2021-10-01 08:00:00+03:00,44.447500000000005,32.339999999999996,72.16000000000001,0.18325,59.040000000000006,7.47,8.172,12.095,,0.0,3.9572499999999997
2021-10-01 09:00:00+03:00,44.3325,32.339999999999996,71.545,0.18325,60.27,8.154,8.172,11.89,,0.0,3.9902499999999996
2021-10-01 10:00:00+03:00,44.39,32.4625,69.495,0.3665,61.50000000000001,8.334,8.169,11.89,,0.0,4.1305
2021-10-01 11:00:00+03:00,44.505,32.83,69.08500000000001,1.28275,58.63,7.122,8.172,12.505,,0.0,4.103
2021-10-01 12:00:00+03:00,43.010000000000005,33.565,68.47,3.11525,51.045,6.75,8.169,13.940000000000001,,0.0,4.02325
2021-10-01 13:00:00+03:00,42.4925,33.565,68.265,3.11525,51.045,5.934,8.169,13.530000000000001,,0.0,4.0535
2021-10-01 14:00:00+03:00,42.0325,32.9525,69.905,3.665,52.685,5.202,8.169,14.145000000000001,,0.0,4.224
2021-10-01 15:00:00+03:00,42.8375,33.565,69.08500000000001,3.665,50.43000000000001,4.944,8.172,14.145000000000001,,0.0,4.433
2021-10-01 16:00:00+03:00,44.505,33.1975,71.135,3.665,48.995000000000005,5.496,8.187,14.145000000000001,,0.0,4.53475
2021-10-01 17:00:00+03:00,45.1375,32.9525,71.95500000000001,3.665,52.07000000000001,6.132000000000001,8.205,14.145000000000001,,0.0,4.6915
2021-10-01 18:00:00+03:00,44.965,33.9325,71.95500000000001,3.665,55.145,6.54,8.211,14.145000000000001,,0.0,4.994
2021-10-01 19:00:00+03:00,44.620000000000005,34.4225,71.95500000000001,3.665,56.785000000000004,7.212,8.226,14.965000000000002,,0.0,5.137
2021-10-01 20:00:00+03:00,44.85,34.6675,70.52000000000001,3.665,57.605000000000004,6.288,8.238,14.965000000000002,,0.0,5.508249999999999
2021-10-01 21:00:00+03:00,43.4125,34.79,62.730000000000004,3.665,51.865,4.266,8.253,15.170000000000002,,0.0,5.72825
2021-10-01 22:00:00+03:00,41.6875,34.6675,55.55500000000001,3.665,42.230000000000004,3.564,8.268,15.375000000000002,,0.0,5.5275
2021-10-01 23:00:00+03:00,40.825,33.565,52.275000000000006,3.665,38.745000000000005,2.952,8.283,14.965000000000002,,0.0,5.8382499999999995
2021-10-02 00:00:00+03:00,40.940000000000005,32.339999999999996,49.815000000000005,3.8482499999999997,38.13,2.358,8.295,15.375000000000002,,0.0,5.6594999999999995
2021-10-02 01:00:00+03:00,40.8825,32.095,47.150000000000006,3.8482499999999997,38.540000000000006,2.244,8.313,15.580000000000002,,0.0,5.88775
2021-10-02 02:00:00+03:00,40.6525,32.095,46.945,3.665,38.745000000000005,2.148,8.325,15.375000000000002,,0.0,5.93175
2021-10-02 03:00:00+03:00,40.71,32.095,46.945,3.8482499999999997,39.36,2.232,8.34,15.375000000000002,,0.0,5.9152499999999995
2021-10-02 04:00:00+03:00,40.6525,31.9725,46.945,3.8482499999999997,39.975,2.412,8.343,15.375000000000002,,0.0,5.942749999999999
2021-10-02 05:00:00+03:00,40.25,32.2175,46.945,2.932,40.385000000000005,2.628,8.34,14.350000000000001,,0.0,6.121499999999999
2021-10-02 06:00:00+03:00,39.79,32.339999999999996,48.175000000000004,0.18325,40.385000000000005,2.598,8.34,11.48,,0.0,6.1434999999999995
2021-10-02 07:00:00+03:00,39.56,32.83,51.865,0.3665,39.36,3.096,8.34,11.48,,0.0,6.132499999999999
