,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore
2021-12-15 08:00:00+01:00,0.0,11757.0,0.0,6970.0,1506.0,0.0,7610.0
2021-12-15 09:00:00+01:00,0.0,12570.0,0.0,6973.0,1475.0,1.0,7793.0
2021-12-15 10:00:00+01:00,0.0,12084.0,0.0,6972.0,1498.0,4.0,7954.0
2021-12-15 11:00:00+01:00,0.0,12007.0,0.0,6973.0,1499.0,7.0,8053.0
2021-12-15 12:00:00+01:00,0.0,12086.0,0.0,6970.0,1463.0,6.0,8222.0
2021-12-15 13:00:00+01:00,0.0,12029.0,0.0,6970.0,1504.0,3.0,8268.0
2021-12-15 14:00:00+01:00,0.0,11941.0,0.0,6969.0,1505.0,0.0,8347.0
2021-12-15 15:00:00+01:00,0.0,12243.0,0.0,6970.0,1518.0,0.0,8217.0
2021-12-15 16:00:00+01:00,160.0,11783.0,0.0,6969.0,1519.0,0.0,8386.0
2021-12-15 17:00:00+01:00,160.0,11807.0,0.0,6971.0,1515.0,0.0,8226.0
2021-12-15 18:00:00+01:00,0.0,10910.0,0.0,6971.0,1505.0,0.0,8258.0
2021-12-15 19:00:00+01:00,0.0,10443.0,0.0,6973.0,1492.0,0.0,8261.0
2021-12-15 20:00:00+01:00,0.0,10518.0,0.0,6973.0,1409.0,0.0,8192.0
2021-12-15 21:00:00+01:00,0.0,10628.0,0.0,6975.0,1312.0,0.0,8333.0
2021-12-15 22:00:00+01:00,0.0,10139.0,0.0,6974.0,1271.0,0.0,8584.0
2021-12-15 23:00:00+01:00,0.0,8947.0,0.0,6972.0,1219.0,0.0,8735.0
2021-12-16 00:00:00+01:00,0.0,6334.0,0.0,6973.0,1177.0,0.0,8943.0
2021-12-16 01:00:00+01:00,0.0,6847.0,0.0,6972.0,1185.0,0.0,9053.0
2021-12-16 02:00:00+01:00,0.0,7021.0,0.0,6973.0,1177.0,0.0,8988.0
2021-12-16 03:00:00+01:00,0.0,6554.0,0.0,6973.0,1181.0,0.0,8946.0
2021-12-16 04:00:00+01:00,0.0,7083.0,0.0,6972.0,1191.0,0.0,8916.0
2021-12-16 05:00:00+01:00,0.0,7696.0,0.0,6972.0,1261.0,0.0,8925.0
2021-12-16 06:00:00+01:00,0.0,8813.0,0.0,6970.0,1406.0,0.0,8970.0
2021-12-16 07:00:00+01:00,0.0,9479.0,0.0,6972.0,1476.0,0.0,9022.0
2021-12-16 08:00:00+01:00,0.0,10446.0,0.0,6972.0,1500.0,0.0,8889.0
2021-12-16 09:00:00+01:00,0.0,10081.0,0.0,6972.0,1526.0,4.0,8938.0
2021-12-16 10:00:00+01:00,0.0,10682.0,0.0,6971.0,1508.0,21.0,8926.0
2021-12-16 11:00:00+01:00,0.0,11040.0,0.0,6975.0,1473.0,34.0,8829.0
2021-12-16 12:00:00+01:00,0.0,10916.0,0.0,6974.0,1469.0,35.0,8792.0
2021-12-16 13:00:00+01:00,0.0,12018.0,0.0,6973.0,1466.0,23.0,8687.0
2021-12-16 14:00:00+01:00,0.0,11240.0,0.0,6974.0,1477.0,7.0,8614.0
2021-12-16 15:00:00+01:00,0.0,12165.0,0.0,6974.0,1484.0,0.0,8720.0
2021-12-16 16:00:00+01:00,160.0,11460.0,0.0,6973.0,1492.0,0.0,8715.0
2021-12-16 17:00:00+01:00,160.0,11704.0,0.0,6972.0,1508.0,0.0,8839.0
2021-12-16 18:00:00+01:00,0.0,11370.0,0.0,6974.0,1512.0,0.0,8814.0
2021-12-16 19:00:00+01:00,0.0,10900.0,0.0,6975.0,1509.0,0.0,8794.0
2021-12-16 20:00:00+01:00,0.0,10714.0,0.0,6973.0,1490.0,0.0,8712.0
2021-12-16 21:00:00+01:00,0.0,10150.0,0.0,6974.0,1432.0,0.0,8663.0
2021-12-16 22:00:00+01:00,0.0,9931.0,0.0,6973.0,1388.0,0.0,8572.0
2021-12-16 23:00:00+01:00,0.0,9580.0,0.0,6972.0,1276.0,0.0,8472.0
2021-12-17 00:00:00+01:00,0.0,6806.0,0.0,6971.0,1153.0,0.0,8324.0
2021-12-17 01:00:00+01:00,0.0,7518.0,0.0,6971.0,1115.0,0.0,8231.0
2021-12-17 02:00:00+01:00,0.0,7480.0,0.0,6971.0,1110.0,0.0,8121.0
2021-12-17 03:00:00+01:00,0.0,7341.0,0.0,6970.0,1121.0,0.0,7993.0
2021-12-17 04:00:00+01:00,0.0,7596.0,0.0,6971.0,1164.0,0.0,7750.0
2021-12-17 05:00:00+01:00,0.0,9336.0,0.0,6969.0,1338.0,0.0,7483.0
2021-12-17 06:00:00+01:00,0.0,9821.0,0.0,6966.0,1554.0,0.0,7113.0
2021-12-17 07:00:00+01:00,0.0,11854.0,0.0,6967.0,1583.0,0.0,6648.0
2021-12-17 08:00:00+01:00,0.0,12612.0,0.0,6968.0,1614.0,0.0,6054.0
2021-12-17 09:00:00+01:00,0.0,12978.0,0.0,6968.0,1638.0,4.0,5463.0
2021-12-17 10:00:00+01:00,0.0,14289.0,0.0,6968.0,1629.0,16.0,4805.0
2021-12-17 11:00:00+01:00,0.0,13700.0,0.0,6966.0,1601.0,26.0,4149.0
2021-12-17 12:00:00+01:00,0.0,14984.0,0.0,6779.0,1609.0,26.0,3732.0
2021-12-17 13:00:00+01:00,0.0,14479.0,0.0,6480.0,1617.0,16.0,3512.0
2021-12-17 14:00:00+01:00,0.0,14177.0,0.0,6166.0,1626.0,4.0,3464.0
2021-12-17 15:00:00+01:00,0.0,14447.0,0.0,5827.0,1637.0,0.0,3745.0
2021-12-17 16:00:00+01:00,0.0,14242.0,0.0,5785.0,1637.0,0.0,4169.0
2021-12-17 17:00:00+01:00,0.0,13308.0,0.0,5786.0,1638.0,0.0,4824.0
2021-12-17 18:00:00+01:00,0.0,12590.0,0.0,5785.0,1634.0,0.0,5560.0
2021-12-17 19:00:00+01:00,0.0,12337.0,0.0,5785.0,1650.0,0.0,6040.0
2021-12-17 20:00:00+01:00,0.0,10753.0,0.0,5785.0,1615.0,0.0,6437.0
2021-12-17 21:00:00+01:00,0.0,10034.0,0.0,5785.0,1576.0,0.0,6781.0
2021-12-17 22:00:00+01:00,0.0,9255.0,0.0,5785.0,1418.0,0.0,6933.0
2021-12-17 23:00:00+01:00,0.0,9406.0,0.0,5786.0,1391.0,0.0,6919.0
2021-12-18 00:00:00+01:00,0.0,6962.0,0.0,5787.0,1336.0,0.0,6927.0
2021-12-18 01:00:00+01:00,0.0,7056.0,0.0,5786.0,1278.0,0.0,6972.0
2021-12-18 02:00:00+01:00,0.0,7188.0,0.0,5786.0,1194.0,0.0,6960.0
2021-12-18 03:00:00+01:00,0.0,7029.0,0.0,5787.0,1187.0,0.0,6904.0
2021-12-18 04:00:00+01:00,0.0,7393.0,0.0,5788.0,1201.0,0.0,6744.0
2021-12-18 05:00:00+01:00,0.0,7380.0,0.0,5787.0,1264.0,0.0,6546.0
2021-12-18 06:00:00+01:00,0.0,7617.0,0.0,5787.0,1350.0,0.0,6421.0
2021-12-18 07:00:00+01:00,0.0,8818.0,0.0,5788.0,1445.0,0.0,6547.0
2021-12-18 08:00:00+01:00,0.0,9323.0,0.0,5786.0,1475.0,0.0,6506.0
2021-12-18 09:00:00+01:00,0.0,9988.0,0.0,5786.0,1483.0,1.0,6502.0
2021-12-18 10:00:00+01:00,0.0,10522.0,0.0,5786.0,1483.0,8.0,6613.0
2021-12-18 11:00:00+01:00,0.0,10489.0,0.0,5787.0,1496.0,14.0,6778.0
2021-12-18 12:00:00+01:00,0.0,10167.0,0.0,5786.0,1493.0,15.0,6780.0
2021-12-18 13:00:00+01:00,0.0,10758.0,0.0,5786.0,1489.0,10.0,7026.0
2021-12-18 14:00:00+01:00,0.0,10366.0,0.0,5786.0,1485.0,3.0,7153.0
2021-12-18 15:00:00+01:00,0.0,10269.0,0.0,5786.0,1498.0,0.0,7323.0
2021-12-18 16:00:00+01:00,0.0,10003.0,0.0,5786.0,1496.0,0.0,7466.0
2021-12-18 17:00:00+01:00,0.0,9334.0,0.0,5786.0,1494.0,0.0,7575.0
2021-12-18 18:00:00+01:00,0.0,9366.0,0.0,5786.0,1491.0,0.0,7879.0
2021-12-18 19:00:00+01:00,0.0,9555.0,0.0,5786.0,1486.0,0.0,8103.0
2021-12-18 20:00:00+01:00,0.0,9078.0,0.0,5787.0,1472.0,0.0,8268.0
2021-12-18 21:00:00+01:00,0.0,8529.0,0.0,5787.0,1385.0,0.0,8197.0
2021-12-18 22:00:00+01:00,0.0,8316.0,0.0,5788.0,1319.0,0.0,8241.0
2021-12-18 23:00:00+01:00,0.0,7537.0,0.0,5790.0,1254.0,0.0,8416.0
2021-12-19 00:00:00+01:00,0.0,5477.0,0.0,5789.0,1155.0,0.0,8407.0
2021-12-19 01:00:00+01:00,0.0,5120.0,0.0,5788.0,1112.0,0.0,8536.0
2021-12-19 02:00:00+01:00,0.0,5265.0,0.0,5787.0,1112.0,0.0,8502.0
2021-12-19 03:00:00+01:00,0.0,4937.0,0.0,5787.0,1112.0,0.0,8592.0
2021-12-19 04:00:00+01:00,0.0,5287.0,0.0,5788.0,1105.0,0.0,8577.0
2021-12-19 05:00:00+01:00,0.0,5460.0,0.0,5788.0,1140.0,0.0,8623.0
2021-12-19 06:00:00+01:00,0.0,6140.0,0.0,5787.0,1181.0,0.0,8523.0
2021-12-19 07:00:00+01:00,0.0,6830.0,0.0,5801.0,1249.0,0.0,8548.0
2021-12-19 08:00:00+01:00,0.0,7980.0,0.0,5848.0,1309.0,0.0,8547.0
2021-12-19 09:00:00+01:00,0.0,8307.0,0.0,5912.0,1359.0,4.0,8641.0
2021-12-19 10:00:00+01:00,0.0,8240.0,0.0,6029.0,1364.0,19.0,8600.0
2021-12-19 11:00:00+01:00,0.0,9037.0,0.0,6064.0,1380.0,29.0,8503.0
2021-12-19 12:00:00+01:00,0.0,9649.0,0.0,6065.0,1408.0,30.0,8489.0
2021-12-19 13:00:00+01:00,0.0,9255.0,0.0,6069.0,1449.0,21.0,8235.0
2021-12-19 14:00:00+01:00,0.0,9812.0,0.0,6069.0,1503.0,7.0,7956.0
2021-12-19 15:00:00+01:00,0.0,10120.0,0.0,6068.0,1528.0,0.0,7617.0
2021-12-19 16:00:00+01:00,0.0,10486.0,0.0,6068.0,1540.0,0.0,7347.0
2021-12-19 17:00:00+01:00,0.0,10889.0,0.0,6063.0,1542.0,0.0,6936.0
2021-12-19 18:00:00+01:00,0.0,11429.0,0.0,6035.0,1535.0,0.0,6629.0
2021-12-19 19:00:00+01:00,0.0,12672.0,0.0,6020.0,1542.0,0.0,6201.0
2021-12-19 20:00:00+01:00,0.0,13114.0,0.0,6050.0,1501.0,0.0,5750.0
2021-12-19 21:00:00+01:00,0.0,13461.0,0.0,6064.0,1486.0,0.0,5400.0
2021-12-19 22:00:00+01:00,0.0,13432.0,0.0,6066.0,1439.0,0.0,4977.0
2021-12-19 23:00:00+01:00,0.0,13754.0,0.0,6071.0,1393.0,0.0,4594.0
2021-12-20 00:00:00+01:00,0.0,11555.0,0.0,6073.0,1414.0,0.0,4439.0
2021-12-20 01:00:00+01:00,0.0,12572.0,0.0,6071.0,1438.0,0.0,4210.0
2021-12-20 02:00:00+01:00,0.0,13640.0,0.0,6083.0,1440.0,0.0,3950.0
2021-12-20 03:00:00+01:00,0.0,13209.0,0.0,6139.0,1473.0,0.0,3813.0
2021-12-20 04:00:00+01:00,0.0,13087.0,0.0,6182.0,1556.0,0.0,3516.0
2021-12-20 05:00:00+01:00,0.0,13862.0,0.0,6210.0,1632.0,0.0,3343.0
2021-12-20 06:00:00+01:00,0.0,14418.0,0.0,6241.0,1778.0,0.0,3174.0
2021-12-20 07:00:00+01:00,0.0,16203.0,0.0,6278.0,1833.0,0.0,2863.0
2021-12-20 08:00:00+01:00,0.0,16175.0,0.0,6334.0,1857.0,0.0,2652.0
2021-12-20 09:00:00+01:00,0.0,16320.0,0.0,6376.0,1938.0,3.0,2473.0
2021-12-20 10:00:00+01:00,0.0,17253.0,0.0,6403.0,1938.0,15.0,2371.0
2021-12-20 11:00:00+01:00,0.0,17697.0,0.0,6435.0,1989.0,24.0,2430.0
2021-12-20 12:00:00+01:00,0.0,16724.0,0.0,6502.0,2013.0,24.0,2452.0
2021-12-20 13:00:00+01:00,0.0,17426.0,0.0,6584.0,2004.0,16.0,2482.0
2021-12-20 14:00:00+01:00,0.0,17082.0,0.0,6676.0,1988.0,5.0,2584.0
2021-12-20 15:00:00+01:00,0.0,17644.0,0.0,6748.0,1998.0,0.0,2657.0
2021-12-20 16:00:00+01:00,0.0,18343.0,0.0,6749.0,2014.0,0.0,2794.0
2021-12-20 17:00:00+01:00,0.0,17914.0,0.0,6750.0,2017.0,0.0,2707.0
2021-12-20 18:00:00+01:00,0.0,17643.0,0.0,6810.0,2050.0,0.0,2601.0
2021-12-20 19:00:00+01:00,0.0,17488.0,0.0,6847.0,2017.0,0.0,2474.0
2021-12-20 20:00:00+01:00,0.0,18575.0,0.0,6896.0,2031.0,0.0,2399.0
2021-12-20 21:00:00+01:00,0.0,17553.0,0.0,6928.0,2012.0,0.0,2325.0
2021-12-20 22:00:00+01:00,0.0,18245.0,0.0,6947.0,1998.0,0.0,2205.0
2021-12-20 23:00:00+01:00,0.0,16805.0,0.0,6958.0,2031.0,0.0,1986.0
2021-12-21 00:00:00+01:00,0.0,14045.0,0.0,6958.0,2011.0,0.0,1844.0
2021-12-21 01:00:00+01:00,0.0,14935.0,0.0,6947.0,1995.0,0.0,1692.0
2021-12-21 02:00:00+01:00,0.0,15137.0,0.0,6942.0,1977.0,0.0,1554.0
2021-12-21 03:00:00+01:00,0.0,15019.0,0.0,6942.0,1932.0,0.0,1468.0
2021-12-21 04:00:00+01:00,0.0,14989.0,0.0,6946.0,1923.0,0.0,1420.0
2021-12-21 05:00:00+01:00,0.0,15295.0,0.0,6947.0,1954.0,0.0,1354.0
2021-12-21 06:00:00+01:00,0.0,15120.0,0.0,6946.0,1955.0,0.0,1299.0
2021-12-21 07:00:00+01:00,0.0,16308.0,0.0,6945.0,2018.0,0.0,1231.0
2021-12-21 08:00:00+01:00,90.0,15884.0,0.0,6948.0,2080.0,0.0,1064.0
2021-12-21 09:00:00+01:00,95.0,16819.0,0.0,6951.0,2085.0,3.0,1012.0
2021-12-21 10:00:00+01:00,90.0,15867.0,0.0,6953.0,2073.0,10.0,980.0
2021-12-21 11:00:00+01:00,90.0,16274.0,0.0,6956.0,2077.0,16.0,893.0
2021-12-21 12:00:00+01:00,90.0,16343.0,0.0,6956.0,2071.0,15.0,808.0
2021-12-21 13:00:00+01:00,95.0,16528.0,0.0,6956.0,2069.0,8.0,736.0
2021-12-21 14:00:00+01:00,90.0,16850.0,0.0,6954.0,2069.0,2.0,696.0
2021-12-21 15:00:00+01:00,90.0,16837.0,0.0,6952.0,2069.0,0.0,681.0
2021-12-21 16:00:00+01:00,90.0,17459.0,0.0,6951.0,2079.0,0.0,718.0
2021-12-21 17:00:00+01:00,90.0,18445.0,0.0,6952.0,2087.0,0.0,761.0
2021-12-21 18:00:00+01:00,90.0,16898.0,0.0,6955.0,2109.0,0.0,789.0
2021-12-21 19:00:00+01:00,90.0,16670.0,0.0,6969.0,2100.0,0.0,797.0
2021-12-21 20:00:00+01:00,90.0,16924.0,0.0,6970.0,2106.0,0.0,860.0
2021-12-21 21:00:00+01:00,90.0,16639.0,0.0,6970.0,2096.0,0.0,894.0
2021-12-21 22:00:00+01:00,90.0,16966.0,0.0,6971.0,2057.0,0.0,967.0
2021-12-21 23:00:00+01:00,90.0,16529.0,0.0,6971.0,1890.0,0.0,1011.0
2021-12-22 00:00:00+01:00,0.0,13224.0,0.0,6971.0,1878.0,14.0,1075.0
2021-12-22 01:00:00+01:00,0.0,14966.0,0.0,6970.0,1837.0,14.0,1173.0
2021-12-22 02:00:00+01:00,0.0,15205.0,0.0,6971.0,1827.0,15.0,1290.0
2021-12-22 03:00:00+01:00,0.0,15819.0,0.0,6971.0,1834.0,16.0,1390.0
2021-12-22 04:00:00+01:00,0.0,15463.0,0.0,6973.0,1839.0,16.0,1505.0
2021-12-22 05:00:00+01:00,0.0,15045.0,0.0,6973.0,1895.0,16.0,1583.0
2021-12-22 06:00:00+01:00,0.0,15900.0,0.0,6972.0,1924.0,16.0,1710.0
2021-12-22 07:00:00+01:00,0.0,17293.0,0.0,6972.0,1954.0,14.0,1852.0
2021-12-22 08:00:00+01:00,90.0,17414.0,0.0,6971.0,2064.0,14.0,1959.0
2021-12-22 09:00:00+01:00,90.0,16732.0,0.0,6972.0,2033.0,16.0,2220.0
2021-12-22 10:00:00+01:00,90.0,17456.0,0.0,6973.0,2033.0,20.0,2482.0
2021-12-22 11:00:00+01:00,90.0,16584.0,0.0,6973.0,2041.0,23.0,2628.0
2021-12-22 12:00:00+01:00,90.0,16494.0,0.0,6974.0,2065.0,24.0,2804.0
2021-12-22 13:00:00+01:00,90.0,16834.0,0.0,6974.0,2062.0,19.0,2949.0
2021-12-22 14:00:00+01:00,90.0,17489.0,0.0,6975.0,2061.0,13.0,2903.0
2021-12-22 15:00:00+01:00,90.0,16572.0,0.0,6975.0,2063.0,11.0,2970.0
2021-12-22 16:00:00+01:00,90.0,17849.0,0.0,6974.0,2076.0,10.0,3113.0
2021-12-22 17:00:00+01:00,90.0,17588.0,0.0,6974.0,2068.0,10.0,3208.0
2021-12-22 18:00:00+01:00,0.0,16660.0,0.0,6975.0,2054.0,10.0,3394.0
2021-12-22 19:00:00+01:00,0.0,16955.0,0.0,6975.0,2054.0,9.0,3561.0
2021-12-22 20:00:00+01:00,0.0,16769.0,0.0,6976.0,2017.0,8.0,3721.0
2021-12-22 21:00:00+01:00,0.0,16042.0,0.0,6975.0,1968.0,8.0,4085.0
2021-12-22 22:00:00+01:00,0.0,14829.0,0.0,6975.0,1917.0,8.0,4473.0
2021-12-22 23:00:00+01:00,0.0,13925.0,0.0,6975.0,1819.0,8.0,4802.0
2021-12-23 00:00:00+01:00,0.0,10910.0,0.0,6977.0,1778.0,0.0,5044.0
2021-12-23 01:00:00+01:00,0.0,11513.0,0.0,6977.0,1747.0,0.0,5124.0
2021-12-23 02:00:00+01:00,0.0,11570.0,0.0,6977.0,1749.0,0.0,5115.0
2021-12-23 03:00:00+01:00,0.0,11380.0,0.0,6977.0,1759.0,0.0,5262.0
2021-12-23 04:00:00+01:00,0.0,11245.0,0.0,6978.0,1752.0,0.0,5483.0
2021-12-23 05:00:00+01:00,0.0,11914.0,0.0,6977.0,1758.0,0.0,5534.0
2021-12-23 06:00:00+01:00,0.0,12551.0,0.0,6975.0,1778.0,0.0,5464.0
2021-12-23 07:00:00+01:00,0.0,13501.0,0.0,6974.0,1796.0,0.0,5435.0
2021-12-23 08:00:00+01:00,0.0,13373.0,0.0,6974.0,1844.0,0.0,5189.0
2021-12-23 09:00:00+01:00,0.0,13336.0,0.0,6974.0,1924.0,1.0,5117.0
2021-12-23 10:00:00+01:00,0.0,14756.0,0.0,6975.0,1894.0,6.0,5346.0
2021-12-23 11:00:00+01:00,0.0,14894.0,0.0,6978.0,1883.0,10.0,5170.0
2021-12-23 12:00:00+01:00,0.0,15355.0,0.0,6977.0,1900.0,10.0,5084.0
2021-12-23 13:00:00+01:00,0.0,15184.0,0.0,6977.0,1902.0,5.0,4911.0
2021-12-23 14:00:00+01:00,0.0,14654.0,0.0,6977.0,1899.0,1.0,4619.0
2021-12-23 15:00:00+01:00,0.0,14381.0,0.0,6977.0,1907.0,0.0,4532.0
2021-12-23 16:00:00+01:00,0.0,15274.0,0.0,6977.0,1955.0,0.0,4457.0
2021-12-23 17:00:00+01:00,0.0,14981.0,0.0,6976.0,1881.0,0.0,4674.0
2021-12-23 18:00:00+01:00,0.0,14915.0,0.0,6976.0,1915.0,0.0,4619.0
2021-12-23 19:00:00+01:00,0.0,14355.0,0.0,6977.0,1910.0,0.0,4782.0
2021-12-23 20:00:00+01:00,0.0,14269.0,0.0,6977.0,1909.0,0.0,4883.0
2021-12-23 21:00:00+01:00,0.0,14084.0,0.0,6977.0,1822.0,0.0,5046.0
2021-12-23 22:00:00+01:00,0.0,13237.0,0.0,6977.0,1804.0,0.0,5447.0
2021-12-23 23:00:00+01:00,0.0,12945.0,0.0,6978.0,1782.0,0.0,5713.0
2021-12-24 00:00:00+01:00,0.0,9782.0,0.0,6978.0,1747.0,0.0,6288.0
2021-12-24 01:00:00+01:00,0.0,10364.0,0.0,6979.0,1725.0,0.0,6699.0
2021-12-24 02:00:00+01:00,0.0,10212.0,0.0,6979.0,1696.0,0.0,7037.0
2021-12-24 03:00:00+01:00,0.0,9367.0,0.0,6979.0,1697.0,0.0,7287.0
2021-12-24 04:00:00+01:00,0.0,9743.0,0.0,6979.0,1752.0,0.0,7499.0
2021-12-24 05:00:00+01:00,0.0,10074.0,0.0,6979.0,1756.0,0.0,7588.0
2021-12-24 06:00:00+01:00,0.0,10634.0,0.0,6980.0,1764.0,0.0,7641.0
2021-12-24 07:00:00+01:00,0.0,11235.0,0.0,6980.0,1785.0,0.0,7692.0
2021-12-24 08:00:00+01:00,0.0,11444.0,0.0,6979.0,1812.0,0.0,7720.0
2021-12-24 09:00:00+01:00,0.0,12226.0,0.0,6978.0,1819.0,3.0,7745.0
2021-12-24 10:00:00+01:00,0.0,12496.0,0.0,6978.0,1696.0,15.0,7657.0
2021-12-24 11:00:00+01:00,0.0,13363.0,0.0,6977.0,1587.0,28.0,7513.0
2021-12-24 12:00:00+01:00,0.0,13415.0,0.0,6978.0,1612.0,31.0,7460.0
2021-12-24 13:00:00+01:00,0.0,13708.0,0.0,6978.0,1641.0,23.0,7371.0
2021-12-24 14:00:00+01:00,0.0,13308.0,0.0,6977.0,1701.0,8.0,7372.0
2021-12-24 15:00:00+01:00,0.0,13423.0,0.0,6978.0,1708.0,1.0,7380.0
2021-12-24 16:00:00+01:00,0.0,14231.0,0.0,6977.0,1746.0,0.0,7202.0
2021-12-24 17:00:00+01:00,0.0,13479.0,0.0,6978.0,1775.0,0.0,7173.0
2021-12-24 18:00:00+01:00,0.0,13002.0,0.0,6977.0,1796.0,0.0,7064.0
2021-12-24 19:00:00+01:00,0.0,13431.0,0.0,6978.0,1810.0,0.0,7050.0
2021-12-24 20:00:00+01:00,0.0,12775.0,0.0,6980.0,1716.0,0.0,6949.0
2021-12-24 21:00:00+01:00,0.0,11962.0,0.0,6980.0,1688.0,0.0,6704.0
2021-12-24 22:00:00+01:00,0.0,12443.0,0.0,6979.0,1710.0,0.0,6564.0
2021-12-24 23:00:00+01:00,0.0,12900.0,0.0,6978.0,1732.0,0.0,6491.0
2021-12-25 00:00:00+01:00,0.0,9579.0,0.0,6982.0,1682.0,0.0,6473.0
2021-12-25 01:00:00+01:00,0.0,9724.0,0.0,6982.0,1593.0,0.0,6528.0
2021-12-25 02:00:00+01:00,0.0,9354.0,0.0,6984.0,1604.0,0.0,6526.0
2021-12-25 03:00:00+01:00,0.0,10136.0,0.0,6985.0,1616.0,0.0,6655.0
2021-12-25 04:00:00+01:00,0.0,10160.0,0.0,6984.0,1616.0,0.0,6725.0
2021-12-25 05:00:00+01:00,0.0,10075.0,0.0,6983.0,1643.0,0.0,6807.0
2021-12-25 06:00:00+01:00,0.0,9427.0,0.0,6983.0,1729.0,0.0,6789.0
2021-12-25 07:00:00+01:00,0.0,10544.0,0.0,6984.0,1816.0,0.0,6896.0
2021-12-25 08:00:00+01:00,0.0,11127.0,0.0,6985.0,1753.0,0.0,7047.0
2021-12-25 09:00:00+01:00,0.0,11588.0,0.0,6983.0,1825.0,4.0,7189.0
2021-12-25 10:00:00+01:00,0.0,11774.0,0.0,6982.0,1771.0,22.0,7197.0
2021-12-25 11:00:00+01:00,0.0,12265.0,0.0,6983.0,1785.0,38.0,7222.0
2021-12-25 12:00:00+01:00,0.0,12264.0,0.0,6981.0,1783.0,38.0,7279.0
2021-12-25 13:00:00+01:00,0.0,11768.0,0.0,6982.0,1781.0,26.0,7318.0
2021-12-25 14:00:00+01:00,0.0,12540.0,0.0,6982.0,1771.0,8.0,7146.0
2021-12-25 15:00:00+01:00,0.0,12648.0,0.0,6983.0,1768.0,0.0,7128.0
2021-12-25 16:00:00+01:00,0.0,12814.0,0.0,6984.0,1771.0,0.0,7115.0
2021-12-25 17:00:00+01:00,0.0,12628.0,0.0,6984.0,1795.0,0.0,7041.0
2021-12-25 18:00:00+01:00,0.0,12812.0,0.0,6983.0,1810.0,0.0,6759.0
2021-12-25 19:00:00+01:00,0.0,12935.0,0.0,6983.0,1812.0,0.0,6449.0
2021-12-25 20:00:00+01:00,0.0,12603.0,0.0,6984.0,1797.0,0.0,6009.0
2021-12-25 21:00:00+01:00,0.0,12789.0,0.0,6980.0,1793.0,0.0,5629.0
2021-12-25 22:00:00+01:00,0.0,12663.0,0.0,6981.0,1796.0,0.0,5292.0
2021-12-25 23:00:00+01:00,0.0,12386.0,0.0,6983.0,1731.0,0.0,4960.0
2021-12-26 00:00:00+01:00,0.0,10702.0,0.0,6984.0,1703.0,0.0,4670.0
2021-12-26 01:00:00+01:00,0.0,11359.0,0.0,6985.0,1678.0,0.0,4431.0
2021-12-26 02:00:00+01:00,0.0,11410.0,0.0,6986.0,1671.0,0.0,4154.0
2021-12-26 03:00:00+01:00,0.0,11980.0,0.0,6985.0,1668.0,0.0,3871.0
2021-12-26 04:00:00+01:00,0.0,12694.0,0.0,6985.0,1666.0,0.0,3736.0
2021-12-26 05:00:00+01:00,0.0,12875.0,0.0,6986.0,1673.0,0.0,3524.0
2021-12-26 06:00:00+01:00,0.0,11516.0,0.0,6986.0,1685.0,0.0,3371.0
2021-12-26 07:00:00+01:00,0.0,12958.0,0.0,6986.0,1700.0,0.0,3155.0
2021-12-26 08:00:00+01:00,0.0,14124.0,0.0,6986.0,1766.0,0.0,2924.0
2021-12-26 09:00:00+01:00,0.0,13537.0,0.0,6989.0,1768.0,4.0,2805.0
2021-12-26 10:00:00+01:00,0.0,14624.0,0.0,6988.0,1779.0,20.0,2705.0
2021-12-26 11:00:00+01:00,0.0,14773.0,0.0,6988.0,1775.0,33.0,2557.0
2021-12-26 12:00:00+01:00,0.0,14441.0,0.0,6989.0,1787.0,33.0,2452.0
2021-12-26 13:00:00+01:00,0.0,14807.0,0.0,6988.0,1784.0,21.0,2428.0
2021-12-26 14:00:00+01:00,0.0,14919.0,0.0,6988.0,1704.0,6.0,2469.0
2021-12-26 15:00:00+01:00,0.0,15174.0,0.0,6989.0,1681.0,0.0,2474.0
2021-12-26 16:00:00+01:00,0.0,14761.0,0.0,6990.0,1763.0,0.0,2506.0
2021-12-26 17:00:00+01:00,0.0,15767.0,0.0,6991.0,1754.0,0.0,2491.0
2021-12-26 18:00:00+01:00,0.0,16027.0,0.0,6990.0,1773.0,0.0,2600.0
2021-12-26 19:00:00+01:00,0.0,15271.0,0.0,6990.0,1776.0,0.0,2527.0
2021-12-26 20:00:00+01:00,0.0,15467.0,0.0,6988.0,1772.0,0.0,2493.0
2021-12-26 21:00:00+01:00,0.0,16063.0,0.0,6990.0,1775.0,0.0,2551.0
2021-12-26 22:00:00+01:00,0.0,15582.0,0.0,6991.0,1743.0,0.0,2483.0
2021-12-26 23:00:00+01:00,0.0,15844.0,0.0,6992.0,1681.0,0.0,2358.0
2021-12-27 00:00:00+01:00,0.0,13431.0,0.0,6991.0,1596.0,0.0,2335.0
2021-12-27 01:00:00+01:00,0.0,14208.0,0.0,6991.0,1563.0,0.0,2201.0
2021-12-27 02:00:00+01:00,0.0,14184.0,0.0,6989.0,1552.0,0.0,1945.0
2021-12-27 03:00:00+01:00,0.0,14812.0,0.0,6989.0,1491.0,0.0,1848.0
2021-12-27 04:00:00+01:00,0.0,14417.0,0.0,6989.0,1461.0,0.0,1735.0
