,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2021-08-01 00:00:00+02:00,3.91,48.51,172.20000000000002,13.927,0.041,140.17744000000002,20.208000000000002,22.121
2021-08-01 01:00:00+02:00,2.7600000000000002,49.98,228.78000000000003,14.66,0.041,140.17744000000002,18.312,20.921999999999997
2021-08-01 02:00:00+02:00,2.99,49.98,267.32,14.66,0.041,140.17744000000002,16.896,19.217
2021-08-01 03:00:00+02:00,2.99,50.47,226.32000000000002,14.66,0.041,140.17744000000002,16.464,18.854
2021-08-01 04:00:00+02:00,2.99,50.47,171.38000000000002,14.66,0.041,140.17744000000002,16.104,18.986
2021-08-01 05:00:00+02:00,2.99,50.47,160.72,14.66,0.164,141.09966,14.496,18.172
2021-08-01 06:00:00+02:00,2.99,49.98,188.60000000000002,14.66,1.804,140.17744000000002,15.6,16.643
2021-08-01 07:00:00+02:00,3.22,49.98,250.92000000000002,14.66,6.232,140.17744000000002,14.352,16.686999999999998
2021-08-01 08:00:00+02:00,3.91,49.98,200.08,14.66,13.612,141.09966,12.636000000000001,18.381
2021-08-01 09:00:00+02:00,3.91,49.98,212.38000000000002,14.66,21.566000000000003,140.17744000000002,11.628,20.305999999999997
2021-08-01 10:00:00+02:00,3.91,50.47,205.00000000000003,14.66,26.773,141.09966,11.46,22.901999999999997
2021-08-01 11:00:00+02:00,3.68,50.47,246.82000000000002,14.66,29.889000000000003,141.09966,10.824,23.276
2021-08-01 12:00:00+02:00,3.91,50.96,266.5,15.392999999999999,30.053,141.09966,8.652000000000001,24.09
2021-08-01 13:00:00+02:00,3.91,51.449999999999996,243.54000000000002,15.392999999999999,30.627000000000002,140.17744000000002,9.888,24.419999999999998
2021-08-01 14:00:00+02:00,3.68,51.94,255.02,15.392999999999999,29.807000000000002,142.02188,10.764,24.288
2021-08-01 15:00:00+02:00,2.99,51.449999999999996,282.08000000000004,15.392999999999999,26.814,141.09966,11.532,24.012999999999998
2021-08-01 16:00:00+02:00,2.99,51.449999999999996,233.70000000000002,15.392999999999999,22.673000000000002,141.09966,12.540000000000001,23.903
2021-08-01 17:00:00+02:00,2.99,52.92,287.82000000000005,15.392999999999999,17.507,141.09966,11.976,22.825
2021-08-01 18:00:00+02:00,2.3000000000000003,56.839999999999996,302.58000000000004,16.126,11.767000000000001,142.02188,11.604000000000001,21.581999999999997
2021-08-01 19:00:00+02:00,8.05,82.81,259.12,25.655,5.986000000000001,154.01074,13.668000000000001,19.084999999999997
2021-08-01 20:00:00+02:00,8.51,124.95,329.64000000000004,19.058,1.804,142.94410000000002,15.684000000000001,16.016
2021-08-01 21:00:00+02:00,8.280000000000001,64.19,252.56000000000003,16.858999999999998,0.164,142.02188,15.756,13.925999999999998
2021-08-01 22:00:00+02:00,8.280000000000001,60.269999999999996,248.46,16.858999999999998,0.041,139.25522,16.884,13.364999999999998
2021-08-01 23:00:00+02:00,8.51,58.31,198.44000000000003,16.858999999999998,0.041,139.25522,18.168,13.343
2021-08-02 00:00:00+02:00,8.51,50.47,211.56,15.392999999999999,0.041,139.25522,19.608,13.639999999999999
2021-08-02 01:00:00+02:00,8.05,48.51,206.64000000000001,13.927,0.041,138.333,20.124,13.838
2021-08-02 02:00:00+02:00,7.82,47.53,205.00000000000003,13.927,0.041,138.333,20.052,13.86
2021-08-02 03:00:00+02:00,8.05,47.53,205.00000000000003,13.927,0.041,138.333,18.384,13.706
2021-08-02 04:00:00+02:00,7.36,48.019999999999996,214.02,13.927,0.041,138.333,18.348,12.594999999999999
2021-08-02 05:00:00+02:00,4.83,49.0,228.78000000000003,13.927,0.123,137.41078000000002,18.492,10.581999999999999
2021-08-02 06:00:00+02:00,4.37,53.9,315.70000000000005,13.927,1.845,136.48856,18.66,11.099
2021-08-02 07:00:00+02:00,2.99,58.8,287.82000000000005,17.592,5.904,130.95524,18.684,9.548
2021-08-02 08:00:00+02:00,3.91,61.25,216.48000000000002,21.99,12.874,133.7219,18.348,11.616
2021-08-02 09:00:00+02:00,3.91,70.56,245.18,22.723,21.238,130.03302,17.244,11.099
2021-08-02 10:00:00+02:00,4.140000000000001,69.58,274.70000000000005,21.99,28.372,134.64412000000002,18.588,10.131
2021-08-02 11:00:00+02:00,6.21,82.32,328.82000000000005,20.524,32.472,146.63298,18.336000000000002,11.495
2021-08-02 12:00:00+02:00,4.140000000000001,81.83,273.88,15.392999999999999,35.096000000000004,150.32186000000002,17.34,12.902999999999999
2021-08-02 13:00:00+02:00,1.3800000000000001,77.42,352.6,15.392999999999999,34.809000000000005,148.47742,13.704,11.835999999999999
2021-08-02 14:00:00+02:00,6.44,70.07,186.96,16.126,32.513,148.47742,13.32,13.244
2021-08-02 15:00:00+02:00,8.280000000000001,69.09,183.68,16.126,28.905,142.94410000000002,11.988,13.518999999999998
2021-08-02 16:00:00+02:00,7.590000000000001,70.56,205.82000000000002,16.126,24.19,143.86632,10.344,14.19
2021-08-02 17:00:00+02:00,8.05,76.92999999999999,323.08000000000004,16.858999999999998,17.999000000000002,150.32186000000002,8.856,16.665
2021-08-02 18:00:00+02:00,8.280000000000001,92.12,270.6,16.858999999999998,11.562000000000001,152.1663,7.668,16.323999999999998
2021-08-02 19:00:00+02:00,8.74,106.33,281.26000000000005,19.058,5.453,153.08852000000002,8.040000000000001,14.959999999999999
2021-08-02 20:00:00+02:00,8.280000000000001,103.88,209.92000000000002,19.058,1.476,153.08852000000002,8.844,11.946
2021-08-02 21:00:00+02:00,8.05,96.03999999999999,223.04000000000002,19.058,0.164,153.08852000000002,9.456,9.889
2021-08-02 22:00:00+02:00,8.05,74.48,196.8,16.858999999999998,0.082,152.1663,8.76,8.382
2021-08-02 23:00:00+02:00,8.05,65.17,235.34000000000003,15.392999999999999,0.041,150.32186000000002,9.144,8.448
2021-08-03 00:00:00+02:00,8.280000000000001,57.33,184.5,14.66,0.041,150.32186000000002,9.672,8.700999999999999
2021-08-03 01:00:00+02:00,8.05,55.86,204.18,14.66,0.041,150.32186000000002,8.472,9.24
2021-08-03 02:00:00+02:00,7.82,55.86,218.12,14.66,0.041,149.39964,7.5840000000000005,9.514999999999999
2021-08-03 03:00:00+02:00,8.05,55.37,246.82000000000002,14.66,0.041,151.24408,7.212,9.009
2021-08-03 04:00:00+02:00,8.05,55.37,264.04,14.66,0.041,151.24408,6.372,8.975999999999999
2021-08-03 05:00:00+02:00,8.280000000000001,56.35,218.94000000000003,14.66,0.123,151.24408,7.272,8.833
2021-08-03 06:00:00+02:00,7.82,61.25,258.3,15.392999999999999,1.435,150.32186000000002,6.9,7.821
2021-08-03 07:00:00+02:00,8.74,94.08,273.88,16.858999999999998,4.961,150.32186000000002,5.988,8.107
2021-08-03 08:00:00+02:00,9.200000000000001,110.25,217.3,16.858999999999998,10.578000000000001,151.24408,5.796,10.065
2021-08-03 09:00:00+02:00,9.43,108.28999999999999,264.86,16.858999999999998,16.031000000000002,151.24408,5.928,11.264
2021-08-03 10:00:00+02:00,9.200000000000001,86.24,274.70000000000005,15.392999999999999,20.336000000000002,150.32186000000002,5.0040000000000004,11.308
