,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-09-01 00:00:00+02:00,118.0,388.0,590.0,0.0,0.0,0.0,12.0,15.0,1434.0,61.0,12.0,0.0,8.0,239.0
2021-09-01 00:15:00+02:00,118.0,385.0,572.0,0.0,0.0,0.0,12.0,15.0,1431.0,61.0,11.0,0.0,8.0,238.0
2021-09-01 00:30:00+02:00,117.0,382.0,519.0,0.0,0.0,0.0,12.0,15.0,1430.0,61.0,11.0,0.0,8.0,234.0
2021-09-01 00:45:00+02:00,117.0,369.0,514.0,0.0,0.0,0.0,12.0,15.0,1431.0,61.0,11.0,0.0,8.0,227.0
2021-09-01 01:00:00+02:00,119.0,385.0,600.0,0.0,0.0,0.0,12.0,15.0,1436.0,61.0,11.0,0.0,7.0,229.0
2021-09-01 01:15:00+02:00,117.0,388.0,612.0,0.0,0.0,0.0,12.0,15.0,1435.0,61.0,11.0,0.0,7.0,225.0
2021-09-01 01:30:00+02:00,116.0,377.0,599.0,0.0,0.0,0.0,12.0,15.0,1434.0,61.0,11.0,0.0,7.0,210.0
2021-09-01 01:45:00+02:00,117.0,355.0,538.0,0.0,0.0,0.0,12.0,15.0,1434.0,61.0,11.0,0.0,8.0,203.0
2021-09-01 02:00:00+02:00,115.0,372.0,574.0,0.0,0.0,0.0,12.0,15.0,1434.0,60.0,11.0,0.0,8.0,201.0
2021-09-01 02:15:00+02:00,115.0,362.0,536.0,0.0,0.0,0.0,12.0,15.0,1433.0,60.0,11.0,0.0,8.0,202.0
2021-09-01 02:30:00+02:00,113.0,348.0,516.0,0.0,0.0,0.0,12.0,15.0,1433.0,60.0,11.0,0.0,8.0,200.0
2021-09-01 02:45:00+02:00,107.0,347.0,506.0,0.0,0.0,0.0,12.0,15.0,1434.0,60.0,11.0,0.0,7.0,188.0
2021-09-01 03:00:00+02:00,99.0,367.0,536.0,0.0,0.0,0.0,12.0,15.0,1435.0,61.0,11.0,0.0,7.0,188.0
2021-09-01 03:15:00+02:00,89.0,382.0,515.0,0.0,0.0,0.0,12.0,15.0,1433.0,61.0,10.0,0.0,7.0,197.0
2021-09-01 03:30:00+02:00,85.0,383.0,503.0,0.0,0.0,0.0,12.0,15.0,1434.0,61.0,10.0,0.0,7.0,205.0
2021-09-01 03:45:00+02:00,86.0,384.0,500.0,0.0,0.0,0.0,12.0,15.0,1434.0,61.0,10.0,0.0,8.0,207.0
2021-09-01 04:00:00+02:00,87.0,367.0,486.0,0.0,0.0,0.0,12.0,15.0,1433.0,60.0,10.0,0.0,8.0,214.0
2021-09-01 04:15:00+02:00,86.0,372.0,498.0,0.0,0.0,0.0,12.0,15.0,1434.0,60.0,10.0,0.0,7.0,227.0
2021-09-01 04:30:00+02:00,87.0,361.0,519.0,0.0,0.0,0.0,13.0,15.0,1435.0,60.0,10.0,0.0,8.0,229.0
2021-09-01 04:45:00+02:00,85.0,361.0,560.0,0.0,0.0,0.0,13.0,15.0,1434.0,60.0,10.0,0.0,8.0,223.0
2021-09-01 05:00:00+02:00,89.0,338.0,535.0,0.0,0.0,0.0,13.0,15.0,1434.0,60.0,10.0,0.0,7.0,227.0
2021-09-01 05:15:00+02:00,93.0,334.0,554.0,0.0,0.0,0.0,13.0,15.0,1434.0,60.0,10.0,0.0,8.0,226.0
2021-09-01 05:30:00+02:00,95.0,361.0,613.0,0.0,0.0,0.0,13.0,15.0,1433.0,60.0,10.0,0.0,8.0,237.0
2021-09-01 05:45:00+02:00,100.0,371.0,632.0,0.0,0.0,0.0,13.0,15.0,1434.0,60.0,11.0,0.0,8.0,233.0
2021-09-01 06:00:00+02:00,103.0,346.0,721.0,0.0,0.0,0.0,13.0,15.0,1434.0,61.0,11.0,4.0,10.0,231.0
2021-09-01 06:15:00+02:00,107.0,325.0,763.0,0.0,0.0,0.0,13.0,15.0,1433.0,61.0,11.0,17.0,12.0,223.0
