,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-04-01 01:00:00+03:00,42.6075,64.3125,69.495,0.18325,67.65,7.08,8.331,14.145000000000001,,8.29998,4.91425
2021-04-01 02:00:00+03:00,43.5275,64.925,70.11,0.18325,68.47,6.912,8.334,14.145000000000001,,8.29998,4.6365
2021-04-01 03:00:00+03:00,43.987500000000004,64.67999999999999,72.57000000000001,0.18325,68.265,7.08,8.334,14.555000000000001,,8.29998,4.655749999999999
2021-04-01 04:00:00+03:00,43.585,64.0675,73.595,0.18325,69.08500000000001,7.098,8.334,14.760000000000002,,8.069425,4.820749999999999
2021-04-01 05:00:00+03:00,43.2975,65.66,74.415,0.18325,71.75,7.11,8.331,14.760000000000002,,8.29998,4.61175
2021-04-01 06:00:00+03:00,43.24,80.72749999999999,84.25500000000001,0.18325,75.44000000000001,7.824,8.331,15.170000000000002,,8.29998,4.452249999999999
2021-04-01 07:00:00+03:00,43.585,100.8175,104.96000000000001,0.18325,79.33500000000001,10.782,8.328,14.760000000000002,,8.29998,4.185499999999999
2021-04-01 08:00:00+03:00,43.815000000000005,100.5725,114.185,0.18325,76.26,12.21,8.331,13.325000000000001,,7.83887,3.2449999999999997
2021-04-01 09:00:00+03:00,43.010000000000005,99.715,114.39000000000001,3.11525,70.52000000000001,13.530000000000001,8.331,12.505,,8.069425,2.2329999999999997
2021-04-01 10:00:00+03:00,42.895,98.98,114.39000000000001,0.18325,66.01,13.398,8.328,11.685,,8.29998,1.85625
2021-04-01 11:00:00+03:00,41.572500000000005,99.225,110.08500000000001,0.18325,66.215,12.786,8.328,11.685,,8.29998,1.5592499999999998
2021-04-01 12:00:00+03:00,41.4575,98.8575,102.70500000000001,0.18325,63.14000000000001,12.192,8.331,11.685,,8.069425,1.6637499999999998
2021-04-01 13:00:00+03:00,41.8025,91.385,92.045,0.18325,61.09,12.696,8.328,11.48,,8.29998,2.0212499999999998
2021-04-01 14:00:00+03:00,42.4925,83.9125,89.58500000000001,0.18325,63.345000000000006,11.256,8.331,10.66,,8.069425,2.068
2021-04-01 15:00:00+03:00,42.8375,78.4,86.305,0.18325,59.45,9.870000000000001,8.328,11.07,,8.069425,2.22475
2021-04-01 16:00:00+03:00,43.2975,77.7875,87.125,0.18325,64.37,9.24,8.328,11.275,,8.29998,2.6235
2021-04-01 17:00:00+03:00,43.5275,83.545,86.92,0.18325,68.06,11.148,8.328,11.685,,8.29998,2.3485
2021-04-01 18:00:00+03:00,43.7575,92.24249999999999,86.715,0.18325,70.11,11.652000000000001,8.328,11.89,,8.29998,1.859
2021-04-01 19:00:00+03:00,43.987500000000004,101.5525,91.02000000000001,0.18325,72.36500000000001,11.826,8.328,12.3,,7.83887,1.79575
2021-04-01 20:00:00+03:00,44.1025,101.0625,90.405,0.18325,73.80000000000001,11.748000000000001,8.328,12.915000000000001,,8.29998,2.2632499999999998
2021-04-01 21:00:00+03:00,44.2175,95.6725,83.23,0.18325,73.39,10.620000000000001,8.322000000000001,13.530000000000001,,8.29998,2.59325
2021-04-01 22:00:00+03:00,44.3325,76.92999999999999,79.95,0.18325,72.98,10.056000000000001,8.322000000000001,13.735000000000001,,7.83887,2.48875
2021-04-01 23:00:00+03:00,44.447500000000005,68.11,79.745,0.18325,69.29,9.288,8.325,14.145000000000001,,7.83887,2.3347499999999997
2021-04-02 00:00:00+03:00,44.39,68.2325,78.515,0.18325,65.19000000000001,7.308,8.325,14.145000000000001,,8.29998,2.1559999999999997
2021-04-02 01:00:00+03:00,44.5625,62.8425,77.69500000000001,0.18325,63.14000000000001,6.846,8.322000000000001,14.145000000000001,,8.29998,2.08725
2021-04-02 02:00:00+03:00,44.505,62.475,77.28500000000001,0.18325,62.730000000000004,6.78,8.322000000000001,14.760000000000002,,8.069425,1.9909999999999999
2021-04-02 03:00:00+03:00,44.792500000000004,63.332499999999996,77.08000000000001,0.0,63.550000000000004,6.972,8.319,14.760000000000002,,8.069425,1.93325
2021-04-02 04:00:00+03:00,44.85,63.8225,77.28500000000001,0.0,65.60000000000001,6.93,8.322000000000001,14.760000000000002,,8.29998,1.8259999999999998
2021-04-02 05:00:00+03:00,45.252500000000005,63.8225,76.875,0.0,68.265,7.3260000000000005,8.322000000000001,14.760000000000002,,8.29998,1.4409999999999998
2021-04-02 06:00:00+03:00,45.54,66.885,82.20500000000001,0.0,68.67500000000001,8.832,8.319,14.760000000000002,,8.29998,1.05325
2021-04-02 07:00:00+03:00,45.195,77.42,96.555,0.0,68.265,10.488,8.316,14.760000000000002,,8.29998,1.03125
2021-04-02 08:00:00+03:00,45.080000000000005,89.3025,98.81,0.0,65.805,11.928,8.316,13.940000000000001,,8.069425,0.8222499999999999
2021-04-02 09:00:00+03:00,44.9075,91.0175,101.68,0.0,66.625,12.522,8.316,13.530000000000001,,6.686095,0.5912499999999999
2021-04-02 10:00:00+03:00,44.5625,89.17999999999999,101.47500000000001,0.18325,66.215,12.588000000000001,8.316,13.120000000000001,,5.7638750000000005,0.43174999999999997
2021-04-02 11:00:00+03:00,44.505,90.2825,101.27000000000001,0.18325,67.24000000000001,12.51,8.316,12.915000000000001,,5.7638750000000005,0.4235
2021-04-02 12:00:00+03:00,44.39,91.0175,101.27000000000001,0.18325,64.985,12.048,8.313,12.3,,5.7638750000000005,0.473
2021-04-02 13:00:00+03:00,44.39,87.8325,100.245,0.18325,62.525000000000006,10.998000000000001,8.316,11.685,,7.37776,0.66825
2021-04-02 14:00:00+03:00,44.275,86.11749999999999,100.45,0.18325,60.68000000000001,10.974,8.316,12.095,,8.069425,0.9432499999999999
2021-04-02 15:00:00+03:00,44.5625,75.3375,95.73500000000001,0.18325,60.065000000000005,8.796,8.313,12.3,,5.7638750000000005,1.2594999999999998
2021-04-02 16:00:00+03:00,44.39,76.0725,93.275,0.18325,64.575,8.604000000000001,8.313,12.3,,5.7638750000000005,1.42725
2021-04-02 17:00:00+03:00,44.505,82.81,98.81,0.18325,68.67500000000001,10.344,8.313,12.3,,7.608315,1.6609999999999998
2021-04-02 18:00:00+03:00,44.505,83.545,99.83500000000001,0.18325,70.72500000000001,11.61,8.313,12.505,,8.29998,1.85625
2021-04-02 19:00:00+03:00,44.39,84.52499999999999,100.04,0.18325,71.545,11.55,8.313,12.915000000000001,,8.29998,2.1174999999999997
2021-04-02 20:00:00+03:00,44.505,90.895,99.63000000000001,0.18325,70.52000000000001,11.154,8.313,13.325000000000001,,8.29998,2.37325
