,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-11-01 01:00:00+02:00,46.2875,36.3825,50.43000000000001,0.0,37.31,8.808,8.361,12.095,,0.0,3.20375
2021-11-01 02:00:00+02:00,46.517500000000005,36.3825,50.635000000000005,0.0,37.925000000000004,9.27,8.364,12.095,,0.0,2.9644999999999997
2021-11-01 03:00:00+02:00,46.7475,35.769999999999996,50.43000000000001,0.0,37.105000000000004,8.964,8.364,12.095,,0.0,2.8104999999999998
2021-11-01 04:00:00+02:00,46.862500000000004,35.769999999999996,50.43000000000001,0.0,36.900000000000006,9.06,8.364,12.095,,0.0,2.4997499999999997
2021-11-01 05:00:00+02:00,46.575,35.8925,51.455000000000005,0.0,37.31,9.036,8.364,12.095,,0.0,2.178
2021-11-01 06:00:00+02:00,48.760000000000005,36.505,66.42,0.0,41.205000000000005,11.112,8.364,12.095,,0.0,2.15875
2021-11-01 07:00:00+02:00,49.1625,36.505,77.69500000000001,0.0,47.765,11.214,8.361,12.095,,0.0,2.31
2021-11-01 08:00:00+02:00,48.8175,35.8925,81.18,0.0,62.730000000000004,12.426,8.364,12.095,,0.0,2.0349999999999997
2021-11-01 09:00:00+02:00,50.025000000000006,36.015,81.59,0.0,68.47,12.888,8.370000000000001,12.095,,0.0,1.96075
2021-11-01 10:00:00+02:00,50.7725,37.485,81.59,0.0,67.24000000000001,12.63,8.361,12.095,,0.0,1.83425
2021-11-01 11:00:00+02:00,50.542500000000004,36.26,81.59,0.0,61.295,12.318,8.361,11.685,,0.0,1.7627499999999998
2021-11-01 12:00:00+02:00,50.3125,35.769999999999996,81.795,0.0,60.27,12.540000000000001,8.370000000000001,10.455,,0.0,1.9029999999999998
2021-11-01 13:00:00+02:00,50.7725,34.9125,81.795,0.0,58.63,12.588000000000001,8.367,11.07,,0.0,2.13125
2021-11-01 14:00:00+02:00,51.06,35.035,81.795,0.0,56.99,12.726,8.361,11.07,,0.0,2.79125
2021-11-01 15:00:00+02:00,51.6925,34.545,78.515,0.0,59.245000000000005,13.518,8.361,11.07,,0.0,3.5694999999999997
2021-11-01 16:00:00+02:00,52.4975,34.1775,78.515,0.0,68.47,13.398,8.361,11.685,,0.0,4.20475
2021-11-01 17:00:00+02:00,52.67,31.849999999999998,78.92500000000001,0.0,75.03,13.692,8.361,11.685,,0.0,4.917
2021-11-01 18:00:00+02:00,52.9575,33.1975,78.92500000000001,0.0,80.36,13.488,8.364,11.685,,0.0,5.5825
2021-11-01 19:00:00+02:00,51.462500000000006,33.1975,78.92500000000001,0.0,72.36500000000001,13.446,8.361,11.685,,0.0,5.885
2021-11-01 20:00:00+02:00,50.025000000000006,35.6475,76.26,0.0,58.425000000000004,12.534,8.361,11.685,,0.0,6.0335
2021-11-01 21:00:00+02:00,48.645,35.8925,58.63,0.0,46.535000000000004,10.752,8.361,11.685,,0.0,6.14075
2021-11-01 22:00:00+02:00,47.2075,36.015,50.84,0.0,38.745000000000005,10.524000000000001,8.361,11.685,,0.0,6.1765
2021-11-01 23:00:00+02:00,47.265,36.26,49.405,0.0,36.900000000000006,8.982,8.358,11.685,,0.0,6.3222499999999995
2021-11-02 00:00:00+02:00,47.0925,35.525,49.405,0.0,36.49,8.232,8.361,11.685,,0.0,6.2452499999999995
2021-11-02 01:00:00+02:00,46.517500000000005,36.6275,49.405,0.0,35.875,8.706,8.358,12.3,,0.0,6.07475
2021-11-02 02:00:00+02:00,46.6325,37.3625,49.61000000000001,0.0,35.875,9.558,8.361,12.3,,0.0,5.8629999999999995
2021-11-02 03:00:00+02:00,46.7475,36.995,53.71,0.0,35.875,9.036,8.361,12.3,,0.0,5.60725
2021-11-02 04:00:00+02:00,46.690000000000005,36.75,57.81,0.0,36.695,9.408,8.361,12.3,,0.0,5.27175
2021-11-02 05:00:00+02:00,46.7475,35.769999999999996,60.27,0.0,40.18,9.552,8.361,12.3,,0.0,4.922499999999999
2021-11-02 06:00:00+02:00,48.300000000000004,35.525,65.60000000000001,0.0,63.755,9.948,8.361,12.3,,0.0,4.7135
2021-11-02 07:00:00+02:00,51.29,35.1575,81.18,0.0,82.82000000000001,12.168000000000001,8.358,12.3,,0.0,4.43575
2021-11-02 08:00:00+02:00,52.21,34.545,88.765,0.3665,94.50500000000001,12.792,8.355,12.505,,0.0,4.2982499999999995
2021-11-02 09:00:00+02:00,53.015,34.4225,90.2,6.04725,98.4,13.206,8.358,13.735000000000001,,0.0,4.38075
2021-11-02 10:00:00+02:00,52.440000000000005,34.055,91.22500000000001,2.199,102.295,12.798,8.358,14.145000000000001,,0.0,4.3862499999999995
2021-11-02 11:00:00+02:00,52.555,32.4625,91.43,2.01575,108.65,12.24,8.361,13.530000000000001,,0.0,4.1305
2021-11-02 12:00:00+02:00,52.4975,31.482499999999998,89.79,1.8325,114.59500000000001,12.156,8.361,13.735000000000001,,0.0,3.6795
2021-11-02 13:00:00+02:00,53.6475,35.1575,89.17500000000001,2.01575,125.05000000000001,12.528,8.361,13.940000000000001,,0.0,3.355
2021-11-02 14:00:00+02:00,53.82,36.015,88.765,1.0995,129.76500000000001,12.936,8.358,12.915000000000001,,0.0,3.2449999999999997
2021-11-02 15:00:00+02:00,54.050000000000004,36.995,88.56,0.3665,130.38000000000002,13.272,8.358,12.095,,0.0,3.33575
2021-11-02 16:00:00+02:00,54.510000000000005,36.995,88.56,0.18325,129.76500000000001,13.848,8.361,12.095,,0.0,3.399
2021-11-02 17:00:00+02:00,54.395,35.525,89.17500000000001,0.18325,129.56,14.292,8.361,12.095,,0.0,3.5254999999999996
2021-11-02 18:00:00+02:00,54.222500000000004,35.035,89.79,0.0,130.995,13.938,8.364,12.095,,0.0,3.78125
2021-11-02 19:00:00+02:00,53.245000000000005,35.6475,89.995,0.0,123.82000000000001,13.776,8.364,12.095,,0.0,3.73725
2021-11-02 20:00:00+02:00,50.7725,36.015,89.79,0.18325,116.85000000000001,13.416,8.361,12.095,,0.0,3.586
2021-11-02 21:00:00+02:00,49.2775,35.6475,74.825,0.18325,103.525,12.588000000000001,8.361,12.095,,0.0,3.388
2021-11-02 22:00:00+02:00,48.185,35.769999999999996,66.625,0.18325,86.10000000000001,12.564,8.364,12.095,,0.0,3.3935
2021-11-02 23:00:00+02:00,48.53,34.545,63.96000000000001,0.18325,75.85000000000001,12.294,8.364,12.095,,0.0,3.3852499999999996
2021-11-03 00:00:00+02:00,48.472500000000004,36.015,64.165,0.18325,69.495,11.73,8.364,12.095,,0.0,3.2752499999999998
2021-11-03 01:00:00+02:00,47.322500000000005,36.505,64.165,0.18325,64.985,11.004,8.364,12.095,,0.0,3.2615
2021-11-03 02:00:00+02:00,46.9775,35.402499999999996,64.165,0.18325,65.805,10.674,8.364,12.095,,0.0,3.2175
2021-11-03 03:00:00+02:00,46.9775,33.075,64.37,0.18325,64.985,10.92,8.364,12.095,,0.0,3.1955
2021-11-03 04:00:00+02:00,47.0925,33.81,65.19000000000001,0.18325,65.805,11.352,8.364,12.505,,0.0,3.2312499999999997
2021-11-03 05:00:00+02:00,47.2075,34.3,65.805,0.18325,66.01,11.136000000000001,8.361,12.71,,0.0,3.2175
2021-11-03 06:00:00+02:00,47.955000000000005,32.4625,74.00500000000001,0.18325,82.82000000000001,11.82,8.361,12.71,,0.0,3.1624999999999996
2021-11-03 07:00:00+02:00,48.0125,33.81,93.89,2.01575,110.08500000000001,13.242,8.364,14.555000000000001,,0.0,3.12125
2021-11-03 08:00:00+02:00,49.6225,34.79,110.29,1.0995,122.385,13.956,8.361,13.325000000000001,,0.0,2.992
2021-11-03 09:00:00+02:00,50.7725,33.9325,122.59,4.0315,128.94500000000002,13.896,8.361,14.555000000000001,,0.0,2.915
2021-11-03 10:00:00+02:00,50.6575,35.525,114.39000000000001,5.864,130.175,13.74,8.361,14.760000000000002,,0.0,2.7032499999999997
2021-11-03 11:00:00+02:00,49.9675,35.402499999999996,100.245,4.398,130.38000000000002,13.992,8.361,17.425,,0.0,2.4585
2021-11-03 12:00:00+02:00,49.45,34.79,98.605,5.864,130.79000000000002,14.19,8.361,19.270000000000003,,0.0,2.19175
2021-11-03 13:00:00+02:00,51.06,35.402499999999996,100.04,5.864,133.455,14.322000000000001,8.361,19.065,,0.0,1.9029999999999998
2021-11-03 14:00:00+02:00,49.910000000000004,36.015,101.885,4.94775,136.32500000000002,14.43,8.361,18.245,,0.0,1.7545
2021-11-03 15:00:00+02:00,50.715,36.26,113.16000000000001,3.8482499999999997,136.735,14.286,8.364,17.015,,0.0,1.71325
2021-11-03 16:00:00+02:00,49.795,36.6275,125.25500000000001,3.8482499999999997,136.94,14.322000000000001,8.364,17.015,,0.0,1.87825
2021-11-03 17:00:00+02:00,48.8175,35.8925,128.33,3.8482499999999997,134.275,15.024000000000001,8.364,17.015,,0.0,1.9827499999999998
2021-11-03 18:00:00+02:00,48.7025,35.035,127.51,3.8482499999999997,136.32500000000002,14.664,8.364,17.015,,0.0,1.9854999999999998
2021-11-03 19:00:00+02:00,49.45,35.035,128.74,2.5655,135.3,14.478,8.364,15.580000000000002,,0.0,1.79575
2021-11-03 20:00:00+02:00,49.737500000000004,34.79,125.87,0.18325,131.405,14.412,8.364,12.71,,0.0,1.6252499999999999
2021-11-03 21:00:00+02:00,50.4275,35.402499999999996,109.06,0.0,119.72000000000001,13.896,8.364,12.71,,0.0,1.4794999999999998
2021-11-03 22:00:00+02:00,49.335,35.769999999999996,90.61000000000001,0.0,101.27000000000001,13.944,8.367,12.71,,0.0,1.2265
2021-11-03 23:00:00+02:00,47.322500000000005,34.6675,71.95500000000001,0.0,89.38000000000001,12.936,8.364,12.71,,0.0,1.04775
2021-11-04 00:00:00+02:00,47.0925,34.79,66.42,0.0,75.44000000000001,12.66,8.364,12.71,,0.0,0.9102499999999999
