,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-08-01 00:00:00+02:00,53.82,2545.28,20.09,603.1899999999999,4608.400000000001,134.139,0.0,2.952,0.168,0.0,25.398999999999997
2021-08-01 01:00:00+02:00,54.97,2767.5,20.09,601.72,4652.68,133.406,0.0,2.904,0.0,0.0,25.113
2021-08-01 02:00:00+02:00,54.510000000000005,2818.34,19.6,604.17,4642.02,134.87199999999999,0.0,2.928,0.0,0.0,22.186999999999998
2021-08-01 03:00:00+02:00,53.82,2765.86,19.6,599.76,4753.54,134.139,0.0,2.928,0.0,0.0,20.613999999999997
2021-08-01 04:00:00+02:00,55.2,2690.42,19.6,601.72,4619.06,133.406,0.0,2.928,0.0,0.0,19.535999999999998
2021-08-01 05:00:00+02:00,56.580000000000005,2674.02,19.6,600.74,4541.160000000001,133.406,0.0,2.928,0.0,1.558,15.95
2021-08-01 06:00:00+02:00,56.81,2629.7400000000002,20.09,605.64,4523.12,133.406,0.0,2.928,0.0,10.045,13.167
2021-08-01 07:00:00+02:00,56.81,2931.5,19.6,621.81,4728.120000000001,132.673,0.0,2.904,0.0,28.044,8.228
2021-08-01 08:00:00+02:00,57.5,3188.1600000000003,19.6,626.22,4935.58,133.406,0.6960000000000001,3.048,0.0,47.191,6.193
2021-08-01 09:00:00+02:00,57.04,3307.0600000000004,19.6,633.5699999999999,5261.9400000000005,133.406,0.456,3.144,0.0,58.876000000000005,6.028
2021-08-01 10:00:00+02:00,56.81,3651.4600000000005,19.6,595.35,5505.4800000000005,134.139,0.432,3.2880000000000003,0.0,66.297,6.0169999999999995
2021-08-01 11:00:00+02:00,55.89,3753.9600000000005,19.6,503.71999999999997,5380.02,132.673,0.07200000000000001,3.168,0.0,57.113,5.598999999999999
2021-08-01 12:00:00+02:00,56.81,3899.92,19.11,486.08,5339.02,133.406,0.0,3.144,0.0,49.815000000000005,5.202999999999999
2021-08-01 13:00:00+02:00,57.04,3647.36,19.6,484.12,5354.6,132.673,0.0,3.12,0.0,44.608000000000004,5.027
2021-08-01 14:00:00+02:00,56.81,3749.86,19.6,484.61,5111.88,134.139,0.0,2.976,0.0,45.1,4.8069999999999995
2021-08-01 15:00:00+02:00,55.660000000000004,3749.0400000000004,19.6,477.26,5564.52,134.139,0.0,2.952,0.0,49.036,5.6979999999999995
2021-08-01 16:00:00+02:00,56.81,3566.1800000000003,19.6,484.12,5747.38,134.87199999999999,0.0,2.952,0.0,40.918,6.226
2021-08-01 17:00:00+02:00,56.81,3584.2200000000003,19.6,490.98,5901.540000000001,134.139,0.0,2.976,0.0,25.625,5.071
2021-08-01 18:00:00+02:00,56.580000000000005,3825.3,19.6,509.11,5906.46,132.673,0.0,3.024,1.1280000000000001,16.195,3.6189999999999998
2021-08-01 19:00:00+02:00,54.97,3904.0200000000004,20.09,516.46,6159.84,132.673,1.224,3.048,1.272,8.323,4.125
2021-08-01 20:00:00+02:00,54.74,3953.2200000000003,20.09,545.37,6525.56,133.406,2.328,3.072,1.272,1.8860000000000001,5.1259999999999994
2021-08-01 21:00:00+02:00,56.580000000000005,4118.860000000001,20.09,533.61,6453.400000000001,134.139,3.672,3.072,1.272,0.041,6.039
2021-08-01 22:00:00+02:00,56.120000000000005,4172.160000000001,20.09,528.22,6007.320000000001,133.406,0.384,2.88,1.272,0.0,7.117
2021-08-01 23:00:00+02:00,56.120000000000005,3824.4800000000005,20.09,486.08,5150.42,134.87199999999999,0.0,2.88,0.168,0.0,8.392999999999999
2021-08-02 00:00:00+02:00,54.74,3785.1200000000003,20.09,481.18,4710.08,134.87199999999999,0.0,2.856,0.0,0.0,9.889
2021-08-02 01:00:00+02:00,53.82,3789.2200000000003,20.09,469.42,4687.9400000000005,133.406,0.0,2.832,0.0,0.0,12.1
2021-08-02 02:00:00+02:00,53.59,3633.42,20.09,467.46,4659.240000000001,134.87199999999999,0.0,2.832,0.0,0.0,13.167
2021-08-02 03:00:00+02:00,53.13,3524.36,20.09,467.46,4655.96,131.94,0.0,2.832,0.0,0.0,13.738999999999999
2021-08-02 04:00:00+02:00,55.660000000000004,3399.7200000000003,20.09,467.95,4772.400000000001,134.139,0.0,2.832,0.0,0.0,15.960999999999999
2021-08-02 05:00:00+02:00,56.81,3425.1400000000003,20.09,469.42,5008.56,132.673,0.0,2.856,0.0,0.656,16.378999999999998
2021-08-02 06:00:00+02:00,57.27,4249.240000000001,20.58,481.18,5917.120000000001,132.673,0.048,2.856,0.0,4.223,15.674999999999999
2021-08-02 07:00:00+02:00,56.81,4421.4400000000005,20.09,523.81,7377.540000000001,134.139,5.16,2.904,0.0,14.432,14.465
2021-08-02 08:00:00+02:00,56.81,4472.280000000001,20.58,536.55,8043.380000000001,136.338,18.6,3.2640000000000002,0.0,28.208000000000002,15.279
2021-08-02 09:00:00+02:00,56.580000000000005,4481.3,19.6,484.61,7459.540000000001,137.071,5.232,3.624,0.0,43.993,19.294
2021-08-02 10:00:00+02:00,57.04,4515.740000000001,20.09,440.02,6550.160000000001,138.537,0.0,3.336,0.0,64.534,25.014
2021-08-02 11:00:00+02:00,56.580000000000005,4412.42,19.6,478.73,6257.42,137.071,0.0,3.144,0.0,75.31700000000001,28.325
2021-08-02 12:00:00+02:00,56.580000000000005,4450.96,19.6,470.89,6084.400000000001,138.537,0.0,3.048,0.0,84.706,31.24
2021-08-02 13:00:00+02:00,57.04,4254.160000000001,19.6,468.44,5843.320000000001,137.071,0.0,3.048,0.0,85.608,34.166
2021-08-02 14:00:00+02:00,57.27,4098.360000000001,19.6,490.98,5709.660000000001,137.804,0.0,3.0,0.0,87.37100000000001,35.772
2021-08-02 15:00:00+02:00,56.580000000000005,4097.54,19.6,525.77,5903.18,137.804,0.0,2.976,0.0,75.686,34.683
2021-08-02 16:00:00+02:00,56.81,4312.38,20.09,534.1,6174.6,137.804,0.0,3.0,0.0,68.306,33.891
2021-08-02 17:00:00+02:00,56.81,4428.0,23.03,515.97,6670.700000000001,137.071,0.0,3.0,0.0,46.494,31.404999999999998
2021-08-02 18:00:00+02:00,56.35,4594.46,28.91,517.4399999999999,7724.400000000001,137.071,0.768,3.408,1.1280000000000001,39.114000000000004,26.575999999999997
2021-08-02 19:00:00+02:00,56.120000000000005,4574.780000000001,31.849999999999998,514.01,8403.36,137.071,6.5040000000000004,3.744,1.272,17.548000000000002,20.394
2021-08-02 20:00:00+02:00,57.27,4445.22,33.32,509.59999999999997,8593.6,137.804,8.328,3.96,1.272,3.444,18.183
2021-08-02 21:00:00+02:00,57.04,4441.9400000000005,33.32,511.56,8509.140000000001,138.537,9.696,3.984,1.272,0.0,19.624
2021-08-02 22:00:00+02:00,57.27,4456.700000000001,33.32,486.08,7753.920000000001,138.537,0.336,3.168,1.272,0.0,22.407
2021-08-02 23:00:00+02:00,57.04,4451.780000000001,32.83,466.48,7003.620000000001,138.537,0.0,2.88,0.168,0.0,24.134
2021-08-03 00:00:00+02:00,54.97,4238.58,33.32,457.65999999999997,6473.900000000001,140.003,0.0,2.88,0.0,0.0,23.561999999999998
2021-08-03 01:00:00+02:00,54.050000000000004,4059.82,33.81,457.17,5975.34,140.736,0.0,2.904,0.0,0.0,21.802
2021-08-03 02:00:00+02:00,53.36,3952.4,33.32,457.17,5922.860000000001,140.003,0.0,2.904,0.0,0.0,20.096999999999998
2021-08-03 03:00:00+02:00,53.13,3859.7400000000002,33.32,457.17,5906.46,140.003,0.0,2.904,0.0,0.0,19.723
2021-08-03 04:00:00+02:00,56.35,3752.32,33.81,457.17,5998.3,140.736,0.0,2.904,0.0,0.0,17.709999999999997
2021-08-03 05:00:00+02:00,57.27,3465.32,33.81,457.17,6244.3,139.27,0.0,2.904,0.0,1.107,16.994999999999997
2021-08-03 06:00:00+02:00,57.27,4279.58,33.32,457.17,6948.68,140.003,0.0,2.904,0.0,11.89,12.825999999999999
2021-08-03 07:00:00+02:00,56.81,4464.08,33.32,456.19,7778.52,139.27,0.0,2.952,0.0,35.178000000000004,6.776
2021-08-03 08:00:00+02:00,56.81,4497.700000000001,33.32,463.05,8240.18,141.469,0.84,3.216,0.0,61.09,4.455
2021-08-03 09:00:00+02:00,56.580000000000005,4538.700000000001,32.83,476.77,8218.86,140.003,0.552,3.3120000000000003,0.0,87.453,4.949999999999999
2021-08-03 10:00:00+02:00,56.580000000000005,4295.160000000001,31.36,457.65999999999997,8236.08,135.605,0.48,3.096,0.0,101.352,5.643
2021-08-03 11:00:00+02:00,56.35,4262.360000000001,30.87,479.71,8344.320000000002,134.87199999999999,0.07200000000000001,3.072,0.0,97.78500000000001,6.808999999999999
2021-08-03 12:00:00+02:00,57.27,4412.42,32.339999999999996,482.15999999999997,8510.78,134.87199999999999,0.0,3.072,0.0,95.03800000000001,7.864999999999999
2021-08-03 13:00:00+02:00,56.81,4528.04,31.849999999999998,482.15999999999997,8326.28,134.87199999999999,0.0,3.072,0.0,88.519,7.81
2021-08-03 14:00:00+02:00,57.04,4503.4400000000005,32.83,453.74,7749.000000000001,137.071,0.0,3.096,0.0,83.107,7.952999999999999
2021-08-03 15:00:00+02:00,56.81,4525.58,33.32,453.74,7766.22,135.605,0.0,3.216,0.0,82.574,7.4799999999999995
2021-08-03 16:00:00+02:00,56.81,4602.660000000001,32.83,453.74,7913.820000000001,134.139,0.0,3.24,0.0,70.88900000000001,5.379
2021-08-03 17:00:00+02:00,56.120000000000005,4613.320000000001,32.83,453.74,8641.980000000001,137.071,0.048,3.336,0.96,54.489000000000004,4.4879999999999995
2021-08-03 18:00:00+02:00,57.27,4555.92,32.339999999999996,486.57,8735.460000000001,137.804,5.76,4.128,1.272,29.479000000000003,2.4859999999999998
2021-08-03 19:00:00+02:00,57.04,4493.6,32.83,454.71999999999997,8767.44,137.071,9.72,4.248,1.272,12.546000000000001,1.9249999999999998
2021-08-03 20:00:00+02:00,56.580000000000005,4458.34,33.32,469.42,8852.720000000001,137.804,11.328,4.6080000000000005,1.272,2.173,2.6839999999999997
2021-08-03 21:00:00+02:00,56.120000000000005,4410.780000000001,32.83,516.46,8810.08,136.338,9.504,4.392,1.272,0.0,3.399
2021-08-03 22:00:00+02:00,57.27,4490.320000000001,33.32,464.52,8045.840000000001,136.338,4.176,3.192,1.272,0.0,4.356
2021-08-03 23:00:00+02:00,57.04,4628.08,32.83,457.65999999999997,7573.52,137.071,1.512,3.048,0.168,0.0,3.872
2021-08-04 00:00:00+02:00,54.510000000000005,4372.240000000001,32.83,450.31,7295.540000000001,135.605,0.0,3.024,0.0,0.0,3.421
2021-08-04 01:00:00+02:00,53.36,4309.92,32.339999999999996,449.33,6752.700000000001,134.87199999999999,0.0,3.024,0.0,0.0,3.6959999999999997
2021-08-04 02:00:00+02:00,54.97,4300.900000000001,32.339999999999996,442.96,6582.14,136.338,0.0,3.024,0.0,0.0,2.0349999999999997
2021-08-04 03:00:00+02:00,54.74,4304.18,32.339999999999996,442.46999999999997,6457.500000000001,137.071,0.0,3.024,0.0,0.0,1.9689999999999999
