,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-11-01 21:00:00+01:00,0.0,80.0,38.0,4350.0,9028.0,0.0,46.0,40.0,3276.0
2021-11-01 22:00:00+01:00,0.0,80.0,39.0,4349.0,8179.0,0.0,49.0,40.0,3433.0
2021-11-01 23:00:00+01:00,0.0,81.0,40.0,4320.0,7783.0,0.0,47.0,40.0,3077.0
2021-11-02 00:00:00+01:00,0.0,82.0,34.0,4283.0,7424.0,0.0,48.0,39.0,3202.0
2021-11-02 01:00:00+01:00,0.0,82.0,36.0,4290.0,7511.0,0.0,47.0,42.0,3204.0
2021-11-02 02:00:00+01:00,0.0,82.0,37.0,4282.0,7971.0,0.0,45.0,42.0,3177.0
2021-11-02 03:00:00+01:00,0.0,82.0,73.0,4278.0,8691.0,0.0,46.0,35.0,2949.0
2021-11-02 04:00:00+01:00,0.0,82.0,172.0,4257.0,9644.0,0.0,44.0,35.0,2622.0
2021-11-02 05:00:00+01:00,0.0,82.0,174.0,4287.0,11019.0,0.0,47.0,39.0,2625.0
2021-11-02 06:00:00+01:00,0.0,82.0,215.0,4297.0,12038.0,0.0,45.0,32.0,2228.0
2021-11-02 07:00:00+01:00,0.0,84.0,219.0,4324.0,13121.0,0.0,44.0,32.0,2533.0
2021-11-02 08:00:00+01:00,0.0,84.0,332.0,4310.0,13667.0,0.0,48.0,30.0,2441.0
2021-11-02 09:00:00+01:00,0.0,85.0,313.0,4267.0,13700.0,0.0,51.0,28.0,2232.0
2021-11-02 10:00:00+01:00,0.0,85.0,345.0,4264.0,14029.0,0.0,45.0,27.0,2068.0
2021-11-02 11:00:00+01:00,0.0,92.0,380.0,4314.0,14161.0,0.0,43.0,26.0,1954.0
2021-11-02 12:00:00+01:00,0.0,93.0,378.0,4335.0,14370.0,0.0,43.0,27.0,1901.0
2021-11-02 13:00:00+01:00,0.0,94.0,372.0,4298.0,14493.0,0.0,43.0,26.0,1888.0
2021-11-02 14:00:00+01:00,0.0,93.0,372.0,4302.0,14533.0,0.0,44.0,26.0,1922.0
2021-11-02 15:00:00+01:00,0.0,92.0,372.0,4334.0,14805.0,0.0,38.0,27.0,1879.0
2021-11-02 16:00:00+01:00,0.0,93.0,376.0,4344.0,15309.0,0.0,36.0,26.0,1855.0
2021-11-02 17:00:00+01:00,0.0,93.0,356.0,4365.0,15390.0,0.0,39.0,25.0,1960.0
2021-11-02 18:00:00+01:00,0.0,92.0,355.0,4351.0,15249.0,0.0,40.0,25.0,1904.0
2021-11-02 19:00:00+01:00,0.0,92.0,210.0,4323.0,14367.0,0.0,40.0,24.0,1752.0
2021-11-02 20:00:00+01:00,0.0,92.0,74.0,4329.0,13774.0,0.0,38.0,26.0,1754.0
2021-11-02 21:00:00+01:00,0.0,88.0,73.0,4277.0,13389.0,0.0,41.0,34.0,1649.0
2021-11-02 22:00:00+01:00,0.0,84.0,73.0,4241.0,12967.0,0.0,41.0,36.0,1539.0
2021-11-02 23:00:00+01:00,0.0,84.0,73.0,4208.0,12672.0,0.0,43.0,32.0,1410.0
2021-11-03 00:00:00+01:00,0.0,86.0,74.0,4142.0,12423.0,0.0,41.0,34.0,1187.0
2021-11-03 01:00:00+01:00,0.0,89.0,73.0,4166.0,12562.0,0.0,47.0,36.0,1092.0
2021-11-03 02:00:00+01:00,0.0,87.0,73.0,4154.0,12450.0,0.0,45.0,32.0,995.0
2021-11-03 03:00:00+01:00,0.0,86.0,73.0,4145.0,12413.0,0.0,45.0,29.0,856.0
2021-11-03 04:00:00+01:00,0.0,86.0,74.0,4139.0,12503.0,0.0,42.0,30.0,746.0
2021-11-03 05:00:00+01:00,0.0,89.0,109.0,4129.0,13068.0,0.0,41.0,28.0,682.0
2021-11-03 06:00:00+01:00,0.0,92.0,248.0,4166.0,14198.0,0.0,42.0,26.0,630.0
2021-11-03 07:00:00+01:00,0.0,90.0,358.0,4222.0,15969.0,0.0,43.0,24.0,617.0
2021-11-03 08:00:00+01:00,0.0,90.0,372.0,4220.0,16510.0,0.0,43.0,25.0,573.0
2021-11-03 09:00:00+01:00,0.0,86.0,359.0,4221.0,16164.0,0.0,51.0,26.0,520.0
2021-11-03 10:00:00+01:00,0.0,85.0,359.0,4204.0,16412.0,0.0,45.0,26.0,447.0
2021-11-03 11:00:00+01:00,0.0,92.0,361.0,4192.0,16423.0,0.0,43.0,26.0,442.0
2021-11-03 12:00:00+01:00,0.0,88.0,359.0,4175.0,16608.0,0.0,45.0,26.0,607.0
2021-11-03 13:00:00+01:00,0.0,91.0,365.0,4171.0,16936.0,0.0,46.0,26.0,432.0
2021-11-03 14:00:00+01:00,0.0,88.0,377.0,4201.0,16999.0,0.0,44.0,25.0,297.0
2021-11-03 15:00:00+01:00,0.0,90.0,377.0,4210.0,17197.0,0.0,39.0,26.0,259.0
2021-11-03 16:00:00+01:00,0.0,91.0,484.0,4215.0,17607.0,0.0,41.0,27.0,253.0
2021-11-03 17:00:00+01:00,0.0,89.0,709.0,4213.0,17948.0,0.0,34.0,27.0,255.0
2021-11-03 18:00:00+01:00,0.0,87.0,722.0,4209.0,17706.0,0.0,41.0,27.0,267.0
2021-11-03 19:00:00+01:00,0.0,86.0,617.0,4163.0,17176.0,0.0,38.0,28.0,262.0
2021-11-03 20:00:00+01:00,0.0,84.0,397.0,4152.0,16465.0,0.0,40.0,29.0,259.0
2021-11-03 21:00:00+01:00,0.0,85.0,378.0,4130.0,16334.0,0.0,33.0,29.0,242.0
2021-11-03 22:00:00+01:00,0.0,84.0,253.0,4109.0,15934.0,0.0,29.0,29.0,237.0
2021-11-03 23:00:00+01:00,0.0,87.0,259.0,4046.0,15195.0,0.0,30.0,30.0,207.0
2021-11-04 00:00:00+01:00,0.0,87.0,262.0,4106.0,15274.0,0.0,43.0,29.0,264.0
2021-11-04 01:00:00+01:00,0.0,91.0,251.0,4019.0,14916.0,0.0,35.0,30.0,264.0
2021-11-04 02:00:00+01:00,0.0,92.0,254.0,4005.0,14756.0,0.0,36.0,30.0,310.0
2021-11-04 03:00:00+01:00,0.0,92.0,259.0,3986.0,14866.0,0.0,35.0,31.0,282.0
2021-11-04 04:00:00+01:00,0.0,92.0,262.0,3979.0,15110.0,0.0,31.0,29.0,235.0
2021-11-04 05:00:00+01:00,0.0,93.0,405.0,3982.0,15478.0,0.0,40.0,28.0,200.0
2021-11-04 06:00:00+01:00,0.0,93.0,491.0,3999.0,16790.0,0.0,42.0,26.0,243.0
2021-11-04 07:00:00+01:00,0.0,93.0,620.0,4025.0,18030.0,0.0,42.0,23.0,222.0
2021-11-04 08:00:00+01:00,0.0,91.0,635.0,4039.0,18707.0,0.0,48.0,24.0,190.0
2021-11-04 09:00:00+01:00,0.0,92.0,603.0,4027.0,18900.0,0.0,50.0,25.0,196.0
2021-11-04 10:00:00+01:00,0.0,89.0,598.0,4002.0,18587.0,0.0,48.0,25.0,284.0
2021-11-04 11:00:00+01:00,0.0,91.0,529.0,4005.0,18550.0,0.0,48.0,25.0,290.0
2021-11-04 12:00:00+01:00,0.0,91.0,553.0,3999.0,18221.0,0.0,49.0,26.0,269.0
2021-11-04 13:00:00+01:00,0.0,93.0,534.0,4018.0,17865.0,0.0,42.0,26.0,286.0
2021-11-04 14:00:00+01:00,0.0,94.0,574.0,4000.0,17402.0,0.0,38.0,26.0,309.0
2021-11-04 15:00:00+01:00,0.0,94.0,609.0,3979.0,17372.0,0.0,39.0,26.0,291.0
2021-11-04 16:00:00+01:00,0.0,94.0,657.0,3972.0,17814.0,0.0,39.0,27.0,324.0
2021-11-04 17:00:00+01:00,0.0,94.0,672.0,3981.0,18285.0,0.0,44.0,27.0,451.0
2021-11-04 18:00:00+01:00,0.0,92.0,519.0,3951.0,17147.0,0.0,42.0,28.0,607.0
2021-11-04 19:00:00+01:00,0.0,91.0,338.0,3929.0,15782.0,0.0,42.0,27.0,680.0
2021-11-04 20:00:00+01:00,0.0,92.0,244.0,3888.0,15167.0,0.0,42.0,28.0,916.0
2021-11-04 21:00:00+01:00,0.0,89.0,240.0,3904.0,14430.0,0.0,44.0,29.0,1070.0
2021-11-04 22:00:00+01:00,0.0,84.0,104.0,3856.0,13569.0,0.0,37.0,28.0,1334.0
2021-11-04 23:00:00+01:00,0.0,90.0,103.0,3872.0,12855.0,0.0,33.0,29.0,1529.0
2021-11-05 00:00:00+01:00,0.0,91.0,74.0,3836.0,11774.0,0.0,41.0,29.0,1661.0
2021-11-05 01:00:00+01:00,0.0,90.0,73.0,3807.0,11428.0,0.0,44.0,30.0,1766.0
2021-11-05 02:00:00+01:00,0.0,90.0,73.0,3799.0,11341.0,0.0,44.0,30.0,1923.0
2021-11-05 03:00:00+01:00,0.0,92.0,73.0,3792.0,11308.0,0.0,34.0,31.0,1886.0
2021-11-05 04:00:00+01:00,0.0,93.0,73.0,3789.0,11407.0,0.0,48.0,29.0,1962.0
2021-11-05 05:00:00+01:00,0.0,95.0,113.0,3791.0,12152.0,0.0,49.0,29.0,1976.0
2021-11-05 06:00:00+01:00,0.0,93.0,228.0,3813.0,13744.0,0.0,49.0,26.0,1578.0
2021-11-05 07:00:00+01:00,0.0,94.0,259.0,3836.0,16025.0,0.0,49.0,25.0,1570.0
2021-11-05 08:00:00+01:00,0.0,92.0,263.0,3871.0,15910.0,0.0,43.0,26.0,1553.0
2021-11-05 09:00:00+01:00,0.0,88.0,222.0,3884.0,15515.0,0.0,40.0,26.0,1895.0
2021-11-05 10:00:00+01:00,0.0,86.0,170.0,3887.0,15043.0,0.0,41.0,27.0,2067.0
2021-11-05 11:00:00+01:00,0.0,86.0,205.0,3901.0,14539.0,0.0,40.0,29.0,2194.0
2021-11-05 12:00:00+01:00,0.0,86.0,74.0,3882.0,14208.0,0.0,39.0,28.0,2082.0
2021-11-05 13:00:00+01:00,0.0,86.0,73.0,3898.0,13410.0,0.0,38.0,26.0,2188.0
2021-11-05 14:00:00+01:00,0.0,86.0,73.0,3925.0,13157.0,0.0,39.0,24.0,2362.0
2021-11-05 15:00:00+01:00,0.0,89.0,73.0,3924.0,12817.0,0.0,38.0,25.0,2273.0
2021-11-05 16:00:00+01:00,0.0,89.0,74.0,3924.0,13484.0,0.0,38.0,26.0,2210.0
2021-11-05 17:00:00+01:00,0.0,90.0,73.0,3913.0,14220.0,0.0,39.0,26.0,2090.0
2021-11-05 18:00:00+01:00,0.0,91.0,72.0,3884.0,13241.0,0.0,39.0,27.0,2107.0
2021-11-05 19:00:00+01:00,0.0,90.0,72.0,3891.0,12260.0,0.0,39.0,28.0,2230.0
2021-11-05 20:00:00+01:00,0.0,89.0,39.0,3898.0,10800.0,0.0,34.0,29.0,2518.0
2021-11-05 21:00:00+01:00,0.0,88.0,39.0,3854.0,9672.0,0.0,35.0,38.0,2656.0
2021-11-05 22:00:00+01:00,0.0,88.0,39.0,3857.0,8732.0,0.0,35.0,38.0,2756.0
2021-11-05 23:00:00+01:00,0.0,86.0,29.0,3834.0,7502.0,0.0,35.0,38.0,2612.0
2021-11-06 00:00:00+01:00,0.0,85.0,1.0,3776.0,6634.0,0.0,39.0,39.0,2903.0
2021-11-06 01:00:00+01:00,0.0,85.0,1.0,3730.0,6502.0,0.0,42.0,39.0,2765.0
2021-11-06 02:00:00+01:00,0.0,87.0,1.0,3710.0,6191.0,0.0,42.0,39.0,2747.0
2021-11-06 03:00:00+01:00,0.0,86.0,1.0,3701.0,6236.0,0.0,41.0,39.0,2585.0
2021-11-06 04:00:00+01:00,0.0,88.0,1.0,3702.0,6694.0,0.0,36.0,39.0,2355.0
2021-11-06 05:00:00+01:00,0.0,86.0,1.0,3685.0,7124.0,0.0,39.0,39.0,2255.0
2021-11-06 06:00:00+01:00,0.0,85.0,1.0,3679.0,7496.0,0.0,44.0,38.0,2380.0
2021-11-06 07:00:00+01:00,0.0,86.0,1.0,3694.0,8021.0,0.0,42.0,37.0,1970.0
2021-11-06 08:00:00+01:00,0.0,88.0,1.0,3684.0,8912.0,0.0,39.0,29.0,1535.0
2021-11-06 09:00:00+01:00,0.0,88.0,1.0,3676.0,9892.0,0.0,39.0,29.0,1185.0
2021-11-06 10:00:00+01:00,0.0,89.0,1.0,3673.0,10187.0,0.0,41.0,31.0,1043.0
2021-11-06 11:00:00+01:00,0.0,89.0,1.0,3712.0,10088.0,0.0,39.0,32.0,1006.0
2021-11-06 12:00:00+01:00,0.0,92.0,1.0,3705.0,9715.0,0.0,39.0,41.0,1057.0
2021-11-06 13:00:00+01:00,0.0,94.0,1.0,3705.0,9532.0,0.0,42.0,42.0,1210.0
2021-11-06 14:00:00+01:00,0.0,93.0,1.0,3704.0,10057.0,0.0,42.0,42.0,1052.0
2021-11-06 15:00:00+01:00,0.0,87.0,1.0,3682.0,11009.0,0.0,39.0,41.0,947.0
2021-11-06 16:00:00+01:00,0.0,90.0,1.0,3678.0,11500.0,0.0,41.0,34.0,931.0
2021-11-06 17:00:00+01:00,0.0,89.0,1.0,3674.0,11643.0,0.0,41.0,32.0,1167.0
2021-11-06 18:00:00+01:00,0.0,90.0,1.0,3677.0,11477.0,0.0,40.0,33.0,1184.0
2021-11-06 19:00:00+01:00,0.0,90.0,1.0,3656.0,10314.0,0.0,45.0,40.0,1324.0
2021-11-06 20:00:00+01:00,0.0,91.0,1.0,3633.0,9069.0,0.0,42.0,42.0,1478.0
2021-11-06 21:00:00+01:00,0.0,89.0,0.0,3579.0,8369.0,0.0,42.0,42.0,1767.0
2021-11-06 22:00:00+01:00,0.0,92.0,0.0,3534.0,7433.0,0.0,41.0,43.0,2113.0
2021-11-06 23:00:00+01:00,0.0,92.0,0.0,3476.0,6470.0,0.0,41.0,43.0,2216.0
2021-11-07 00:00:00+01:00,0.0,89.0,0.0,3407.0,5287.0,0.0,41.0,43.0,2241.0
2021-11-07 01:00:00+01:00,0.0,85.0,0.0,3336.0,4688.0,0.0,45.0,43.0,2253.0
2021-11-07 02:00:00+01:00,0.0,88.0,0.0,3316.0,4392.0,0.0,45.0,43.0,2420.0
2021-11-07 03:00:00+01:00,0.0,86.0,0.0,3271.0,3914.0,0.0,45.0,43.0,2545.0
2021-11-07 04:00:00+01:00,0.0,85.0,0.0,3305.0,3794.0,0.0,48.0,43.0,2641.0
2021-11-07 05:00:00+01:00,0.0,85.0,0.0,3313.0,4249.0,0.0,42.0,44.0,2524.0
2021-11-07 06:00:00+01:00,0.0,84.0,10.0,3328.0,4383.0,0.0,46.0,44.0,2324.0
2021-11-07 07:00:00+01:00,0.0,87.0,17.0,3372.0,5536.0,0.0,45.0,44.0,2096.0
2021-11-07 08:00:00+01:00,0.0,88.0,17.0,3419.0,6905.0,0.0,48.0,43.0,1729.0
2021-11-07 09:00:00+01:00,0.0,93.0,17.0,3479.0,8498.0,0.0,48.0,42.0,1481.0
2021-11-07 10:00:00+01:00,0.0,91.0,17.0,3471.0,8983.0,0.0,47.0,44.0,1287.0
2021-11-07 11:00:00+01:00,0.0,91.0,18.0,3481.0,9185.0,0.0,43.0,44.0,1215.0
2021-11-07 12:00:00+01:00,0.0,91.0,34.0,3477.0,8969.0,0.0,41.0,45.0,1086.0
2021-11-07 13:00:00+01:00,0.0,89.0,51.0,3482.0,8909.0,0.0,42.0,45.0,865.0
2021-11-07 14:00:00+01:00,0.0,88.0,51.0,3490.0,9819.0,0.0,45.0,44.0,729.0
2021-11-07 15:00:00+01:00,0.0,92.0,51.0,3497.0,10794.0,0.0,46.0,44.0,651.0
2021-11-07 16:00:00+01:00,0.0,95.0,51.0,3486.0,11887.0,0.0,48.0,44.0,644.0
2021-11-07 17:00:00+01:00,0.0,94.0,51.0,3490.0,13036.0,0.0,48.0,44.0,638.0
2021-11-07 18:00:00+01:00,0.0,94.0,51.0,3504.0,12682.0,0.0,43.0,43.0,599.0
2021-11-07 19:00:00+01:00,0.0,95.0,51.0,3501.0,12174.0,0.0,46.0,43.0,583.0
2021-11-07 20:00:00+01:00,0.0,94.0,51.0,3503.0,11866.0,0.0,47.0,43.0,553.0
2021-11-07 21:00:00+01:00,0.0,94.0,51.0,3485.0,11712.0,0.0,47.0,43.0,540.0
2021-11-07 22:00:00+01:00,0.0,95.0,63.0,3465.0,11184.0,0.0,47.0,44.0,537.0
2021-11-07 23:00:00+01:00,0.0,94.0,35.0,3457.0,10655.0,0.0,49.0,45.0,863.0
2021-11-08 00:00:00+01:00,0.0,91.0,34.0,3386.0,10036.0,0.0,43.0,44.0,847.0
2021-11-08 01:00:00+01:00,0.0,91.0,34.0,3385.0,9548.0,0.0,47.0,43.0,869.0
2021-11-08 02:00:00+01:00,0.0,91.0,34.0,3387.0,9452.0,0.0,47.0,43.0,992.0
2021-11-08 03:00:00+01:00,0.0,90.0,33.0,3355.0,10093.0,0.0,46.0,42.0,1067.0
2021-11-08 04:00:00+01:00,0.0,88.0,34.0,3394.0,11132.0,0.0,46.0,41.0,1160.0
2021-11-08 05:00:00+01:00,0.0,85.0,34.0,3430.0,12966.0,0.0,50.0,40.0,1124.0
2021-11-08 06:00:00+01:00,0.0,91.0,368.0,3456.0,15655.0,0.0,46.0,39.0,1086.0
2021-11-08 07:00:00+01:00,0.0,91.0,480.0,3537.0,18058.0,0.0,46.0,37.0,1002.0
2021-11-08 08:00:00+01:00,0.0,92.0,634.0,3575.0,18788.0,0.0,45.0,37.0,871.0
2021-11-08 09:00:00+01:00,0.0,92.0,635.0,3572.0,19109.0,0.0,46.0,37.0,913.0
2021-11-08 10:00:00+01:00,0.0,91.0,644.0,3568.0,19164.0,0.0,46.0,37.0,1024.0
2021-11-08 11:00:00+01:00,0.0,91.0,636.0,3523.0,18747.0,0.0,46.0,37.0,1074.0
2021-11-08 12:00:00+01:00,0.0,91.0,626.0,3551.0,18150.0,0.0,47.0,36.0,1024.0
2021-11-08 13:00:00+01:00,0.0,92.0,629.0,3594.0,18379.0,0.0,44.0,35.0,1120.0
2021-11-08 14:00:00+01:00,0.0,90.0,732.0,3597.0,18525.0,0.0,46.0,36.0,1225.0
2021-11-08 15:00:00+01:00,0.0,90.0,781.0,3630.0,18951.0,0.0,46.0,36.0,1237.0
2021-11-08 16:00:00+01:00,0.0,90.0,799.0,3654.0,19418.0,0.0,43.0,34.0,1565.0
2021-11-08 17:00:00+01:00,0.0,88.0,759.0,3640.0,19447.0,0.0,46.0,32.0,1899.0
2021-11-08 18:00:00+01:00,0.0,89.0,756.0,3653.0,19272.0,0.0,46.0,35.0,2043.0
2021-11-08 19:00:00+01:00,0.0,91.0,641.0,3642.0,18970.0,0.0,45.0,34.0,2106.0
2021-11-08 20:00:00+01:00,0.0,91.0,470.0,3566.0,18050.0,0.0,46.0,33.0,2242.0
2021-11-08 21:00:00+01:00,0.0,89.0,457.0,3536.0,17206.0,0.0,45.0,35.0,2394.0
2021-11-08 22:00:00+01:00,0.0,85.0,306.0,3490.0,15889.0,0.0,45.0,35.0,2569.0
2021-11-08 23:00:00+01:00,0.0,84.0,68.0,3509.0,14492.0,0.0,51.0,36.0,2656.0
2021-11-09 00:00:00+01:00,0.0,86.0,69.0,3481.0,13932.0,0.0,48.0,35.0,2568.0
2021-11-09 01:00:00+01:00,0.0,83.0,67.0,3447.0,13404.0,0.0,46.0,38.0,2634.0
2021-11-09 02:00:00+01:00,0.0,82.0,67.0,3441.0,12562.0,0.0,43.0,39.0,2718.0
2021-11-09 03:00:00+01:00,0.0,83.0,67.0,3451.0,11725.0,0.0,44.0,39.0,3020.0
2021-11-09 04:00:00+01:00,0.0,81.0,67.0,3464.0,11184.0,0.0,43.0,40.0,3100.0
2021-11-09 05:00:00+01:00,0.0,85.0,66.0,3494.0,11264.0,0.0,41.0,39.0,2954.0
2021-11-09 06:00:00+01:00,0.0,90.0,137.0,3577.0,12857.0,0.0,41.0,38.0,2794.0
2021-11-09 07:00:00+01:00,0.0,90.0,367.0,3608.0,14501.0,0.0,40.0,37.0,2498.0
2021-11-09 08:00:00+01:00,0.0,90.0,374.0,3624.0,14191.0,0.0,42.0,35.0,2279.0
2021-11-09 09:00:00+01:00,0.0,90.0,277.0,3630.0,13312.0,0.0,47.0,35.0,2213.0
2021-11-09 10:00:00+01:00,0.0,91.0,68.0,3616.0,12695.0,0.0,31.0,35.0,2206.0
2021-11-09 11:00:00+01:00,0.0,93.0,67.0,3631.0,12031.0,0.0,34.0,37.0,2361.0
2021-11-09 12:00:00+01:00,0.0,93.0,69.0,3655.0,11612.0,0.0,29.0,38.0,2293.0
2021-11-09 13:00:00+01:00,0.0,88.0,68.0,3658.0,11581.0,0.0,32.0,35.0,2128.0
2021-11-09 14:00:00+01:00,0.0,91.0,68.0,3656.0,11852.0,0.0,32.0,35.0,2092.0
2021-11-09 15:00:00+01:00,0.0,90.0,68.0,3655.0,12301.0,0.0,30.0,35.0,2073.0
2021-11-09 16:00:00+01:00,0.0,90.0,68.0,3698.0,12761.0,0.0,29.0,38.0,2074.0
2021-11-09 17:00:00+01:00,0.0,91.0,68.0,3729.0,13027.0,0.0,33.0,37.0,2157.0
2021-11-09 18:00:00+01:00,0.0,91.0,66.0,3699.0,12471.0,0.0,36.0,38.0,2414.0
2021-11-09 19:00:00+01:00,0.0,88.0,68.0,3701.0,11731.0,0.0,38.0,38.0,2562.0
2021-11-09 20:00:00+01:00,0.0,89.0,67.0,3652.0,10815.0,0.0,42.0,38.0,2667.0
2021-11-09 21:00:00+01:00,0.0,88.0,68.0,3619.0,9796.0,0.0,43.0,40.0,2717.0
2021-11-09 22:00:00+01:00,0.0,86.0,67.0,3587.0,8579.0,0.0,43.0,40.0,2759.0
2021-11-09 23:00:00+01:00,0.0,86.0,66.0,3571.0,6759.0,0.0,44.0,40.0,2740.0
2021-11-10 00:00:00+01:00,0.0,92.0,69.0,3522.0,6105.0,0.0,44.0,42.0,2583.0
2021-11-10 01:00:00+01:00,0.0,91.0,66.0,3492.0,5505.0,0.0,45.0,42.0,2599.0
2021-11-10 02:00:00+01:00,0.0,91.0,68.0,3486.0,5180.0,0.0,41.0,43.0,2452.0
2021-11-10 03:00:00+01:00,0.0,91.0,69.0,3503.0,5239.0,0.0,47.0,43.0,2356.0
2021-11-10 04:00:00+01:00,0.0,91.0,69.0,3511.0,6115.0,0.0,47.0,43.0,2248.0
2021-11-10 05:00:00+01:00,0.0,91.0,67.0,3550.0,7194.0,0.0,46.0,43.0,2582.0
2021-11-10 06:00:00+01:00,0.0,91.0,68.0,3618.0,9934.0,0.0,45.0,40.0,2822.0
2021-11-10 07:00:00+01:00,0.0,91.0,90.0,3712.0,12638.0,0.0,45.0,34.0,2883.0
2021-11-10 08:00:00+01:00,0.0,91.0,212.0,3805.0,12862.0,0.0,47.0,34.0,2847.0
2021-11-10 09:00:00+01:00,0.0,88.0,176.0,3828.0,12094.0,0.0,53.0,34.0,2831.0
2021-11-10 10:00:00+01:00,0.0,83.0,168.0,3829.0,11914.0,0.0,23.0,33.0,2721.0
2021-11-10 11:00:00+01:00,0.0,89.0,162.0,3830.0,11371.0,0.0,24.0,33.0,2784.0
2021-11-10 12:00:00+01:00,0.0,84.0,158.0,3819.0,11382.0,0.0,25.0,36.0,2736.0
2021-11-10 13:00:00+01:00,0.0,83.0,163.0,3842.0,11675.0,0.0,24.0,35.0,2647.0
2021-11-10 14:00:00+01:00,0.0,83.0,156.0,3829.0,11753.0,0.0,23.0,37.0,2585.0
2021-11-10 15:00:00+01:00,0.0,84.0,159.0,3863.0,11826.0,0.0,40.0,39.0,2611.0
2021-11-10 16:00:00+01:00,0.0,84.0,266.0,3863.0,12251.0,0.0,36.0,38.0,2608.0
2021-11-10 17:00:00+01:00,0.0,84.0,347.0,3836.0,13077.0,0.0,33.0,37.0,2501.0
2021-11-10 18:00:00+01:00,0.0,83.0,346.0,3843.0,13382.0,0.0,34.0,30.0,2460.0
2021-11-10 19:00:00+01:00,0.0,83.0,344.0,3828.0,13223.0,0.0,34.0,29.0,2471.0
2021-11-10 20:00:00+01:00,0.0,83.0,332.0,3800.0,12804.0,0.0,34.0,31.0,2436.0
2021-11-10 21:00:00+01:00,0.0,83.0,202.0,3780.0,12599.0,0.0,34.0,30.0,2449.0
2021-11-10 22:00:00+01:00,0.0,84.0,196.0,3734.0,12044.0,0.0,35.0,32.0,2519.0
2021-11-10 23:00:00+01:00,0.0,84.0,193.0,3713.0,11395.0,0.0,34.0,32.0,2493.0
2021-11-11 00:00:00+01:00,0.0,82.0,204.0,3674.0,11217.0,0.0,37.0,33.0,2494.0
2021-11-11 01:00:00+01:00,0.0,83.0,212.0,3664.0,11093.0,0.0,37.0,41.0,2445.0
2021-11-11 02:00:00+01:00,0.0,83.0,201.0,3671.0,10951.0,0.0,40.0,41.0,2428.0
2021-11-11 03:00:00+01:00,0.0,82.0,197.0,3660.0,10963.0,0.0,40.0,41.0,2459.0
2021-11-11 04:00:00+01:00,0.0,82.0,190.0,3653.0,10959.0,0.0,46.0,41.0,2473.0
2021-11-11 05:00:00+01:00,0.0,83.0,186.0,3661.0,11317.0,0.0,46.0,41.0,2624.0
2021-11-11 06:00:00+01:00,0.0,83.0,216.0,3696.0,12579.0,0.0,46.0,30.0,2782.0
2021-11-11 07:00:00+01:00,0.0,82.0,205.0,3774.0,12837.0,0.0,37.0,30.0,2906.0
