,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-10-01 01:00:00+03:00,696.0,265.0,252.0,1.0,189.0,488.0,2704.0,56.0,11.0,0.0,1008.0
2021-10-01 02:00:00+03:00,681.0,266.0,255.0,1.0,171.0,445.0,2713.0,56.0,11.0,0.0,1025.0
2021-10-01 03:00:00+03:00,679.0,270.0,255.0,1.0,161.0,383.0,2720.0,56.0,11.0,0.0,1114.0
2021-10-01 04:00:00+03:00,672.0,270.0,255.0,1.0,165.0,403.0,2722.0,56.0,11.0,0.0,1263.0
2021-10-01 05:00:00+03:00,683.0,270.0,257.0,1.0,172.0,495.0,2723.0,56.0,12.0,0.0,1331.0
2021-10-01 06:00:00+03:00,716.0,267.0,307.0,1.0,212.0,822.0,2724.0,58.0,11.0,0.0,1321.0
2021-10-01 07:00:00+03:00,741.0,262.0,345.0,1.0,276.0,1111.0,2724.0,59.0,11.0,0.0,1392.0
2021-10-01 08:00:00+03:00,773.0,264.0,352.0,1.0,288.0,1245.0,2724.0,59.0,10.0,0.0,1439.0
2021-10-01 09:00:00+03:00,771.0,264.0,349.0,1.0,294.0,1359.0,2724.0,58.0,10.0,0.0,1451.0
2021-10-01 10:00:00+03:00,772.0,265.0,339.0,2.0,300.0,1389.0,2723.0,58.0,10.0,0.0,1502.0
2021-10-01 11:00:00+03:00,774.0,268.0,337.0,7.0,286.0,1187.0,2724.0,61.0,11.0,0.0,1492.0
2021-10-01 12:00:00+03:00,748.0,274.0,334.0,17.0,249.0,1125.0,2723.0,68.0,12.0,0.0,1463.0
2021-10-01 13:00:00+03:00,739.0,274.0,333.0,17.0,249.0,989.0,2723.0,66.0,12.0,0.0,1474.0
2021-10-01 14:00:00+03:00,731.0,269.0,341.0,20.0,257.0,867.0,2723.0,69.0,11.0,0.0,1536.0
2021-10-01 15:00:00+03:00,745.0,274.0,337.0,20.0,246.0,824.0,2724.0,69.0,12.0,0.0,1612.0
2021-10-01 16:00:00+03:00,774.0,271.0,347.0,20.0,239.0,916.0,2729.0,69.0,12.0,0.0,1649.0
2021-10-01 17:00:00+03:00,785.0,269.0,351.0,20.0,254.0,1022.0,2735.0,69.0,11.0,0.0,1706.0
2021-10-01 18:00:00+03:00,782.0,277.0,351.0,20.0,269.0,1090.0,2737.0,69.0,12.0,0.0,1816.0
2021-10-01 19:00:00+03:00,776.0,281.0,351.0,20.0,277.0,1202.0,2742.0,73.0,11.0,0.0,1868.0
2021-10-01 20:00:00+03:00,780.0,283.0,344.0,20.0,281.0,1048.0,2746.0,73.0,12.0,0.0,2003.0
2021-10-01 21:00:00+03:00,755.0,284.0,306.0,20.0,253.0,711.0,2751.0,74.0,12.0,0.0,2083.0
2021-10-01 22:00:00+03:00,725.0,283.0,271.0,20.0,206.0,594.0,2756.0,75.0,12.0,0.0,2010.0
2021-10-01 23:00:00+03:00,710.0,274.0,255.0,20.0,189.0,492.0,2761.0,73.0,12.0,0.0,2123.0
2021-10-02 00:00:00+03:00,712.0,264.0,243.0,21.0,186.0,393.0,2765.0,75.0,12.0,0.0,2058.0
2021-10-02 01:00:00+03:00,711.0,262.0,230.0,21.0,188.0,374.0,2771.0,76.0,11.0,0.0,2141.0
2021-10-02 02:00:00+03:00,707.0,262.0,229.0,20.0,189.0,358.0,2775.0,75.0,11.0,0.0,2157.0
2021-10-02 03:00:00+03:00,708.0,262.0,229.0,21.0,192.0,372.0,2780.0,75.0,11.0,0.0,2151.0
2021-10-02 04:00:00+03:00,707.0,261.0,229.0,21.0,195.0,402.0,2781.0,75.0,11.0,0.0,2161.0
2021-10-02 05:00:00+03:00,700.0,263.0,229.0,16.0,197.0,438.0,2780.0,70.0,11.0,0.0,2226.0
2021-10-02 06:00:00+03:00,692.0,264.0,235.0,1.0,197.0,433.0,2780.0,56.0,11.0,0.0,2234.0
2021-10-02 07:00:00+03:00,688.0,268.0,253.0,2.0,192.0,516.0,2780.0,56.0,11.0,0.0,2230.0
2021-10-02 08:00:00+03:00,719.0,271.0,269.0,3.0,206.0,519.0,2780.0,56.0,12.0,0.0,2182.0
2021-10-02 09:00:00+03:00,724.0,280.0,299.0,3.0,206.0,618.0,2780.0,56.0,12.0,0.0,2109.0
2021-10-02 10:00:00+03:00,722.0,282.0,301.0,2.0,204.0,745.0,2780.0,52.0,11.0,0.0,2038.0
2021-10-02 11:00:00+03:00,727.0,281.0,301.0,2.0,200.0,717.0,2779.0,50.0,12.0,0.0,1979.0
2021-10-02 12:00:00+03:00,719.0,280.0,300.0,2.0,196.0,674.0,2778.0,50.0,12.0,0.0,1904.0
2021-10-02 13:00:00+03:00,723.0,282.0,299.0,2.0,196.0,632.0,2778.0,46.0,12.0,0.0,1873.0
2021-10-02 14:00:00+03:00,723.0,279.0,300.0,3.0,201.0,622.0,2778.0,47.0,12.0,0.0,1788.0
2021-10-02 15:00:00+03:00,722.0,277.0,300.0,2.0,211.0,624.0,2779.0,45.0,12.0,0.0,1625.0
2021-10-02 16:00:00+03:00,726.0,271.0,300.0,3.0,223.0,754.0,2779.0,47.0,12.0,0.0,1595.0
2021-10-02 17:00:00+03:00,738.0,254.0,300.0,3.0,229.0,873.0,2779.0,47.0,11.0,0.0,1588.0
2021-10-02 18:00:00+03:00,761.0,249.0,308.0,3.0,236.0,1081.0,2778.0,50.0,12.0,0.0,1681.0
2021-10-02 19:00:00+03:00,769.0,225.0,311.0,3.0,246.0,1190.0,2778.0,50.0,12.0,0.0,1912.0
2021-10-02 20:00:00+03:00,766.0,216.0,293.0,3.0,241.0,1116.0,2778.0,53.0,11.0,0.0,2021.0
2021-10-02 21:00:00+03:00,764.0,247.0,284.0,3.0,227.0,876.0,2777.0,55.0,11.0,0.0,2049.0
2021-10-02 22:00:00+03:00,742.0,255.0,267.0,3.0,207.0,803.0,2778.0,59.0,11.0,0.0,2009.0
2021-10-02 23:00:00+03:00,729.0,257.0,250.0,3.0,195.0,627.0,2777.0,59.0,11.0,0.0,2010.0
2021-10-03 00:00:00+03:00,728.0,258.0,234.0,3.0,190.0,453.0,2778.0,59.0,11.0,0.0,2095.0
2021-10-03 01:00:00+03:00,727.0,250.0,226.0,3.0,178.0,371.0,2778.0,60.0,11.0,0.0,2108.0
2021-10-03 02:00:00+03:00,738.0,256.0,226.0,3.0,178.0,328.0,2778.0,62.0,11.0,0.0,2094.0
2021-10-03 03:00:00+03:00,744.0,258.0,226.0,3.0,175.0,331.0,2778.0,62.0,11.0,0.0,2042.0
2021-10-03 04:00:00+03:00,745.0,258.0,226.0,3.0,184.0,339.0,2778.0,62.0,10.0,0.0,2013.0
2021-10-03 05:00:00+03:00,743.0,260.0,226.0,3.0,181.0,323.0,2778.0,62.0,11.0,0.0,2036.0
2021-10-03 06:00:00+03:00,741.0,262.0,224.0,6.0,195.0,427.0,2778.0,65.0,11.0,0.0,2085.0
2021-10-03 07:00:00+03:00,741.0,267.0,224.0,22.0,195.0,431.0,2778.0,81.0,12.0,0.0,2059.0
2021-10-03 08:00:00+03:00,742.0,264.0,224.0,23.0,194.0,489.0,2778.0,80.0,12.0,0.0,2026.0
2021-10-03 09:00:00+03:00,746.0,259.0,224.0,23.0,197.0,633.0,2778.0,73.0,12.0,0.0,1853.0
2021-10-03 10:00:00+03:00,748.0,261.0,222.0,19.0,192.0,733.0,2778.0,63.0,11.0,0.0,1721.0
2021-10-03 11:00:00+03:00,740.0,268.0,222.0,14.0,193.0,741.0,2778.0,58.0,11.0,0.0,1703.0
2021-10-03 12:00:00+03:00,730.0,267.0,222.0,15.0,188.0,945.0,2779.0,58.0,11.0,0.0,1841.0
2021-10-03 13:00:00+03:00,734.0,267.0,222.0,22.0,182.0,1012.0,2778.0,62.0,11.0,0.0,2031.0
2021-10-03 14:00:00+03:00,735.0,266.0,222.0,21.0,176.0,913.0,2779.0,61.0,11.0,0.0,2123.0
2021-10-03 15:00:00+03:00,728.0,265.0,223.0,20.0,168.0,773.0,2779.0,60.0,11.0,0.0,2226.0
2021-10-03 16:00:00+03:00,733.0,275.0,222.0,21.0,157.0,668.0,2778.0,61.0,11.0,0.0,2231.0
2021-10-03 17:00:00+03:00,731.0,283.0,222.0,21.0,163.0,668.0,2777.0,63.0,12.0,0.0,2307.0
2021-10-03 18:00:00+03:00,729.0,273.0,223.0,20.0,178.0,985.0,2778.0,64.0,11.0,0.0,2444.0
2021-10-03 19:00:00+03:00,722.0,271.0,223.0,18.0,185.0,1080.0,2778.0,64.0,10.0,0.0,2525.0
2021-10-03 20:00:00+03:00,705.0,272.0,222.0,18.0,181.0,859.0,2778.0,64.0,10.0,0.0,2558.0
2021-10-03 21:00:00+03:00,641.0,270.0,222.0,17.0,170.0,648.0,2779.0,64.0,11.0,0.0,2562.0
2021-10-03 22:00:00+03:00,630.0,266.0,222.0,17.0,154.0,535.0,2780.0,65.0,11.0,0.0,2553.0
2021-10-03 23:00:00+03:00,632.0,265.0,222.0,18.0,153.0,479.0,2780.0,65.0,11.0,0.0,2549.0
2021-10-04 00:00:00+03:00,631.0,265.0,222.0,18.0,151.0,386.0,2781.0,65.0,11.0,0.0,2550.0
2021-10-04 01:00:00+03:00,634.0,265.0,222.0,18.0,145.0,336.0,2780.0,65.0,11.0,0.0,2553.0
2021-10-04 02:00:00+03:00,636.0,264.0,222.0,18.0,133.0,320.0,2780.0,65.0,11.0,0.0,2547.0
2021-10-04 03:00:00+03:00,638.0,269.0,222.0,17.0,132.0,306.0,2779.0,65.0,11.0,0.0,2536.0
2021-10-04 04:00:00+03:00,620.0,273.0,222.0,15.0,133.0,326.0,2780.0,65.0,11.0,0.0,2540.0
2021-10-04 05:00:00+03:00,624.0,274.0,223.0,5.0,143.0,437.0,2780.0,56.0,11.0,0.0,2541.0
2021-10-04 06:00:00+03:00,643.0,276.0,242.0,9.0,162.0,585.0,2780.0,62.0,11.0,0.0,2551.0
2021-10-04 07:00:00+03:00,664.0,278.0,291.0,3.0,203.0,699.0,2780.0,56.0,11.0,0.0,2542.0
2021-10-04 08:00:00+03:00,686.0,280.0,335.0,3.0,245.0,1060.0,2779.0,51.0,11.0,0.0,2528.0
2021-10-04 09:00:00+03:00,702.0,278.0,353.0,9.0,278.0,1507.0,2783.0,55.0,11.0,0.0,2509.0
2021-10-04 10:00:00+03:00,735.0,273.0,345.0,19.0,280.0,1410.0,2783.0,63.0,10.0,0.0,2485.0
2021-10-04 11:00:00+03:00,734.0,272.0,323.0,20.0,276.0,1458.0,2779.0,62.0,10.0,0.0,2459.0
2021-10-04 12:00:00+03:00,737.0,269.0,322.0,13.0,273.0,1425.0,2779.0,56.0,10.0,0.0,2448.0
2021-10-04 13:00:00+03:00,738.0,270.0,316.0,6.0,269.0,1372.0,2779.0,47.0,10.0,0.0,2420.0
2021-10-04 14:00:00+03:00,747.0,267.0,310.0,14.0,271.0,1213.0,2779.0,57.0,10.0,0.0,2390.0
2021-10-04 15:00:00+03:00,737.0,268.0,294.0,22.0,249.0,1087.0,2780.0,64.0,11.0,0.0,2378.0
2021-10-04 16:00:00+03:00,738.0,267.0,291.0,22.0,249.0,1086.0,2780.0,64.0,11.0,0.0,2404.0
2021-10-04 17:00:00+03:00,744.0,268.0,289.0,22.0,271.0,1130.0,2779.0,64.0,11.0,0.0,2369.0
2021-10-04 18:00:00+03:00,750.0,271.0,287.0,22.0,273.0,1259.0,2780.0,67.0,12.0,0.0,2365.0
2021-10-04 19:00:00+03:00,770.0,272.0,287.0,21.0,254.0,1572.0,2780.0,67.0,10.0,0.0,2357.0
2021-10-04 20:00:00+03:00,751.0,271.0,287.0,21.0,227.0,1333.0,2780.0,67.0,10.0,0.0,2366.0
2021-10-04 21:00:00+03:00,707.0,272.0,280.0,22.0,203.0,913.0,2779.0,67.0,11.0,0.0,2341.0
2021-10-04 22:00:00+03:00,681.0,272.0,273.0,23.0,176.0,590.0,2780.0,68.0,11.0,0.0,2303.0
2021-10-04 23:00:00+03:00,686.0,270.0,273.0,23.0,160.0,436.0,2779.0,68.0,12.0,0.0,2258.0
2021-10-05 00:00:00+03:00,695.0,270.0,270.0,6.0,142.0,378.0,2779.0,52.0,11.0,0.0,2203.0
2021-10-05 01:00:00+03:00,699.0,273.0,266.0,3.0,149.0,407.0,2780.0,50.0,12.0,0.0,2084.0
2021-10-05 02:00:00+03:00,701.0,269.0,266.0,3.0,164.0,421.0,2780.0,50.0,11.0,0.0,1870.0
2021-10-05 03:00:00+03:00,701.0,272.0,265.0,4.0,159.0,391.0,2780.0,50.0,11.0,0.0,1671.0
2021-10-05 04:00:00+03:00,699.0,270.0,266.0,4.0,157.0,376.0,2780.0,50.0,11.0,0.0,1573.0
2021-10-05 05:00:00+03:00,720.0,271.0,270.0,4.0,165.0,428.0,2780.0,50.0,11.0,0.0,1508.0
2021-10-05 06:00:00+03:00,725.0,271.0,276.0,3.0,190.0,585.0,2780.0,50.0,10.0,0.0,1485.0
2021-10-05 07:00:00+03:00,757.0,270.0,288.0,3.0,214.0,911.0,2780.0,50.0,10.0,0.0,1445.0
2021-10-05 08:00:00+03:00,781.0,270.0,294.0,9.0,235.0,1224.0,2779.0,56.0,10.0,0.0,1407.0
2021-10-05 09:00:00+03:00,808.0,272.0,294.0,68.0,272.0,1554.0,2779.0,68.0,10.0,0.0,1403.0
2021-10-05 10:00:00+03:00,806.0,274.0,294.0,19.0,285.0,1543.0,2779.0,65.0,10.0,0.0,1378.0
2021-10-05 11:00:00+03:00,818.0,275.0,285.0,13.0,297.0,1583.0,2779.0,60.0,11.0,0.0,1364.0
2021-10-05 12:00:00+03:00,829.0,277.0,281.0,11.0,284.0,1415.0,2779.0,58.0,10.0,0.0,1360.0
2021-10-05 13:00:00+03:00,829.0,277.0,273.0,18.0,244.0,1344.0,2780.0,64.0,10.0,0.0,1364.0
2021-10-05 14:00:00+03:00,819.0,279.0,270.0,18.0,239.0,1300.0,2778.0,64.0,10.0,0.0,1355.0
2021-10-05 15:00:00+03:00,821.0,277.0,270.0,19.0,250.0,1197.0,2780.0,65.0,11.0,0.0,1423.0
2021-10-05 16:00:00+03:00,820.0,276.0,270.0,19.0,272.0,1439.0,2781.0,67.0,11.0,0.0,1490.0
2021-10-05 17:00:00+03:00,818.0,279.0,271.0,22.0,299.0,1399.0,2780.0,70.0,11.0,0.0,1576.0
2021-10-05 18:00:00+03:00,819.0,278.0,276.0,22.0,305.0,1433.0,2779.0,70.0,11.0,0.0,1643.0
2021-10-05 19:00:00+03:00,823.0,273.0,276.0,22.0,337.0,1763.0,2779.0,70.0,10.0,0.0,1715.0
2021-10-05 20:00:00+03:00,829.0,271.0,276.0,22.0,319.0,1722.0,2779.0,70.0,10.0,0.0,1708.0
2021-10-05 21:00:00+03:00,804.0,272.0,276.0,22.0,267.0,1194.0,2779.0,70.0,10.0,0.0,1784.0
2021-10-05 22:00:00+03:00,776.0,275.0,277.0,22.0,211.0,691.0,2780.0,70.0,10.0,0.0,1737.0
2021-10-05 23:00:00+03:00,735.0,276.0,265.0,22.0,180.0,512.0,2779.0,70.0,10.0,0.0,1622.0
2021-10-06 00:00:00+03:00,709.0,275.0,253.0,22.0,172.0,427.0,2779.0,70.0,10.0,0.0,1523.0
2021-10-06 01:00:00+03:00,716.0,279.0,250.0,20.0,177.0,516.0,2779.0,70.0,11.0,0.0,1457.0
2021-10-06 02:00:00+03:00,714.0,276.0,249.0,20.0,177.0,513.0,2779.0,70.0,11.0,0.0,1400.0
2021-10-06 03:00:00+03:00,710.0,277.0,252.0,4.0,177.0,506.0,2779.0,55.0,11.0,0.0,1396.0
2021-10-06 04:00:00+03:00,709.0,275.0,252.0,3.0,172.0,461.0,2779.0,51.0,11.0,0.0,1410.0
2021-10-06 05:00:00+03:00,705.0,271.0,253.0,3.0,172.0,555.0,2779.0,54.0,10.0,0.0,1435.0
2021-10-06 06:00:00+03:00,739.0,272.0,271.0,3.0,187.0,749.0,2779.0,56.0,11.0,0.0,1453.0
2021-10-06 07:00:00+03:00,783.0,275.0,281.0,3.0,245.0,1170.0,2779.0,56.0,10.0,0.0,1539.0
2021-10-06 08:00:00+03:00,802.0,273.0,284.0,2.0,302.0,1758.0,2778.0,56.0,10.0,0.0,1506.0
2021-10-06 09:00:00+03:00,819.0,271.0,294.0,6.0,327.0,1788.0,2778.0,57.0,10.0,0.0,1477.0
2021-10-06 10:00:00+03:00,807.0,231.0,302.0,18.0,327.0,1645.0,2777.0,66.0,10.0,0.0,1425.0
2021-10-06 11:00:00+03:00,824.0,220.0,307.0,16.0,325.0,1649.0,2778.0,58.0,10.0,0.0,1414.0
2021-10-06 12:00:00+03:00,823.0,225.0,299.0,15.0,321.0,1629.0,2779.0,59.0,10.0,0.0,1446.0
2021-10-06 13:00:00+03:00,837.0,266.0,296.0,15.0,311.0,1505.0,2778.0,59.0,10.0,0.0,1481.0
2021-10-06 14:00:00+03:00,837.0,259.0,288.0,16.0,310.0,1361.0,2778.0,59.0,10.0,0.0,1585.0
2021-10-06 15:00:00+03:00,814.0,269.0,281.0,16.0,300.0,1376.0,2779.0,59.0,10.0,0.0,1706.0
2021-10-06 16:00:00+03:00,810.0,278.0,276.0,16.0,285.0,1201.0,2778.0,59.0,10.0,0.0,1728.0
2021-10-06 17:00:00+03:00,815.0,281.0,276.0,15.0,312.0,1201.0,2779.0,59.0,10.0,0.0,1824.0
2021-10-06 18:00:00+03:00,811.0,285.0,279.0,17.0,295.0,1248.0,2781.0,64.0,10.0,0.0,1993.0
2021-10-06 19:00:00+03:00,816.0,288.0,280.0,21.0,266.0,1507.0,2780.0,67.0,9.0,0.0,2079.0
2021-10-06 20:00:00+03:00,792.0,289.0,280.0,23.0,260.0,1361.0,2779.0,69.0,10.0,0.0,2193.0
2021-10-06 21:00:00+03:00,774.0,286.0,278.0,23.0,222.0,1156.0,2779.0,69.0,11.0,0.0,2267.0
2021-10-06 22:00:00+03:00,754.0,282.0,268.0,23.0,228.0,1148.0,2779.0,69.0,11.0,0.0,2278.0
2021-10-06 23:00:00+03:00,752.0,279.0,266.0,23.0,208.0,1158.0,2778.0,69.0,12.0,0.0,2359.0
2021-10-07 00:00:00+03:00,720.0,279.0,261.0,23.0,177.0,624.0,2779.0,69.0,11.0,0.0,2347.0
2021-10-07 01:00:00+03:00,718.0,272.0,255.0,23.0,169.0,436.0,2778.0,69.0,10.0,0.0,2390.0
2021-10-07 02:00:00+03:00,715.0,265.0,253.0,23.0,164.0,391.0,2778.0,69.0,11.0,0.0,2399.0
2021-10-07 03:00:00+03:00,712.0,265.0,254.0,23.0,163.0,371.0,2779.0,69.0,10.0,0.0,2400.0
2021-10-07 04:00:00+03:00,712.0,248.0,256.0,22.0,157.0,366.0,2779.0,69.0,12.0,0.0,2393.0
2021-10-07 05:00:00+03:00,726.0,250.0,282.0,20.0,155.0,435.0,2779.0,69.0,11.0,0.0,2376.0
2021-10-07 06:00:00+03:00,747.0,222.0,296.0,20.0,148.0,514.0,2779.0,69.0,11.0,0.0,2353.0
2021-10-07 07:00:00+03:00,797.0,209.0,313.0,20.0,206.0,786.0,2779.0,69.0,11.0,0.0,2334.0
2021-10-07 08:00:00+03:00,825.0,191.0,359.0,12.0,258.0,1473.0,2779.0,59.0,11.0,0.0,2315.0
2021-10-07 09:00:00+03:00,856.0,190.0,390.0,4.0,281.0,1753.0,2779.0,50.0,11.0,0.0,2286.0
2021-10-07 10:00:00+03:00,845.0,196.0,389.0,23.0,283.0,1812.0,2779.0,54.0,10.0,0.0,2274.0
2021-10-07 11:00:00+03:00,843.0,186.0,380.0,10.0,286.0,1867.0,2779.0,53.0,12.0,0.0,2270.0
2021-10-07 12:00:00+03:00,843.0,191.0,380.0,10.0,272.0,1888.0,2780.0,54.0,11.0,0.0,2252.0
2021-10-07 13:00:00+03:00,851.0,204.0,395.0,2.0,275.0,1805.0,2779.0,50.0,10.0,0.0,2197.0
2021-10-07 14:00:00+03:00,853.0,207.0,401.0,1.0,278.0,1708.0,2780.0,48.0,12.0,0.0,2122.0
2021-10-07 15:00:00+03:00,843.0,211.0,398.0,2.0,271.0,1859.0,2780.0,49.0,12.0,0.0,2083.0
2021-10-07 16:00:00+03:00,849.0,209.0,398.0,5.0,278.0,1817.0,2780.0,52.0,11.0,0.0,1988.0
2021-10-07 17:00:00+03:00,849.0,203.0,403.0,22.0,281.0,1913.0,2780.0,70.0,11.0,0.0,1826.0
2021-10-07 18:00:00+03:00,844.0,206.0,410.0,22.0,281.0,1999.0,2780.0,70.0,10.0,0.0,1624.0
2021-10-07 19:00:00+03:00,833.0,228.0,405.0,22.0,287.0,2100.0,2780.0,70.0,10.0,0.0,1478.0
2021-10-07 20:00:00+03:00,828.0,260.0,379.0,22.0,288.0,2093.0,2780.0,70.0,10.0,0.0,1269.0
2021-10-07 21:00:00+03:00,820.0,267.0,368.0,22.0,284.0,1914.0,2781.0,71.0,11.0,0.0,1101.0
