,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2021-08-01 00:00:00+02:00,159.85,236.67,4397.26,1837.6200000000001,181.784,23.483999999999998,14.736,108.408,17.256,1170.96,0.0,35.96658,46.376
2021-08-01 01:00:00+02:00,163.76000000000002,237.16,3679.41,1805.64,156.862,23.407999999999998,1.608,106.488,15.48,1114.38,0.0,36.8888,48.388999999999996
2021-08-01 02:00:00+02:00,155.48000000000002,237.65,3327.59,1616.22,156.129,23.407999999999998,1.584,105.432,13.176,1094.7,0.0,36.8888,47.992999999999995
2021-08-01 03:00:00+02:00,156.4,238.63,3055.64,1558.0000000000002,156.129,23.37,1.176,105.456,13.200000000000001,1100.44,0.0,36.8888,45.099999999999994
2021-08-01 04:00:00+02:00,160.08,238.14,2902.7599999999998,1519.46,156.129,23.332,1.08,105.96000000000001,13.656,1076.66,0.0,35.96658,45.946999999999996
2021-08-01 05:00:00+02:00,159.85,237.16,2884.63,1390.72,156.129,23.37,0.0,105.336,13.968,1086.5,0.0,36.8888,44.451
2021-08-01 06:00:00+02:00,158.01000000000002,237.65,2973.32,1502.24,156.862,23.445999999999998,0.0,104.64,14.568,1049.6000000000001,5.0840000000000005,36.8888,43.471999999999994
2021-08-01 07:00:00+02:00,155.94,237.16,3187.45,1523.5600000000002,149.532,23.522,0.0,106.656,13.728,1062.72,38.212,35.96658,35.134
2021-08-01 08:00:00+02:00,158.93,236.67,3301.62,1616.22,149.532,23.522,1.2,106.392,13.656,973.34,135.833,35.044360000000005,25.641
2021-08-01 09:00:00+02:00,158.24,236.18,2987.5299999999997,1664.6000000000001,149.532,23.483999999999998,1.2,108.288,14.76,959.4000000000001,192.454,35.044360000000005,29.997
2021-08-01 10:00:00+02:00,158.24,236.18,2954.7,1521.1000000000001,150.265,23.37,1.2,106.848,13.104000000000001,960.22,260.678,35.044360000000005,34.275999999999996
2021-08-01 11:00:00+02:00,156.4,236.18,2769.97,1312.8200000000002,149.532,23.332,1.2,106.296,12.648,918.4000000000001,312.051,33.19992,37.961
2021-08-01 12:00:00+02:00,155.71,237.65,2519.09,1178.3400000000001,149.532,23.332,2.352,105.768,12.168000000000001,900.36,355.88,34.12214,45.187999999999995
2021-08-01 13:00:00+02:00,156.4,237.65,2407.37,1148.8200000000002,149.532,23.37,0.0,106.056,12.192,891.34,348.992,35.044360000000005,51.854
2021-08-01 14:00:00+02:00,149.5,234.22,2640.12,1206.22,165.658,23.864,0.024,106.128,13.584,879.86,345.671,35.96658,53.933
2021-08-01 15:00:00+02:00,149.73000000000002,248.43,2619.0499999999997,1207.8600000000001,159.061,23.75,1.512,110.88,15.216000000000001,952.84,326.72900000000004,35.044360000000005,54.791
