,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-06-01 00:00:00+02:00,192.0,4195.0,41.0,1480.0,7309.0,201.0,0.0,190.0,0.0,0.0,393.0
2021-06-01 01:00:00+02:00,193.0,3576.0,39.0,1473.0,7426.0,200.0,0.0,188.0,0.0,0.0,442.0
2021-06-01 02:00:00+02:00,193.0,3425.0,39.0,1471.0,7429.0,200.0,0.0,188.0,0.0,0.0,460.0
2021-06-01 03:00:00+02:00,193.0,3510.0,40.0,1472.0,7442.0,200.0,0.0,188.0,0.0,0.0,516.0
2021-06-01 04:00:00+02:00,200.0,3418.0,39.0,1470.0,7372.0,200.0,0.0,188.0,0.0,4.0,767.0
2021-06-01 05:00:00+02:00,214.0,3404.0,40.0,1488.0,7360.0,198.0,0.0,188.0,0.0,103.0,786.0
2021-06-01 06:00:00+02:00,234.0,4289.0,40.0,1621.0,8501.0,200.0,0.0,187.0,46.0,411.0,711.0
2021-06-01 07:00:00+02:00,242.0,4614.0,40.0,1836.0,9979.0,199.0,13.0,186.0,53.0,849.0,508.0
2021-06-01 08:00:00+02:00,244.0,4607.0,40.0,1826.0,10014.0,199.0,182.0,197.0,53.0,1354.0,183.0
2021-06-01 09:00:00+02:00,244.0,4611.0,44.0,1637.0,9496.0,192.0,154.0,233.0,52.0,1819.0,91.0
2021-06-01 10:00:00+02:00,245.0,4526.0,50.0,1607.0,9054.0,197.0,99.0,236.0,7.0,2173.0,141.0
2021-06-01 11:00:00+02:00,248.0,4480.0,48.0,1583.0,9013.0,198.0,86.0,242.0,0.0,2228.0,322.0
2021-06-01 12:00:00+02:00,248.0,4489.0,50.0,1572.0,8886.0,199.0,87.0,217.0,0.0,2277.0,537.0
2021-06-01 13:00:00+02:00,246.0,4457.0,50.0,1519.0,8581.0,197.0,77.0,203.0,0.0,2053.0,725.0
2021-06-01 14:00:00+02:00,248.0,4613.0,50.0,1427.0,8571.0,197.0,0.0,194.0,0.0,2119.0,825.0
2021-06-01 15:00:00+02:00,248.0,4542.0,50.0,1393.0,8356.0,195.0,48.0,193.0,0.0,1830.0,889.0
2021-06-01 16:00:00+02:00,248.0,4422.0,50.0,1357.0,8438.0,199.0,234.0,194.0,0.0,1547.0,766.0
2021-06-01 17:00:00+02:00,246.0,4343.0,50.0,1364.0,8428.0,199.0,244.0,206.0,0.0,1311.0,795.0
2021-06-01 18:00:00+02:00,247.0,4697.0,48.0,1403.0,9018.0,199.0,297.0,219.0,46.0,844.0,769.0
2021-06-01 19:00:00+02:00,248.0,4942.0,45.0,1589.0,9972.0,198.0,491.0,247.0,53.0,417.0,638.0
2021-06-01 20:00:00+02:00,248.0,4892.0,46.0,1636.0,10201.0,199.0,454.0,251.0,53.0,107.0,720.0
2021-06-01 21:00:00+02:00,248.0,4840.0,46.0,1590.0,9623.0,199.0,213.0,246.0,52.0,3.0,809.0
2021-06-01 22:00:00+02:00,248.0,4815.0,43.0,1458.0,8433.0,199.0,10.0,234.0,52.0,0.0,898.0
2021-06-01 23:00:00+02:00,245.0,4367.0,38.0,1399.0,7129.0,199.0,0.0,221.0,52.0,0.0,1028.0
2021-06-02 00:00:00+02:00,240.0,4210.0,39.0,1368.0,6874.0,199.0,0.0,215.0,6.0,0.0,1182.0
2021-06-02 01:00:00+02:00,239.0,4000.0,40.0,1343.0,6782.0,199.0,0.0,214.0,0.0,0.0,1204.0
2021-06-02 02:00:00+02:00,238.0,4153.0,42.0,1353.0,6797.0,199.0,0.0,214.0,0.0,0.0,1206.0
2021-06-02 03:00:00+02:00,236.0,3954.0,42.0,1344.0,6907.0,199.0,0.0,214.0,0.0,0.0,1191.0
2021-06-02 04:00:00+02:00,242.0,3765.0,39.0,1345.0,6951.0,199.0,0.0,214.0,0.0,6.0,1136.0
2021-06-02 05:00:00+02:00,249.0,3953.0,38.0,1372.0,6784.0,198.0,0.0,202.0,0.0,113.0,1083.0
2021-06-02 06:00:00+02:00,248.0,4636.0,38.0,1524.0,7696.0,199.0,0.0,181.0,46.0,467.0,797.0
2021-06-02 07:00:00+02:00,247.0,4800.0,40.0,1633.0,9294.0,198.0,140.0,179.0,52.0,970.0,446.0
2021-06-02 08:00:00+02:00,247.0,4878.0,41.0,1644.0,9121.0,198.0,293.0,193.0,52.0,1586.0,314.0
2021-06-02 09:00:00+02:00,247.0,4824.0,41.0,1448.0,8571.0,199.0,204.0,196.0,52.0,2273.0,546.0
2021-06-02 10:00:00+02:00,249.0,4773.0,41.0,1411.0,8307.0,197.0,3.0,199.0,6.0,2508.0,796.0
2021-06-02 11:00:00+02:00,248.0,5057.0,41.0,1359.0,8217.0,199.0,0.0,224.0,0.0,2453.0,848.0
2021-06-02 12:00:00+02:00,247.0,5081.0,41.0,1356.0,8156.0,198.0,0.0,224.0,0.0,2743.0,836.0
2021-06-02 13:00:00+02:00,248.0,4906.0,40.0,1395.0,8094.0,199.0,0.0,223.0,0.0,2870.0,753.0
2021-06-02 14:00:00+02:00,249.0,4860.0,39.0,1375.0,8003.0,198.0,0.0,191.0,0.0,2828.0,748.0
2021-06-02 15:00:00+02:00,247.0,4782.0,39.0,1358.0,7811.0,198.0,0.0,188.0,0.0,2453.0,713.0
2021-06-02 16:00:00+02:00,246.0,4833.0,38.0,1380.0,7865.0,198.0,0.0,188.0,0.0,2191.0,804.0
2021-06-02 17:00:00+02:00,248.0,4730.0,40.0,1400.0,8019.0,197.0,0.0,200.0,0.0,1718.0,710.0
2021-06-02 18:00:00+02:00,249.0,4933.0,45.0,1569.0,9149.0,196.0,187.0,214.0,46.0,1190.0,667.0
2021-06-02 19:00:00+02:00,248.0,5034.0,48.0,1451.0,9216.0,198.0,730.0,219.0,52.0,592.0,725.0
2021-06-02 20:00:00+02:00,248.0,4901.0,52.0,1434.0,8913.0,198.0,895.0,245.0,52.0,170.0,941.0
2021-06-02 21:00:00+02:00,247.0,4779.0,53.0,1437.0,8233.0,199.0,1053.0,237.0,52.0,7.0,1388.0
2021-06-02 22:00:00+02:00,247.0,4233.0,59.0,1328.0,7003.0,199.0,733.0,225.0,52.0,0.0,1671.0
2021-06-02 23:00:00+02:00,246.0,3861.0,54.0,1327.0,6366.0,199.0,424.0,185.0,6.0,0.0,1754.0
2021-06-03 00:00:00+02:00,241.0,3254.0,54.0,1312.0,6122.0,199.0,20.0,178.0,0.0,0.0,1674.0
2021-06-03 01:00:00+02:00,237.0,2972.0,55.0,1306.0,5983.0,198.0,0.0,174.0,0.0,0.0,1463.0
2021-06-03 02:00:00+02:00,235.0,2958.0,55.0,1307.0,5969.0,198.0,0.0,174.0,0.0,0.0,1317.0
2021-06-03 03:00:00+02:00,236.0,2989.0,56.0,1311.0,6000.0,199.0,0.0,174.0,0.0,0.0,1110.0
2021-06-03 04:00:00+02:00,245.0,2989.0,55.0,1311.0,6051.0,199.0,0.0,174.0,0.0,8.0,910.0
2021-06-03 05:00:00+02:00,247.0,2868.0,56.0,1308.0,6107.0,199.0,0.0,174.0,0.0,124.0,830.0
2021-06-03 06:00:00+02:00,248.0,3221.0,55.0,1325.0,6297.0,199.0,0.0,173.0,0.0,570.0,648.0
2021-06-03 07:00:00+02:00,246.0,4025.0,47.0,1374.0,6668.0,198.0,70.0,171.0,0.0,1239.0,332.0
2021-06-03 08:00:00+02:00,248.0,4229.0,47.0,1362.0,6709.0,198.0,95.0,173.0,0.0,1906.0,113.0
2021-06-03 09:00:00+02:00,248.0,3993.0,51.0,1356.0,6599.0,197.0,111.0,174.0,0.0,2565.0,164.0
2021-06-03 10:00:00+02:00,249.0,3724.0,53.0,1340.0,6335.0,197.0,10.0,178.0,0.0,2928.0,369.0
2021-06-03 11:00:00+02:00,248.0,3263.0,62.0,1343.0,6341.0,198.0,0.0,179.0,0.0,3039.0,400.0
2021-06-03 12:00:00+02:00,247.0,3135.0,66.0,1344.0,6207.0,198.0,0.0,179.0,0.0,2941.0,321.0
2021-06-03 13:00:00+02:00,247.0,3030.0,69.0,1343.0,6312.0,197.0,0.0,181.0,0.0,2846.0,293.0
2021-06-03 14:00:00+02:00,247.0,3484.0,68.0,1342.0,6376.0,198.0,0.0,182.0,0.0,3041.0,277.0
2021-06-03 15:00:00+02:00,248.0,3308.0,68.0,1344.0,6137.0,198.0,0.0,181.0,0.0,2857.0,357.0
2021-06-03 16:00:00+02:00,246.0,3387.0,67.0,1343.0,6131.0,198.0,0.0,185.0,0.0,2375.0,411.0
2021-06-03 17:00:00+02:00,246.0,4057.0,66.0,1369.0,6577.0,198.0,0.0,195.0,0.0,1786.0,391.0
2021-06-03 18:00:00+02:00,248.0,4833.0,68.0,1566.0,7556.0,198.0,0.0,196.0,46.0,1244.0,381.0
