,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-07-01 00:00:00+02:00,39.79,395.24,418.46,0.0,0.0,0.0,0.264,0.36,22.056,50.02,,0.0,15.67774,1.474
2021-07-01 00:15:00+02:00,39.1,378.02000000000004,456.19,0.0,0.0,0.0,0.264,0.36,22.008,50.02,,0.0,13.833300000000001,1.155
2021-07-01 00:30:00+02:00,39.33,373.92,457.17,0.0,0.0,0.0,0.264,0.36,22.008,50.02,,0.0,13.833300000000001,1.144
2021-07-01 00:45:00+02:00,39.56,373.1,458.15,0.0,0.0,0.0,0.264,0.36,22.02,50.02,,0.0,14.75552,1.034
2021-07-01 01:00:00+02:00,38.870000000000005,355.06,470.4,0.0,0.0,0.0,0.264,0.36,22.044,50.02,,0.0,14.75552,1.155
2021-07-01 01:15:00+02:00,39.56,348.5,451.78,0.0,0.0,0.0,0.264,0.36,22.032,50.02,,0.0,13.833300000000001,1.21
2021-07-01 01:30:00+02:00,39.56,337.84000000000003,449.33,0.0,0.0,0.0,0.264,0.36,22.032,50.02,,0.0,13.833300000000001,1.265
2021-07-01 01:45:00+02:00,39.33,330.46000000000004,430.71,0.0,0.0,0.0,0.264,0.36,22.02,50.02,,0.0,13.833300000000001,1.3199999999999998
2021-07-01 02:00:00+02:00,38.870000000000005,309.14000000000004,364.56,0.0,0.0,0.0,0.264,0.36,21.648,49.2,,0.0,12.91108,1.375
2021-07-01 02:15:00+02:00,39.1,277.16,363.58,0.0,0.0,0.0,0.264,0.36,20.76,49.2,,0.0,13.833300000000001,1.375
2021-07-01 02:30:00+02:00,38.18,278.8,361.62,0.0,0.0,0.0,0.264,0.36,20.16,49.2,,0.0,13.833300000000001,1.188
2021-07-01 02:45:00+02:00,36.34,293.56,357.7,0.0,0.0,0.0,0.264,0.36,19.584,49.2,,0.0,13.833300000000001,1.023
2021-07-01 03:00:00+02:00,32.2,282.08000000000004,327.81,0.0,0.0,0.0,0.264,0.36,18.852,50.02,,0.0,13.833300000000001,1.089
2021-07-01 03:15:00+02:00,28.98,261.58000000000004,352.31,0.0,0.0,0.0,0.264,0.36,17.964,50.02,,0.0,12.91108,0.858
2021-07-01 03:30:00+02:00,28.290000000000003,285.36,369.95,0.0,0.0,0.0,0.264,0.36,17.34,50.02,,0.0,13.833300000000001,0.6599999999999999
2021-07-01 03:45:00+02:00,28.52,302.58000000000004,369.95,0.0,0.0,0.0,0.264,0.36,16.644000000000002,50.02,,0.0,13.833300000000001,0.616
2021-07-01 04:00:00+02:00,28.52,287.0,372.4,0.0,0.0,0.0,0.264,0.36,16.284,49.2,,0.0,13.833300000000001,0.495
2021-07-01 04:15:00+02:00,28.290000000000003,291.92,386.12,0.0,0.0,0.0,0.264,0.36,16.26,49.2,,0.0,13.833300000000001,0.46199999999999997
2021-07-01 04:30:00+02:00,28.52,295.20000000000005,382.2,0.0,0.0,0.0,0.264,0.36,16.272000000000002,49.2,,0.0,13.833300000000001,0.429
2021-07-01 04:45:00+02:00,28.060000000000002,292.74,379.26,0.0,0.0,0.0,0.264,0.36,16.272000000000002,49.2,,0.0,13.833300000000001,0.45099999999999996
2021-07-01 05:00:00+02:00,28.290000000000003,277.16,350.34999999999997,0.0,0.0,0.0,0.264,0.36,16.248,49.2,,0.164,12.91108,0.6599999999999999
2021-07-01 05:15:00+02:00,30.130000000000003,268.14000000000004,361.62,0.0,0.0,0.0,0.264,0.36,16.176000000000002,49.2,,0.5740000000000001,13.833300000000001,0.825
2021-07-01 05:30:00+02:00,31.740000000000002,285.36,365.05,0.0,0.0,0.0,0.264,0.36,16.188,49.2,,1.2710000000000001,13.833300000000001,0.9349999999999999
2021-07-01 05:45:00+02:00,32.89,297.66,342.02,0.0,0.0,0.0,0.264,0.36,16.188,49.2,,2.132,13.833300000000001,1.045
2021-07-01 06:00:00+02:00,34.5,276.34000000000003,341.53,0.0,0.0,0.0,0.264,0.36,16.152,50.02,,3.0340000000000003,13.833300000000001,1.056
2021-07-01 06:15:00+02:00,36.11,261.58000000000004,420.90999999999997,0.0,0.0,0.0,0.264,0.36,16.152,50.02,,4.141,13.833300000000001,1.1769999999999998
2021-07-01 06:30:00+02:00,37.49,276.34000000000003,455.7,0.0,0.0,0.0,0.264,0.36,16.152,50.02,,5.781000000000001,14.75552,1.276
2021-07-01 06:45:00+02:00,37.72,290.28000000000003,454.23,0.0,0.0,0.0,0.264,0.336,16.14,50.02,,8.200000000000001,15.67774,1.1769999999999998
2021-07-01 07:00:00+02:00,38.18,282.90000000000003,401.8,0.0,0.0,0.0,0.264,0.336,16.116,50.84,,10.824,15.67774,1.045
2021-07-01 07:15:00+02:00,37.49,258.3,436.59,0.0,0.0,0.0,0.264,0.336,16.164,50.84,,13.899000000000001,15.67774,1.089
2021-07-01 07:30:00+02:00,36.800000000000004,270.6,461.58,0.0,0.0,0.0,0.264,0.336,16.14,50.84,,18.286,15.67774,1.2979999999999998
2021-07-01 07:45:00+02:00,36.57,290.28000000000003,455.7,0.0,0.0,0.0,0.264,0.336,16.14,50.84,,22.058,16.59996,1.551
2021-07-01 08:00:00+02:00,36.11,276.34000000000003,425.81,0.0,0.0,0.0,0.264,0.336,16.14,50.84,,25.666,17.522180000000002,1.628
2021-07-01 08:15:00+02:00,36.57,279.62,413.07,0.0,0.0,0.0,0.264,0.336,16.14,50.84,,28.946,16.59996,1.716
2021-07-01 08:30:00+02:00,37.260000000000005,291.92,425.32,0.0,0.0,0.0,0.264,0.336,16.116,50.84,,31.98,17.522180000000002,1.837
2021-07-01 08:45:00+02:00,37.95,296.02000000000004,409.15,0.0,0.0,0.0,0.264,0.336,16.128,50.84,,34.932,18.4444,1.8259999999999998
2021-07-01 09:00:00+02:00,38.18,284.54,432.18,0.0,0.0,0.0,0.264,0.336,16.14,54.120000000000005,,38.499,18.4444,1.859
2021-07-01 09:15:00+02:00,38.410000000000004,288.64000000000004,375.83,0.0,0.0,0.0,0.264,0.336,16.128,54.120000000000005,,41.0,17.522180000000002,1.9909999999999999
2021-07-01 09:30:00+02:00,38.18,291.92,342.51,0.0,0.0,0.0,0.264,0.336,16.116,54.120000000000005,,43.419000000000004,16.59996,1.9249999999999998
2021-07-01 09:45:00+02:00,38.410000000000004,293.56,348.88,0.0,0.0,0.0,0.264,0.336,16.128,54.120000000000005,,45.264,18.4444,1.892
2021-07-01 10:00:00+02:00,38.410000000000004,281.26000000000005,343.98,0.0,0.0,0.0,0.264,0.336,16.116,54.120000000000005,,46.986000000000004,18.4444,1.914
2021-07-01 10:15:00+02:00,38.18,287.82000000000005,363.09,0.0,0.0,0.0,0.264,0.336,16.116,54.120000000000005,,48.585,18.4444,1.8699999999999999
2021-07-01 10:30:00+02:00,39.56,293.56,389.06,0.0,0.0,0.0,0.264,0.336,16.128,54.120000000000005,,51.209,17.522180000000002,1.7599999999999998
2021-07-01 10:45:00+02:00,39.1,296.84000000000003,356.23,0.0,0.0,0.0,0.264,0.336,16.14,54.120000000000005,,52.357,17.522180000000002,1.8039999999999998
2021-07-01 11:00:00+02:00,35.190000000000005,279.62,369.95,0.0,0.0,0.0,0.264,0.336,16.164,54.120000000000005,,53.464000000000006,17.522180000000002,1.815
2021-07-01 11:15:00+02:00,38.64,279.62,402.78,0.0,0.0,0.0,0.264,0.336,16.14,54.120000000000005,,54.325,16.59996,1.859
2021-07-01 11:30:00+02:00,40.02,282.08000000000004,416.99,0.0,0.0,0.0,0.264,0.336,16.116,54.120000000000005,,55.104,16.59996,1.8699999999999999
2021-07-01 11:45:00+02:00,39.56,289.46000000000004,410.62,0.0,0.0,0.0,0.264,0.336,16.104,54.120000000000005,,56.088,16.59996,1.8479999999999999
2021-07-01 12:00:00+02:00,39.1,284.54,396.9,0.0,0.0,0.0,0.264,0.336,16.116,54.120000000000005,,55.760000000000005,15.67774,1.892
2021-07-01 12:15:00+02:00,38.64,295.20000000000005,402.29,0.0,0.0,0.0,0.264,0.36,16.104,54.120000000000005,,55.719,15.67774,1.8039999999999998
2021-07-01 12:30:00+02:00,38.410000000000004,304.22,398.86,0.0,0.0,0.0,0.264,0.384,16.116,54.120000000000005,,55.801,14.75552,1.837
