,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2021-06-01 00:00:00+02:00,44.85,573.79,0.0,0.168,0.0,65.184,408.36,0.0,128.18858,5.964,6.577999999999999
2021-06-01 01:00:00+02:00,44.85,555.66,0.0,0.40800000000000003,0.0,65.208,425.58000000000004,0.0,130.95524,6.648000000000001,6.226
2021-06-01 02:00:00+02:00,44.85,534.59,0.0,1.008,0.0,65.244,397.70000000000005,0.0,131.87746,5.628,6.159999999999999
2021-06-01 03:00:00+02:00,45.080000000000005,563.5,0.0,1.008,0.0,65.304,380.48,0.0,131.87746,4.464,5.6209999999999996
2021-06-01 04:00:00+02:00,45.080000000000005,558.11,0.0,0.024,0.0,65.352,372.28000000000003,0.0,131.87746,3.12,5.39
2021-06-01 05:00:00+02:00,45.080000000000005,632.1,0.0,0.024,0.0,65.376,388.68,0.328,128.18858,2.088,6.093999999999999
2021-06-01 06:00:00+02:00,44.85,619.36,0.0,0.024,0.0,65.364,451.82000000000005,6.847,131.87746,0.84,6.699
2021-06-01 07:00:00+02:00,44.620000000000005,641.9,0.0,0.024,0.024,65.412,506.76000000000005,26.404,130.95524,0.40800000000000003,5.555
2021-06-01 08:00:00+02:00,45.080000000000005,646.31,0.0,0.024,0.096,65.436,545.3000000000001,58.917,130.95524,0.048,3.014
2021-06-01 09:00:00+02:00,44.85,644.84,0.0,0.024,0.07200000000000001,65.376,524.8000000000001,92.49600000000001,129.1108,0.12,3.1679999999999997
2021-06-01 10:00:00+02:00,44.85,620.34,0.0,0.024,0.07200000000000001,65.304,514.96,120.417,128.18858,0.5760000000000001,3.058
2021-06-01 11:00:00+02:00,44.85,578.2,0.0,0.024,0.07200000000000001,65.184,485.44000000000005,140.138,128.18858,1.224,2.574
2021-06-01 12:00:00+02:00,44.620000000000005,561.05,0.0,0.024,0.07200000000000001,65.136,510.04,151.536,128.18858,1.62,3.597
2021-06-01 13:00:00+02:00,44.85,535.08,0.0,0.024,0.07200000000000001,65.06400000000001,526.44,155.02100000000002,125.42192,2.196,4.169
2021-06-01 14:00:00+02:00,44.85,558.6,0.0,0.024,0.07200000000000001,64.968,523.1600000000001,151.00300000000001,126.34414000000001,4.008,4.422
2021-06-01 15:00:00+02:00,44.620000000000005,542.43,0.0,0.024,0.07200000000000001,64.872,520.7,140.876,125.42192,3.7680000000000002,3.9819999999999998
2021-06-01 16:00:00+02:00,44.39,557.13,0.0,0.28800000000000003,0.07200000000000001,64.812,511.68000000000006,121.93400000000001,125.42192,4.5600000000000005,3.5749999999999997
2021-06-01 17:00:00+02:00,44.39,666.89,0.0,1.248,0.07200000000000001,64.764,542.0200000000001,96.596,125.42192,3.8160000000000003,3.2009999999999996
2021-06-01 18:00:00+02:00,44.39,808.5,0.0,0.14400000000000002,0.048,64.74,510.04,64.739,126.34414000000001,3.66,3.344
2021-06-01 19:00:00+02:00,44.39,1035.86,0.0,0.36,0.07200000000000001,64.752,461.66,32.062000000000005,126.34414000000001,2.856,3.465
2021-06-01 20:00:00+02:00,44.160000000000004,1113.28,0.0,0.552,0.07200000000000001,64.8,466.58000000000004,9.717,128.18858,3.06,3.146
2021-06-01 21:00:00+02:00,44.160000000000004,1153.95,0.0,1.272,0.07200000000000001,64.884,477.24,1.189,129.1108,5.532,4.0809999999999995
2021-06-01 22:00:00+02:00,43.93,1168.16,0.0,0.40800000000000003,0.0,64.968,463.3,0.0,130.03302,7.788,5.808
2021-06-01 23:00:00+02:00,43.93,1126.02,0.0,0.024,0.0,65.004,446.90000000000003,0.0,130.95524,7.944,6.842
2021-06-02 00:00:00+02:00,43.93,848.1899999999999,0.0,0.024,0.0,64.812,351.78000000000003,0.0,132.79968,8.436,7.326
2021-06-02 01:00:00+02:00,43.93,655.13,0.0,0.024,0.0,64.8,324.72,0.0,131.87746,7.404,7.744
2021-06-02 02:00:00+02:00,43.93,662.97,0.0,0.024,0.0,64.848,313.24,0.0,133.7219,6.096,6.787
2021-06-02 03:00:00+02:00,43.93,681.1,0.0,0.048,0.0,64.956,354.24,0.0,131.87746,4.464,5.763999999999999
2021-06-02 04:00:00+02:00,43.93,683.55,0.0,1.992,0.0,65.052,406.72,0.0,130.03302,3.24,5.06
