,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-06-01 00:00:00+02:00,78.0,377.0,1716.0,13169.0,0.0,35.0,36.0,307.0
2021-06-01 01:00:00+02:00,78.0,363.0,1711.0,13035.0,0.0,35.0,35.0,265.0
2021-06-01 02:00:00+02:00,78.0,419.0,1709.0,12876.0,0.0,35.0,37.0,254.0
2021-06-01 03:00:00+02:00,78.0,416.0,1704.0,12658.0,0.0,34.0,38.0,294.0
2021-06-01 04:00:00+02:00,79.0,420.0,1699.0,12555.0,0.0,34.0,38.0,437.0
2021-06-01 05:00:00+02:00,80.0,376.0,1697.0,13377.0,0.0,37.0,36.0,497.0
2021-06-01 06:00:00+02:00,81.0,353.0,1708.0,13984.0,0.0,36.0,35.0,505.0
2021-06-01 07:00:00+02:00,78.0,354.0,1706.0,15424.0,0.0,37.0,35.0,475.0
2021-06-01 08:00:00+02:00,78.0,370.0,1705.0,16227.0,0.0,35.0,29.0,354.0
2021-06-01 09:00:00+02:00,78.0,373.0,1690.0,15707.0,0.0,36.0,30.0,343.0
2021-06-01 10:00:00+02:00,78.0,370.0,1683.0,15719.0,0.0,39.0,29.0,362.0
2021-06-01 11:00:00+02:00,80.0,368.0,1688.0,15496.0,0.0,37.0,29.0,378.0
2021-06-01 12:00:00+02:00,80.0,368.0,1699.0,15066.0,0.0,34.0,29.0,371.0
2021-06-01 13:00:00+02:00,80.0,365.0,1693.0,14962.0,0.0,34.0,26.0,328.0
2021-06-01 14:00:00+02:00,80.0,326.0,1705.0,15114.0,0.0,27.0,27.0,272.0
2021-06-01 15:00:00+02:00,80.0,323.0,1713.0,15369.0,0.0,30.0,35.0,233.0
2021-06-01 16:00:00+02:00,82.0,277.0,1712.0,15354.0,0.0,38.0,35.0,203.0
2021-06-01 17:00:00+02:00,86.0,288.0,1719.0,15227.0,0.0,35.0,27.0,226.0
2021-06-01 18:00:00+02:00,87.0,422.0,1721.0,14876.0,0.0,36.0,29.0,246.0
2021-06-01 19:00:00+02:00,89.0,425.0,1720.0,14794.0,0.0,36.0,29.0,245.0
2021-06-01 20:00:00+02:00,88.0,414.0,1723.0,14175.0,0.0,30.0,36.0,282.0
2021-06-01 21:00:00+02:00,86.0,429.0,1702.0,13637.0,0.0,34.0,27.0,346.0
2021-06-01 22:00:00+02:00,86.0,382.0,1696.0,13024.0,0.0,28.0,28.0,416.0
2021-06-01 23:00:00+02:00,82.0,352.0,1690.0,12029.0,0.0,24.0,36.0,576.0
2021-06-02 00:00:00+02:00,83.0,324.0,1664.0,11673.0,0.0,34.0,38.0,787.0
2021-06-02 01:00:00+02:00,81.0,284.0,1664.0,11555.0,0.0,37.0,37.0,897.0
2021-06-02 02:00:00+02:00,84.0,283.0,1669.0,11290.0,0.0,34.0,36.0,1093.0
2021-06-02 03:00:00+02:00,88.0,284.0,1669.0,11329.0,0.0,36.0,36.0,1145.0
2021-06-02 04:00:00+02:00,90.0,282.0,1667.0,11363.0,0.0,35.0,38.0,1145.0
2021-06-02 05:00:00+02:00,91.0,311.0,1661.0,11660.0,0.0,32.0,34.0,1114.0
2021-06-02 06:00:00+02:00,92.0,381.0,1674.0,13161.0,0.0,34.0,36.0,998.0
2021-06-02 07:00:00+02:00,93.0,487.0,1679.0,14288.0,0.0,35.0,34.0,1026.0
2021-06-02 08:00:00+02:00,93.0,558.0,1679.0,14421.0,0.0,36.0,37.0,1084.0
2021-06-02 09:00:00+02:00,93.0,299.0,1688.0,14334.0,0.0,36.0,38.0,1046.0
2021-06-02 10:00:00+02:00,92.0,311.0,1680.0,13860.0,0.0,35.0,37.0,1005.0
2021-06-02 11:00:00+02:00,91.0,253.0,1678.0,13721.0,0.0,34.0,36.0,989.0
2021-06-02 12:00:00+02:00,83.0,298.0,1674.0,13549.0,0.0,34.0,38.0,1004.0
2021-06-02 13:00:00+02:00,80.0,291.0,1685.0,13227.0,0.0,34.0,38.0,1115.0
2021-06-02 14:00:00+02:00,80.0,298.0,1689.0,13094.0,0.0,32.0,38.0,1147.0
2021-06-02 15:00:00+02:00,80.0,300.0,1678.0,13393.0,0.0,36.0,37.0,1115.0
2021-06-02 16:00:00+02:00,80.0,293.0,1678.0,13315.0,0.0,35.0,36.0,1050.0
2021-06-02 17:00:00+02:00,80.0,574.0,1694.0,13942.0,0.0,36.0,38.0,921.0
2021-06-02 18:00:00+02:00,80.0,581.0,1703.0,13826.0,0.0,36.0,36.0,788.0
2021-06-02 19:00:00+02:00,80.0,593.0,1693.0,13868.0,0.0,32.0,34.0,738.0
2021-06-02 20:00:00+02:00,80.0,423.0,1706.0,13590.0,0.0,30.0,35.0,851.0
2021-06-02 21:00:00+02:00,80.0,286.0,1702.0,13141.0,0.0,28.0,37.0,860.0
2021-06-02 22:00:00+02:00,80.0,280.0,1704.0,12416.0,0.0,34.0,38.0,769.0
2021-06-02 23:00:00+02:00,80.0,194.0,1699.0,11080.0,0.0,32.0,38.0,844.0
2021-06-03 00:00:00+02:00,80.0,208.0,1692.0,10072.0,0.0,35.0,38.0,920.0
2021-06-03 01:00:00+02:00,80.0,192.0,1667.0,9442.0,0.0,37.0,39.0,932.0
2021-06-03 02:00:00+02:00,81.0,194.0,1662.0,9340.0,0.0,39.0,38.0,950.0
2021-06-03 03:00:00+02:00,84.0,193.0,1656.0,9351.0,0.0,36.0,38.0,1000.0
2021-06-03 04:00:00+02:00,83.0,192.0,1652.0,9339.0,0.0,36.0,38.0,1118.0
2021-06-03 05:00:00+02:00,81.0,201.0,1654.0,9915.0,0.0,33.0,38.0,1216.0
2021-06-03 06:00:00+02:00,82.0,263.0,1664.0,11723.0,0.0,34.0,38.0,1201.0
2021-06-03 07:00:00+02:00,82.0,371.0,1678.0,13775.0,0.0,35.0,36.0,1215.0
2021-06-03 08:00:00+02:00,81.0,596.0,1695.0,14871.0,0.0,33.0,38.0,1169.0
2021-06-03 09:00:00+02:00,81.0,303.0,1694.0,14214.0,0.0,40.0,38.0,1191.0
2021-06-03 10:00:00+02:00,83.0,403.0,1675.0,13280.0,0.0,32.0,37.0,1293.0
2021-06-03 11:00:00+02:00,86.0,410.0,1660.0,12348.0,0.0,33.0,36.0,1366.0
2021-06-03 12:00:00+02:00,86.0,370.0,1663.0,12245.0,0.0,35.0,38.0,1318.0
2021-06-03 13:00:00+02:00,86.0,410.0,1649.0,12588.0,0.0,35.0,36.0,1263.0
2021-06-03 14:00:00+02:00,86.0,347.0,1675.0,12841.0,0.0,35.0,37.0,1184.0
2021-06-03 15:00:00+02:00,86.0,390.0,1667.0,12709.0,0.0,33.0,37.0,1314.0
2021-06-03 16:00:00+02:00,85.0,392.0,1674.0,13089.0,0.0,37.0,37.0,1347.0
2021-06-03 17:00:00+02:00,85.0,410.0,1678.0,14217.0,0.0,37.0,35.0,1259.0
2021-06-03 18:00:00+02:00,86.0,550.0,1684.0,14450.0,0.0,36.0,36.0,1261.0
2021-06-03 19:00:00+02:00,84.0,558.0,1683.0,14227.0,0.0,37.0,37.0,1272.0
2021-06-03 20:00:00+02:00,83.0,525.0,1672.0,13697.0,0.0,38.0,38.0,1317.0
2021-06-03 21:00:00+02:00,84.0,392.0,1667.0,13015.0,0.0,37.0,36.0,1301.0
2021-06-03 22:00:00+02:00,83.0,294.0,1666.0,12223.0,0.0,37.0,36.0,1347.0
2021-06-03 23:00:00+02:00,81.0,225.0,1658.0,10907.0,0.0,35.0,38.0,1400.0
2021-06-04 00:00:00+02:00,80.0,316.0,1661.0,10622.0,0.0,38.0,38.0,1362.0
2021-06-04 01:00:00+02:00,80.0,249.0,1665.0,10618.0,0.0,36.0,37.0,1305.0
2021-06-04 02:00:00+02:00,80.0,237.0,1662.0,10732.0,0.0,35.0,34.0,1236.0
2021-06-04 03:00:00+02:00,81.0,228.0,1661.0,11365.0,0.0,30.0,37.0,1308.0
2021-06-04 04:00:00+02:00,82.0,220.0,1662.0,11647.0,0.0,32.0,38.0,1254.0
2021-06-04 05:00:00+02:00,87.0,226.0,1667.0,12147.0,0.0,34.0,36.0,1033.0
2021-06-04 06:00:00+02:00,84.0,263.0,1669.0,13130.0,0.0,33.0,38.0,1010.0
2021-06-04 07:00:00+02:00,85.0,413.0,1671.0,14537.0,0.0,32.0,36.0,918.0
2021-06-04 08:00:00+02:00,85.0,420.0,1670.0,15436.0,0.0,37.0,34.0,834.0
2021-06-04 09:00:00+02:00,85.0,419.0,1655.0,15449.0,0.0,37.0,33.0,860.0
2021-06-04 10:00:00+02:00,86.0,418.0,1665.0,15397.0,0.0,33.0,35.0,747.0
2021-06-04 11:00:00+02:00,88.0,421.0,1664.0,15289.0,0.0,31.0,33.0,609.0
2021-06-04 12:00:00+02:00,89.0,422.0,1672.0,15350.0,0.0,31.0,32.0,481.0
