,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2021-09-01 00:00:00+02:00,0.5750000000000001,257.25,756.86,0.0,1.413,165.435,0.0,107.43863,2.58,0.72875
2021-09-01 00:15:00+02:00,0.5750000000000001,246.96,750.9150000000001,0.0,1.413,152.52,0.0,107.669185,2.694,0.7617499999999999
2021-09-01 00:30:00+02:00,0.5750000000000001,236.7925,751.94,0.0,1.413,149.85500000000002,0.0,109.052515,2.52,0.748
2021-09-01 00:45:00+02:00,0.5750000000000001,226.625,750.5050000000001,0.0,1.413,144.115,0.0,108.59140500000001,2.097,0.7617499999999999
2021-09-01 01:00:00+02:00,0.5750000000000001,219.51999999999998,753.7850000000001,0.0,1.413,104.34500000000001,0.0,108.130295,1.977,0.7727499999999999
2021-09-01 01:15:00+02:00,0.5175000000000001,212.905,757.8850000000001,0.0,1.413,88.765,0.0,106.97752,2.028,0.75625
2021-09-01 01:30:00+02:00,0.5175000000000001,212.66,760.1400000000001,0.0,1.413,89.17500000000001,0.0,108.82196,2.124,0.6985
2021-09-01 01:45:00+02:00,0.5175000000000001,214.2525,750.71,0.0,1.416,105.575,0.0,109.513625,2.043,0.7122499999999999
2021-09-01 02:00:00+02:00,0.5175000000000001,204.085,725.2900000000001,0.0,1.416,111.93,0.0,108.59140500000001,2.145,0.6655
2021-09-01 02:15:00+02:00,0.5750000000000001,207.27,718.73,0.0,1.413,111.11000000000001,0.0,108.82196,2.169,0.6104999999999999
2021-09-01 02:30:00+02:00,0.5750000000000001,207.025,712.99,0.0,1.416,123.00000000000001,0.0,107.89974000000001,2.154,0.572
2021-09-01 02:45:00+02:00,0.5750000000000001,195.6325,681.0100000000001,0.0,1.413,134.07000000000002,0.0,107.43863,2.166,0.5197499999999999
2021-09-01 03:00:00+02:00,0.5750000000000001,221.97,671.7850000000001,0.0,1.416,141.245,0.0,108.130295,1.935,0.49774999999999997
2021-09-01 03:15:00+02:00,0.5750000000000001,238.01749999999998,694.5400000000001,0.0,1.413,174.04500000000002,0.0,108.82196,1.842,0.506
2021-09-01 03:30:00+02:00,0.5750000000000001,222.215,689.005,0.0,1.416,177.12,0.0,108.36085,1.7790000000000001,0.49774999999999997
2021-09-01 03:45:00+02:00,0.5750000000000001,233.1175,679.37,0.0,1.413,173.43,0.0,107.669185,1.635,0.46475
2021-09-01 04:00:00+02:00,0.5750000000000001,251.0025,678.345,0.0,1.413,177.94000000000003,0.0,107.20807500000001,1.6260000000000001,0.43999999999999995
2021-09-01 04:15:00+02:00,0.5750000000000001,250.14499999999998,680.6,0.0,1.413,171.175,0.0,107.43863,1.71,0.418
2021-09-01 04:30:00+02:00,0.5750000000000001,258.475,689.62,0.0,1.413,172.20000000000002,0.0,106.746965,1.623,0.38499999999999995
2021-09-01 04:45:00+02:00,0.5750000000000001,264.11,701.1,0.0,1.413,173.22500000000002,0.0,104.90252500000001,1.548,0.33549999999999996
2021-09-01 05:00:00+02:00,0.5750000000000001,277.34,728.7750000000001,0.0,1.413,231.85500000000002,0.0,108.130295,1.461,0.32449999999999996
2021-09-01 05:15:00+02:00,0.5750000000000001,286.895,748.25,0.0,1.413,220.78500000000003,0.0,107.89974000000001,1.167,0.33549999999999996
2021-09-01 05:30:00+02:00,0.5175000000000001,298.2875,761.1650000000001,0.0,1.416,225.705,0.0,109.28307000000001,0.978,0.32999999999999996
2021-09-01 05:45:00+02:00,0.5750000000000001,342.1425,758.5000000000001,0.0,1.416,259.94,0.0,109.74418,0.909,0.32449999999999996
2021-09-01 06:00:00+02:00,0.5750000000000001,378.4025,752.965,0.0,1.416,280.85,0.0,108.130295,0.9540000000000001,0.32725
2021-09-01 06:15:00+02:00,0.5750000000000001,409.2725,742.1,0.0,1.416,293.15000000000003,0.0,109.97473500000001,1.131,0.297
2021-09-01 06:30:00+02:00,0.5750000000000001,424.34,737.7950000000001,0.0,1.416,322.055,0.0,109.513625,1.272,0.27499999999999997
2021-09-01 06:45:00+02:00,0.5750000000000001,453.1275,737.3850000000001,0.0,1.416,350.75500000000005,0.0,109.513625,1.4040000000000001,0.264
2021-09-01 07:00:00+02:00,0.5750000000000001,469.2975,714.6300000000001,0.0,1.413,375.15000000000003,0.0,109.28307000000001,1.551,0.2585
2021-09-01 07:15:00+02:00,0.5175000000000001,498.2075,701.1,0.0,1.413,388.68,0.01025,109.052515,1.671,0.26125
2021-09-01 07:30:00+02:00,0.5175000000000001,504.455,698.4350000000001,0.0,1.413,398.725,0.0205,108.36085,1.5030000000000001,0.25575
