,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2021-07-01 00:00:00+02:00,4.140000000000001,108.78,587.12,32.252,0.041,126.34414000000001,9.708,9.57
2021-07-01 01:00:00+02:00,2.5300000000000002,85.26,546.12,30.053,0.041,125.42192,11.304,10.538
2021-07-01 02:00:00+02:00,2.5300000000000002,88.2,519.88,31.519,0.041,127.26636,10.692,10.824
2021-07-01 03:00:00+02:00,2.3000000000000003,84.77,587.94,29.32,0.041,125.42192,10.836,11.11
2021-07-01 04:00:00+02:00,2.5300000000000002,90.16,605.98,31.519,0.041,125.42192,10.632,11.286
2021-07-01 05:00:00+02:00,2.99,111.72,664.2,38.116,0.779,129.1108,11.352,12.221
2021-07-01 06:00:00+02:00,2.99,142.1,687.98,39.582,3.075,128.18858,11.784,11.979
2021-07-01 07:00:00+02:00,2.99,165.62,706.0200000000001,38.116,7.011,127.26636,10.908,12.463
2021-07-01 08:00:00+02:00,3.45,158.27,652.72,31.519,12.505,122.65526,10.464,13.607
2021-07-01 09:00:00+02:00,4.140000000000001,182.77,659.2800000000001,41.781,18.901,129.1108,12.972,14.52
2021-07-01 10:00:00+02:00,3.91,168.56,615.0,41.781,25.01,130.03302,13.02,16.104
2021-07-01 11:00:00+02:00,3.91,123.48,586.3000000000001,39.582,28.413,130.03302,12.432,18.172
2021-07-01 12:00:00+02:00,3.22,112.7,633.86,41.781,31.242,131.87746,12.612,18.898
2021-07-01 13:00:00+02:00,2.99,108.28999999999999,707.6600000000001,41.048,33.251000000000005,142.02188,11.796,17.413
2021-07-01 14:00:00+02:00,5.29,103.88,667.48,38.849,32.267,145.71076,12.432,15.630999999999998
2021-07-01 15:00:00+02:00,6.9,101.92,608.44,38.116,29.028000000000002,144.78854,13.632,14.674
2021-07-01 16:00:00+02:00,6.9,99.96,576.46,36.65,25.01,144.78854,13.704,15.587
2021-07-01 17:00:00+02:00,6.9,103.88,638.7800000000001,37.383,20.869,146.63298,13.596,14.783999999999999
2021-07-01 18:00:00+02:00,7.82,114.17,628.12,38.116,14.883000000000001,146.63298,11.832,12.298
2021-07-01 19:00:00+02:00,8.97,105.84,640.4200000000001,32.252,7.831,142.94410000000002,9.708,9.482
2021-07-01 20:00:00+02:00,9.200000000000001,104.37,543.6600000000001,31.519,2.911,142.02188,9.948,8.03
2021-07-01 21:00:00+02:00,7.13,91.14,542.84,27.854,0.615,142.02188,7.692,6.082999999999999
2021-07-01 22:00:00+02:00,5.98,80.36,547.76,24.189,0.041,140.17744000000002,6.264,5.0489999999999995
2021-07-01 23:00:00+02:00,5.98,70.07,552.6800000000001,22.723,0.041,137.41078000000002,5.196,3.905
2021-07-02 00:00:00+02:00,5.98,72.03,537.1,24.189,0.041,138.333,6.216,3.3219999999999996
