,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-11-01 00:00:00+01:00,235.0,2141.0,67.0,1532.0,5737.0,220.0,0.0,135.0,0.0,0.0,4383.0
2021-11-01 01:00:00+01:00,233.0,2099.0,68.0,1515.0,5695.0,220.0,0.0,135.0,0.0,0.0,4374.0
2021-11-01 02:00:00+01:00,233.0,2055.0,66.0,1489.0,5663.0,220.0,0.0,135.0,0.0,0.0,4445.0
2021-11-01 03:00:00+01:00,234.0,2155.0,67.0,1528.0,5515.0,220.0,0.0,135.0,0.0,0.0,4347.0
2021-11-01 04:00:00+01:00,234.0,2191.0,68.0,1544.0,5551.0,221.0,0.0,135.0,0.0,0.0,4305.0
2021-11-01 05:00:00+01:00,235.0,2267.0,67.0,1571.0,5648.0,221.0,0.0,136.0,0.0,0.0,4225.0
2021-11-01 06:00:00+01:00,235.0,2389.0,69.0,1606.0,5715.0,221.0,0.0,137.0,0.0,18.0,4282.0
2021-11-01 07:00:00+01:00,236.0,2379.0,68.0,1626.0,5860.0,220.0,0.0,136.0,0.0,184.0,4139.0
2021-11-01 08:00:00+01:00,246.0,2315.0,68.0,1672.0,6115.0,220.0,18.0,142.0,0.0,756.0,3439.0
2021-11-01 09:00:00+01:00,247.0,2621.0,66.0,1511.0,6155.0,219.0,3.0,146.0,0.0,1359.0,2585.0
2021-11-01 10:00:00+01:00,247.0,2389.0,67.0,1312.0,6125.0,219.0,0.0,146.0,0.0,1771.0,2108.0
2021-11-01 11:00:00+01:00,247.0,2734.0,65.0,1320.0,6194.0,219.0,0.0,142.0,0.0,1944.0,1799.0
2021-11-01 12:00:00+01:00,248.0,2985.0,65.0,1453.0,6215.0,219.0,0.0,139.0,0.0,1814.0,1619.0
2021-11-01 13:00:00+01:00,247.0,3165.0,65.0,1483.0,6553.0,219.0,0.0,138.0,0.0,1475.0,1283.0
2021-11-01 14:00:00+01:00,247.0,3377.0,64.0,1599.0,7174.0,219.0,51.0,139.0,0.0,996.0,1074.0
2021-11-01 15:00:00+01:00,245.0,3475.0,63.0,1668.0,7614.0,219.0,95.0,139.0,0.0,415.0,1134.0
2021-11-01 16:00:00+01:00,246.0,3645.0,64.0,1768.0,8067.0,219.0,214.0,142.0,0.0,40.0,1432.0
2021-11-01 17:00:00+01:00,249.0,3830.0,64.0,1630.0,8125.0,219.0,51.0,154.0,38.0,0.0,1737.0
2021-11-01 18:00:00+01:00,247.0,3827.0,65.0,1632.0,7917.0,219.0,103.0,180.0,43.0,0.0,1982.0
2021-11-01 19:00:00+01:00,241.0,3840.0,65.0,1644.0,7484.0,219.0,93.0,186.0,43.0,0.0,2038.0
2021-11-01 20:00:00+01:00,245.0,3828.0,65.0,1615.0,7286.0,219.0,11.0,154.0,5.0,0.0,1971.0
2021-11-01 21:00:00+01:00,246.0,3850.0,65.0,1592.0,7213.0,220.0,0.0,147.0,0.0,0.0,1849.0
2021-11-01 22:00:00+01:00,247.0,3617.0,65.0,1564.0,7079.0,219.0,0.0,141.0,0.0,0.0,1592.0
2021-11-01 23:00:00+01:00,244.0,2980.0,65.0,1565.0,7036.0,219.0,0.0,143.0,0.0,0.0,1333.0
2021-11-02 00:00:00+01:00,236.0,2807.0,65.0,1575.0,7038.0,220.0,0.0,141.0,0.0,0.0,1255.0
2021-11-02 01:00:00+01:00,233.0,2693.0,66.0,1567.0,7011.0,219.0,0.0,141.0,0.0,0.0,1269.0
2021-11-02 02:00:00+01:00,234.0,2638.0,66.0,1571.0,7161.0,219.0,0.0,141.0,0.0,0.0,1302.0
2021-11-02 03:00:00+01:00,231.0,2741.0,66.0,1576.0,7459.0,219.0,0.0,141.0,0.0,0.0,1312.0
2021-11-02 04:00:00+01:00,242.0,2895.0,67.0,1553.0,7822.0,219.0,0.0,141.0,0.0,0.0,1357.0
2021-11-02 05:00:00+01:00,247.0,3674.0,66.0,1552.0,8315.0,219.0,0.0,136.0,0.0,0.0,1442.0
2021-11-02 06:00:00+01:00,247.0,4646.0,67.0,1630.0,9506.0,219.0,0.0,133.0,0.0,10.0,1425.0
2021-11-02 07:00:00+01:00,246.0,4891.0,67.0,1704.0,10972.0,219.0,0.0,132.0,0.0,101.0,1381.0
2021-11-02 08:00:00+01:00,247.0,5047.0,67.0,1921.0,11570.0,219.0,0.0,165.0,0.0,244.0,1272.0
2021-11-02 09:00:00+01:00,247.0,5124.0,67.0,1838.0,11405.0,219.0,0.0,175.0,0.0,417.0,1200.0
2021-11-02 10:00:00+01:00,246.0,5231.0,67.0,1989.0,11207.0,220.0,0.0,175.0,0.0,564.0,1219.0
2021-11-02 11:00:00+01:00,245.0,5335.0,68.0,1872.0,11681.0,220.0,0.0,162.0,0.0,506.0,1204.0
2021-11-02 12:00:00+01:00,246.0,5209.0,67.0,1923.0,12126.0,220.0,0.0,150.0,0.0,475.0,1191.0
2021-11-02 13:00:00+01:00,245.0,5211.0,66.0,1951.0,12217.0,220.0,249.0,149.0,0.0,370.0,1163.0
2021-11-02 14:00:00+01:00,245.0,5107.0,59.0,1918.0,11997.0,220.0,105.0,148.0,0.0,249.0,1272.0
2021-11-02 15:00:00+01:00,246.0,5122.0,60.0,1873.0,12183.0,220.0,9.0,148.0,0.0,119.0,1391.0
2021-11-02 16:00:00+01:00,246.0,5050.0,60.0,2061.0,12225.0,219.0,59.0,148.0,38.0,17.0,1393.0
2021-11-02 17:00:00+01:00,243.0,5116.0,60.0,1956.0,12230.0,219.0,394.0,170.0,43.0,0.0,1356.0
2021-11-02 18:00:00+01:00,245.0,5145.0,60.0,2026.0,11686.0,220.0,478.0,191.0,43.0,0.0,1281.0
2021-11-02 19:00:00+01:00,246.0,5152.0,60.0,2057.0,11756.0,220.0,249.0,193.0,43.0,0.0,1158.0
2021-11-02 20:00:00+01:00,245.0,5250.0,60.0,1725.0,11494.0,220.0,10.0,158.0,43.0,0.0,1105.0
2021-11-02 21:00:00+01:00,245.0,5119.0,60.0,1668.0,10638.0,220.0,0.0,148.0,5.0,0.0,1059.0
2021-11-02 22:00:00+01:00,244.0,4885.0,61.0,1652.0,9403.0,220.0,0.0,129.0,0.0,0.0,1013.0
2021-11-02 23:00:00+01:00,244.0,4472.0,61.0,1638.0,8822.0,220.0,0.0,122.0,0.0,0.0,956.0
2021-11-03 00:00:00+01:00,238.0,4041.0,62.0,1625.0,8785.0,219.0,0.0,122.0,0.0,0.0,876.0
2021-11-03 01:00:00+01:00,234.0,3778.0,62.0,1626.0,8804.0,220.0,0.0,122.0,0.0,0.0,929.0
2021-11-03 02:00:00+01:00,234.0,3826.0,62.0,1579.0,8777.0,220.0,0.0,122.0,0.0,0.0,948.0
2021-11-03 03:00:00+01:00,235.0,4065.0,63.0,1593.0,8838.0,219.0,0.0,122.0,0.0,0.0,1001.0
2021-11-03 04:00:00+01:00,241.0,4310.0,63.0,1618.0,8897.0,219.0,0.0,121.0,0.0,0.0,1076.0
2021-11-03 05:00:00+01:00,246.0,4690.0,63.0,1610.0,9394.0,219.0,0.0,122.0,0.0,0.0,1136.0
2021-11-03 06:00:00+01:00,245.0,5106.0,61.0,1670.0,11060.0,219.0,0.0,124.0,0.0,8.0,1191.0
2021-11-03 07:00:00+01:00,245.0,5199.0,61.0,2002.0,12372.0,219.0,0.0,126.0,0.0,114.0,1197.0
2021-11-03 08:00:00+01:00,245.0,5218.0,61.0,1931.0,12727.0,219.0,75.0,147.0,0.0,475.0,942.0
2021-11-03 09:00:00+01:00,246.0,5303.0,60.0,1762.0,12333.0,218.0,61.0,150.0,38.0,907.0,640.0
2021-11-03 10:00:00+01:00,246.0,5104.0,60.0,1642.0,12264.0,219.0,32.0,150.0,5.0,1283.0,649.0
2021-11-03 11:00:00+01:00,246.0,5089.0,59.0,1587.0,12381.0,218.0,0.0,150.0,0.0,1487.0,686.0
2021-11-03 12:00:00+01:00,247.0,4989.0,59.0,1581.0,12410.0,219.0,0.0,144.0,0.0,1482.0,619.0
2021-11-03 13:00:00+01:00,245.0,5059.0,58.0,1638.0,12533.0,218.0,170.0,143.0,0.0,1323.0,633.0
2021-11-03 14:00:00+01:00,248.0,4966.0,58.0,1844.0,12602.0,219.0,223.0,143.0,0.0,996.0,604.0
2021-11-03 15:00:00+01:00,246.0,5087.0,56.0,1871.0,12720.0,218.0,326.0,143.0,0.0,349.0,585.0
2021-11-03 16:00:00+01:00,247.0,5050.0,57.0,2124.0,12964.0,219.0,723.0,147.0,0.0,33.0,794.0
2021-11-03 17:00:00+01:00,246.0,5118.0,58.0,2168.0,13003.0,218.0,903.0,160.0,38.0,0.0,1137.0
2021-11-03 18:00:00+01:00,246.0,5025.0,57.0,2089.0,12839.0,220.0,824.0,197.0,43.0,0.0,1560.0
2021-11-03 19:00:00+01:00,245.0,5079.0,56.0,2058.0,12673.0,219.0,334.0,189.0,43.0,0.0,1753.0
2021-11-03 20:00:00+01:00,245.0,5125.0,57.0,1969.0,12278.0,221.0,16.0,173.0,5.0,0.0,1890.0
2021-11-03 21:00:00+01:00,245.0,4945.0,57.0,1636.0,10981.0,221.0,0.0,171.0,0.0,0.0,1948.0
2021-11-03 22:00:00+01:00,245.0,4852.0,58.0,1616.0,9644.0,221.0,0.0,127.0,0.0,0.0,1888.0
2021-11-03 23:00:00+01:00,245.0,4627.0,58.0,1602.0,9003.0,221.0,0.0,121.0,0.0,0.0,1899.0
2021-11-04 00:00:00+01:00,236.0,4162.0,58.0,1538.0,8676.0,221.0,0.0,121.0,0.0,0.0,1965.0
2021-11-04 01:00:00+01:00,234.0,4058.0,59.0,1530.0,8674.0,221.0,0.0,120.0,0.0,0.0,2029.0
2021-11-04 02:00:00+01:00,233.0,3783.0,59.0,1516.0,8544.0,221.0,0.0,121.0,0.0,0.0,2151.0
2021-11-04 03:00:00+01:00,233.0,3793.0,58.0,1513.0,8553.0,220.0,0.0,120.0,0.0,0.0,2306.0
2021-11-04 04:00:00+01:00,234.0,3559.0,58.0,1507.0,8572.0,221.0,0.0,120.0,0.0,0.0,2510.0
2021-11-04 05:00:00+01:00,246.0,4156.0,58.0,1510.0,8945.0,221.0,0.0,120.0,0.0,0.0,2647.0
2021-11-04 06:00:00+01:00,246.0,5082.0,57.0,1541.0,10278.0,221.0,0.0,119.0,0.0,5.0,2881.0
2021-11-04 07:00:00+01:00,245.0,5397.0,57.0,1584.0,11318.0,221.0,121.0,119.0,0.0,76.0,3137.0
