,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-05-01 00:00:00+02:00,237.0,5211.0,71.0,915.0,7882.0,234.0,0.0,232.0,5.0,0.0,470.0
2021-05-01 01:00:00+02:00,234.0,5120.0,71.0,896.0,7877.0,234.0,0.0,231.0,0.0,0.0,434.0
2021-05-01 02:00:00+02:00,233.0,4976.0,70.0,884.0,7796.0,234.0,0.0,231.0,0.0,0.0,443.0
2021-05-01 03:00:00+02:00,234.0,4955.0,71.0,882.0,7134.0,234.0,0.0,231.0,0.0,0.0,475.0
2021-05-01 04:00:00+02:00,246.0,4825.0,71.0,826.0,6830.0,234.0,0.0,231.0,0.0,0.0,544.0
2021-05-01 05:00:00+02:00,246.0,4410.0,72.0,820.0,6687.0,234.0,0.0,231.0,0.0,16.0,620.0
2021-05-01 06:00:00+02:00,244.0,4049.0,71.0,807.0,6545.0,232.0,0.0,227.0,37.0,131.0,706.0
2021-05-01 07:00:00+02:00,244.0,4317.0,71.0,817.0,6688.0,232.0,8.0,226.0,42.0,357.0,622.0
2021-05-01 08:00:00+02:00,247.0,4500.0,71.0,810.0,6928.0,232.0,59.0,224.0,42.0,609.0,423.0
2021-05-01 09:00:00+02:00,245.0,4795.0,71.0,799.0,6789.0,233.0,137.0,224.0,42.0,901.0,404.0
2021-05-01 10:00:00+02:00,246.0,4652.0,72.0,779.0,6701.0,233.0,38.0,229.0,42.0,960.0,360.0
2021-05-01 11:00:00+02:00,246.0,4760.0,72.0,783.0,6660.0,233.0,23.0,232.0,5.0,1184.0,379.0
2021-05-01 12:00:00+02:00,246.0,4949.0,73.0,801.0,6629.0,233.0,3.0,233.0,0.0,1290.0,469.0
2021-05-01 13:00:00+02:00,245.0,4841.0,72.0,800.0,6577.0,233.0,0.0,232.0,0.0,1203.0,557.0
2021-05-01 14:00:00+02:00,246.0,4871.0,71.0,811.0,6614.0,233.0,0.0,225.0,0.0,1202.0,532.0
2021-05-01 15:00:00+02:00,246.0,4798.0,71.0,818.0,6704.0,233.0,0.0,225.0,0.0,995.0,515.0
