,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-03-01 01:00:00+02:00,45.885000000000005,72.275,99.22000000000001,0.18325,59.86000000000001,8.13,8.394,13.735000000000001,,1.84444,6.039
2021-03-01 02:00:00+02:00,46.1725,73.3775,99.015,0.18325,59.45,7.722,8.397,13.735000000000001,,1.84444,5.994999999999999
2021-03-01 03:00:00+02:00,46.6325,73.5,99.42500000000001,0.18325,58.01500000000001,7.5360000000000005,8.397,14.350000000000001,,1.84444,5.951
2021-03-01 04:00:00+02:00,47.15,74.1125,98.81,0.18325,57.605000000000004,7.5,8.397,14.350000000000001,,1.84444,5.9647499999999996
2021-03-01 05:00:00+02:00,47.61,73.86749999999999,100.655,0.18325,60.475,8.226,8.394,14.350000000000001,,1.84444,5.917999999999999
2021-03-01 06:00:00+02:00,47.61,84.035,103.11500000000001,0.18325,64.985,9.72,8.394,14.350000000000001,,1.84444,5.88775
2021-03-01 07:00:00+02:00,46.862500000000004,100.8175,116.44000000000001,0.18325,73.80000000000001,11.466000000000001,8.391,14.350000000000001,,1.84444,5.8245
2021-03-01 08:00:00+02:00,47.2075,103.5125,118.9,0.18325,78.105,12.15,8.388,14.350000000000001,,1.84444,5.750249999999999
2021-03-01 09:00:00+02:00,46.0,104.49249999999999,119.31,2.38225,77.49000000000001,12.576,8.403,13.735000000000001,,1.84444,5.489
2021-03-01 10:00:00+02:00,46.2875,100.45,119.105,2.38225,76.26,12.9,8.394,13.530000000000001,,1.84444,5.24975
2021-03-01 11:00:00+02:00,45.9425,95.795,118.28500000000001,0.18325,75.44000000000001,12.264000000000001,8.391,13.120000000000001,,1.84444,5.32675
2021-03-01 12:00:00+02:00,45.77,91.7525,118.08000000000001,0.18325,75.03,12.816,8.388,12.71,,1.84444,5.535749999999999
2021-03-01 13:00:00+02:00,45.77,88.5675,117.465,0.18325,74.825,13.098,8.391,12.505,,1.613885,5.788749999999999
2021-03-01 14:00:00+02:00,46.0,85.75,117.465,0.0,73.185,12.144,8.391,12.3,,1.613885,5.71725
2021-03-01 15:00:00+02:00,46.2875,85.6275,117.87500000000001,0.0,71.75,11.262,8.391,12.3,,1.613885,5.896
2021-03-01 16:00:00+02:00,47.8975,85.75,117.67000000000002,0.0,72.98,11.304,8.391,12.505,,1.613885,5.981249999999999
2021-03-01 17:00:00+02:00,48.2425,87.71,118.28500000000001,0.18325,75.03,11.472,8.391,12.915000000000001,,1.613885,5.984
2021-03-01 18:00:00+02:00,48.2425,91.0175,118.08000000000001,0.0,77.28500000000001,11.316,8.394,13.530000000000001,,1.613885,6.093999999999999
2021-03-01 19:00:00+02:00,47.2075,92.97749999999999,117.67000000000002,0.18325,76.67,11.394,8.391,13.530000000000001,,1.613885,6.06375
2021-03-01 20:00:00+02:00,47.7825,91.9975,116.44000000000001,0.18325,74.00500000000001,10.662,8.391,13.530000000000001,,1.613885,6.09125
2021-03-01 21:00:00+02:00,47.5525,88.3225,116.03000000000002,0.18325,68.67500000000001,10.98,8.391,13.530000000000001,,1.613885,6.02525
2021-03-01 22:00:00+02:00,47.265,86.3625,109.67500000000001,0.18325,67.855,10.488,8.391,13.530000000000001,,1.613885,5.879499999999999
2021-03-01 23:00:00+02:00,47.8975,74.725,107.215,0.18325,66.83,9.450000000000001,8.394,13.940000000000001,,1.613885,5.5495
2021-03-02 00:00:00+02:00,48.2425,72.765,101.885,0.18325,66.625,7.986,8.394,14.145000000000001,,1.613885,5.50275
2021-03-02 01:00:00+02:00,48.415,72.1525,99.015,0.18325,65.39500000000001,7.29,8.397,14.145000000000001,,1.613885,5.56325
