,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-01-01 01:00:00+02:00,44.275,81.34,72.36500000000001,0.18325,59.45,8.736,8.385,14.760000000000002,,1.613885,0.5445
2021-01-01 02:00:00+02:00,43.987500000000004,82.075,69.08500000000001,0.18325,59.655,8.232,8.364,14.760000000000002,,1.613885,0.55275
2021-01-01 03:00:00+02:00,44.275,82.4425,68.67500000000001,0.18325,60.065000000000005,7.98,8.337,14.760000000000002,,1.613885,0.51425
2021-01-01 04:00:00+02:00,43.8725,82.81,68.88000000000001,0.18325,60.065000000000005,8.262,8.307,14.760000000000002,,1.613885,0.50325
2021-01-01 05:00:00+02:00,43.93,82.565,68.67500000000001,0.18325,60.065000000000005,8.118,8.283,14.760000000000002,,1.613885,0.50325
2021-01-01 06:00:00+02:00,43.815000000000005,82.81,68.06,0.18325,62.115,8.484,8.253,14.760000000000002,,1.613885,0.55275
2021-01-01 07:00:00+02:00,43.987500000000004,81.7075,72.36500000000001,0.18325,65.19000000000001,9.054,8.223,15.170000000000002,,1.613885,0.5802499999999999
2021-01-01 08:00:00+02:00,44.39,82.1975,73.80000000000001,0.18325,67.24000000000001,9.456,8.193,15.375000000000002,,1.613885,0.528
2021-01-01 09:00:00+02:00,44.39,83.6675,77.9,0.18325,68.88000000000001,9.492,8.166,15.375000000000002,,1.613885,0.429
2021-01-01 10:00:00+02:00,44.275,85.995,83.23,0.18325,70.52000000000001,9.93,8.136000000000001,15.375000000000002,,1.613885,0.39599999999999996
2021-01-01 11:00:00+02:00,43.987500000000004,85.995,86.715,0.18325,72.98,10.428,8.109,15.375000000000002,,1.613885,0.3685
2021-01-01 12:00:00+02:00,44.275,85.26,98.19500000000001,0.18325,75.03,10.284,8.079,15.375000000000002,,1.613885,0.34925
2021-01-01 13:00:00+02:00,45.1375,87.3425,103.935,0.18325,76.875,9.972,8.052,15.375000000000002,,1.613885,0.32449999999999996
2021-01-01 14:00:00+02:00,44.5625,89.7925,104.75500000000001,0.18325,77.69500000000001,10.26,8.022,15.375000000000002,,1.613885,0.32725
2021-01-01 15:00:00+02:00,44.735,86.85249999999999,104.14000000000001,0.18325,77.49000000000001,10.818,7.995,15.375000000000002,,1.84444,0.32449999999999996
2021-01-01 16:00:00+02:00,44.620000000000005,94.9375,106.19000000000001,0.18325,77.9,11.412,7.986,15.375000000000002,,3.919435,0.264
2021-01-01 17:00:00+02:00,44.447500000000005,99.715,111.52000000000001,0.18325,78.31,11.928,8.163,15.375000000000002,,4.14999,0.26125
2021-01-01 18:00:00+02:00,45.0225,95.1825,113.57000000000001,0.18325,78.105,12.312,8.214,15.580000000000002,,5.7638750000000005,0.29974999999999996
2021-01-01 19:00:00+02:00,44.85,90.0375,115.62,0.18325,76.875,11.88,8.349,15.375000000000002,,4.380545000000001,0.24475
2021-01-01 20:00:00+02:00,45.0225,87.8325,108.03500000000001,0.18325,76.465,11.31,8.376,15.375000000000002,,3.68888,0.2035
2021-01-01 21:00:00+02:00,45.425000000000004,86.485,93.275,0.18325,73.80000000000001,10.032,8.382,15.375000000000002,,1.613885,0.2145
2021-01-01 22:00:00+02:00,45.425000000000004,83.1775,84.87,0.18325,70.11,9.954,8.388,15.375000000000002,,1.613885,0.19799999999999998
2021-01-01 23:00:00+02:00,45.31,81.34,77.9,0.18325,68.47,9.48,8.385,15.785000000000002,,1.84444,0.22274999999999998
2021-01-02 00:00:00+02:00,45.195,81.46249999999999,77.28500000000001,0.18325,65.805,8.622,8.388,16.400000000000002,,4.14999,0.209
2021-01-02 01:00:00+02:00,45.252500000000005,70.6825,73.185,0.18325,66.01,8.040000000000001,8.391,16.605,,6.45554,0.15125
2021-01-02 02:00:00+02:00,45.31,69.7025,73.80000000000001,0.18325,66.42,8.388,8.388,17.015,,8.069425,0.11549999999999999
