,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-10-13 00:00:00+02:00,,86.0,1150.0,1618.0,13138.0,0.0,37.0,29.0,988.0
2021-10-13 01:00:00+02:00,,87.0,1161.0,1607.0,12907.0,0.0,36.0,21.0,864.0
2021-10-13 02:00:00+02:00,,87.0,1253.0,1596.0,12793.0,0.0,37.0,25.0,847.0
2021-10-13 03:00:00+02:00,,87.0,1231.0,1592.0,12664.0,0.0,36.0,26.0,925.0
2021-10-13 04:00:00+02:00,,87.0,1229.0,1584.0,12715.0,0.0,36.0,25.0,855.0
2021-10-13 05:00:00+02:00,,87.0,1206.0,1567.0,13209.0,0.0,37.0,24.0,827.0
2021-10-13 06:00:00+02:00,,87.0,1217.0,1556.0,15751.0,0.0,37.0,24.0,806.0
2021-10-13 07:00:00+02:00,,86.0,1218.0,1550.0,17255.0,0.0,36.0,30.0,731.0
2021-10-13 08:00:00+02:00,,86.0,1160.0,1550.0,17692.0,0.0,36.0,24.0,648.0
2021-10-13 09:00:00+02:00,,87.0,1184.0,1544.0,17867.0,0.0,36.0,26.0,596.0
2021-10-13 10:00:00+02:00,,87.0,1189.0,1540.0,17865.0,0.0,36.0,25.0,555.0
2021-10-13 11:00:00+02:00,,87.0,1187.0,1536.0,17619.0,0.0,36.0,27.0,627.0
2021-10-13 12:00:00+02:00,,87.0,1259.0,1524.0,17503.0,0.0,37.0,24.0,719.0
2021-10-13 13:00:00+02:00,,87.0,1283.0,1520.0,17380.0,0.0,36.0,22.0,755.0
2021-10-13 14:00:00+02:00,,87.0,1284.0,1526.0,17157.0,0.0,36.0,23.0,833.0
2021-10-13 15:00:00+02:00,,87.0,1260.0,1519.0,17122.0,0.0,41.0,25.0,852.0
2021-10-13 16:00:00+02:00,,87.0,1228.0,1527.0,17358.0,0.0,31.0,22.0,856.0
2021-10-13 17:00:00+02:00,,86.0,1297.0,1537.0,18088.0,0.0,36.0,22.0,848.0
2021-10-13 18:00:00+02:00,,88.0,1366.0,1545.0,18424.0,0.0,37.0,23.0,886.0
2021-10-13 19:00:00+02:00,,87.0,1327.0,1545.0,17960.0,0.0,35.0,26.0,1170.0
2021-10-13 20:00:00+02:00,,87.0,1160.0,1553.0,17008.0,0.0,36.0,27.0,1753.0
2021-10-13 21:00:00+02:00,,87.0,1045.0,1560.0,15880.0,0.0,37.0,25.0,1994.0
2021-10-13 22:00:00+02:00,,87.0,996.0,1566.0,14456.0,0.0,36.0,22.0,2155.0
2021-10-13 23:00:00+02:00,,87.0,921.0,1560.0,12352.0,0.0,36.0,15.0,2255.0
2021-10-14 00:00:00+02:00,,84.0,752.0,1565.0,11073.0,0.0,36.0,22.0,2316.0
2021-10-14 01:00:00+02:00,,84.0,752.0,1562.0,10234.0,0.0,35.0,27.0,2223.0
2021-10-14 02:00:00+02:00,,84.0,598.0,1559.0,9363.0,0.0,37.0,27.0,2281.0
2021-10-14 03:00:00+02:00,,84.0,718.0,1563.0,9145.0,0.0,36.0,26.0,2425.0
2021-10-14 04:00:00+02:00,,84.0,706.0,1558.0,9067.0,0.0,38.0,28.0,2542.0
2021-10-14 05:00:00+02:00,,84.0,653.0,1563.0,9787.0,0.0,37.0,26.0,2711.0
2021-10-14 06:00:00+02:00,,84.0,948.0,1568.0,11851.0,0.0,37.0,26.0,2671.0
2021-10-14 07:00:00+02:00,,84.0,937.0,1577.0,13668.0,0.0,37.0,27.0,2724.0
2021-10-14 08:00:00+02:00,,84.0,951.0,1603.0,14434.0,0.0,36.0,24.0,2700.0
2021-10-14 09:00:00+02:00,,84.0,969.0,1618.0,14142.0,0.0,36.0,23.0,2759.0
2021-10-14 10:00:00+02:00,,84.0,985.0,1626.0,14039.0,0.0,38.0,24.0,2838.0
2021-10-14 11:00:00+02:00,,84.0,969.0,1619.0,13803.0,0.0,37.0,34.0,2815.0
2021-10-14 12:00:00+02:00,,84.0,883.0,1629.0,12346.0,0.0,38.0,29.0,2739.0
2021-10-14 13:00:00+02:00,,84.0,687.0,1632.0,12058.0,0.0,36.0,24.0,2552.0
2021-10-14 14:00:00+02:00,,84.0,649.0,1624.0,11543.0,0.0,38.0,24.0,2436.0
2021-10-14 15:00:00+02:00,,84.0,653.0,1625.0,11370.0,0.0,38.0,31.0,2093.0
2021-10-14 16:00:00+02:00,,84.0,616.0,1618.0,11365.0,0.0,38.0,37.0,1900.0
2021-10-14 17:00:00+02:00,,85.0,680.0,1623.0,11519.0,0.0,37.0,35.0,1819.0
2021-10-14 18:00:00+02:00,,85.0,669.0,1627.0,11977.0,0.0,37.0,32.0,1743.0
2021-10-14 19:00:00+02:00,,84.0,457.0,1627.0,11640.0,0.0,36.0,31.0,1787.0
2021-10-14 20:00:00+02:00,,85.0,339.0,1621.0,11180.0,0.0,36.0,31.0,1740.0
2021-10-14 21:00:00+02:00,,84.0,332.0,1623.0,10635.0,0.0,37.0,30.0,1694.0
2021-10-14 22:00:00+02:00,,84.0,322.0,1618.0,9350.0,0.0,35.0,32.0,1915.0
2021-10-14 23:00:00+02:00,,84.0,335.0,1635.0,8427.0,0.0,37.0,30.0,2097.0
2021-10-15 00:00:00+02:00,,83.0,347.0,1652.0,7717.0,0.0,37.0,31.0,2342.0
2021-10-15 01:00:00+02:00,,83.0,224.0,1655.0,6989.0,0.0,39.0,31.0,2645.0
2021-10-15 02:00:00+02:00,,83.0,153.0,1654.0,6817.0,0.0,38.0,36.0,2638.0
2021-10-15 03:00:00+02:00,,83.0,156.0,1645.0,6847.0,0.0,38.0,33.0,2514.0
2021-10-15 04:00:00+02:00,,83.0,171.0,1646.0,7030.0,0.0,37.0,33.0,2601.0
2021-10-15 05:00:00+02:00,,83.0,249.0,1646.0,7961.0,0.0,38.0,33.0,2534.0
2021-10-15 06:00:00+02:00,,83.0,222.0,1654.0,9424.0,0.0,38.0,31.0,2493.0
2021-10-15 07:00:00+02:00,,83.0,380.0,1660.0,10948.0,0.0,37.0,28.0,2444.0
2021-10-15 08:00:00+02:00,,83.0,364.0,1667.0,11341.0,0.0,37.0,29.0,2436.0
2021-10-15 09:00:00+02:00,,83.0,352.0,1665.0,10829.0,0.0,38.0,32.0,2232.0
2021-10-15 10:00:00+02:00,,84.0,362.0,1683.0,9768.0,0.0,40.0,29.0,2195.0
2021-10-15 11:00:00+02:00,,85.0,347.0,1686.0,8882.0,0.0,44.0,28.0,2190.0
2021-10-15 12:00:00+02:00,,83.0,292.0,1671.0,8088.0,0.0,35.0,28.0,2062.0
2021-10-15 13:00:00+02:00,,84.0,177.0,1674.0,7860.0,0.0,36.0,27.0,1921.0
2021-10-15 14:00:00+02:00,,86.0,318.0,1672.0,8351.0,0.0,36.0,31.0,1997.0
2021-10-15 15:00:00+02:00,,85.0,379.0,1663.0,8913.0,0.0,38.0,31.0,2052.0
2021-10-15 16:00:00+02:00,,88.0,377.0,1652.0,9699.0,0.0,37.0,32.0,1967.0
2021-10-15 17:00:00+02:00,,88.0,357.0,1646.0,10311.0,0.0,36.0,29.0,1942.0
2021-10-15 18:00:00+02:00,,89.0,461.0,1647.0,11202.0,0.0,36.0,21.0,1685.0
2021-10-15 19:00:00+02:00,,88.0,455.0,1641.0,10919.0,0.0,36.0,23.0,1716.0
2021-10-15 20:00:00+02:00,,84.0,332.0,1628.0,10474.0,0.0,37.0,23.0,1699.0
2021-10-15 21:00:00+02:00,,85.0,357.0,1628.0,10556.0,0.0,37.0,23.0,1714.0
2021-10-15 22:00:00+02:00,,88.0,298.0,1624.0,10536.0,0.0,36.0,24.0,1703.0
2021-10-15 23:00:00+02:00,,88.0,276.0,1621.0,10128.0,0.0,38.0,28.0,1733.0
2021-10-16 00:00:00+02:00,,88.0,302.0,1612.0,10057.0,0.0,35.0,32.0,1838.0
2021-10-16 01:00:00+02:00,,88.0,429.0,1611.0,9919.0,0.0,36.0,35.0,1956.0
2021-10-16 02:00:00+02:00,,88.0,383.0,1601.0,9707.0,0.0,36.0,37.0,2177.0
2021-10-16 03:00:00+02:00,,88.0,519.0,1604.0,9787.0,0.0,44.0,38.0,2353.0
2021-10-16 04:00:00+02:00,,88.0,534.0,1602.0,9918.0,0.0,38.0,36.0,2422.0
2021-10-16 05:00:00+02:00,,88.0,537.0,1600.0,9939.0,0.0,36.0,34.0,2409.0
2021-10-16 06:00:00+02:00,,87.0,500.0,1608.0,10162.0,0.0,38.0,35.0,2337.0
2021-10-16 07:00:00+02:00,,88.0,671.0,1609.0,10615.0,0.0,38.0,29.0,2216.0
2021-10-16 08:00:00+02:00,,87.0,668.0,1604.0,10600.0,0.0,36.0,26.0,2064.0
2021-10-16 09:00:00+02:00,,85.0,642.0,1604.0,10889.0,0.0,36.0,26.0,2053.0
2021-10-16 10:00:00+02:00,,86.0,542.0,1594.0,10616.0,0.0,36.0,29.0,2083.0
2021-10-16 11:00:00+02:00,,84.0,511.0,1584.0,10259.0,0.0,37.0,33.0,2053.0
2021-10-16 12:00:00+02:00,,84.0,499.0,1574.0,9760.0,0.0,37.0,36.0,2012.0
2021-10-16 13:00:00+02:00,,84.0,374.0,1579.0,9694.0,0.0,36.0,37.0,1925.0
2021-10-16 14:00:00+02:00,,84.0,409.0,1575.0,9698.0,0.0,37.0,40.0,1883.0
2021-10-16 15:00:00+02:00,,83.0,623.0,1572.0,10244.0,0.0,35.0,38.0,1911.0
2021-10-16 16:00:00+02:00,,84.0,820.0,1570.0,11506.0,0.0,36.0,35.0,1670.0
2021-10-16 17:00:00+02:00,,83.0,980.0,1579.0,12563.0,0.0,36.0,31.0,1651.0
2021-10-16 18:00:00+02:00,,83.0,990.0,1582.0,13288.0,0.0,36.0,30.0,1543.0
2021-10-16 19:00:00+02:00,,84.0,975.0,1579.0,12861.0,0.0,37.0,31.0,1410.0
2021-10-16 20:00:00+02:00,,84.0,996.0,1576.0,12749.0,0.0,37.0,31.0,1325.0
2021-10-16 21:00:00+02:00,,84.0,973.0,1574.0,12216.0,0.0,37.0,33.0,1173.0
2021-10-16 22:00:00+02:00,,84.0,947.0,1566.0,11735.0,0.0,37.0,33.0,1315.0
2021-10-16 23:00:00+02:00,,84.0,765.0,1558.0,11253.0,0.0,37.0,32.0,1311.0
2021-10-17 00:00:00+02:00,,83.0,868.0,1521.0,10594.0,0.0,37.0,32.0,1375.0
2021-10-17 01:00:00+02:00,,84.0,834.0,1506.0,10761.0,0.0,37.0,28.0,1454.0
2021-10-17 02:00:00+02:00,,83.0,917.0,1496.0,10668.0,0.0,36.0,28.0,1440.0
2021-10-17 03:00:00+02:00,,84.0,941.0,1479.0,10957.0,0.0,36.0,29.0,1560.0
2021-10-17 04:00:00+02:00,,83.0,976.0,1472.0,11229.0,0.0,36.0,30.0,1504.0
2021-10-17 05:00:00+02:00,,84.0,1046.0,1475.0,11662.0,0.0,35.0,30.0,1332.0
2021-10-17 06:00:00+02:00,,84.0,1043.0,1474.0,11674.0,0.0,36.0,28.0,1322.0
2021-10-17 07:00:00+02:00,,84.0,1047.0,1468.0,12780.0,0.0,37.0,29.0,1253.0
2021-10-17 08:00:00+02:00,,84.0,1057.0,1473.0,13491.0,0.0,46.0,29.0,1142.0
2021-10-17 09:00:00+02:00,,84.0,1071.0,1472.0,14081.0,0.0,36.0,32.0,959.0
2021-10-17 10:00:00+02:00,,84.0,1054.0,1458.0,13920.0,0.0,36.0,28.0,1136.0
2021-10-17 11:00:00+02:00,,85.0,1052.0,1458.0,13648.0,0.0,36.0,24.0,1105.0
2021-10-17 12:00:00+02:00,,88.0,1052.0,1454.0,13534.0,0.0,36.0,28.0,1094.0
2021-10-17 13:00:00+02:00,,88.0,1037.0,1455.0,13081.0,0.0,36.0,28.0,1074.0
2021-10-17 14:00:00+02:00,,88.0,882.0,1458.0,12443.0,0.0,28.0,32.0,1187.0
2021-10-17 15:00:00+02:00,,88.0,885.0,1459.0,12544.0,0.0,27.0,31.0,1207.0
2021-10-17 16:00:00+02:00,,88.0,885.0,1457.0,12878.0,0.0,25.0,30.0,1247.0
2021-10-17 17:00:00+02:00,,86.0,1045.0,1455.0,13519.0,0.0,24.0,29.0,1128.0
2021-10-17 18:00:00+02:00,,83.0,1123.0,1448.0,14411.0,0.0,24.0,26.0,1260.0
2021-10-17 19:00:00+02:00,,83.0,1132.0,1445.0,14844.0,0.0,24.0,26.0,1180.0
2021-10-17 20:00:00+02:00,,85.0,1126.0,1443.0,14357.0,0.0,24.0,29.0,1127.0
2021-10-17 21:00:00+02:00,,86.0,1106.0,1441.0,13451.0,0.0,24.0,26.0,1143.0
2021-10-17 22:00:00+02:00,,83.0,1102.0,1438.0,13092.0,0.0,26.0,25.0,1075.0
2021-10-17 23:00:00+02:00,,87.0,1107.0,1433.0,12676.0,0.0,25.0,31.0,1107.0
2021-10-18 00:00:00+02:00,,85.0,1102.0,1408.0,12473.0,0.0,24.0,29.0,1058.0
2021-10-18 01:00:00+02:00,,85.0,1119.0,1394.0,12340.0,0.0,14.0,28.0,1042.0
2021-10-18 02:00:00+02:00,,83.0,1112.0,1399.0,12278.0,0.0,14.0,37.0,1150.0
2021-10-18 03:00:00+02:00,,85.0,1112.0,1394.0,12490.0,0.0,14.0,35.0,1216.0
2021-10-18 04:00:00+02:00,,84.0,1110.0,1382.0,13490.0,0.0,12.0,27.0,1170.0
2021-10-18 05:00:00+02:00,,83.0,1103.0,1380.0,14178.0,0.0,12.0,23.0,1006.0
2021-10-18 06:00:00+02:00,,86.0,1269.0,1401.0,16704.0,0.0,12.0,24.0,905.0
2021-10-18 07:00:00+02:00,,85.0,1412.0,1403.0,17811.0,0.0,13.0,23.0,846.0
2021-10-18 08:00:00+02:00,,85.0,1431.0,1409.0,18163.0,0.0,13.0,26.0,827.0
2021-10-18 09:00:00+02:00,,86.0,1484.0,1407.0,18136.0,0.0,13.0,25.0,899.0
2021-10-18 10:00:00+02:00,,85.0,1510.0,1404.0,18463.0,0.0,13.0,29.0,1023.0
2021-10-18 11:00:00+02:00,,81.0,1482.0,1398.0,18614.0,0.0,12.0,25.0,1080.0
2021-10-18 12:00:00+02:00,,81.0,1490.0,1398.0,18368.0,0.0,13.0,27.0,1117.0
2021-10-18 13:00:00+02:00,,82.0,1354.0,1392.0,17936.0,0.0,16.0,27.0,1082.0
2021-10-18 14:00:00+02:00,,82.0,1300.0,1392.0,17709.0,0.0,31.0,32.0,1148.0
2021-10-18 15:00:00+02:00,,82.0,1280.0,1394.0,17693.0,0.0,30.0,31.0,1251.0
2021-10-18 16:00:00+02:00,,83.0,1285.0,1392.0,17920.0,0.0,26.0,24.0,1390.0
2021-10-18 17:00:00+02:00,,82.0,1425.0,1396.0,18645.0,0.0,29.0,28.0,1474.0
2021-10-18 18:00:00+02:00,,81.0,1499.0,1395.0,18756.0,0.0,29.0,27.0,1603.0
2021-10-18 19:00:00+02:00,,81.0,1474.0,1394.0,18634.0,0.0,24.0,22.0,1722.0
2021-10-18 20:00:00+02:00,,82.0,1280.0,1391.0,17903.0,0.0,26.0,26.0,1879.0
2021-10-18 21:00:00+02:00,,83.0,1137.0,1391.0,17237.0,0.0,29.0,29.0,2050.0
2021-10-18 22:00:00+02:00,,83.0,1061.0,1393.0,15679.0,0.0,30.0,28.0,2152.0
2021-10-18 23:00:00+02:00,,82.0,843.0,1380.0,13905.0,0.0,32.0,27.0,2276.0
2021-10-19 00:00:00+02:00,,80.0,858.0,1360.0,12803.0,0.0,33.0,27.0,2362.0
2021-10-19 01:00:00+02:00,,80.0,819.0,1364.0,12233.0,0.0,31.0,31.0,2457.0
2021-10-19 02:00:00+02:00,,80.0,733.0,1364.0,11719.0,0.0,34.0,29.0,2532.0
2021-10-19 03:00:00+02:00,,81.0,440.0,1380.0,11057.0,0.0,30.0,30.0,2501.0
2021-10-19 04:00:00+02:00,,80.0,604.0,1385.0,11365.0,0.0,31.0,28.0,2415.0
2021-10-19 05:00:00+02:00,,80.0,944.0,1406.0,12832.0,0.0,32.0,30.0,2344.0
2021-10-19 06:00:00+02:00,,81.0,1245.0,1431.0,16309.0,0.0,32.0,27.0,2325.0
2021-10-19 07:00:00+02:00,,81.0,1423.0,1444.0,17624.0,0.0,28.0,26.0,2274.0
2021-10-19 08:00:00+02:00,,80.0,1416.0,1447.0,17700.0,0.0,32.0,28.0,2172.0
2021-10-19 09:00:00+02:00,,80.0,1424.0,1449.0,17569.0,0.0,33.0,26.0,2169.0
2021-10-19 10:00:00+02:00,,81.0,1402.0,1473.0,17460.0,0.0,37.0,29.0,2149.0
2021-10-19 11:00:00+02:00,,82.0,1273.0,1487.0,17642.0,0.0,25.0,29.0,2074.0
2021-10-19 12:00:00+02:00,,82.0,1310.0,1494.0,17624.0,0.0,29.0,29.0,2012.0
2021-10-19 13:00:00+02:00,,84.0,1293.0,1508.0,17545.0,0.0,33.0,31.0,1988.0
2021-10-19 14:00:00+02:00,,85.0,1253.0,1510.0,17488.0,0.0,34.0,29.0,1887.0
2021-10-19 15:00:00+02:00,,83.0,1356.0,1518.0,16793.0,0.0,32.0,29.0,1806.0
2021-10-19 16:00:00+02:00,,84.0,1343.0,1531.0,16117.0,0.0,31.0,28.0,1898.0
2021-10-19 17:00:00+02:00,,83.0,1340.0,1535.0,16295.0,0.0,30.0,28.0,2009.0
2021-10-19 18:00:00+02:00,,85.0,1324.0,1539.0,16173.0,0.0,30.0,27.0,1983.0
2021-10-19 19:00:00+02:00,,82.0,1206.0,1561.0,15457.0,0.0,28.0,27.0,2036.0
2021-10-19 20:00:00+02:00,,82.0,938.0,1572.0,13533.0,0.0,26.0,28.0,2000.0
2021-10-19 21:00:00+02:00,,83.0,650.0,1543.0,11219.0,0.0,31.0,29.0,1929.0
2021-10-19 22:00:00+02:00,,83.0,215.0,1549.0,10099.0,0.0,55.0,28.0,1955.0
2021-10-19 23:00:00+02:00,,82.0,188.0,1539.0,8818.0,0.0,53.0,29.0,2111.0
2021-10-20 00:00:00+02:00,,82.0,156.0,1517.0,7224.0,0.0,53.0,32.0,2147.0
2021-10-20 01:00:00+02:00,,82.0,109.0,1537.0,6486.0,0.0,51.0,40.0,2010.0
2021-10-20 02:00:00+02:00,,83.0,45.0,1533.0,5785.0,0.0,48.0,40.0,1887.0
2021-10-20 03:00:00+02:00,,82.0,20.0,1525.0,5278.0,0.0,48.0,40.0,1875.0
2021-10-20 04:00:00+02:00,,82.0,21.0,1529.0,5517.0,0.0,50.0,40.0,1780.0
2021-10-20 05:00:00+02:00,,82.0,76.0,1531.0,6981.0,0.0,50.0,40.0,1679.0
2021-10-20 06:00:00+02:00,,85.0,224.0,1604.0,9241.0,0.0,50.0,39.0,1678.0
2021-10-20 07:00:00+02:00,,86.0,752.0,1626.0,11590.0,0.0,52.0,35.0,1593.0
2021-10-20 08:00:00+02:00,,86.0,849.0,1628.0,12095.0,0.0,52.0,31.0,1556.0
2021-10-20 09:00:00+02:00,,87.0,659.0,1621.0,11527.0,0.0,55.0,29.0,1572.0
2021-10-20 10:00:00+02:00,,87.0,187.0,1638.0,11382.0,0.0,60.0,32.0,1674.0
2021-10-20 11:00:00+02:00,,87.0,150.0,1650.0,11046.0,0.0,59.0,31.0,1887.0
2021-10-20 12:00:00+02:00,,85.0,154.0,1659.0,10487.0,0.0,59.0,32.0,2023.0
2021-10-20 13:00:00+02:00,,83.0,114.0,1645.0,10515.0,0.0,62.0,29.0,1960.0
2021-10-20 14:00:00+02:00,,87.0,81.0,1647.0,10486.0,0.0,61.0,26.0,2090.0
2021-10-20 15:00:00+02:00,,87.0,117.0,1649.0,10421.0,0.0,63.0,30.0,1928.0
2021-10-20 16:00:00+02:00,,88.0,118.0,1643.0,10564.0,0.0,61.0,31.0,1892.0
2021-10-20 17:00:00+02:00,,83.0,331.0,1651.0,11697.0,0.0,62.0,30.0,1954.0
2021-10-20 18:00:00+02:00,,83.0,724.0,1654.0,12291.0,0.0,60.0,25.0,2066.0
2021-10-20 19:00:00+02:00,,83.0,693.0,1657.0,12149.0,0.0,62.0,25.0,2051.0
2021-10-20 20:00:00+02:00,,83.0,325.0,1660.0,11286.0,0.0,60.0,24.0,2137.0
2021-10-20 21:00:00+02:00,,83.0,175.0,1659.0,10384.0,0.0,57.0,24.0,2137.0
2021-10-20 22:00:00+02:00,,84.0,87.0,1658.0,9568.0,0.0,54.0,25.0,2283.0
2021-10-20 23:00:00+02:00,,84.0,67.0,1653.0,8551.0,0.0,58.0,26.0,2371.0
2021-10-21 00:00:00+02:00,,84.0,94.0,1617.0,7931.0,0.0,57.0,31.0,2359.0
2021-10-21 01:00:00+02:00,,85.0,18.0,1627.0,7355.0,0.0,57.0,31.0,2240.0
2021-10-21 02:00:00+02:00,,83.0,17.0,1587.0,6699.0,0.0,57.0,32.0,2192.0
2021-10-21 03:00:00+02:00,,86.0,17.0,1572.0,6554.0,0.0,55.0,34.0,2191.0
2021-10-21 04:00:00+02:00,,86.0,17.0,1561.0,6961.0,0.0,55.0,42.0,2216.0
2021-10-21 05:00:00+02:00,,84.0,44.0,1561.0,7848.0,0.0,54.0,41.0,2269.0
2021-10-21 06:00:00+02:00,,84.0,162.0,1589.0,10206.0,0.0,55.0,41.0,2272.0
2021-10-21 07:00:00+02:00,,83.0,508.0,1620.0,12106.0,0.0,53.0,42.0,2294.0
2021-10-21 08:00:00+02:00,,85.0,576.0,1636.0,12750.0,0.0,56.0,31.0,2506.0
2021-10-21 09:00:00+02:00,,86.0,612.0,1638.0,12671.0,0.0,58.0,38.0,2709.0
2021-10-21 10:00:00+02:00,,87.0,344.0,1641.0,12131.0,0.0,47.0,39.0,2754.0
2021-10-21 11:00:00+02:00,,86.0,96.0,1628.0,11535.0,0.0,50.0,35.0,2677.0
2021-10-21 12:00:00+02:00,,82.0,97.0,1617.0,11395.0,0.0,44.0,34.0,2684.0
2021-10-21 13:00:00+02:00,,82.0,161.0,1620.0,10851.0,0.0,45.0,33.0,2878.0
2021-10-21 14:00:00+02:00,,82.0,87.0,1614.0,10444.0,0.0,37.0,34.0,3085.0
2021-10-21 15:00:00+02:00,,82.0,106.0,1616.0,10332.0,0.0,38.0,37.0,3207.0
2021-10-21 16:00:00+02:00,,82.0,158.0,1608.0,10517.0,0.0,44.0,41.0,3129.0
2021-10-21 17:00:00+02:00,,82.0,214.0,1616.0,11142.0,0.0,50.0,39.0,3023.0
2021-10-21 18:00:00+02:00,,83.0,260.0,1609.0,11850.0,0.0,48.0,34.0,3042.0
2021-10-21 19:00:00+02:00,,82.0,278.0,1589.0,11909.0,0.0,53.0,38.0,3035.0
2021-10-21 20:00:00+02:00,,82.0,171.0,1587.0,11435.0,0.0,52.0,37.0,3049.0
2021-10-21 21:00:00+02:00,,82.0,168.0,1579.0,10827.0,0.0,53.0,39.0,3007.0
2021-10-21 22:00:00+02:00,,82.0,103.0,1573.0,9964.0,0.0,55.0,38.0,2949.0
2021-10-21 23:00:00+02:00,,82.0,83.0,1566.0,8731.0,0.0,56.0,36.0,2835.0
2021-10-22 00:00:00+02:00,,83.0,121.0,1525.0,8103.0,0.0,56.0,30.0,2733.0
2021-10-22 01:00:00+02:00,,83.0,178.0,1510.0,7660.0,0.0,57.0,31.0,2584.0
2021-10-22 02:00:00+02:00,,83.0,182.0,1481.0,7579.0,0.0,53.0,31.0,2357.0
2021-10-22 03:00:00+02:00,,83.0,131.0,1452.0,7294.0,0.0,48.0,37.0,2162.0
2021-10-22 04:00:00+02:00,,83.0,83.0,1440.0,7456.0,0.0,49.0,38.0,2074.0
2021-10-22 05:00:00+02:00,,83.0,138.0,1435.0,8417.0,0.0,59.0,37.0,1913.0
2021-10-22 06:00:00+02:00,,87.0,313.0,1461.0,11478.0,0.0,61.0,38.0,1752.0
2021-10-22 07:00:00+02:00,,87.0,757.0,1477.0,12819.0,0.0,63.0,34.0,1790.0
2021-10-22 08:00:00+02:00,,85.0,728.0,1483.0,13255.0,0.0,59.0,32.0,1951.0
2021-10-22 09:00:00+02:00,,84.0,708.0,1481.0,12763.0,0.0,53.0,31.0,1882.0
2021-10-22 10:00:00+02:00,,83.0,308.0,1484.0,12317.0,0.0,64.0,32.0,1853.0
2021-10-22 11:00:00+02:00,,83.0,224.0,1490.0,11704.0,0.0,64.0,32.0,1983.0
2021-10-22 12:00:00+02:00,,84.0,195.0,1484.0,10738.0,0.0,59.0,26.0,2002.0
2021-10-22 13:00:00+02:00,,83.0,173.0,1483.0,10783.0,0.0,61.0,25.0,1910.0
2021-10-22 14:00:00+02:00,,83.0,193.0,1477.0,10535.0,0.0,53.0,25.0,1985.0
2021-10-22 15:00:00+02:00,,83.0,205.0,1480.0,10583.0,0.0,61.0,27.0,2095.0
2021-10-22 16:00:00+02:00,,84.0,230.0,1476.0,10851.0,0.0,61.0,32.0,2086.0
2021-10-22 17:00:00+02:00,,84.0,253.0,1476.0,11453.0,0.0,59.0,33.0,2052.0
2021-10-22 18:00:00+02:00,,84.0,333.0,1471.0,12037.0,0.0,58.0,29.0,2082.0
2021-10-22 19:00:00+02:00,,83.0,326.0,1462.0,11893.0,0.0,57.0,28.0,1976.0
2021-10-22 20:00:00+02:00,,83.0,246.0,1455.0,11234.0,0.0,61.0,25.0,1976.0
2021-10-22 21:00:00+02:00,,84.0,267.0,1451.0,10812.0,0.0,60.0,30.0,1929.0
2021-10-22 22:00:00+02:00,,83.0,273.0,1443.0,9812.0,0.0,59.0,30.0,1929.0
2021-10-22 23:00:00+02:00,,84.0,268.0,1427.0,8765.0,0.0,59.0,28.0,1788.0
2021-10-23 00:00:00+02:00,,83.0,218.0,1424.0,7983.0,0.0,59.0,37.0,1819.0
2021-10-23 01:00:00+02:00,,88.0,159.0,1405.0,7812.0,0.0,59.0,39.0,1599.0
2021-10-23 02:00:00+02:00,,89.0,164.0,1391.0,7744.0,0.0,59.0,37.0,1570.0
2021-10-23 03:00:00+02:00,,87.0,152.0,1380.0,7980.0,0.0,59.0,37.0,1509.0
2021-10-23 04:00:00+02:00,,88.0,152.0,1376.0,8649.0,0.0,62.0,37.0,1400.0
2021-10-23 05:00:00+02:00,,89.0,470.0,1366.0,9146.0,0.0,61.0,36.0,1353.0
2021-10-23 06:00:00+02:00,,87.0,585.0,1374.0,10597.0,0.0,56.0,36.0,1233.0
2021-10-23 07:00:00+02:00,,89.0,634.0,1395.0,12725.0,0.0,56.0,35.0,1139.0
2021-10-23 08:00:00+02:00,,89.0,669.0,1410.0,14185.0,0.0,63.0,26.0,1097.0
2021-10-23 09:00:00+02:00,,89.0,904.0,1413.0,14891.0,0.0,63.0,26.0,928.0
2021-10-23 10:00:00+02:00,,88.0,984.0,1427.0,15071.0,0.0,59.0,29.0,873.0
2021-10-23 11:00:00+02:00,,89.0,991.0,1424.0,15249.0,0.0,61.0,30.0,693.0
2021-10-23 12:00:00+02:00,,89.0,933.0,1414.0,15127.0,0.0,58.0,30.0,639.0
2021-10-23 13:00:00+02:00,,89.0,821.0,1421.0,15301.0,0.0,62.0,30.0,601.0
2021-10-23 14:00:00+02:00,,87.0,883.0,1420.0,15574.0,0.0,63.0,30.0,623.0
2021-10-23 15:00:00+02:00,,86.0,849.0,1423.0,15600.0,0.0,60.0,30.0,723.0
2021-10-23 16:00:00+02:00,,84.0,868.0,1418.0,16512.0,0.0,61.0,29.0,771.0
2021-10-23 17:00:00+02:00,,84.0,1244.0,1414.0,18360.0,0.0,61.0,28.0,795.0
2021-10-23 18:00:00+02:00,,85.0,1412.0,1418.0,19212.0,0.0,61.0,29.0,980.0
2021-10-23 19:00:00+02:00,,85.0,1401.0,1413.0,18961.0,0.0,59.0,30.0,1122.0
2021-10-23 20:00:00+02:00,,88.0,1218.0,1408.0,18026.0,0.0,63.0,31.0,1302.0
