,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-09-01 00:00:00+02:00,27.14,318.16,289.1,0.0,0.0,0.0,0.28800000000000003,0.36,17.208000000000002,50.02,,0.0,7.37776,2.629
2021-09-01 00:15:00+02:00,27.14,315.70000000000005,280.28,0.0,0.0,0.0,0.28800000000000003,0.36,17.172,50.02,,0.0,7.37776,2.618
2021-09-01 00:30:00+02:00,26.91,313.24,254.31,0.0,0.0,0.0,0.28800000000000003,0.36,17.16,50.02,,0.0,7.37776,2.574
2021-09-01 00:45:00+02:00,26.91,302.58000000000004,251.85999999999999,0.0,0.0,0.0,0.28800000000000003,0.36,17.172,50.02,,0.0,7.37776,2.497
2021-09-01 01:00:00+02:00,27.37,315.70000000000005,294.0,0.0,0.0,0.0,0.28800000000000003,0.36,17.232,50.02,,0.0,6.45554,2.5189999999999997
2021-09-01 01:15:00+02:00,26.91,318.16,299.88,0.0,0.0,0.0,0.28800000000000003,0.36,17.22,50.02,,0.0,6.45554,2.4749999999999996
2021-09-01 01:30:00+02:00,26.68,309.14000000000004,293.51,0.0,0.0,0.0,0.28800000000000003,0.36,17.208000000000002,50.02,,0.0,6.45554,2.31
2021-09-01 01:45:00+02:00,26.91,291.1,263.62,0.0,0.0,0.0,0.28800000000000003,0.36,17.208000000000002,50.02,,0.0,7.37776,2.2329999999999997
2021-09-01 02:00:00+02:00,26.450000000000003,305.04,281.26,0.0,0.0,0.0,0.28800000000000003,0.36,17.208000000000002,49.2,,0.0,7.37776,2.211
2021-09-01 02:15:00+02:00,26.450000000000003,296.84000000000003,262.64,0.0,0.0,0.0,0.28800000000000003,0.36,17.196,49.2,,0.0,7.37776,2.222
2021-09-01 02:30:00+02:00,25.990000000000002,285.36,252.84,0.0,0.0,0.0,0.28800000000000003,0.36,17.196,49.2,,0.0,7.37776,2.1999999999999997
2021-09-01 02:45:00+02:00,24.61,284.54,247.94,0.0,0.0,0.0,0.28800000000000003,0.36,17.208000000000002,49.2,,0.0,6.45554,2.068
2021-09-01 03:00:00+02:00,22.77,300.94,262.64,0.0,0.0,0.0,0.28800000000000003,0.36,17.22,50.02,,0.0,6.45554,2.068
2021-09-01 03:15:00+02:00,20.470000000000002,313.24,252.35,0.0,0.0,0.0,0.28800000000000003,0.36,17.196,50.02,,0.0,6.45554,2.167
2021-09-01 03:30:00+02:00,19.55,314.06,246.47,0.0,0.0,0.0,0.28800000000000003,0.36,17.208000000000002,50.02,,0.0,6.45554,2.255
2021-09-01 03:45:00+02:00,19.78,314.88,245.0,0.0,0.0,0.0,0.28800000000000003,0.36,17.208000000000002,50.02,,0.0,7.37776,2.2769999999999997
