,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other
2021-12-28 08:00:00+01:00,27.0,2117.0,1.0,0.0,1569.0,206.0,115.0
2021-12-28 09:00:00+01:00,27.0,2155.0,1.0,0.0,1678.0,206.0,117.0
2021-12-28 10:00:00+01:00,27.0,2174.0,1.0,0.0,1657.0,206.0,116.0
2021-12-28 11:00:00+01:00,27.0,2086.0,1.0,0.0,1694.0,208.0,117.0
2021-12-28 12:00:00+01:00,27.0,2157.0,1.0,0.0,1642.0,164.0,114.0
2021-12-28 13:00:00+01:00,27.0,2085.0,1.0,0.0,1662.0,100.0,115.0
2021-12-28 14:00:00+01:00,27.0,2063.0,1.0,0.0,1662.0,100.0,117.0
2021-12-28 15:00:00+01:00,27.0,2080.0,1.0,0.0,1603.0,101.0,112.0
2021-12-28 16:00:00+01:00,27.0,2005.0,1.0,0.0,1841.0,146.0,113.0
2021-12-28 17:00:00+01:00,27.0,1928.0,1.0,0.0,1924.0,200.0,114.0
2021-12-28 18:00:00+01:00,27.0,1937.0,1.0,0.0,1877.0,194.0,113.0
2021-12-28 19:00:00+01:00,27.0,2011.0,1.0,0.0,1690.0,175.0,114.0
2021-12-28 20:00:00+01:00,27.0,2019.0,1.0,0.0,1556.0,99.0,121.0
2021-12-28 21:00:00+01:00,27.0,2071.0,1.0,0.0,1315.0,100.0,121.0
2021-12-28 22:00:00+01:00,27.0,2120.0,1.0,0.0,1058.0,100.0,122.0
2021-12-28 23:00:00+01:00,27.0,2221.0,1.0,0.0,943.0,43.0,122.0
2021-12-29 00:00:00+01:00,27.0,2319.0,1.0,0.0,1097.0,0.0,122.0
2021-12-29 01:00:00+01:00,27.0,2343.0,1.0,0.0,1048.0,0.0,121.0
2021-12-29 02:00:00+01:00,27.0,2345.0,1.0,0.0,985.0,0.0,121.0
2021-12-29 03:00:00+01:00,27.0,2295.0,1.0,0.0,1152.0,0.0,120.0
2021-12-29 04:00:00+01:00,27.0,2283.0,1.0,0.0,1097.0,0.0,113.0
2021-12-29 05:00:00+01:00,27.0,2271.0,1.0,0.0,1059.0,0.0,115.0
2021-12-29 06:00:00+01:00,27.0,2275.0,1.0,0.0,1127.0,18.0,113.0
2021-12-29 07:00:00+01:00,27.0,2299.0,1.0,0.0,1399.0,63.0,115.0
2021-12-29 08:00:00+01:00,27.0,2277.0,1.0,0.0,1654.0,98.0,113.0
2021-12-29 09:00:00+01:00,27.0,2280.0,1.0,0.0,1880.0,124.0,114.0
2021-12-29 10:00:00+01:00,27.0,2262.0,1.0,0.0,1759.0,197.0,115.0
2021-12-29 11:00:00+01:00,27.0,2297.0,1.0,0.0,1820.0,114.0,114.0
2021-12-29 12:00:00+01:00,27.0,2350.0,1.0,0.0,1726.0,102.0,112.0
2021-12-29 13:00:00+01:00,27.0,2395.0,1.0,0.0,1634.0,103.0,114.0
2021-12-29 14:00:00+01:00,27.0,2390.0,1.0,0.0,1637.0,52.0,113.0
2021-12-29 15:00:00+01:00,27.0,2436.0,1.0,0.0,1646.0,0.0,117.0
2021-12-29 16:00:00+01:00,27.0,2429.0,1.0,0.0,1848.0,0.0,113.0
2021-12-29 17:00:00+01:00,27.0,2439.0,1.0,0.0,1941.0,0.0,113.0
2021-12-29 18:00:00+01:00,27.0,2448.0,1.0,0.0,1856.0,0.0,114.0
2021-12-29 19:00:00+01:00,27.0,2438.0,1.0,0.0,1796.0,0.0,115.0
2021-12-29 20:00:00+01:00,27.0,2445.0,1.0,0.0,1814.0,20.0,120.0
2021-12-29 21:00:00+01:00,27.0,2379.0,1.0,0.0,1722.0,22.0,121.0
2021-12-29 22:00:00+01:00,27.0,2386.0,1.0,0.0,1696.0,20.0,119.0
2021-12-29 23:00:00+01:00,27.0,2220.0,1.0,0.0,1800.0,14.0,121.0
2021-12-30 00:00:00+01:00,27.0,2095.0,101.0,0.0,1040.0,0.0,20.0
2021-12-30 01:00:00+01:00,27.0,2078.0,101.0,0.0,1092.0,0.0,20.0
2021-12-30 02:00:00+01:00,27.0,2057.0,99.0,0.0,1076.0,0.0,20.0
2021-12-30 03:00:00+01:00,27.0,2101.0,98.0,0.0,1046.0,0.0,20.0
2021-12-30 04:00:00+01:00,27.0,2086.0,92.0,0.0,957.0,0.0,20.0
2021-12-30 05:00:00+01:00,27.0,2068.0,94.0,0.0,1010.0,2.0,20.0
2021-12-30 06:00:00+01:00,27.0,2090.0,93.0,0.0,1096.0,11.0,20.0
2021-12-30 07:00:00+01:00,27.0,2097.0,95.0,0.0,1545.0,17.0,20.0
2021-12-30 08:00:00+01:00,27.0,2040.0,97.0,0.0,1762.0,19.0,20.0
2021-12-30 09:00:00+01:00,27.0,2037.0,98.0,0.0,1884.0,148.0,20.0
2021-12-30 10:00:00+01:00,27.0,2013.0,99.0,0.0,1776.0,206.0,20.0
2021-12-30 11:00:00+01:00,27.0,1999.0,94.0,0.0,1773.0,174.0,20.0
2021-12-30 12:00:00+01:00,27.0,2007.0,97.0,0.0,1783.0,125.0,20.0
2021-12-30 13:00:00+01:00,27.0,1992.0,100.0,0.0,1797.0,61.0,20.0
2021-12-30 14:00:00+01:00,27.0,2008.0,96.0,0.0,1724.0,25.0,20.0
2021-12-30 15:00:00+01:00,27.0,2046.0,94.0,0.0,1676.0,7.0,20.0
2021-12-30 16:00:00+01:00,27.0,2098.0,92.0,0.0,1888.0,0.0,20.0
2021-12-30 17:00:00+01:00,27.0,2122.0,93.0,0.0,1947.0,18.0,20.0
2021-12-30 18:00:00+01:00,27.0,2142.0,92.0,0.0,1887.0,48.0,20.0
2021-12-30 19:00:00+01:00,27.0,2096.0,95.0,0.0,1880.0,48.0,20.0
2021-12-30 20:00:00+01:00,27.0,2077.0,100.0,0.0,1876.0,30.0,20.0
2021-12-30 21:00:00+01:00,27.0,2069.0,99.0,0.0,1524.0,26.0,20.0
2021-12-30 22:00:00+01:00,27.0,2088.0,98.0,0.0,1349.0,21.0,20.0
2021-12-30 23:00:00+01:00,27.0,2039.0,98.0,0.0,1294.0,14.0,20.0
2021-12-31 00:00:00+01:00,27.0,1953.0,1.0,0.0,1279.0,0.0,115.0
2021-12-31 01:00:00+01:00,27.0,1988.0,1.0,0.0,1054.0,0.0,117.0
2021-12-31 02:00:00+01:00,27.0,1996.0,1.0,0.0,983.0,0.0,117.0
2021-12-31 03:00:00+01:00,27.0,1977.0,1.0,0.0,1119.0,0.0,115.0
2021-12-31 04:00:00+01:00,27.0,1982.0,1.0,0.0,1167.0,0.0,113.0
2021-12-31 05:00:00+01:00,27.0,1983.0,1.0,0.0,1160.0,0.0,113.0
2021-12-31 06:00:00+01:00,27.0,1955.0,1.0,0.0,1645.0,0.0,114.0
2021-12-31 07:00:00+01:00,27.0,1975.0,1.0,0.0,1860.0,0.0,115.0
2021-12-31 08:00:00+01:00,27.0,1955.0,1.0,0.0,1864.0,0.0,115.0
2021-12-31 09:00:00+01:00,27.0,1948.0,1.0,0.0,1761.0,20.0,121.0
2021-12-31 10:00:00+01:00,27.0,1994.0,1.0,0.0,1756.0,29.0,118.0
2021-12-31 11:00:00+01:00,27.0,2075.0,1.0,0.0,1650.0,23.0,119.0
2021-12-31 12:00:00+01:00,27.0,2162.0,1.0,0.0,1506.0,0.0,122.0
2021-12-31 13:00:00+01:00,27.0,2238.0,1.0,0.0,1378.0,0.0,120.0
2021-12-31 14:00:00+01:00,27.0,2308.0,1.0,0.0,1204.0,0.0,120.0
2021-12-31 15:00:00+01:00,27.0,2304.0,1.0,0.0,1198.0,0.0,120.0
2021-12-31 16:00:00+01:00,27.0,2276.0,1.0,0.0,1418.0,0.0,117.0
2021-12-31 17:00:00+01:00,27.0,2263.0,1.0,0.0,1582.0,0.0,114.0
2021-12-31 18:00:00+01:00,27.0,2259.0,1.0,0.0,1518.0,0.0,110.0
2021-12-31 19:00:00+01:00,27.0,2273.0,1.0,0.0,1407.0,0.0,112.0
2021-12-31 20:00:00+01:00,27.0,2289.0,1.0,0.0,1062.0,12.0,114.0
2021-12-31 21:00:00+01:00,27.0,2282.0,1.0,0.0,723.0,32.0,110.0
2021-12-31 22:00:00+01:00,27.0,2205.0,1.0,0.0,701.0,32.0,116.0
