,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-11-03 11:00:00+01:00,123.28,0.0,0.0,3666.67,600.24,112.88199999999999,0.0,0.0,0.0,13.944,13.848,0.0,70.92,53.300000000000004,,284.704,266.52158000000003,0.0,124.89399999999999
2021-11-03 12:00:00+01:00,122.13000000000001,0.0,0.0,3770.06,594.5,113.615,0.0,0.0,0.0,14.064,10.92,0.0,70.812,53.300000000000004,,285.196,266.52158000000003,0.0,135.22299999999998
2021-11-03 13:00:00+01:00,122.59,0.0,0.0,4091.5,613.36,119.479,0.0,0.0,0.0,14.040000000000001,12.48,0.0,71.004,54.120000000000005,,274.577,261.91048,0.0,140.096
2021-11-03 14:00:00+01:00,124.43,0.0,0.0,3770.06,603.5200000000001,121.678,0.0,0.0,0.0,14.496,10.8,0.0,71.04,51.660000000000004,,260.719,264.67714,0.0,148.016
2021-11-03 15:00:00+01:00,124.2,0.0,0.0,3525.06,596.96,121.678,0.0,0.0,0.0,14.952,10.176,0.0,71.052,46.74,,253.667,263.75492,0.0,146.861
2021-11-03 16:00:00+01:00,126.27000000000001,0.0,0.0,4001.34,596.96,117.28,0.0,0.0,0.0,15.36,14.52,0.0,71.07600000000001,48.38,,196.267,265.59936,0.0,141.075
2021-11-03 17:00:00+01:00,128.34,0.0,0.0,5022.99,612.5400000000001,120.212,0.0,0.0,0.0,15.936,23.064,0.0,71.124,51.660000000000004,,84.501,266.52158000000003,0.0,125.58699999999999
2021-11-03 18:00:00+01:00,128.8,0.0,0.0,5605.599999999999,655.1800000000001,124.61,0.0,0.0,0.0,18.432000000000002,54.336,0.0,71.136,53.300000000000004,,14.145000000000001,273.89934,0.0,112.75
2021-11-03 19:00:00+01:00,129.26000000000002,0.0,0.0,5850.599999999999,678.1400000000001,125.343,0.0,0.0,0.0,16.968,65.712,0.0,71.196,54.120000000000005,,5.5760000000000005,277.58822000000004,0.0,105.78699999999999
2021-11-03 20:00:00+01:00,129.49,0.0,0.0,5808.46,678.96,123.877,0.0,0.0,0.0,19.368000000000002,88.872,0.0,71.28,51.660000000000004,,5.166,276.666,0.0,97.988
2021-11-03 21:00:00+01:00,126.96000000000001,0.0,0.0,5881.47,677.32,126.076,0.0,0.0,0.0,18.816,77.664,0.0,71.34,43.46,,4.838,270.21046,0.0,90.29899999999999
2021-11-03 22:00:00+01:00,125.81,0.0,0.0,5494.86,678.1400000000001,126.809,0.0,0.0,0.0,16.224,44.928000000000004,0.0,71.364,43.46,,4.633,273.89934,0.0,83.303
2021-11-03 23:00:00+01:00,124.43,0.0,0.0,5215.07,678.1400000000001,126.076,0.0,0.0,0.0,15.672,36.864000000000004,0.0,71.364,43.46,,4.1000000000000005,274.82156000000003,0.0,79.88199999999999
2021-11-04 00:00:00+01:00,123.97,0.0,0.0,4661.86,678.1400000000001,120.945,0.0,0.0,0.0,16.032,12.168000000000001,0.0,71.4,43.46,,3.7310000000000003,269.28824000000003,0.0,74.833
2021-11-04 01:00:00+01:00,124.43,0.0,0.0,4606.0,677.32,120.212,0.0,0.0,0.0,14.88,5.112,0.0,71.424,43.46,,3.69,264.67714,0.0,70.719
2021-11-04 02:00:00+01:00,124.2,0.0,0.0,4699.59,678.1400000000001,119.479,0.0,0.0,0.0,14.832,4.656,0.0,71.412,41.82,,3.69,274.82156000000003,0.0,66.22
2021-11-04 03:00:00+01:00,124.2,0.0,0.0,4541.32,678.1400000000001,118.01299999999999,0.0,0.0,0.0,14.784,4.656,0.0,71.412,41.82,,3.69,276.666,0.0,65.362
2021-11-04 04:00:00+01:00,123.28,0.0,0.0,4189.01,678.1400000000001,116.547,0.0,0.0,0.0,14.688,4.752,0.0,71.412,42.64,,1.6400000000000001,270.21046,0.0,67.265
2021-11-04 05:00:00+01:00,123.05000000000001,0.0,0.0,4284.5599999999995,678.1400000000001,119.479,0.0,0.0,0.0,15.48,7.824,0.0,71.424,43.46,,0.6970000000000001,268.36602,0.0,64.603
2021-11-04 06:00:00+01:00,124.43,0.0,0.0,5199.39,678.1400000000001,120.212,0.0,0.0,0.0,15.84,37.176,0.0,71.412,42.64,,0.6970000000000001,268.36602,0.0,60.687
2021-11-04 07:00:00+01:00,124.2,0.0,0.0,5621.28,678.1400000000001,121.678,0.0,0.0,0.0,16.8,50.664,0.0,71.412,47.56,,1.23,270.21046,0.0,62.43599999999999
2021-11-04 08:00:00+01:00,123.05000000000001,0.0,0.0,5940.2699999999995,687.98,125.343,0.0,0.0,0.0,15.552,56.424,0.0,71.436,53.300000000000004,,59.983000000000004,270.21046,0.0,60.092999999999996
2021-11-04 09:00:00+01:00,123.74000000000001,0.0,0.0,5662.44,687.1600000000001,126.809,0.0,0.0,0.0,16.128,41.256,0.0,71.436,53.300000000000004,,222.466,272.05490000000003,0.0,51.391999999999996
2021-11-04 10:00:00+01:00,123.97,0.0,0.0,5216.54,687.1600000000001,124.61,0.0,0.0,0.0,15.84,29.304000000000002,0.0,71.424,53.300000000000004,,324.67900000000003,267.4438,0.0,55.836
2021-11-04 11:00:00+01:00,124.66000000000001,0.0,0.0,4872.07,687.1600000000001,119.479,0.0,0.0,0.0,15.192,13.248000000000001,0.0,71.436,54.120000000000005,,361.497,265.59936,0.0,66.27499999999999
2021-11-04 12:00:00+01:00,124.66000000000001,0.0,0.0,5060.23,685.5200000000001,120.212,0.0,0.0,0.0,15.264000000000001,8.76,0.0,71.46000000000001,54.120000000000005,,353.461,265.59936,0.0,74.569
2021-11-04 13:00:00+01:00,126.27000000000001,0.0,0.0,4968.6,668.3000000000001,119.479,0.0,0.0,0.0,14.976,8.376,0.0,71.46000000000001,52.480000000000004,,336.487,266.52158000000003,0.0,81.19099999999999
2021-11-04 14:00:00+01:00,121.9,0.0,0.0,5076.89,674.0400000000001,119.479,0.0,0.0,0.0,15.024000000000001,10.224,0.0,71.424,52.480000000000004,,301.92400000000004,266.52158000000003,0.0,86.383
2021-11-04 15:00:00+01:00,122.82000000000001,0.0,0.0,4943.12,678.1400000000001,119.479,0.0,0.0,0.0,15.192,12.312,0.0,71.436,53.300000000000004,,276.586,261.91048,0.0,88.957
2021-11-04 16:00:00+01:00,122.82000000000001,0.0,0.0,5165.09,678.1400000000001,119.479,0.0,0.0,0.0,16.608,14.496,0.0,71.46000000000001,53.300000000000004,,227.09900000000002,258.2216,0.0,90.365
2021-11-04 17:00:00+01:00,124.66000000000001,0.0,0.0,5723.2,678.1400000000001,118.746,0.0,0.0,0.0,16.968,34.248,0.0,71.496,57.400000000000006,,89.298,258.2216,0.0,87.48299999999999
2021-11-04 18:00:00+01:00,127.88000000000001,0.0,0.0,5992.21,678.1400000000001,123.14399999999999,0.0,0.0,0.0,16.2,64.152,0.0,71.496,55.760000000000005,,14.801,257.29938,0.0,89.375
2021-11-04 19:00:00+01:00,126.04,0.0,0.0,6003.97,678.1400000000001,126.076,0.0,0.0,0.0,16.992,57.672000000000004,0.0,71.508,59.040000000000006,,6.970000000000001,256.37716,0.0,95.535
2021-11-04 20:00:00+01:00,124.2,0.0,0.0,5916.26,678.1400000000001,126.809,0.0,0.0,0.0,17.976,42.624,0.0,71.544,56.580000000000005,,3.2390000000000003,258.2216,0.0,102.35499999999999
2021-11-04 21:00:00+01:00,119.83,0.0,0.0,5731.53,678.1400000000001,127.542,0.0,0.0,0.0,18.336000000000002,24.168,0.0,71.556,48.38,,1.968,262.8327,0.0,108.39399999999999
2021-11-04 22:00:00+01:00,120.98,0.0,0.0,5068.07,677.32,127.542,0.0,0.0,0.0,18.288,16.272000000000002,0.0,71.58,48.38,,1.189,263.75492,0.0,107.151
2021-11-04 23:00:00+01:00,125.58000000000001,0.0,0.0,4388.44,678.1400000000001,126.809,0.0,0.0,0.0,17.712,11.688,0.0,71.592,48.38,,1.189,267.4438,0.0,107.591
2021-11-05 00:00:00+01:00,125.12,0.0,0.0,3748.99,649.44,120.212,0.0,0.0,0.0,16.944,12.336,0.0,71.604,48.38,,1.107,264.67714,0.0,106.381
2021-11-05 01:00:00+01:00,129.49,0.0,0.0,3844.0499999999997,633.86,119.479,0.0,0.0,0.0,14.592,8.424,0.0,71.592,47.56,,1.107,267.4438,0.0,104.34599999999999
2021-11-05 02:00:00+01:00,129.95000000000002,0.0,0.0,3672.5499999999997,633.86,119.479,0.0,0.0,0.0,13.992,8.184000000000001,0.0,71.592,46.74,,1.107,266.52158000000003,0.0,104.56599999999999
2021-11-05 03:00:00+01:00,130.18,0.0,0.0,3627.96,630.58,120.212,0.0,0.0,0.0,13.8,5.664,0.0,71.592,46.74,,1.107,269.28824000000003,0.0,102.97099999999999
2021-11-05 04:00:00+01:00,128.8,0.0,0.0,3437.35,631.4000000000001,118.01299999999999,0.0,0.0,0.0,13.488,7.368,0.0,71.568,46.74,,1.107,266.52158000000003,0.0,101.59599999999999
2021-11-05 05:00:00+01:00,128.8,0.0,0.0,3732.8199999999997,656.82,120.212,0.0,0.0,0.0,13.824,9.816,0.0,71.568,47.56,,1.107,260.98826,0.0,100.562
2021-11-05 06:00:00+01:00,128.8,0.0,0.0,4244.38,686.34,120.212,0.0,0.0,0.0,14.736,20.808,0.0,71.58,47.56,,1.107,262.8327,0.0,101.761
2021-11-05 07:00:00+01:00,128.57,0.0,0.0,4734.38,687.1600000000001,120.945,0.0,0.0,0.0,16.416,51.84,0.0,71.592,49.2,,1.5170000000000001,261.91048,0.0,101.002
2021-11-05 08:00:00+01:00,127.65,0.0,0.0,4766.23,686.34,118.746,0.0,0.0,0.0,15.384,59.76,0.0,71.604,52.480000000000004,,65.436,262.8327,0.0,100.44099999999999
2021-11-05 09:00:00+01:00,127.65,0.0,0.0,4476.64,685.5200000000001,124.61,0.0,0.0,0.0,14.952,34.68,0.0,71.544,52.480000000000004,,232.388,259.14382,0.0,94.39099999999999
2021-11-05 10:00:00+01:00,126.5,0.0,0.0,4218.9,685.5200000000001,118.746,0.0,0.0,0.0,14.64,18.240000000000002,0.0,71.508,54.120000000000005,,340.505,256.37716,0.0,91.377
2021-11-05 11:00:00+01:00,126.27000000000001,0.0,0.0,3947.44,679.7800000000001,125.343,0.0,0.0,0.0,14.832,12.384,0.0,71.496,52.480000000000004,,384.66200000000003,259.14382,0.0,96.481
2021-11-05 12:00:00+01:00,124.89,0.0,0.0,3844.0499999999997,653.5400000000001,124.61,0.0,0.0,0.0,16.464,14.304,0.0,71.46000000000001,53.300000000000004,,378.02000000000004,258.2216,0.0,101.904
2021-11-05 13:00:00+01:00,127.42,0.0,0.0,3769.08,646.1600000000001,127.542,0.0,0.0,0.0,15.648,15.888,0.0,71.436,53.300000000000004,,364.613,260.06604,0.0,104.55499999999999
2021-11-05 14:00:00+01:00,125.58000000000001,0.0,0.0,3488.31,646.98,128.275,0.0,0.0,0.0,15.624,12.264000000000001,0.0,71.436,57.400000000000006,,354.527,264.67714,0.0,110.077
2021-11-05 15:00:00+01:00,126.96000000000001,0.0,0.0,3716.65,654.36,126.809,0.0,0.0,0.0,17.256,15.432,0.0,71.412,57.400000000000006,,319.308,251.76606,0.0,115.85199999999999
2021-11-05 16:00:00+01:00,125.35000000000001,0.0,0.0,3980.27,605.98,131.207,0.0,0.0,0.0,15.768,16.584,0.0,71.4,59.040000000000006,,239.071,258.2216,0.0,118.85499999999999
2021-11-05 17:00:00+01:00,127.42,0.0,0.0,4641.7699999999995,624.0200000000001,131.207,0.0,0.0,0.0,16.68,26.616,0.0,71.388,59.86000000000001,,104.181,260.98826,0.0,115.55499999999999
2021-11-05 18:00:00+01:00,127.88000000000001,0.0,0.0,5051.41,675.6800000000001,130.474,0.0,0.0,0.0,16.176000000000002,62.016,0.0,71.388,59.040000000000006,,18.122,260.98826,0.0,114.03699999999999
2021-11-05 19:00:00+01:00,129.26000000000002,0.0,0.0,5013.68,674.86,128.275,0.0,0.0,0.0,16.704,63.648,0.0,71.388,56.580000000000005,,9.758000000000001,268.36602,0.0,119.878
2021-11-05 20:00:00+01:00,129.49,0.0,0.0,5028.87,675.6800000000001,126.809,0.0,0.0,0.0,17.088,66.19200000000001,0.0,71.4,50.02,,5.535,276.666,0.0,117.66699999999999
2021-11-05 21:00:00+01:00,129.95000000000002,0.0,0.0,5146.96,674.86,127.542,0.0,0.0,0.0,16.584,56.424,0.0,71.412,50.84,,2.132,279.43266,0.0,112.91499999999999
2021-11-05 22:00:00+01:00,130.18,0.0,0.0,4981.83,673.22,126.809,0.0,0.0,0.0,17.592,39.24,0.0,71.376,51.660000000000004,,1.6400000000000001,281.2771,0.0,112.40899999999999
2021-11-05 23:00:00+01:00,129.03,0.0,0.0,4226.25,665.0200000000001,126.809,0.0,0.0,0.0,16.728,25.632,0.0,71.364,49.2,,1.599,272.97712,0.0,112.45299999999999
2021-11-06 00:00:00+01:00,127.65,0.0,0.0,3584.35,627.3000000000001,115.081,0.0,0.0,0.0,16.152,30.048000000000002,0.0,71.34,49.2,,1.558,263.75492,0.0,110.814
2021-11-06 01:00:00+01:00,127.88000000000001,0.0,0.0,3193.33,610.9000000000001,106.285,0.0,0.0,0.0,15.744,21.408,0.0,71.364,50.02,,1.558,257.29938,0.0,105.985
2021-11-06 02:00:00+01:00,128.34,0.0,0.0,2997.33,608.44,107.751,0.0,0.0,0.0,15.48,17.112000000000002,0.0,71.364,49.2,,1.558,260.06604,0.0,105.67699999999999
2021-11-06 03:00:00+01:00,126.27000000000001,0.0,0.0,2788.1,550.22,108.484,0.0,0.0,0.0,14.472,7.8,0.0,71.376,49.2,,1.558,264.67714,0.0,109.175
2021-11-06 04:00:00+01:00,125.35000000000001,0.0,0.0,2724.4,560.0600000000001,104.819,0.0,0.0,0.0,15.408,10.872,0.0,71.352,50.02,,1.558,261.91048,0.0,111.11099999999999
2021-11-06 05:00:00+01:00,123.51,0.0,0.0,2620.0299999999997,498.56000000000006,107.018,0.0,0.0,0.0,14.784,8.352,0.0,71.352,50.84,,1.558,264.67714,0.0,114.323
2021-11-06 06:00:00+01:00,121.9,0.0,0.0,2708.23,505.94000000000005,105.55199999999999,0.0,0.0,0.0,13.8,9.048,0.0,71.352,50.84,,1.476,264.67714,0.0,122.36399999999999
2021-11-06 07:00:00+01:00,126.5,0.0,0.0,2838.57,542.0200000000001,105.55199999999999,0.0,0.0,0.0,14.040000000000001,12.624,0.0,71.328,52.480000000000004,,1.7630000000000001,260.06604,0.0,126.99499999999999
2021-11-06 08:00:00+01:00,126.96000000000001,0.0,0.0,2707.74,546.94,105.55199999999999,0.0,0.0,0.0,14.52,16.008,0.0,71.352,51.660000000000004,,57.359,261.91048,0.0,129.052
2021-11-06 09:00:00+01:00,125.12,0.0,0.0,2291.24,553.5,108.484,0.0,0.0,0.0,14.496,13.536,0.0,71.34,50.02,,215.78300000000002,260.98826,0.0,126.05999999999999
2021-11-06 10:00:00+01:00,120.75,0.0,0.0,1995.77,539.5600000000001,96.756,0.0,0.0,0.0,14.472,8.784,0.0,71.328,50.84,,332.961,264.67714,0.0,125.741
2021-11-06 11:00:00+01:00,123.74000000000001,0.0,0.0,2153.06,553.5,96.756,0.0,0.0,0.0,15.432,12.024000000000001,0.0,71.328,50.84,,367.606,263.75492,0.0,130.482
2021-11-06 12:00:00+01:00,125.81,0.0,0.0,2237.34,586.3000000000001,96.756,0.0,0.0,0.0,15.528,12.912,0.0,71.328,50.84,,370.845,263.75492,0.0,130.856
