,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-05-01 00:00:00+02:00,26.220000000000002,276.34000000000003,347.40999999999997,0.0,0.0,0.0,0.264,0.28800000000000003,16.884,35.260000000000005,,0.0,15.67774,1.639
2021-05-01 00:15:00+02:00,26.220000000000002,279.62,312.13,0.0,0.0,0.0,0.264,0.28800000000000003,16.896,35.260000000000005,,0.0,15.67774,1.474
2021-05-01 00:30:00+02:00,26.450000000000003,298.48,315.07,0.0,0.0,0.0,0.264,0.28800000000000003,16.884,35.260000000000005,,0.0,16.59996,1.3199999999999998
2021-05-01 00:45:00+02:00,25.990000000000002,296.84000000000003,277.34,0.0,0.0,0.0,0.264,0.28800000000000003,16.908,35.260000000000005,,0.0,16.59996,1.43
2021-05-01 01:00:00+02:00,25.990000000000002,291.92,282.24,0.0,0.0,0.0,0.264,0.28800000000000003,16.908,35.260000000000005,,0.0,16.59996,1.386
2021-05-01 01:15:00+02:00,26.450000000000003,297.66,244.51,0.0,0.0,0.0,0.264,0.28800000000000003,16.896,35.260000000000005,,0.0,16.59996,1.43
2021-05-01 01:30:00+02:00,26.68,291.1,232.26,0.0,0.0,0.0,0.264,0.28800000000000003,16.908,35.260000000000005,,0.0,15.67774,1.408
2021-05-01 01:45:00+02:00,26.450000000000003,282.90000000000003,233.73,0.0,0.0,0.0,0.264,0.28800000000000003,16.92,35.260000000000005,,0.0,15.67774,1.353
2021-05-01 02:00:00+02:00,26.68,300.12,245.0,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,34.440000000000005,,0.0,15.67774,1.3199999999999998
2021-05-01 02:15:00+02:00,26.68,287.82000000000005,232.26,0.0,0.0,0.0,0.264,0.28800000000000003,16.908,34.440000000000005,,0.0,15.67774,1.276
2021-05-01 02:30:00+02:00,25.990000000000002,268.14000000000004,232.75,0.0,0.0,0.0,0.264,0.28800000000000003,16.908,34.440000000000005,,0.0,16.59996,1.309
2021-05-01 02:45:00+02:00,23.92,260.76000000000005,228.82999999999998,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,34.440000000000005,,0.0,16.59996,1.166
2021-05-01 03:00:00+02:00,21.85,277.16,245.98,0.0,0.0,0.0,0.264,0.28800000000000003,16.944,35.260000000000005,,0.0,16.59996,1.144
2021-05-01 03:15:00+02:00,20.93,292.74,234.22,0.0,0.0,0.0,0.264,0.28800000000000003,16.944,35.260000000000005,,0.0,16.59996,1.155
2021-05-01 03:30:00+02:00,20.240000000000002,280.44,233.24,0.0,0.0,0.0,0.264,0.28800000000000003,16.944,35.260000000000005,,0.0,15.67774,1.056
2021-05-01 03:45:00+02:00,20.93,261.58000000000004,225.89,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,35.260000000000005,,0.0,16.59996,1.0779999999999998
2021-05-01 04:00:00+02:00,20.93,273.88,229.81,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,34.440000000000005,,0.0,16.59996,1.089
2021-05-01 04:15:00+02:00,20.93,295.20000000000005,235.2,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,34.440000000000005,,0.0,15.67774,1.309
2021-05-01 04:30:00+02:00,20.93,292.74,235.2,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,34.440000000000005,,0.0,15.67774,1.507
2021-05-01 04:45:00+02:00,21.16,291.1,230.79,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,34.440000000000005,,0.0,16.59996,1.3199999999999998
2021-05-01 05:00:00+02:00,21.39,289.46000000000004,221.97,0.0,0.0,0.0,0.264,0.28800000000000003,16.92,34.440000000000005,,0.0,16.59996,1.155
2021-05-01 05:15:00+02:00,21.16,282.90000000000003,213.15,0.0,0.0,0.0,0.264,0.28800000000000003,16.932,34.440000000000005,,0.041,15.67774,1.133
2021-05-01 05:30:00+02:00,21.16,264.86,152.39,0.0,0.0,0.0,0.264,0.28800000000000003,16.92,34.440000000000005,,0.20500000000000002,16.59996,1.232
2021-05-01 05:45:00+02:00,21.39,252.56000000000003,117.11,0.0,0.0,0.0,0.264,0.28800000000000003,16.908,34.440000000000005,,0.738,17.522180000000002,1.2429999999999999
