,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-10-01 00:00:00+02:00,236.0,3888.0,59.0,1800.0,8650.0,212.0,0.0,170.0,0.0,0.0,1044.0
2021-10-01 01:00:00+02:00,233.0,3507.0,58.0,1773.0,8251.0,212.0,0.0,165.0,0.0,0.0,922.0
2021-10-01 02:00:00+02:00,234.0,3622.0,59.0,1784.0,8181.0,212.0,0.0,165.0,0.0,0.0,947.0
2021-10-01 03:00:00+02:00,236.0,3780.0,63.0,1757.0,8158.0,212.0,0.0,163.0,0.0,0.0,1018.0
2021-10-01 04:00:00+02:00,241.0,3941.0,63.0,1748.0,8185.0,212.0,0.0,164.0,0.0,0.0,1165.0
2021-10-01 05:00:00+02:00,244.0,4051.0,62.0,1758.0,8721.0,212.0,0.0,164.0,0.0,0.0,1313.0
2021-10-01 06:00:00+02:00,245.0,4415.0,62.0,1809.0,10543.0,212.0,0.0,164.0,0.0,8.0,1491.0
2021-10-01 07:00:00+02:00,246.0,4493.0,54.0,1715.0,10918.0,212.0,4.0,168.0,0.0,142.0,1682.0
2021-10-01 08:00:00+02:00,248.0,4598.0,56.0,1777.0,10725.0,213.0,121.0,182.0,38.0,642.0,1523.0
2021-10-01 09:00:00+02:00,246.0,4559.0,56.0,1831.0,10857.0,213.0,113.0,209.0,43.0,1248.0,1100.0
2021-10-01 10:00:00+02:00,247.0,4435.0,56.0,1763.0,10174.0,212.0,0.0,208.0,43.0,1681.0,1013.0
2021-10-01 11:00:00+02:00,248.0,4324.0,54.0,1713.0,9911.0,213.0,0.0,188.0,5.0,2085.0,1440.0
2021-10-01 12:00:00+02:00,250.0,4234.0,52.0,1731.0,8977.0,213.0,0.0,178.0,0.0,2269.0,1802.0
2021-10-01 13:00:00+02:00,247.0,4193.0,66.0,1798.0,8612.0,213.0,0.0,176.0,0.0,2127.0,1902.0
2021-10-01 14:00:00+02:00,246.0,4293.0,68.0,1887.0,8866.0,213.0,0.0,176.0,0.0,1980.0,1878.0
2021-10-01 15:00:00+02:00,246.0,4496.0,66.0,1921.0,9375.0,213.0,0.0,177.0,0.0,1576.0,1774.0
2021-10-01 16:00:00+02:00,246.0,4628.0,65.0,1802.0,9887.0,213.0,0.0,177.0,38.0,1144.0,1598.0
2021-10-01 17:00:00+02:00,249.0,4907.0,63.0,1737.0,10649.0,213.0,107.0,173.0,43.0,570.0,1479.0
2021-10-01 18:00:00+02:00,249.0,4839.0,63.0,1625.0,11023.0,213.0,354.0,213.0,43.0,108.0,1892.0
2021-10-01 19:00:00+02:00,246.0,4758.0,65.0,1542.0,10542.0,213.0,737.0,232.0,43.0,0.0,2884.0
2021-10-01 20:00:00+02:00,246.0,4549.0,64.0,1585.0,9872.0,214.0,614.0,235.0,43.0,0.0,3495.0
2021-10-01 21:00:00+02:00,246.0,4324.0,64.0,1735.0,9443.0,214.0,74.0,227.0,5.0,0.0,3565.0
2021-10-01 22:00:00+02:00,231.0,4174.0,64.0,1700.0,8568.0,214.0,0.0,203.0,0.0,0.0,3341.0
2021-10-01 23:00:00+02:00,245.0,3836.0,65.0,1640.0,8092.0,214.0,0.0,171.0,0.0,0.0,3172.0
2021-10-02 00:00:00+02:00,235.0,3841.0,66.0,1576.0,7510.0,214.0,0.0,163.0,0.0,0.0,3025.0
2021-10-02 01:00:00+02:00,230.0,3504.0,66.0,1547.0,7396.0,214.0,0.0,163.0,0.0,0.0,2805.0
2021-10-02 02:00:00+02:00,232.0,3281.0,66.0,1538.0,7380.0,214.0,0.0,165.0,0.0,0.0,2652.0
2021-10-02 03:00:00+02:00,234.0,3250.0,65.0,1527.0,7256.0,214.0,0.0,165.0,0.0,0.0,2593.0
2021-10-02 04:00:00+02:00,232.0,3587.0,63.0,1529.0,7295.0,214.0,0.0,165.0,0.0,0.0,2471.0
2021-10-02 05:00:00+02:00,233.0,3663.0,64.0,1533.0,7315.0,214.0,0.0,164.0,0.0,0.0,2410.0
2021-10-02 06:00:00+02:00,239.0,3660.0,65.0,1570.0,7346.0,214.0,0.0,167.0,0.0,3.0,2375.0
2021-10-02 07:00:00+02:00,234.0,3909.0,66.0,1610.0,8126.0,215.0,0.0,167.0,0.0,120.0,2251.0
2021-10-02 08:00:00+02:00,237.0,3996.0,65.0,1617.0,9010.0,214.0,18.0,170.0,0.0,478.0,1882.0
2021-10-02 09:00:00+02:00,237.0,3990.0,66.0,1649.0,9368.0,214.0,20.0,187.0,38.0,986.0,1508.0
2021-10-02 10:00:00+02:00,242.0,3969.0,68.0,1648.0,9080.0,214.0,2.0,190.0,43.0,1590.0,1390.0
2021-10-02 11:00:00+02:00,242.0,3908.0,68.0,1642.0,8490.0,214.0,0.0,176.0,43.0,1932.0,1448.0
2021-10-02 12:00:00+02:00,242.0,3840.0,69.0,1599.0,7722.0,214.0,0.0,169.0,43.0,2244.0,1583.0
2021-10-02 13:00:00+02:00,241.0,3552.0,70.0,1547.0,6986.0,214.0,0.0,168.0,5.0,2294.0,1577.0
2021-10-02 14:00:00+02:00,242.0,3195.0,71.0,1552.0,6928.0,214.0,0.0,168.0,0.0,2081.0,1547.0
2021-10-02 15:00:00+02:00,240.0,3240.0,72.0,1554.0,7010.0,214.0,70.0,166.0,0.0,1612.0,1402.0
2021-10-02 16:00:00+02:00,241.0,3912.0,72.0,1582.0,7448.0,214.0,190.0,166.0,0.0,1119.0,1243.0
2021-10-02 17:00:00+02:00,214.0,4226.0,73.0,1661.0,8098.0,214.0,397.0,171.0,38.0,483.0,1206.0
2021-10-02 18:00:00+02:00,171.0,4161.0,73.0,1664.0,8508.0,214.0,771.0,186.0,43.0,61.0,1783.0
