,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-12-01 00:00:00+01:00,40.0,5148.0,79.0,1552.0,10035.0,243.0,0.0,130.0,0.0,1.0,2767.0
2021-12-01 01:00:00+01:00,40.0,4967.0,78.0,1551.0,9139.0,244.0,0.0,128.0,0.0,1.0,2669.0
2021-12-01 02:00:00+01:00,40.0,4878.0,76.0,1555.0,8539.0,244.0,0.0,128.0,0.0,1.0,2527.0
2021-12-01 03:00:00+01:00,40.0,4683.0,75.0,1555.0,8795.0,244.0,0.0,128.0,0.0,1.0,2016.0
2021-12-01 04:00:00+01:00,40.0,4911.0,77.0,1555.0,8986.0,244.0,0.0,128.0,0.0,1.0,1537.0
2021-12-01 05:00:00+01:00,40.0,5144.0,76.0,1553.0,9934.0,243.0,0.0,129.0,0.0,1.0,1334.0
2021-12-01 06:00:00+01:00,40.0,5215.0,77.0,1965.0,11675.0,243.0,0.0,133.0,0.0,1.0,1457.0
2021-12-01 07:00:00+01:00,40.0,5623.0,78.0,2276.0,12389.0,243.0,0.0,125.0,0.0,11.0,1666.0
2021-12-01 08:00:00+01:00,40.0,5465.0,78.0,2304.0,12507.0,243.0,342.0,153.0,25.0,142.0,1899.0
2021-12-01 09:00:00+01:00,40.0,5388.0,77.0,2248.0,12601.0,243.0,454.0,176.0,29.0,463.0,2045.0
2021-12-01 10:00:00+01:00,40.0,5505.0,75.0,2046.0,12629.0,244.0,32.0,175.0,29.0,658.0,2345.0
2021-12-01 11:00:00+01:00,40.0,5717.0,70.0,1967.0,12360.0,245.0,102.0,168.0,29.0,708.0,2734.0
2021-12-01 12:00:00+01:00,40.0,5760.0,68.0,1872.0,12214.0,247.0,275.0,177.0,4.0,675.0,3116.0
2021-12-01 13:00:00+01:00,40.0,5661.0,67.0,1845.0,12141.0,247.0,279.0,187.0,0.0,480.0,3632.0
2021-12-01 14:00:00+01:00,40.0,5590.0,66.0,1633.0,11669.0,247.0,143.0,194.0,0.0,200.0,4183.0
2021-12-01 15:00:00+01:00,39.0,5615.0,68.0,1633.0,11180.0,248.0,153.0,207.0,0.0,53.0,4689.0
2021-12-01 16:00:00+01:00,40.0,5722.0,71.0,1741.0,11528.0,248.0,73.0,216.0,0.0,3.0,5048.0
2021-12-01 17:00:00+01:00,40.0,5661.0,71.0,1862.0,11065.0,248.0,342.0,192.0,0.0,1.0,5300.0
2021-12-01 18:00:00+01:00,40.0,5687.0,67.0,1751.0,10439.0,248.0,681.0,181.0,0.0,1.0,5610.0
2021-12-01 19:00:00+01:00,40.0,5654.0,64.0,1741.0,10162.0,248.0,625.0,180.0,0.0,1.0,5818.0
2021-12-01 20:00:00+01:00,40.0,5551.0,66.0,1708.0,9730.0,248.0,470.0,175.0,0.0,1.0,5937.0
2021-12-01 21:00:00+01:00,40.0,5454.0,69.0,1624.0,9425.0,248.0,152.0,173.0,0.0,1.0,6018.0
2021-12-01 22:00:00+01:00,40.0,4760.0,71.0,1591.0,8376.0,247.0,7.0,155.0,0.0,1.0,6020.0
2021-12-01 23:00:00+01:00,40.0,3695.0,72.0,1576.0,7653.0,248.0,0.0,152.0,0.0,1.0,6020.0
2021-12-02 00:00:00+01:00,40.0,3516.0,72.0,1601.0,7508.0,243.0,0.0,147.0,0.0,1.0,6142.0
2021-12-02 01:00:00+01:00,41.0,3537.0,70.0,1587.0,7483.0,242.0,0.0,146.0,0.0,1.0,6098.0
2021-12-02 02:00:00+01:00,41.0,3602.0,72.0,1574.0,7434.0,243.0,0.0,146.0,0.0,1.0,6053.0
2021-12-02 03:00:00+01:00,41.0,3626.0,71.0,1578.0,7411.0,241.0,0.0,146.0,0.0,1.0,6104.0
