,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2021-04-30 23:00:00+01:00,2359.0,18145.0,431.0,0.0,0.0,295.0,4363.0,120.0,1.0,349.0,400.0
2021-04-30 23:30:00+01:00,2295.0,16605.0,231.0,0.0,0.0,286.0,4362.0,119.0,1.0,377.0,367.0
2021-05-01 00:00:00+01:00,2257.0,15789.0,0.0,0.0,0.0,239.0,4376.0,124.0,1.0,414.0,352.0
2021-05-01 00:30:00+01:00,2134.0,15404.0,0.0,0.0,0.0,239.0,4374.0,118.0,0.0,455.0,341.0
2021-05-01 01:00:00+01:00,2136.0,15190.0,0.0,0.0,0.0,208.0,4378.0,119.0,0.0,478.0,318.0
2021-05-01 01:30:00+01:00,2231.0,15232.0,0.0,0.0,0.0,208.0,4372.0,116.0,0.0,639.0,326.0
2021-05-01 02:00:00+01:00,2308.0,15342.0,0.0,0.0,0.0,189.0,4370.0,120.0,0.0,654.0,322.0
2021-05-01 02:30:00+01:00,2306.0,15353.0,0.0,0.0,0.0,189.0,4373.0,115.0,0.0,601.0,298.0
2021-05-01 03:00:00+01:00,2311.0,15137.0,0.0,0.0,0.0,187.0,4369.0,120.0,0.0,673.0,286.0
2021-05-01 03:30:00+01:00,2309.0,15005.0,0.0,0.0,0.0,187.0,4364.0,115.0,0.0,736.0,276.0
2021-05-01 04:00:00+01:00,2311.0,14503.0,0.0,0.0,0.0,168.0,4362.0,115.0,0.0,745.0,275.0
2021-05-01 04:30:00+01:00,2312.0,14369.0,0.0,0.0,0.0,166.0,4364.0,119.0,0.0,668.0,276.0
2021-05-01 05:00:00+01:00,2312.0,14441.0,0.0,0.0,0.0,166.0,4370.0,121.0,0.0,637.0,272.0
2021-05-01 05:30:00+01:00,2302.0,14441.0,0.0,0.0,0.0,179.0,4375.0,116.0,16.0,4158.0,509.0
2021-05-01 06:00:00+01:00,2316.0,14693.0,0.0,0.0,0.0,217.0,4371.0,117.0,200.0,820.0,280.0
2021-05-01 06:30:00+01:00,2312.0,15162.0,0.0,0.0,0.0,237.0,4367.0,121.0,599.0,777.0,284.0
2021-05-01 07:00:00+01:00,2313.0,15831.0,0.0,0.0,0.0,295.0,4365.0,121.0,1170.0,816.0,284.0
2021-05-01 07:30:00+01:00,2293.0,16098.0,0.0,0.0,0.0,295.0,4366.0,127.0,1890.0,926.0,280.0
2021-05-01 08:00:00+01:00,2294.0,16302.0,0.0,0.0,255.0,293.0,4365.0,304.0,2730.0,833.0,285.0
2021-05-01 08:30:00+01:00,2291.0,16377.0,0.0,0.0,535.0,293.0,4364.0,320.0,3400.0,727.0,284.0
2021-05-01 09:00:00+01:00,2283.0,16788.0,0.0,0.0,25.0,278.0,4371.0,304.0,3990.0,724.0,311.0
2021-05-01 09:30:00+01:00,2274.0,16692.0,0.0,0.0,147.0,290.0,4370.0,318.0,4460.0,672.0,314.0
2021-05-01 10:00:00+01:00,2282.0,16737.0,0.0,0.0,0.0,293.0,4371.0,324.0,4980.0,841.0,340.0
2021-05-01 10:30:00+01:00,2282.0,16705.0,0.0,0.0,0.0,275.0,4368.0,272.0,5010.0,851.0,342.0
2021-05-01 11:00:00+01:00,2279.0,16711.0,0.0,0.0,0.0,243.0,4376.0,216.0,5000.0,792.0,386.0
2021-05-01 11:30:00+01:00,2279.0,16839.0,0.0,0.0,33.0,227.0,4372.0,242.0,5030.0,733.0,393.0
2021-05-01 12:00:00+01:00,2281.0,16747.0,0.0,0.0,165.0,207.0,4373.0,243.0,5140.0,764.0,490.0
2021-05-01 12:30:00+01:00,2275.0,16785.0,0.0,0.0,165.0,206.0,4374.0,222.0,4980.0,863.0,470.0
2021-05-01 13:00:00+01:00,2284.0,16836.0,0.0,0.0,0.0,197.0,4372.0,181.0,5090.0,837.0,505.0
2021-05-01 13:30:00+01:00,2232.0,16667.0,0.0,0.0,0.0,191.0,4372.0,122.0,5290.0,868.0,503.0
2021-05-01 14:00:00+01:00,2202.0,16076.0,0.0,0.0,101.0,191.0,4364.0,169.0,5120.0,911.0,526.0
2021-05-01 14:30:00+01:00,2170.0,15678.0,0.0,0.0,0.0,191.0,4371.0,127.0,4960.0,927.0,571.0
2021-05-01 15:00:00+01:00,2249.0,15480.0,0.0,0.0,0.0,191.0,4363.0,122.0,4670.0,1040.0,582.0
2021-05-01 15:30:00+01:00,2265.0,15596.0,0.0,0.0,0.0,191.0,4369.0,117.0,3930.0,1148.0,601.0
2021-05-01 16:00:00+01:00,2272.0,16221.0,11.0,0.0,0.0,213.0,4362.0,117.0,3400.0,1154.0,674.0
2021-05-01 16:30:00+01:00,2274.0,17243.0,191.0,0.0,0.0,231.0,4368.0,120.0,2960.0,1083.0,750.0
2021-05-01 17:00:00+01:00,2276.0,18112.0,431.0,0.0,0.0,340.0,4364.0,121.0,2470.0,1067.0,740.0
2021-05-01 17:30:00+01:00,2282.0,19000.0,490.0,0.0,33.0,350.0,4363.0,124.0,2020.0,967.0,716.0
2021-05-01 18:00:00+01:00,2266.0,19152.0,492.0,0.0,598.0,360.0,4376.0,244.0,1590.0,880.0,597.0
2021-05-01 18:30:00+01:00,2280.0,19755.0,492.0,0.0,773.0,377.0,4366.0,275.0,1080.0,792.0,591.0
2021-05-01 19:00:00+01:00,2277.0,19732.0,492.0,0.0,756.0,390.0,4372.0,262.0,691.0,760.0,518.0
2021-05-01 19:30:00+01:00,2281.0,19862.0,490.0,0.0,900.0,392.0,4371.0,266.0,289.0,724.0,480.0
2021-05-01 20:00:00+01:00,2276.0,19882.0,492.0,0.0,899.0,374.0,4371.0,261.0,49.0,694.0,322.0
2021-05-01 20:30:00+01:00,2283.0,19900.0,490.0,0.0,899.0,361.0,4368.0,257.0,1.0,656.0,311.0
2021-05-01 21:00:00+01:00,2278.0,20051.0,489.0,0.0,488.0,317.0,4366.0,239.0,2.0,598.0,246.0
2021-05-01 21:30:00+01:00,2275.0,19716.0,474.0,0.0,299.0,312.0,4368.0,203.0,3.0,601.0,245.0
2021-05-01 22:00:00+01:00,2282.0,19226.0,482.0,0.0,103.0,287.0,4361.0,166.0,2.0,514.0,221.0
2021-05-01 22:30:00+01:00,2271.0,18442.0,428.0,0.0,0.0,237.0,4368.0,119.0,0.0,458.0,217.0
2021-05-01 23:00:00+01:00,2301.0,16987.0,399.0,0.0,0.0,235.0,4358.0,116.0,1.0,392.0,195.0
2021-05-01 23:30:00+01:00,2337.0,15743.0,125.0,0.0,33.0,234.0,4365.0,118.0,1.0,370.0,192.0
2021-05-02 00:00:00+01:00,2370.0,15108.0,0.0,0.0,97.0,210.0,4361.0,117.0,1.0,333.0,187.0
2021-05-02 00:30:00+01:00,2366.0,14564.0,0.0,0.0,0.0,208.0,4370.0,117.0,0.0,381.0,199.0
2021-05-02 01:00:00+01:00,2364.0,14333.0,0.0,0.0,0.0,192.0,4369.0,117.0,0.0,412.0,212.0
2021-05-02 01:30:00+01:00,2238.0,14361.0,0.0,0.0,0.0,187.0,4372.0,122.0,0.0,458.0,233.0
2021-05-02 02:00:00+01:00,2378.0,14383.0,0.0,0.0,0.0,172.0,4367.0,116.0,1.0,464.0,248.0
2021-05-02 02:30:00+01:00,2373.0,13858.0,0.0,0.0,0.0,168.0,4374.0,116.0,1.0,502.0,230.0
2021-05-02 03:00:00+01:00,2377.0,13983.0,0.0,0.0,0.0,168.0,4368.0,119.0,1.0,553.0,258.0
