,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-04-01 00:00:00+02:00,96.0,337.0,906.0,0.0,0.0,0.0,15.0,19.0,1933.0,66.0,10.0,0.0,14.0,81.0
2021-04-01 00:15:00+02:00,99.0,351.0,868.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,10.0,0.0,14.0,83.0
2021-04-01 00:30:00+02:00,101.0,368.0,841.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,10.0,0.0,15.0,82.0
2021-04-01 00:45:00+02:00,103.0,364.0,841.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,10.0,0.0,14.0,83.0
2021-04-01 01:00:00+02:00,105.0,353.0,826.0,0.0,0.0,0.0,15.0,19.0,1935.0,74.0,9.0,0.0,14.0,83.0
2021-04-01 01:15:00+02:00,104.0,341.0,776.0,0.0,0.0,0.0,15.0,19.0,1935.0,74.0,9.0,0.0,14.0,83.0
2021-04-01 01:30:00+02:00,104.0,343.0,745.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,9.0,0.0,13.0,89.0
2021-04-01 01:45:00+02:00,106.0,338.0,736.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,9.0,0.0,13.0,97.0
2021-04-01 02:00:00+02:00,104.0,330.0,697.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,9.0,0.0,13.0,99.0
2021-04-01 02:15:00+02:00,105.0,333.0,670.0,0.0,0.0,0.0,15.0,19.0,1934.0,73.0,8.0,0.0,13.0,95.0
2021-04-01 02:30:00+02:00,103.0,332.0,674.0,0.0,0.0,0.0,15.0,19.0,1933.0,73.0,8.0,0.0,13.0,92.0
2021-04-01 02:45:00+02:00,101.0,314.0,578.0,0.0,0.0,0.0,15.0,19.0,1934.0,73.0,7.0,0.0,13.0,85.0
2021-04-01 03:00:00+02:00,103.0,300.0,623.0,0.0,0.0,0.0,15.0,19.0,1934.0,73.0,7.0,0.0,13.0,83.0
2021-04-01 03:15:00+02:00,99.0,305.0,651.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,7.0,0.0,13.0,83.0
2021-04-01 03:30:00+02:00,89.0,306.0,650.0,0.0,0.0,0.0,15.0,19.0,1933.0,74.0,7.0,0.0,13.0,85.0
2021-04-01 03:45:00+02:00,88.0,304.0,648.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,7.0,0.0,14.0,77.0
2021-04-01 04:00:00+02:00,88.0,304.0,628.0,0.0,0.0,0.0,15.0,19.0,1934.0,74.0,7.0,0.0,14.0,72.0
