,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-04-01 00:00:00+02:00,39.2,10.824,31.968,329.496,0.0,,30.43326,10.911999999999999
2021-04-01 01:00:00+02:00,39.2,10.872,31.944,321.408,0.0,,29.51104,10.593
2021-04-01 02:00:00+02:00,39.2,10.8,31.752,317.712,0.0,,30.43326,9.866999999999999
2021-04-01 03:00:00+02:00,39.2,10.896,31.776,312.288,0.0,,31.35548,10.164
2021-04-01 04:00:00+02:00,39.2,10.992,31.704,309.408,0.0,,31.35548,9.603
2021-04-01 05:00:00+02:00,39.2,10.896,31.584,321.024,0.0,,30.43326,9.68
2021-04-01 06:00:00+02:00,39.69,15.0,31.536,360.024,0.0,,29.51104,9.328
2021-04-01 07:00:00+02:00,39.2,20.400000000000002,30.984,384.576,0.0,,28.588820000000002,8.822
2021-04-01 08:00:00+02:00,39.2,21.192,30.48,402.96000000000004,0.0,,28.588820000000002,8.623999999999999
2021-04-01 09:00:00+02:00,39.2,21.432000000000002,30.408,407.25600000000003,0.0,,30.43326,10.427999999999999
2021-04-01 10:00:00+02:00,39.2,19.32,31.008,398.496,0.0,,27.666600000000003,11.395999999999999
2021-04-01 11:00:00+02:00,39.2,16.824,31.080000000000002,381.0,0.0,,28.588820000000002,12.386
2021-04-01 12:00:00+02:00,40.18,13.608,30.696,337.896,0.0,,30.43326,13.728
2021-04-01 13:00:00+02:00,39.69,12.408,30.624000000000002,290.112,0.0,,28.588820000000002,14.893999999999998
2021-04-01 14:00:00+02:00,39.69,9.456,30.576,257.88,0.0,,33.19992,16.962
2021-04-01 15:00:00+02:00,39.69,11.328,30.6,272.808,0.0,,30.43326,17.941
2021-04-01 16:00:00+02:00,40.18,13.200000000000001,30.36,309.984,0.0,,30.43326,18.194
2021-04-01 17:00:00+02:00,39.69,13.128,30.288,324.048,0.0,,30.43326,18.116999999999997
2021-04-01 18:00:00+02:00,41.16,13.056000000000001,30.216,332.688,0.0,,31.35548,19.459
2021-04-01 19:00:00+02:00,41.16,13.056000000000001,30.096,337.344,0.0,,32.2777,19.679
2021-04-01 20:00:00+02:00,40.67,15.264000000000001,30.168,328.8,0.0,,30.43326,19.689999999999998
2021-04-01 21:00:00+02:00,41.65,15.84,30.12,308.904,0.0,,30.43326,19.084999999999997
2021-04-01 22:00:00+02:00,39.69,14.928,30.144000000000002,301.152,0.0,,30.43326,19.723
2021-04-01 23:00:00+02:00,39.69,14.808,30.024,295.704,0.0,,31.35548,19.953999999999997
2021-04-02 00:00:00+02:00,39.2,12.72,29.832,294.88800000000003,0.0,,31.35548,21.416999999999998
2021-04-02 01:00:00+02:00,40.18,10.992,29.712,295.992,0.0,,31.35548,19.426
2021-04-02 02:00:00+02:00,40.67,10.992,29.592000000000002,295.632,0.0,,29.51104,18.337
2021-04-02 03:00:00+02:00,39.69,10.992,29.568,290.496,0.0,,30.43326,15.818
2021-04-02 04:00:00+02:00,40.67,12.096,29.424,288.168,0.0,,33.19992,14.344
2021-04-02 05:00:00+02:00,40.18,13.56,29.448,298.92,0.0,,33.19992,16.785999999999998
2021-04-02 06:00:00+02:00,39.2,13.416,29.352,308.28000000000003,0.0,,33.19992,19.833
2021-04-02 07:00:00+02:00,39.2,12.432,29.328,302.832,0.0,,27.666600000000003,21.615
2021-04-02 08:00:00+02:00,39.2,13.752,29.28,295.512,0.0,,27.666600000000003,21.34
2021-04-02 09:00:00+02:00,39.69,13.08,29.184,290.736,0.0,,31.35548,23.474
2021-04-02 10:00:00+02:00,39.2,14.184000000000001,28.992,267.312,0.0,,30.43326,23.551
2021-04-02 11:00:00+02:00,39.2,9.024000000000001,28.896,244.512,0.0,,31.35548,23.814999999999998
2021-04-02 12:00:00+02:00,39.2,5.208,28.92,223.94400000000002,0.0,,31.35548,23.43
2021-04-02 13:00:00+02:00,39.2,5.16,28.752,204.43200000000002,0.0,,32.2777,24.244
2021-04-02 14:00:00+02:00,39.2,6.432,28.656000000000002,186.43200000000002,0.0,,31.35548,21.977999999999998
2021-04-02 15:00:00+02:00,39.2,8.112,28.44,181.632,0.0,,32.2777,23.089
2021-04-02 16:00:00+02:00,39.2,7.5600000000000005,28.368000000000002,185.4,0.0,,33.19992,23.825999999999997
2021-04-02 17:00:00+02:00,39.2,5.832,28.608,206.592,0.0,,33.19992,24.386999999999997
2021-04-02 18:00:00+02:00,39.2,5.856,28.488,224.64000000000001,0.0,,30.43326,23.837
2021-04-02 19:00:00+02:00,39.2,9.0,28.368000000000002,247.99200000000002,0.0,,29.51104,22.33
2021-04-02 20:00:00+02:00,39.2,11.592,28.368000000000002,273.384,0.0,,29.51104,20.955
2021-04-02 21:00:00+02:00,39.2,12.816,28.44,283.776,0.0,,32.2777,19.195
2021-04-02 22:00:00+02:00,39.2,11.064,28.392,276.12,0.0,,31.35548,16.621
2021-04-02 23:00:00+02:00,39.2,11.136000000000001,28.416,270.576,0.0,,30.43326,14.575
2021-04-03 00:00:00+02:00,39.2,12.84,27.792,272.808,0.0,,32.2777,15.091999999999999
2021-04-03 01:00:00+02:00,39.2,11.016,27.528000000000002,263.30400000000003,0.0,,32.2777,15.674999999999999
2021-04-03 02:00:00+02:00,39.2,11.112,27.504,258.88800000000003,0.0,,28.588820000000002,13.607
2021-04-03 03:00:00+02:00,39.2,10.992,27.384,260.136,0.0,,31.35548,13.651
2021-04-03 04:00:00+02:00,39.2,11.040000000000001,27.384,258.072,0.0,,28.588820000000002,15.84
2021-04-03 05:00:00+02:00,39.2,11.184000000000001,27.384,269.88,0.0,,27.666600000000003,16.973
2021-04-03 06:00:00+02:00,39.2,13.68,27.264,295.728,0.0,,32.2777,17.654999999999998
2021-04-03 07:00:00+02:00,39.69,14.784,27.312,321.216,0.0,,29.51104,19.514
2021-04-03 08:00:00+02:00,40.18,14.952,27.336000000000002,337.824,0.0,,29.51104,20.294999999999998
2021-04-03 09:00:00+02:00,39.2,14.64,27.48,342.48,0.0,,27.666600000000003,19.041
2021-04-03 10:00:00+02:00,39.2,11.472,27.528000000000002,317.064,0.0,,30.43326,17.611
2021-04-03 11:00:00+02:00,39.2,9.384,27.6,271.608,0.0,,28.588820000000002,17.192999999999998
2021-04-03 12:00:00+02:00,39.2,6.5760000000000005,27.192,227.52,0.0,,28.588820000000002,17.148999999999997
2021-04-03 13:00:00+02:00,39.69,10.32,27.192,200.496,0.0,,27.666600000000003,17.599999999999998
2021-04-03 14:00:00+02:00,39.2,9.048,27.168,180.024,0.0,,31.35548,17.325
2021-04-03 15:00:00+02:00,40.67,10.368,27.096,182.928,0.0,,30.43326,16.093
2021-04-03 16:00:00+02:00,40.67,10.200000000000001,27.312,195.504,0.0,,31.35548,20.151999999999997
2021-04-03 17:00:00+02:00,40.18,11.544,27.264,218.304,0.0,,31.35548,22.418
2021-04-03 18:00:00+02:00,39.2,11.544,27.384,259.008,0.0,,32.2777,22.418
2021-04-03 19:00:00+02:00,39.2,11.52,27.504,315.552,0.0,,31.35548,23.011999999999997
2021-04-03 20:00:00+02:00,39.2,11.496,27.336000000000002,334.728,0.0,,31.35548,22.979
2021-04-03 21:00:00+02:00,39.2,11.28,27.264,324.552,0.0,,32.2777,25.487
