,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2021-01-31 23:00:00+00:00,85.33,198.45,0.0,3.192,36.864000000000004,5.952,20.5,0.0,0.0,43.471999999999994
2021-02-01 00:00:00+00:00,83.03,199.92,0.0,3.168,36.048,4.6080000000000005,20.5,0.0,0.0,41.568999999999996
2021-02-01 01:00:00+00:00,84.41,198.45,0.0,2.64,35.784,4.5600000000000005,20.5,0.0,0.0,40.381
2021-02-01 02:00:00+00:00,83.26,195.51,0.0,2.376,36.696,4.5600000000000005,20.5,0.0,0.0,39.358
2021-02-01 03:00:00+00:00,83.95,194.53,0.0,4.008,36.528,4.68,20.5,0.0,0.0,38.687
2021-02-01 04:00:00+00:00,83.72,194.53,0.0,5.04,38.208,4.68,20.5,0.0,0.0,35.915
2021-02-01 05:00:00+00:00,84.18,198.94,0.0,6.072,39.792,5.328,21.32,0.0,0.0,33.165
2021-02-01 06:00:00+00:00,84.87,207.76,0.0,8.544,44.64,5.496,21.32,0.0,0.0,29.171999999999997
2021-02-01 07:00:00+00:00,84.64,273.42,0.0,24.768,47.160000000000004,6.5040000000000004,20.5,0.041,0.0,26.201999999999998
2021-02-01 08:00:00+00:00,84.18,289.59,0.0,24.288,48.672000000000004,6.5280000000000005,21.32,1.107,0.0,24.529999999999998
2021-02-01 09:00:00+00:00,83.72,294.0,0.0,35.928,52.968,6.5280000000000005,20.5,4.5920000000000005,0.0,23.485
2021-02-01 10:00:00+00:00,83.03,293.51,0.0,16.872,50.376,6.5520000000000005,21.32,8.405000000000001,0.0,24.122999999999998
2021-02-01 11:00:00+00:00,83.26,290.08,0.0,13.944,54.576,6.36,22.14,9.881,0.0,23.198999999999998
2021-02-01 12:00:00+00:00,82.57000000000001,287.63,0.0,11.976,52.608000000000004,6.384,22.96,11.152000000000001,0.0,23.660999999999998
2021-02-01 13:00:00+00:00,83.72,289.59,0.0,5.04,52.728,6.0,23.78,11.685,0.0,23.352999999999998
2021-02-01 14:00:00+00:00,83.95,291.55,0.0,10.728,54.192,5.976,22.96,9.225,0.0,20.052999999999997
2021-02-01 15:00:00+00:00,85.79,291.55,0.0,23.544,53.448,8.040000000000001,22.96,6.355,0.0,17.500999999999998
2021-02-01 16:00:00+00:00,85.56,291.55,0.0,23.64,50.616,8.688,22.14,2.829,0.0,17.831
2021-02-01 17:00:00+00:00,85.56,294.49,0.0,36.504,52.008,13.128,23.78,0.451,0.0,18.689
2021-02-01 18:00:00+00:00,84.87,296.94,0.0,47.160000000000004,50.496,26.592000000000002,22.14,0.0,0.0,21.119999999999997
2021-02-01 19:00:00+00:00,83.95,297.92,0.0,51.552,51.72,30.168,21.32,0.0,0.0,22.121
2021-02-01 20:00:00+00:00,85.79,300.37,0.0,52.104,52.656,30.624000000000002,22.96,0.0,0.0,22.241999999999997
2021-02-01 21:00:00+00:00,85.56,294.49,0.0,29.016000000000002,45.912,17.448,21.32,0.0,0.0,22.88
2021-02-01 22:00:00+00:00,86.94,285.67,0.0,19.392,45.864000000000004,11.304,22.96,0.0,0.0,24.959
2021-02-01 23:00:00+00:00,86.48,294.49,0.0,3.432,43.248,7.08,22.96,0.0,0.0,27.180999999999997
2021-02-02 00:00:00+00:00,87.17,237.16,0.0,2.112,37.56,7.008,22.96,0.0,0.0,28.962999999999997
2021-02-02 01:00:00+00:00,85.56,231.28,0.0,2.064,31.824,5.64,22.14,0.0,0.0,29.831999999999997
2021-02-02 02:00:00+00:00,84.64,224.42,0.0,2.064,29.400000000000002,5.6160000000000005,21.32,0.0,0.0,30.392999999999997
2021-02-02 03:00:00+00:00,84.64,222.95,0.0,3.096,29.064,5.5440000000000005,22.14,0.0,0.0,29.732999999999997
2021-02-02 04:00:00+00:00,84.87,222.95,0.0,3.096,29.232,5.5920000000000005,21.32,0.0,0.0,27.037999999999997
2021-02-02 05:00:00+00:00,84.41,223.44,0.0,3.12,33.072,6.984,21.32,0.0,0.0,25.058
2021-02-02 06:00:00+00:00,84.87,219.51999999999998,0.0,33.72,44.472,11.688,21.32,0.0,0.0,24.365
2021-02-02 07:00:00+00:00,83.03,281.26,0.0,49.704,47.28,21.648,21.32,0.041,0.0,24.563
