,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-05-01 00:00:00+02:00,322.0,265.0,542.0,2993.0,0.0,0.0
2021-05-01 01:00:00+02:00,244.0,246.0,413.0,2992.0,0.0,0.0
2021-05-01 02:00:00+02:00,261.0,275.0,401.0,2991.0,0.0,0.0
2021-05-01 03:00:00+02:00,323.0,264.0,388.0,2991.0,0.0,0.0
2021-05-01 04:00:00+02:00,282.0,264.0,392.0,2996.0,0.0,0.0
2021-05-01 05:00:00+02:00,296.0,262.0,390.0,2999.0,0.0,0.0
2021-05-01 06:00:00+02:00,274.0,249.0,391.0,2996.0,1.0,0.0
2021-05-01 07:00:00+02:00,272.0,240.0,450.0,2990.0,33.0,0.0
2021-05-01 08:00:00+02:00,293.0,241.0,593.0,2992.0,109.0,0.0
2021-05-01 09:00:00+02:00,139.0,241.0,678.0,2988.0,214.0,0.0
2021-05-01 10:00:00+02:00,157.0,255.0,536.0,2987.0,367.0,0.0
2021-05-01 11:00:00+02:00,171.0,262.0,521.0,2986.0,470.0,0.0
2021-05-01 12:00:00+02:00,189.0,272.0,521.0,2984.0,626.0,0.0
2021-05-01 13:00:00+02:00,167.0,275.0,516.0,2984.0,370.0,0.0
2021-05-01 14:00:00+02:00,179.0,283.0,598.0,2986.0,270.0,0.0
2021-05-01 15:00:00+02:00,175.0,258.0,560.0,2987.0,381.0,0.0
2021-05-01 16:00:00+02:00,82.0,268.0,529.0,2985.0,282.0,0.0
2021-05-01 17:00:00+02:00,102.0,271.0,577.0,2983.0,214.0,0.0
2021-05-01 18:00:00+02:00,184.0,272.0,729.0,2986.0,148.0,0.0
2021-05-01 19:00:00+02:00,841.0,259.0,1293.0,2985.0,46.0,0.0
2021-05-01 20:00:00+02:00,1251.0,275.0,1099.0,2987.0,3.0,0.0
2021-05-01 21:00:00+02:00,1036.0,282.0,994.0,2987.0,0.0,0.0
2021-05-01 22:00:00+02:00,862.0,287.0,831.0,2991.0,0.0,0.0
2021-05-01 23:00:00+02:00,438.0,283.0,641.0,2992.0,0.0,0.0
2021-05-02 00:00:00+02:00,169.0,266.0,796.0,2993.0,0.0,0.0
2021-05-02 01:00:00+02:00,109.0,259.0,614.0,2993.0,0.0,0.0
2021-05-02 02:00:00+02:00,129.0,266.0,619.0,2993.0,0.0,0.0
2021-05-02 03:00:00+02:00,125.0,268.0,564.0,2993.0,0.0,0.0
2021-05-02 04:00:00+02:00,107.0,280.0,528.0,2992.0,0.0,0.0
2021-05-02 05:00:00+02:00,88.0,282.0,434.0,2993.0,0.0,0.0
2021-05-02 06:00:00+02:00,166.0,280.0,409.0,2992.0,0.0,0.0
2021-05-02 07:00:00+02:00,173.0,280.0,444.0,2993.0,40.0,0.0
2021-05-02 08:00:00+02:00,132.0,269.0,469.0,2993.0,81.0,0.0
2021-05-02 09:00:00+02:00,146.0,266.0,482.0,2991.0,298.0,0.0
2021-05-02 10:00:00+02:00,205.0,249.0,518.0,2992.0,742.0,0.0
2021-05-02 11:00:00+02:00,218.0,251.0,573.0,2991.0,812.0,0.0
2021-05-02 12:00:00+02:00,94.0,250.0,556.0,2990.0,1154.0,0.0
2021-05-02 13:00:00+02:00,85.0,261.0,380.0,2991.0,880.0,0.0
2021-05-02 14:00:00+02:00,100.0,257.0,298.0,2991.0,959.0,0.0
2021-05-02 15:00:00+02:00,148.0,240.0,348.0,2993.0,894.0,0.0
2021-05-02 16:00:00+02:00,162.0,243.0,304.0,2993.0,381.0,0.0
2021-05-02 17:00:00+02:00,111.0,244.0,453.0,2990.0,199.0,0.0
2021-05-02 18:00:00+02:00,149.0,251.0,904.0,2991.0,325.0,0.0
2021-05-02 19:00:00+02:00,607.0,251.0,876.0,2994.0,174.0,0.0
2021-05-02 20:00:00+02:00,1178.0,249.0,918.0,2996.0,48.0,0.0
2021-05-02 21:00:00+02:00,946.0,261.0,895.0,2995.0,0.0,0.0
2021-05-02 22:00:00+02:00,807.0,250.0,718.0,2998.0,0.0,0.0
2021-05-02 23:00:00+02:00,523.0,251.0,541.0,2996.0,0.0,0.0
2021-05-03 00:00:00+02:00,91.0,251.0,446.0,2995.0,0.0,0.0
2021-05-03 01:00:00+02:00,130.0,268.0,528.0,2994.0,0.0,0.0
2021-05-03 02:00:00+02:00,106.0,275.0,495.0,2996.0,0.0,0.0
2021-05-03 03:00:00+02:00,88.0,271.0,465.0,3000.0,0.0,0.0
2021-05-03 04:00:00+02:00,104.0,262.0,424.0,3001.0,0.0,0.0
2021-05-03 05:00:00+02:00,251.0,275.0,448.0,3001.0,0.0,0.0
2021-05-03 06:00:00+02:00,1317.0,328.0,1028.0,3000.0,10.0,0.0
2021-05-03 07:00:00+02:00,1872.0,389.0,1236.0,3000.0,130.0,0.0
2021-05-03 08:00:00+02:00,2155.0,386.0,1177.0,3000.0,397.0,0.0
2021-05-03 09:00:00+02:00,1107.0,366.0,1049.0,3002.0,893.0,0.0
