,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-12-01 17:00:00+01:00,0.0,93.0,518.0,2729.0,17938.0,0.0,40.0,28.0,1002.0
2021-12-01 18:00:00+01:00,0.0,92.0,517.0,2723.0,17363.0,0.0,41.0,29.0,1149.0
2021-12-01 19:00:00+01:00,0.0,91.0,521.0,2734.0,16866.0,0.0,42.0,29.0,1121.0
2021-12-01 20:00:00+01:00,0.0,89.0,519.0,2694.0,16976.0,0.0,44.0,28.0,1020.0
2021-12-01 21:00:00+01:00,0.0,86.0,503.0,2698.0,16260.0,0.0,42.0,30.0,1051.0
2021-12-01 22:00:00+01:00,0.0,94.0,502.0,2656.0,15474.0,0.0,43.0,30.0,1082.0
2021-12-01 23:00:00+01:00,0.0,94.0,495.0,2640.0,14419.0,0.0,44.0,29.0,1352.0
2021-12-02 00:00:00+01:00,0.0,94.0,503.0,2607.0,13708.0,0.0,55.0,29.0,1473.0
2021-12-02 01:00:00+01:00,0.0,94.0,512.0,2538.0,13258.0,0.0,52.0,29.0,1599.0
2021-12-02 02:00:00+01:00,0.0,94.0,490.0,2562.0,12758.0,0.0,52.0,28.0,1427.0
2021-12-02 03:00:00+01:00,0.0,94.0,485.0,2560.0,13214.0,0.0,49.0,28.0,1328.0
2021-12-02 04:00:00+01:00,0.0,94.0,497.0,2562.0,13565.0,0.0,49.0,28.0,1413.0
2021-12-02 05:00:00+01:00,0.0,94.0,474.0,2605.0,13837.0,0.0,46.0,29.0,1434.0
2021-12-02 06:00:00+01:00,0.0,94.0,512.0,2668.0,17252.0,0.0,41.0,28.0,1391.0
2021-12-02 07:00:00+01:00,0.0,94.0,713.0,2702.0,19559.0,0.0,38.0,28.0,1392.0
2021-12-02 08:00:00+01:00,0.0,93.0,814.0,2728.0,20092.0,0.0,43.0,30.0,1526.0
2021-12-02 09:00:00+01:00,0.0,90.0,829.0,2770.0,20454.0,0.0,53.0,29.0,1616.0
2021-12-02 10:00:00+01:00,0.0,90.0,827.0,2781.0,20431.0,0.0,54.0,28.0,1667.0
2021-12-02 11:00:00+01:00,0.0,93.0,829.0,2798.0,20758.0,0.0,48.0,27.0,1594.0
2021-12-02 12:00:00+01:00,0.0,94.0,829.0,2804.0,20824.0,0.0,64.0,27.0,1620.0
2021-12-02 13:00:00+01:00,0.0,93.0,833.0,2820.0,20999.0,0.0,49.0,27.0,1493.0
2021-12-02 14:00:00+01:00,0.0,90.0,835.0,2829.0,21064.0,0.0,47.0,28.0,1510.0
2021-12-02 15:00:00+01:00,0.0,90.0,831.0,2843.0,20880.0,0.0,46.0,22.0,1395.0
2021-12-02 16:00:00+01:00,0.0,92.0,829.0,2841.0,20982.0,0.0,47.0,21.0,1104.0
2021-12-02 17:00:00+01:00,0.0,87.0,825.0,2839.0,21059.0,0.0,45.0,20.0,927.0
2021-12-02 18:00:00+01:00,0.0,85.0,826.0,2849.0,20850.0,0.0,46.0,20.0,958.0
2021-12-02 19:00:00+01:00,0.0,86.0,829.0,2845.0,20859.0,0.0,48.0,21.0,863.0
2021-12-02 20:00:00+01:00,0.0,93.0,830.0,2798.0,20568.0,0.0,46.0,24.0,787.0
2021-12-02 21:00:00+01:00,0.0,93.0,828.0,2777.0,20277.0,0.0,45.0,25.0,722.0
2021-12-02 22:00:00+01:00,0.0,94.0,599.0,2707.0,19239.0,0.0,49.0,23.0,766.0
2021-12-02 23:00:00+01:00,0.0,92.0,522.0,2659.0,17565.0,0.0,54.0,24.0,724.0
2021-12-03 00:00:00+01:00,0.0,93.0,515.0,2661.0,17309.0,0.0,42.0,22.0,849.0
2021-12-03 01:00:00+01:00,0.0,90.0,513.0,2644.0,16457.0,0.0,46.0,24.0,881.0
2021-12-03 02:00:00+01:00,0.0,93.0,511.0,2643.0,15969.0,0.0,44.0,22.0,828.0
2021-12-03 03:00:00+01:00,0.0,92.0,508.0,2649.0,15637.0,0.0,46.0,26.0,920.0
2021-12-03 04:00:00+01:00,0.0,90.0,503.0,2643.0,16160.0,0.0,47.0,22.0,943.0
2021-12-03 05:00:00+01:00,0.0,91.0,618.0,2649.0,17465.0,0.0,49.0,23.0,933.0
2021-12-03 06:00:00+01:00,0.0,90.0,792.0,2708.0,19436.0,0.0,43.0,24.0,1060.0
2021-12-03 07:00:00+01:00,0.0,89.0,803.0,2769.0,20630.0,0.0,36.0,24.0,1402.0
2021-12-03 08:00:00+01:00,0.0,92.0,806.0,2766.0,20601.0,0.0,38.0,21.0,1688.0
2021-12-03 09:00:00+01:00,0.0,92.0,804.0,2756.0,20644.0,0.0,59.0,20.0,1855.0
2021-12-03 10:00:00+01:00,0.0,92.0,774.0,2758.0,20546.0,0.0,43.0,21.0,2062.0
2021-12-03 11:00:00+01:00,0.0,92.0,746.0,2746.0,20047.0,0.0,40.0,20.0,2384.0
2021-12-03 12:00:00+01:00,0.0,92.0,613.0,2731.0,19242.0,0.0,39.0,20.0,2605.0
2021-12-03 13:00:00+01:00,0.0,92.0,637.0,2751.0,18964.0,0.0,39.0,22.0,2723.0
2021-12-03 14:00:00+01:00,0.0,92.0,651.0,2755.0,18991.0,0.0,38.0,22.0,2866.0
2021-12-03 15:00:00+01:00,0.0,86.0,682.0,2764.0,19731.0,0.0,37.0,22.0,3036.0
2021-12-03 16:00:00+01:00,0.0,85.0,692.0,2781.0,20276.0,0.0,39.0,23.0,3064.0
2021-12-03 17:00:00+01:00,0.0,84.0,690.0,2780.0,20185.0,0.0,43.0,24.0,3014.0
2021-12-03 18:00:00+01:00,0.0,87.0,646.0,2754.0,19066.0,0.0,42.0,23.0,3024.0
2021-12-03 19:00:00+01:00,0.0,86.0,515.0,2712.0,17802.0,0.0,42.0,23.0,3052.0
2021-12-03 20:00:00+01:00,0.0,85.0,476.0,2688.0,15844.0,0.0,43.0,23.0,3043.0
2021-12-03 21:00:00+01:00,0.0,84.0,427.0,2639.0,15093.0,0.0,46.0,24.0,3020.0
2021-12-03 22:00:00+01:00,0.0,85.0,508.0,2599.0,15628.0,0.0,42.0,23.0,3001.0
2021-12-03 23:00:00+01:00,0.0,84.0,497.0,2542.0,14530.0,0.0,45.0,24.0,3046.0
2021-12-04 00:00:00+01:00,0.0,84.0,504.0,2502.0,14638.0,0.0,38.0,17.0,3069.0
2021-12-04 01:00:00+01:00,0.0,85.0,494.0,2506.0,14616.0,0.0,38.0,18.0,3080.0
2021-12-04 02:00:00+01:00,0.0,86.0,504.0,2512.0,15084.0,0.0,39.0,15.0,3054.0
2021-12-04 03:00:00+01:00,0.0,88.0,512.0,2512.0,15656.0,0.0,39.0,17.0,3058.0
2021-12-04 04:00:00+01:00,0.0,87.0,522.0,2513.0,16153.0,0.0,38.0,19.0,3080.0
2021-12-04 05:00:00+01:00,0.0,86.0,517.0,2509.0,16405.0,0.0,38.0,14.0,3083.0
2021-12-04 06:00:00+01:00,0.0,86.0,509.0,2545.0,16897.0,0.0,38.0,16.0,3082.0
2021-12-04 07:00:00+01:00,0.0,85.0,533.0,2601.0,17742.0,0.0,36.0,16.0,3172.0
2021-12-04 08:00:00+01:00,0.0,88.0,635.0,2637.0,18884.0,0.0,36.0,19.0,3244.0
2021-12-04 09:00:00+01:00,0.0,87.0,666.0,2643.0,19502.0,0.0,31.0,18.0,3313.0
2021-12-04 10:00:00+01:00,0.0,86.0,763.0,2648.0,19757.0,0.0,31.0,15.0,3318.0
2021-12-04 11:00:00+01:00,0.0,88.0,803.0,2641.0,19815.0,0.0,35.0,15.0,3319.0
2021-12-04 12:00:00+01:00,0.0,86.0,801.0,2658.0,19568.0,0.0,36.0,15.0,3362.0
2021-12-04 13:00:00+01:00,0.0,87.0,718.0,2650.0,19502.0,0.0,38.0,15.0,3312.0
2021-12-04 14:00:00+01:00,0.0,90.0,682.0,2656.0,19506.0,0.0,39.0,15.0,3272.0
2021-12-04 15:00:00+01:00,0.0,86.0,694.0,2680.0,19612.0,0.0,38.0,15.0,3270.0
2021-12-04 16:00:00+01:00,0.0,86.0,693.0,2691.0,19514.0,0.0,37.0,15.0,3307.0
2021-12-04 17:00:00+01:00,0.0,83.0,694.0,2695.0,19425.0,0.0,37.0,15.0,3204.0
2021-12-04 18:00:00+01:00,0.0,84.0,695.0,2709.0,19015.0,0.0,39.0,15.0,3237.0
2021-12-04 19:00:00+01:00,0.0,85.0,693.0,2702.0,18991.0,0.0,36.0,15.0,3132.0
2021-12-04 20:00:00+01:00,0.0,85.0,676.0,2669.0,18409.0,0.0,37.0,16.0,3056.0
2021-12-04 21:00:00+01:00,0.0,85.0,668.0,2641.0,17183.0,0.0,32.0,15.0,3104.0
2021-12-04 22:00:00+01:00,0.0,85.0,553.0,2611.0,15950.0,0.0,34.0,14.0,2999.0
2021-12-04 23:00:00+01:00,0.0,85.0,525.0,2591.0,14323.0,0.0,38.0,14.0,2955.0
2021-12-05 00:00:00+01:00,0.0,85.0,486.0,2574.0,13040.0,0.0,37.0,16.0,2894.0
2021-12-05 01:00:00+01:00,0.0,84.0,409.0,2556.0,12176.0,0.0,42.0,14.0,2848.0
2021-12-05 02:00:00+01:00,0.0,84.0,384.0,2549.0,11820.0,0.0,35.0,14.0,2822.0
2021-12-05 03:00:00+01:00,0.0,84.0,371.0,2562.0,11923.0,0.0,30.0,14.0,2754.0
2021-12-05 04:00:00+01:00,0.0,84.0,419.0,2542.0,12284.0,0.0,35.0,16.0,2668.0
2021-12-05 05:00:00+01:00,0.0,84.0,428.0,2546.0,12613.0,0.0,41.0,17.0,2585.0
2021-12-05 06:00:00+01:00,0.0,84.0,414.0,2546.0,12836.0,0.0,42.0,17.0,2466.0
2021-12-05 07:00:00+01:00,0.0,84.0,348.0,2597.0,13466.0,0.0,38.0,20.0,2458.0
2021-12-05 08:00:00+01:00,0.0,84.0,496.0,2592.0,14483.0,0.0,40.0,20.0,2476.0
2021-12-05 09:00:00+01:00,0.0,84.0,519.0,2626.0,16363.0,0.0,38.0,19.0,2524.0
2021-12-05 10:00:00+01:00,0.0,84.0,528.0,2619.0,17587.0,0.0,42.0,18.0,2539.0
2021-12-05 11:00:00+01:00,0.0,84.0,530.0,2632.0,18080.0,0.0,40.0,17.0,2505.0
2021-12-05 12:00:00+01:00,0.0,84.0,566.0,2635.0,18628.0,0.0,41.0,17.0,2385.0
2021-12-05 13:00:00+01:00,0.0,84.0,565.0,2631.0,18997.0,0.0,37.0,18.0,2229.0
2021-12-05 14:00:00+01:00,0.0,84.0,561.0,2627.0,19273.0,0.0,37.0,18.0,2124.0
2021-12-05 15:00:00+01:00,0.0,84.0,633.0,2640.0,19667.0,0.0,39.0,18.0,2053.0
2021-12-05 16:00:00+01:00,0.0,83.0,748.0,2684.0,19995.0,0.0,38.0,18.0,2049.0
2021-12-05 17:00:00+01:00,0.0,83.0,831.0,2666.0,19932.0,0.0,40.0,18.0,2035.0
2021-12-05 18:00:00+01:00,0.0,84.0,833.0,2679.0,19842.0,0.0,38.0,18.0,2030.0
2021-12-05 19:00:00+01:00,0.0,85.0,837.0,2699.0,19902.0,0.0,37.0,18.0,2119.0
2021-12-05 20:00:00+01:00,0.0,84.0,819.0,2690.0,19738.0,0.0,36.0,18.0,2330.0
2021-12-05 21:00:00+01:00,0.0,84.0,753.0,2684.0,19514.0,0.0,36.0,18.0,2488.0
2021-12-05 22:00:00+01:00,0.0,84.0,647.0,2628.0,19081.0,0.0,40.0,19.0,2595.0
2021-12-05 23:00:00+01:00,0.0,84.0,564.0,2601.0,18246.0,0.0,41.0,18.0,2621.0
2021-12-06 00:00:00+01:00,0.0,82.0,524.0,2582.0,17630.0,0.0,39.0,17.0,2597.0
2021-12-06 01:00:00+01:00,0.0,81.0,521.0,2567.0,17267.0,0.0,37.0,17.0,2570.0
2021-12-06 02:00:00+01:00,0.0,81.0,517.0,2571.0,17122.0,0.0,36.0,17.0,2568.0
2021-12-06 03:00:00+01:00,0.0,82.0,518.0,2583.0,17123.0,0.0,38.0,17.0,2581.0
2021-12-06 04:00:00+01:00,0.0,81.0,622.0,2595.0,17933.0,0.0,35.0,19.0,2628.0
2021-12-06 05:00:00+01:00,0.0,82.0,735.0,2628.0,18695.0,0.0,36.0,19.0,2595.0
2021-12-06 06:00:00+01:00,0.0,81.0,757.0,2672.0,19453.0,0.0,36.0,17.0,2618.0
2021-12-06 07:00:00+01:00,0.0,81.0,822.0,2735.0,20264.0,0.0,33.0,17.0,2595.0
2021-12-06 08:00:00+01:00,0.0,81.0,831.0,2776.0,20712.0,0.0,34.0,17.0,2614.0
2021-12-06 09:00:00+01:00,0.0,81.0,830.0,2795.0,20838.0,0.0,34.0,20.0,2630.0
2021-12-06 10:00:00+01:00,0.0,81.0,829.0,2791.0,20755.0,0.0,24.0,17.0,2658.0
2021-12-06 11:00:00+01:00,0.0,85.0,809.0,2786.0,20670.0,0.0,20.0,18.0,2721.0
2021-12-06 12:00:00+01:00,0.0,82.0,800.0,2770.0,20461.0,0.0,17.0,17.0,2759.0
2021-12-06 13:00:00+01:00,0.0,81.0,794.0,2747.0,20078.0,0.0,19.0,19.0,2754.0
2021-12-06 14:00:00+01:00,0.0,82.0,806.0,2732.0,20187.0,0.0,18.0,20.0,2785.0
2021-12-06 15:00:00+01:00,0.0,86.0,814.0,2780.0,20589.0,0.0,19.0,23.0,2791.0
2021-12-06 16:00:00+01:00,0.0,81.0,832.0,2788.0,20818.0,0.0,18.0,20.0,2801.0
2021-12-06 17:00:00+01:00,0.0,81.0,824.0,2778.0,20412.0,0.0,19.0,19.0,2802.0
2021-12-06 18:00:00+01:00,0.0,82.0,827.0,2766.0,20465.0,0.0,31.0,19.0,2764.0
2021-12-06 19:00:00+01:00,0.0,82.0,791.0,2717.0,20108.0,0.0,32.0,21.0,2817.0
2021-12-06 20:00:00+01:00,0.0,86.0,770.0,2707.0,19650.0,0.0,26.0,20.0,2843.0
2021-12-06 21:00:00+01:00,0.0,82.0,802.0,2673.0,19503.0,0.0,28.0,21.0,2886.0
2021-12-06 22:00:00+01:00,0.0,83.0,683.0,2661.0,18991.0,0.0,24.0,20.0,2906.0
2021-12-06 23:00:00+01:00,0.0,85.0,658.0,2635.0,17707.0,0.0,26.0,20.0,2849.0
2021-12-07 00:00:00+01:00,0.0,82.0,649.0,2634.0,16726.0,0.0,23.0,20.0,2749.0
2021-12-07 01:00:00+01:00,0.0,84.0,560.0,2615.0,15943.0,0.0,21.0,19.0,2750.0
2021-12-07 02:00:00+01:00,0.0,83.0,529.0,2577.0,15046.0,0.0,23.0,18.0,2789.0
2021-12-07 03:00:00+01:00,0.0,81.0,538.0,2575.0,15209.0,0.0,24.0,18.0,2730.0
2021-12-07 04:00:00+01:00,0.0,82.0,548.0,2601.0,16575.0,0.0,24.0,20.0,2725.0
2021-12-07 05:00:00+01:00,0.0,81.0,578.0,2614.0,17080.0,0.0,24.0,18.0,2757.0
2021-12-07 06:00:00+01:00,0.0,81.0,725.0,2691.0,18662.0,0.0,23.0,18.0,2766.0
2021-12-07 07:00:00+01:00,0.0,82.0,821.0,2759.0,20502.0,0.0,28.0,17.0,2865.0
2021-12-07 08:00:00+01:00,0.0,84.0,818.0,2767.0,20614.0,0.0,25.0,17.0,2924.0
2021-12-07 09:00:00+01:00,0.0,86.0,819.0,2753.0,20585.0,0.0,18.0,16.0,2967.0
2021-12-07 10:00:00+01:00,0.0,83.0,825.0,2746.0,20899.0,0.0,19.0,17.0,2990.0
2021-12-07 11:00:00+01:00,0.0,88.0,834.0,2710.0,21181.0,0.0,21.0,16.0,2969.0
2021-12-07 12:00:00+01:00,0.0,89.0,840.0,2712.0,21127.0,0.0,17.0,16.0,2892.0
2021-12-07 13:00:00+01:00,0.0,91.0,834.0,2698.0,20972.0,0.0,14.0,16.0,2797.0
2021-12-07 14:00:00+01:00,0.0,93.0,829.0,2702.0,20791.0,0.0,10.0,17.0,2837.0
2021-12-07 15:00:00+01:00,0.0,89.0,822.0,2738.0,20610.0,0.0,10.0,18.0,2829.0
2021-12-07 16:00:00+01:00,0.0,87.0,822.0,2736.0,20318.0,0.0,10.0,17.0,2813.0
2021-12-07 17:00:00+01:00,0.0,86.0,788.0,2734.0,19981.0,0.0,11.0,17.0,2868.0
2021-12-07 18:00:00+01:00,0.0,83.0,824.0,2713.0,20080.0,0.0,9.0,17.0,2887.0
2021-12-07 19:00:00+01:00,0.0,85.0,835.0,2720.0,19919.0,0.0,19.0,19.0,2957.0
2021-12-07 20:00:00+01:00,0.0,86.0,790.0,2696.0,19522.0,0.0,24.0,24.0,2980.0
2021-12-07 21:00:00+01:00,0.0,90.0,575.0,2671.0,18266.0,0.0,24.0,24.0,2965.0
2021-12-07 22:00:00+01:00,0.0,92.0,423.0,2625.0,15372.0,0.0,21.0,24.0,2916.0
2021-12-07 23:00:00+01:00,0.0,91.0,320.0,2581.0,13096.0,0.0,29.0,24.0,2933.0
2021-12-08 00:00:00+01:00,0.0,88.0,142.0,2551.0,12691.0,0.0,27.0,22.0,2981.0
2021-12-08 01:00:00+01:00,0.0,89.0,139.0,2540.0,11341.0,0.0,30.0,20.0,3006.0
2021-12-08 02:00:00+01:00,0.0,86.0,139.0,2535.0,11322.0,0.0,31.0,21.0,3017.0
2021-12-08 03:00:00+01:00,0.0,85.0,139.0,2535.0,11548.0,0.0,29.0,18.0,3059.0
2021-12-08 04:00:00+01:00,0.0,85.0,138.0,2528.0,10900.0,0.0,31.0,19.0,3111.0
2021-12-08 05:00:00+01:00,0.0,85.0,205.0,2541.0,12140.0,0.0,30.0,18.0,3124.0
2021-12-08 06:00:00+01:00,0.0,85.0,502.0,2570.0,14618.0,0.0,30.0,18.0,3088.0
2021-12-08 07:00:00+01:00,0.0,85.0,621.0,2646.0,17258.0,0.0,29.0,18.0,3075.0
2021-12-08 08:00:00+01:00,0.0,85.0,641.0,2637.0,18131.0,0.0,31.0,16.0,3129.0
2021-12-08 09:00:00+01:00,0.0,85.0,641.0,2646.0,18396.0,0.0,34.0,16.0,3173.0
2021-12-08 10:00:00+01:00,0.0,85.0,650.0,2623.0,18516.0,0.0,31.0,19.0,3193.0
2021-12-08 11:00:00+01:00,0.0,86.0,693.0,2604.0,19008.0,0.0,31.0,17.0,3251.0
2021-12-08 12:00:00+01:00,0.0,85.0,695.0,2606.0,19399.0,0.0,30.0,19.0,3181.0
2021-12-08 13:00:00+01:00,0.0,85.0,674.0,2608.0,19651.0,0.0,30.0,18.0,3133.0
2021-12-08 14:00:00+01:00,0.0,85.0,785.0,2615.0,19477.0,0.0,31.0,16.0,3109.0
2021-12-08 15:00:00+01:00,0.0,85.0,782.0,2657.0,19553.0,0.0,32.0,16.0,3113.0
2021-12-08 16:00:00+01:00,0.0,12.0,809.0,2664.0,19659.0,0.0,37.0,17.0,3119.0
2021-12-08 17:00:00+01:00,0.0,8.0,799.0,2706.0,19620.0,0.0,35.0,17.0,3122.0
2021-12-08 18:00:00+01:00,0.0,7.0,774.0,2699.0,19628.0,0.0,23.0,16.0,3059.0
2021-12-08 19:00:00+01:00,0.0,8.0,691.0,2693.0,19332.0,0.0,20.0,17.0,3024.0
2021-12-08 20:00:00+01:00,0.0,16.0,682.0,2665.0,18861.0,0.0,21.0,17.0,2988.0
2021-12-08 21:00:00+01:00,0.0,45.0,679.0,2647.0,18424.0,0.0,25.0,17.0,2976.0
2021-12-08 22:00:00+01:00,0.0,78.0,559.0,2620.0,17387.0,0.0,29.0,18.0,2951.0
2021-12-08 23:00:00+01:00,0.0,78.0,540.0,2616.0,15785.0,0.0,32.0,17.0,2922.0
2021-12-09 00:00:00+01:00,0.0,76.0,477.0,2591.0,14406.0,0.0,30.0,22.0,2906.0
2021-12-09 01:00:00+01:00,0.0,76.0,490.0,2553.0,14137.0,0.0,24.0,17.0,2899.0
2021-12-09 02:00:00+01:00,0.0,76.0,490.0,2545.0,13701.0,0.0,25.0,16.0,2880.0
2021-12-09 03:00:00+01:00,0.0,76.0,493.0,2544.0,14102.0,0.0,27.0,20.0,2751.0
2021-12-09 04:00:00+01:00,0.0,76.0,495.0,2555.0,14962.0,0.0,33.0,19.0,2633.0
2021-12-09 05:00:00+01:00,0.0,76.0,564.0,2561.0,16128.0,0.0,21.0,17.0,2591.0
2021-12-09 06:00:00+01:00,0.0,76.0,740.0,2594.0,18488.0,0.0,22.0,21.0,2566.0
2021-12-09 07:00:00+01:00,0.0,76.0,801.0,2668.0,19342.0,0.0,24.0,18.0,2538.0
2021-12-09 08:00:00+01:00,0.0,76.0,801.0,2712.0,18981.0,0.0,24.0,17.0,2529.0
2021-12-09 09:00:00+01:00,0.0,76.0,796.0,2707.0,18877.0,0.0,34.0,16.0,2536.0
2021-12-09 10:00:00+01:00,0.0,76.0,805.0,2710.0,19008.0,0.0,24.0,21.0,2663.0
2021-12-09 11:00:00+01:00,0.0,76.0,807.0,2711.0,19143.0,0.0,25.0,19.0,2695.0
2021-12-09 12:00:00+01:00,0.0,76.0,803.0,2693.0,19443.0,0.0,15.0,18.0,2601.0
2021-12-09 13:00:00+01:00,0.0,76.0,804.0,2702.0,19643.0,0.0,15.0,22.0,2595.0
2021-12-09 14:00:00+01:00,0.0,76.0,804.0,2695.0,19408.0,0.0,17.0,18.0,2710.0
2021-12-09 15:00:00+01:00,0.0,76.0,804.0,2695.0,19065.0,0.0,20.0,17.0,2826.0
2021-12-09 16:00:00+01:00,0.0,76.0,801.0,2677.0,18980.0,0.0,21.0,16.0,2819.0
2021-12-09 17:00:00+01:00,0.0,76.0,803.0,2676.0,18941.0,0.0,22.0,17.0,2870.0
2021-12-09 18:00:00+01:00,0.0,76.0,769.0,2686.0,18570.0,0.0,21.0,16.0,2961.0
2021-12-09 19:00:00+01:00,0.0,76.0,763.0,2679.0,18583.0,0.0,20.0,22.0,2868.0
2021-12-09 20:00:00+01:00,0.0,76.0,763.0,2662.0,18229.0,0.0,24.0,19.0,2787.0
2021-12-09 21:00:00+01:00,0.0,76.0,764.0,2647.0,18297.0,0.0,28.0,18.0,2797.0
2021-12-09 22:00:00+01:00,0.0,76.0,712.0,2621.0,18042.0,0.0,26.0,21.0,2851.0
2021-12-09 23:00:00+01:00,0.0,76.0,646.0,2618.0,16484.0,0.0,28.0,16.0,2915.0
2021-12-10 00:00:00+01:00,0.0,77.0,654.0,2588.0,16285.0,0.0,27.0,16.0,2943.0
2021-12-10 01:00:00+01:00,0.0,77.0,657.0,2590.0,16084.0,0.0,26.0,19.0,2987.0
2021-12-10 02:00:00+01:00,0.0,77.0,664.0,2578.0,15955.0,0.0,28.0,17.0,2960.0
2021-12-10 03:00:00+01:00,0.0,77.0,665.0,2571.0,16148.0,0.0,29.0,16.0,2889.0
2021-12-10 04:00:00+01:00,0.0,77.0,663.0,2570.0,16313.0,0.0,34.0,17.0,2878.0
2021-12-10 05:00:00+01:00,0.0,77.0,665.0,2580.0,17069.0,0.0,35.0,17.0,2861.0
2021-12-10 06:00:00+01:00,0.0,77.0,738.0,2627.0,18147.0,0.0,35.0,17.0,2755.0
2021-12-10 07:00:00+01:00,0.0,77.0,787.0,2650.0,19451.0,0.0,33.0,17.0,2704.0
2021-12-10 08:00:00+01:00,0.0,77.0,791.0,2679.0,19673.0,0.0,35.0,18.0,2690.0
2021-12-10 09:00:00+01:00,0.0,76.0,786.0,2694.0,19695.0,0.0,35.0,18.0,2633.0
2021-12-10 10:00:00+01:00,0.0,77.0,761.0,2692.0,19928.0,0.0,34.0,19.0,2551.0
2021-12-10 11:00:00+01:00,0.0,77.0,754.0,2683.0,19736.0,0.0,33.0,18.0,2496.0
2021-12-10 12:00:00+01:00,0.0,80.0,761.0,2687.0,19847.0,0.0,30.0,21.0,2265.0
2021-12-10 13:00:00+01:00,0.0,83.0,789.0,2684.0,19922.0,0.0,28.0,21.0,2003.0
2021-12-10 14:00:00+01:00,0.0,84.0,785.0,2700.0,20144.0,0.0,30.0,19.0,1850.0
2021-12-10 15:00:00+01:00,0.0,84.0,784.0,2704.0,20204.0,0.0,29.0,22.0,1742.0
2021-12-10 16:00:00+01:00,0.0,84.0,795.0,2698.0,20479.0,0.0,31.0,21.0,1459.0
2021-12-10 17:00:00+01:00,0.0,84.0,798.0,2673.0,20305.0,0.0,27.0,22.0,1447.0
2021-12-10 18:00:00+01:00,0.0,83.0,794.0,2663.0,20316.0,0.0,23.0,22.0,1375.0
2021-12-10 19:00:00+01:00,0.0,110.0,788.0,2656.0,20135.0,0.0,21.0,21.0,1374.0
2021-12-10 20:00:00+01:00,0.0,95.0,755.0,2662.0,19868.0,0.0,23.0,21.0,1341.0
2021-12-10 21:00:00+01:00,0.0,84.0,744.0,2664.0,19869.0,0.0,20.0,24.0,1215.0
2021-12-10 22:00:00+01:00,0.0,85.0,757.0,2636.0,19427.0,0.0,20.0,23.0,1240.0
2021-12-10 23:00:00+01:00,0.0,84.0,656.0,2621.0,18969.0,0.0,18.0,21.0,1110.0
2021-12-11 00:00:00+01:00,0.0,86.0,692.0,2589.0,18878.0,0.0,24.0,26.0,1024.0
2021-12-11 01:00:00+01:00,0.0,86.0,688.0,2561.0,18694.0,0.0,24.0,20.0,1122.0
2021-12-11 02:00:00+01:00,0.0,85.0,690.0,2560.0,18444.0,0.0,25.0,20.0,1079.0
2021-12-11 03:00:00+01:00,0.0,86.0,692.0,2558.0,18468.0,0.0,24.0,23.0,1008.0
2021-12-11 04:00:00+01:00,0.0,86.0,686.0,2558.0,18318.0,0.0,24.0,20.0,969.0
2021-12-11 05:00:00+01:00,0.0,85.0,693.0,2564.0,18552.0,0.0,25.0,20.0,880.0
2021-12-11 06:00:00+01:00,0.0,86.0,760.0,2578.0,19068.0,0.0,29.0,23.0,972.0
