,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2021-10-31 23:00:00+00:00,354.0,161.0,0.0,75.0,279.0,23.0,34.0,0.0,11.0,2521.0
2021-11-01 00:00:00+00:00,364.0,162.0,0.0,0.0,253.0,162.0,34.0,0.0,5.0,2893.0
2021-11-01 01:00:00+00:00,366.0,163.0,0.0,0.0,295.0,189.0,34.0,0.0,9.0,2507.0
2021-11-01 02:00:00+00:00,365.0,164.0,0.0,0.0,261.0,167.0,35.0,0.0,9.0,2196.0
2021-11-01 03:00:00+00:00,362.0,163.0,0.0,0.0,239.0,150.0,34.0,0.0,8.0,2225.0
2021-11-01 04:00:00+00:00,353.0,165.0,0.0,0.0,235.0,184.0,34.0,0.0,4.0,2280.0
2021-11-01 05:00:00+00:00,363.0,167.0,0.0,0.0,232.0,257.0,33.0,0.0,4.0,2043.0
2021-11-01 06:00:00+00:00,364.0,168.0,0.0,0.0,234.0,219.0,33.0,0.0,5.0,1777.0
2021-11-01 07:00:00+00:00,363.0,178.0,0.0,0.0,244.0,242.0,34.0,25.0,2.0,1626.0
2021-11-01 08:00:00+00:00,372.0,183.0,0.0,0.0,258.0,286.0,34.0,124.0,1.0,1489.0
2021-11-01 09:00:00+00:00,375.0,196.0,0.0,0.0,255.0,207.0,35.0,238.0,1.0,1457.0
2021-11-01 10:00:00+00:00,371.0,197.0,0.0,59.0,309.0,207.0,34.0,337.0,1.0,1492.0
2021-11-01 11:00:00+00:00,373.0,196.0,0.0,15.0,268.0,204.0,32.0,403.0,2.0,1611.0
2021-11-01 12:00:00+00:00,373.0,197.0,0.0,51.0,293.0,208.0,32.0,422.0,1.0,1598.0
2021-11-01 13:00:00+00:00,377.0,195.0,0.0,51.0,279.0,184.0,33.0,380.0,6.0,1837.0
2021-11-01 14:00:00+00:00,372.0,310.0,0.0,48.0,244.0,127.0,33.0,285.0,7.0,2088.0
2021-11-01 15:00:00+00:00,377.0,513.0,0.0,45.0,259.0,117.0,36.0,205.0,6.0,2239.0
2021-11-01 16:00:00+00:00,377.0,706.0,0.0,72.0,270.0,139.0,34.0,96.0,5.0,2174.0
2021-11-01 17:00:00+00:00,373.0,786.0,0.0,865.0,377.0,231.0,34.0,8.0,10.0,2166.0
2021-11-01 18:00:00+00:00,376.0,788.0,0.0,1125.0,695.0,224.0,34.0,0.0,7.0,2229.0
2021-11-01 19:00:00+00:00,375.0,784.0,0.0,590.0,588.0,227.0,34.0,0.0,7.0,2267.0
2021-11-01 20:00:00+00:00,370.0,754.0,0.0,117.0,326.0,242.0,34.0,0.0,6.0,2367.0
2021-11-01 21:00:00+00:00,369.0,700.0,0.0,127.0,270.0,151.0,32.0,0.0,9.0,2214.0
2021-11-01 22:00:00+00:00,369.0,700.0,0.0,121.0,193.0,147.0,32.0,0.0,3.0,1945.0
2021-11-01 23:00:00+00:00,375.0,589.0,0.0,86.0,200.0,170.0,34.0,0.0,5.0,1845.0
2021-11-02 00:00:00+00:00,373.0,451.0,0.0,84.0,188.0,190.0,35.0,0.0,9.0,1808.0
2021-11-02 01:00:00+00:00,372.0,462.0,0.0,47.0,147.0,177.0,34.0,0.0,6.0,1806.0
2021-11-02 02:00:00+00:00,366.0,455.0,0.0,45.0,143.0,146.0,36.0,0.0,4.0,1858.0
2021-11-02 03:00:00+00:00,318.0,457.0,41.0,46.0,139.0,163.0,33.0,0.0,8.0,1901.0
2021-11-02 04:00:00+00:00,314.0,502.0,110.0,112.0,141.0,184.0,33.0,0.0,4.0,1946.0
2021-11-02 05:00:00+00:00,315.0,684.0,121.0,110.0,172.0,157.0,32.0,0.0,3.0,2066.0
2021-11-02 06:00:00+00:00,321.0,923.0,239.0,435.0,305.0,281.0,34.0,0.0,6.0,2214.0
2021-11-02 07:00:00+00:00,329.0,1392.0,261.0,900.0,416.0,554.0,33.0,25.0,6.0,2210.0
2021-11-02 08:00:00+00:00,347.0,1560.0,262.0,629.0,437.0,327.0,34.0,135.0,6.0,2242.0
2021-11-02 09:00:00+00:00,359.0,1605.0,223.0,261.0,336.0,288.0,34.0,228.0,7.0,2302.0
2021-11-02 10:00:00+00:00,361.0,1665.0,222.0,137.0,270.0,272.0,33.0,276.0,9.0,2380.0
2021-11-02 11:00:00+00:00,337.0,1635.0,222.0,287.0,249.0,480.0,32.0,333.0,8.0,2573.0
2021-11-02 12:00:00+00:00,342.0,1636.0,180.0,98.0,336.0,199.0,34.0,265.0,7.0,2831.0
2021-11-02 13:00:00+00:00,342.0,1569.0,210.0,0.0,173.0,270.0,35.0,214.0,14.0,3143.0
2021-11-02 14:00:00+00:00,334.0,1566.0,288.0,41.0,179.0,270.0,34.0,124.0,24.0,3263.0
2021-11-02 15:00:00+00:00,330.0,1591.0,288.0,230.0,190.0,354.0,36.0,74.0,16.0,3364.0
2021-11-02 16:00:00+00:00,337.0,1608.0,228.0,220.0,214.0,339.0,37.0,35.0,8.0,3328.0
2021-11-02 17:00:00+00:00,330.0,1572.0,223.0,874.0,408.0,274.0,36.0,3.0,21.0,3371.0
2021-11-02 18:00:00+00:00,329.0,1559.0,244.0,1349.0,916.0,511.0,35.0,0.0,9.0,3386.0
2021-11-02 19:00:00+00:00,340.0,1653.0,285.0,1674.0,1008.0,556.0,36.0,0.0,8.0,3037.0
2021-11-02 20:00:00+00:00,335.0,1640.0,261.0,1477.0,545.0,355.0,36.0,0.0,15.0,2842.0
2021-11-02 21:00:00+00:00,334.0,1622.0,221.0,122.0,280.0,175.0,35.0,0.0,14.0,2783.0
2021-11-02 22:00:00+00:00,334.0,1357.0,181.0,48.0,196.0,31.0,34.0,0.0,11.0,2717.0
2021-11-02 23:00:00+00:00,341.0,1541.0,165.0,50.0,190.0,87.0,34.0,0.0,9.0,2637.0
2021-11-03 00:00:00+00:00,350.0,1513.0,151.0,43.0,179.0,79.0,36.0,0.0,4.0,2683.0
2021-11-03 01:00:00+00:00,352.0,1526.0,149.0,4.0,172.0,79.0,36.0,0.0,5.0,2667.0
