,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2021-10-01 00:00:00+02:00,86.48,42.63,170.56,16.126,0.123,148.47742,19.56,15.697
2021-10-01 01:00:00+02:00,86.02000000000001,39.69,171.38000000000002,14.66,0.123,151.24408,19.416,17.765
2021-10-01 02:00:00+02:00,79.58,43.12,162.36,15.392999999999999,0.123,151.24408,21.144000000000002,19.733999999999998
2021-10-01 03:00:00+02:00,71.3,44.1,165.64000000000001,16.126,0.123,148.47742,20.544,20.349999999999998
2021-10-01 04:00:00+02:00,72.22,43.61,167.28,16.126,0.123,154.93296,19.656,21.680999999999997
2021-10-01 05:00:00+02:00,83.26,48.019999999999996,183.68,18.325,0.123,154.01074,20.484,21.988999999999997
2021-10-01 06:00:00+02:00,90.16000000000001,53.9,188.60000000000002,18.325,0.123,154.01074,20.004,22.22
2021-10-01 07:00:00+02:00,95.22,60.76,226.32000000000002,21.256999999999998,0.164,153.08852000000002,19.536,25.586
2021-10-01 08:00:00+02:00,95.45,77.91,241.08,23.456,0.984,154.93296,19.128,26.95
2021-10-01 09:00:00+02:00,108.33,80.36,250.10000000000002,23.456,2.706,154.01074,19.488,21.823999999999998
2021-10-01 10:00:00+02:00,120.98,91.63,241.9,23.456,6.191,150.32186000000002,19.896,28.852999999999998
2021-10-01 11:00:00+02:00,117.53,81.34,243.54000000000002,23.456,9.02,149.39964,20.676000000000002,27.026999999999997
2021-10-01 12:00:00+02:00,138.46,79.38,237.8,21.99,13.202,158.62184000000002,22.02,23.418999999999997
2021-10-01 13:00:00+02:00,118.91000000000001,64.19,219.76000000000002,19.058,17.507,152.1663,21.84,22.648999999999997
2021-10-01 14:00:00+02:00,120.29,75.46,235.34000000000003,20.524,18.122,150.32186000000002,21.624,17.907999999999998
2021-10-01 15:00:00+02:00,115.46000000000001,72.03,241.08,21.99,15.252,152.1663,19.812,16.983999999999998
2021-10-01 16:00:00+02:00,109.48,85.75,295.20000000000005,21.99,12.587,154.01074,21.636,17.171
2021-10-01 17:00:00+02:00,118.22,91.14,297.66,20.524,4.797000000000001,154.01074,22.908,16.840999999999998
2021-10-01 18:00:00+02:00,101.89,89.67,246.00000000000003,20.524,0.656,152.1663,23.484,19.624
2021-10-01 19:00:00+02:00,87.4,89.17999999999999,233.70000000000002,20.524,0.0,151.24408,22.5,19.063
2021-10-01 20:00:00+02:00,92.0,87.71,253.38000000000002,18.325,0.0,154.93296,22.968,18.523999999999997
2021-10-01 21:00:00+02:00,149.27,57.82,268.96000000000004,16.858999999999998,0.0,152.1663,21.972,16.698
2021-10-01 22:00:00+02:00,115.0,47.53,231.24,16.126,0.0,154.01074,20.628,16.323999999999998
2021-10-01 23:00:00+02:00,115.92,42.63,255.84000000000003,16.126,0.0,143.86632,18.216,14.135
2021-10-02 00:00:00+02:00,88.32000000000001,44.1,228.78000000000003,16.126,0.0,150.32186000000002,16.992,12.803999999999998
2021-10-02 01:00:00+02:00,84.41,44.589999999999996,271.42,16.126,0.0,144.78854,15.816,8.448
2021-10-02 02:00:00+02:00,94.99000000000001,44.589999999999996,232.06000000000003,16.126,0.0,150.32186000000002,16.992,7.095
2021-10-02 03:00:00+02:00,133.86,43.61,330.46000000000004,15.392999999999999,0.0,150.32186000000002,13.98,6.193
2021-10-02 04:00:00+02:00,150.42000000000002,57.33,370.64000000000004,20.524,0.0,156.7774,10.404,5.071
2021-10-02 05:00:00+02:00,184.92000000000002,120.05,460.84000000000003,32.985,0.0,167.84404,8.688,3.949
2021-10-02 06:00:00+02:00,209.07000000000002,122.00999999999999,432.96000000000004,30.053,0.0,162.31072,7.848,3.146
2021-10-02 07:00:00+02:00,201.25,113.19,383.76000000000005,27.121,0.164,160.46628,8.076,2.453
2021-10-02 08:00:00+02:00,192.28,85.75,339.48,30.053,1.6400000000000001,161.3885,7.656000000000001,2.3649999999999998
2021-10-02 09:00:00+02:00,186.99,112.21,402.62,34.451,5.781000000000001,160.46628,6.3,2.1229999999999998
2021-10-02 10:00:00+02:00,201.71,140.63,383.76000000000005,36.65,12.505,162.31072,4.62,2.145
2021-10-02 11:00:00+02:00,192.51000000000002,113.19,318.16,33.717999999999996,15.334000000000001,162.31072,5.016,2.31
2021-10-02 12:00:00+02:00,189.29000000000002,97.51,308.32000000000005,30.053,19.352,162.31072,5.676,2.6839999999999997
2021-10-02 13:00:00+02:00,174.57000000000002,93.59,281.26000000000005,23.456,17.589000000000002,162.31072,6.492,2.7169999999999996
2021-10-02 14:00:00+02:00,187.45000000000002,92.61,343.58000000000004,23.456,16.195,160.46628,5.196,2.695
2021-10-02 15:00:00+02:00,181.47,93.59,289.46000000000004,22.723,15.416,161.3885,6.024,3.421
2021-10-02 16:00:00+02:00,185.84,93.59,345.22,22.723,11.275,162.31072,8.004,3.784
2021-10-02 17:00:00+02:00,187.91,99.96,352.6,24.189,5.822,163.23294,10.932,4.686
2021-10-02 18:00:00+02:00,183.77,94.57,293.56,24.189,0.9430000000000001,162.31072,13.14,6.159999999999999
2021-10-02 19:00:00+02:00,145.13,95.06,263.22,24.189,0.0,163.23294,16.02,8.767
2021-10-02 20:00:00+02:00,116.15,79.38,246.00000000000003,21.256999999999998,0.0,154.93296,19.14,9.372
2021-10-02 21:00:00+02:00,97.29,51.449999999999996,180.4,16.858999999999998,0.0,152.1663,21.12,12.001
2021-10-02 22:00:00+02:00,93.15,39.69,167.28,15.392999999999999,0.0,158.62184000000002,23.748,13.925999999999998
2021-10-02 23:00:00+02:00,77.51,35.28,104.96000000000001,12.461,0.0,154.93296,24.948,18.128
2021-10-03 00:00:00+02:00,80.96000000000001,31.849999999999998,70.52000000000001,12.461,0.0,145.71076,24.216,18.875999999999998
2021-10-03 01:00:00+02:00,65.78,31.36,72.98,12.461,0.0,145.71076,7.968,22.637999999999998
2021-10-03 02:00:00+02:00,73.37,31.849999999999998,72.16000000000001,12.461,0.0,145.71076,6.96,24.375999999999998
2021-10-03 03:00:00+02:00,65.78,32.83,72.16000000000001,12.461,0.0,144.78854,6.5520000000000005,26.322999999999997
2021-10-03 04:00:00+02:00,66.93,33.32,72.16000000000001,12.461,0.0,143.86632,6.888,26.762999999999998
2021-10-03 05:00:00+02:00,70.38000000000001,33.32,72.16000000000001,12.461,0.0,145.71076,7.104,26.851
2021-10-03 06:00:00+02:00,75.9,33.32,72.16000000000001,12.461,0.0,144.78854,12.42,25.904999999999998
2021-10-03 07:00:00+02:00,66.93,32.83,71.34,12.461,0.041,144.78854,15.792,24.871
