,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2021-12-01 00:00:00+01:00,729.0,561.0,14077.0,1514.0,234.0,607.0,0.0,1962.0,168.0,2430.0,0.0,35.0,5199.0
2021-12-01 01:00:00+01:00,729.0,561.0,12758.0,1484.0,213.0,606.0,,1728.0,168.0,2257.0,0.0,34.0,5269.0
2021-12-01 02:00:00+01:00,735.0,563.0,12081.0,1462.0,225.0,607.0,,1698.0,168.0,2280.0,0.0,36.0,5217.0
2021-12-01 03:00:00+01:00,731.0,562.0,11530.0,1454.0,229.0,606.0,,1682.0,178.0,2295.0,0.0,34.0,5432.0
2021-12-01 04:00:00+01:00,739.0,562.0,12015.0,1338.0,223.0,606.0,,1851.0,174.0,2229.0,0.0,29.0,5554.0
2021-12-01 05:00:00+01:00,721.0,564.0,14230.0,1358.0,242.0,606.0,0.0,1681.0,177.0,2245.0,0.0,31.0,5515.0
2021-12-01 06:00:00+01:00,711.0,562.0,17415.0,1421.0,289.0,606.0,20.0,2021.0,507.0,2883.0,0.0,29.0,5375.0
2021-12-01 07:00:00+01:00,711.0,562.0,20317.0,1518.0,315.0,606.0,1157.0,2954.0,901.0,2978.0,202.0,28.0,5142.0
2021-12-01 08:00:00+01:00,712.0,564.0,20543.0,1524.0,279.0,604.0,370.0,3593.0,1074.0,3216.0,1651.0,27.0,4689.0
2021-12-01 09:00:00+01:00,688.0,564.0,20547.0,1545.0,249.0,602.0,373.0,3676.0,978.0,3116.0,3768.0,30.0,4574.0
2021-12-01 10:00:00+01:00,704.0,561.0,19322.0,1493.0,247.0,604.0,383.0,2925.0,938.0,3064.0,5309.0,30.0,4875.0
2021-12-01 11:00:00+01:00,711.0,562.0,18799.0,1512.0,248.0,590.0,293.0,2808.0,798.0,3091.0,5769.0,31.0,5331.0
2021-12-01 12:00:00+01:00,716.0,560.0,19170.0,1414.0,247.0,589.0,641.0,2801.0,680.0,3132.0,5435.0,32.0,5650.0
2021-12-01 13:00:00+01:00,728.0,562.0,20116.0,1404.0,255.0,590.0,132.0,2565.0,670.0,3206.0,3784.0,31.0,5749.0
2021-12-01 14:00:00+01:00,721.0,562.0,22359.0,1409.0,323.0,585.0,188.0,2815.0,822.0,3256.0,2742.0,33.0,5570.0
2021-12-01 15:00:00+01:00,714.0,559.0,23662.0,1520.0,314.0,583.0,263.0,3604.0,1063.0,3450.0,1145.0,29.0,5185.0
2021-12-01 16:00:00+01:00,714.0,561.0,24915.0,1535.0,258.0,585.0,675.0,4228.0,1091.0,3421.0,108.0,28.0,4806.0
2021-12-01 17:00:00+01:00,669.0,558.0,25237.0,1553.0,317.0,591.0,1820.0,4214.0,1004.0,3513.0,1.0,31.0,4326.0
2021-12-01 18:00:00+01:00,657.0,557.0,24512.0,1499.0,282.0,587.0,1304.0,4041.0,1014.0,3311.0,0.0,32.0,4070.0
2021-12-01 19:00:00+01:00,640.0,557.0,24586.0,1546.0,311.0,587.0,1554.0,3831.0,986.0,3373.0,0.0,16.0,4034.0
2021-12-01 20:00:00+01:00,673.0,557.0,24466.0,1591.0,326.0,585.0,577.0,3011.0,882.0,3291.0,0.0,29.0,4000.0
