,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-12-31 23:00:00+00:00,90.39,419.44,0.0,8.016,30.792,9.36,22.14,0.0,0.0,33.065999999999995
2021-01-01 00:00:00+00:00,90.62,372.89,0.0,7.992,29.184,8.208,22.14,0.0,0.0,31.206999999999997
2021-01-01 01:00:00+00:00,90.16000000000001,370.93,0.0,4.224,22.44,7.824,21.32,0.0,0.0,29.183
2021-01-01 02:00:00+00:00,89.24000000000001,359.65999999999997,0.0,0.0,22.536,3.168,21.32,0.0,0.0,27.159
2021-01-01 03:00:00+00:00,88.78,247.45,0.0,0.0,14.064,3.36,21.32,0.0,0.0,26.212999999999997
2021-01-01 04:00:00+00:00,88.55,206.29,0.0,0.0,14.472,3.408,20.5,0.0,0.0,24.651
2021-01-01 05:00:00+00:00,88.55,207.27,0.0,0.0,11.688,5.808,20.5,0.0,0.0,23.232
2021-01-01 06:00:00+00:00,89.47,207.27,0.0,0.0,9.912,5.952,21.32,0.0,0.0,21.625999999999998
2021-01-01 07:00:00+00:00,90.16000000000001,208.74,0.0,0.0,16.056,5.928,20.5,0.041,0.0,19.822
2021-01-01 08:00:00+00:00,88.09,209.23,0.0,0.0,17.424,7.104,21.32,3.5260000000000002,0.0,17.698999999999998
2021-01-01 09:00:00+00:00,87.17,208.25,0.0,0.0,21.384,9.144,20.5,11.767000000000001,0.0,15.642
2021-01-01 10:00:00+00:00,86.71000000000001,206.78,0.0,2.8080000000000003,24.84,9.144,20.5,18.409000000000002,0.0,14.828
2021-01-01 11:00:00+00:00,86.71000000000001,206.78,0.0,0.648,23.904,7.224,20.5,17.958000000000002,0.0,15.399999999999999
2021-01-01 12:00:00+00:00,87.4,206.29,0.0,3.048,26.472,13.368,21.32,12.833,0.0,16.741999999999997
2021-01-01 13:00:00+00:00,86.48,206.78,0.0,4.032,26.616,19.968,20.5,12.382,0.0,19.381999999999998
2021-01-01 14:00:00+00:00,86.71000000000001,279.79,0.0,1.3920000000000001,28.776,8.136000000000001,20.5,11.398,0.0,20.647
2021-01-01 15:00:00+00:00,87.86,413.56,0.0,5.5920000000000005,27.624000000000002,5.5680000000000005,21.32,10.742,0.0,23.628
2021-01-01 16:00:00+00:00,87.86,534.59,0.0,6.792,30.0,5.712,20.5,5.002,0.0,23.869999999999997
2021-01-01 17:00:00+00:00,87.4,535.5699999999999,0.0,21.048000000000002,35.328,11.112,19.68,0.123,0.0,23.705
2021-01-01 18:00:00+00:00,88.55,537.53,0.0,25.128,39.6,12.144,19.68,0.0,0.0,25.267
2021-01-01 19:00:00+00:00,88.78,421.4,0.0,26.304000000000002,42.456,9.288,20.5,0.0,0.0,25.487
2021-01-01 20:00:00+00:00,89.24000000000001,405.23,0.0,24.648,45.6,10.488,19.68,0.0,0.0,24.717
2021-01-01 21:00:00+00:00,89.24000000000001,503.23,0.0,24.504,44.376,6.6240000000000006,19.68,0.0,0.0,22.726
2021-01-01 22:00:00+00:00,89.24000000000001,388.57,0.0,16.992,35.592,5.808,21.32,0.0,0.0,21.34
2021-01-01 23:00:00+00:00,89.24000000000001,373.87,0.0,4.896,17.832,4.68,21.32,0.0,0.0,20.075
2021-01-02 00:00:00+00:00,89.7,318.5,0.0,0.0,11.928,4.416,22.14,0.0,0.0,20.657999999999998
2021-01-02 01:00:00+00:00,91.77000000000001,285.67,0.0,0.0,10.584,4.152,22.96,0.0,0.0,19.965
2021-01-02 02:00:00+00:00,91.77000000000001,209.23,0.0,0.0,9.504,4.104,21.32,0.0,0.0,19.744999999999997
2021-01-02 03:00:00+00:00,91.77000000000001,209.72,0.0,0.0,10.128,4.488,20.5,0.0,0.0,18.491
2021-01-02 04:00:00+00:00,91.54,209.72,0.0,0.0,7.368,5.04,21.32,0.0,0.0,19.206
2021-01-02 05:00:00+00:00,91.54,240.1,0.0,0.0,9.288,5.856,19.68,0.0,0.0,18.755
2021-01-02 06:00:00+00:00,92.69,347.9,0.0,0.0,8.616,6.312,19.68,0.0,0.0,17.897
2021-01-02 07:00:00+00:00,91.77000000000001,486.08,0.0,0.0,15.312000000000001,6.912,18.860000000000003,0.041,0.0,16.621
2021-01-02 08:00:00+00:00,91.77000000000001,510.09,0.0,0.0,23.808,7.488,19.68,3.4850000000000003,0.0,15.081
2021-01-02 09:00:00+00:00,91.77000000000001,536.06,0.0,0.0,25.008,7.272,19.68,12.3,0.0,13.133999999999999
2021-01-02 10:00:00+00:00,91.08,563.99,0.0,0.0,24.504,7.416,19.68,19.639,0.0,10.054
2021-01-02 11:00:00+00:00,89.93,562.03,0.0,0.0,21.888,4.056,18.860000000000003,22.755000000000003,0.0,8.184
2021-01-02 12:00:00+00:00,90.16000000000001,571.34,0.0,0.0,25.344,6.72,18.860000000000003,22.263,0.0,6.6
2021-01-02 13:00:00+00:00,91.08,551.25,0.0,4.416,25.32,7.056,18.860000000000003,21.812,0.0,6.127
2021-01-02 14:00:00+00:00,91.31,546.84,0.0,0.192,22.968,6.864,19.68,19.188000000000002,0.0,6.93
2021-01-02 15:00:00+00:00,89.93,547.33,0.0,0.0,25.656,7.272,18.860000000000003,14.227,0.0,7.457999999999999
2021-01-02 16:00:00+00:00,88.55,547.33,0.0,1.176,26.16,9.120000000000001,19.68,5.863,0.0,7.678
2021-01-02 17:00:00+00:00,90.62,549.29,0.0,25.608,34.368,11.928,19.68,0.164,0.0,8.041
2021-01-02 18:00:00+00:00,90.62,567.91,0.0,33.624,40.248,12.912,19.68,0.0,0.0,10.988999999999999
2021-01-02 19:00:00+00:00,92.0,579.18,0.0,28.104,38.616,12.768,18.860000000000003,0.0,0.0,12.649999999999999
2021-01-02 20:00:00+00:00,93.38000000000001,580.65,0.0,17.232,37.416000000000004,9.768,18.860000000000003,0.0,0.0,13.343
2021-01-02 21:00:00+00:00,92.92,554.68,0.0,3.552,34.68,8.64,18.860000000000003,0.0,0.0,15.036999999999999
2021-01-02 22:00:00+00:00,92.46000000000001,525.28,0.0,0.528,32.976,8.616,19.68,0.0,0.0,15.818
2021-01-02 23:00:00+00:00,90.85000000000001,353.29,0.0,0.0,23.928,8.784,20.5,0.0,0.0,16.093
2021-01-03 00:00:00+00:00,89.93,213.15,0.0,0.0,16.080000000000002,8.088000000000001,20.5,0.0,0.0,15.686
2021-01-03 01:00:00+00:00,91.08,213.64,0.0,0.0,10.176,6.72,21.32,0.0,0.0,16.093
2021-01-03 02:00:00+00:00,89.93,212.66,0.0,0.0,10.272,7.704,20.5,0.0,0.0,14.729
2021-01-03 03:00:00+00:00,89.24000000000001,212.17,0.0,0.0,8.064,7.08,20.5,0.0,0.0,13.210999999999999
2021-01-03 04:00:00+00:00,88.78,212.17,0.0,0.0,7.824,6.912,18.860000000000003,0.0,0.0,13.321
2021-01-03 05:00:00+00:00,89.47,212.66,0.0,0.0,8.496,7.632000000000001,18.860000000000003,0.0,0.0,12.309
2021-01-03 06:00:00+00:00,89.93,241.57,0.0,0.0,9.408,7.152,18.860000000000003,0.0,0.0,12.363999999999999
2021-01-03 07:00:00+00:00,85.79,360.15,0.0,0.0,9.864,6.864,18.860000000000003,0.0,0.0,12.76
2021-01-03 08:00:00+00:00,84.64,489.02,0.0,0.096,18.144000000000002,7.5840000000000005,18.860000000000003,2.952,0.0,12.693999999999999
2021-01-03 09:00:00+00:00,84.41,510.58,0.0,8.64,25.512,9.312,18.040000000000003,11.357000000000001,0.0,11.33
2021-01-03 10:00:00+00:00,84.64,508.13,0.0,13.08,28.152,9.168000000000001,18.860000000000003,18.245,0.0,10.032
2021-01-03 11:00:00+00:00,85.79,522.34,0.0,0.768,27.936,9.168000000000001,20.5,21.853,0.0,10.725
2021-01-03 12:00:00+00:00,86.48,517.93,0.0,2.016,29.928,7.92,20.5,23.657,0.0,11.418
2021-01-03 13:00:00+00:00,84.41,514.01,0.0,1.56,26.688,6.672,19.68,22.099,0.0,13.078999999999999
2021-01-03 14:00:00+00:00,86.94,519.4,0.0,0.168,27.12,6.792,20.5,18.491,0.0,13.441999999999998
2021-01-03 15:00:00+00:00,89.24000000000001,531.65,0.0,0.768,29.112000000000002,7.5600000000000005,19.68,12.997,0.0,13.694999999999999
2021-01-03 16:00:00+00:00,89.47,532.14,0.0,17.256,30.336000000000002,10.728,20.5,5.043,0.0,13.552
2021-01-03 17:00:00+00:00,87.4,531.65,0.0,30.96,35.136,14.304,18.860000000000003,0.164,0.0,13.167
2021-01-03 18:00:00+00:00,85.79,533.12,0.0,32.736000000000004,40.752,16.872,19.68,0.0,0.0,14.024999999999999
2021-01-03 19:00:00+00:00,86.48,534.59,0.0,24.72,43.344,12.816,19.68,0.0,0.0,13.133999999999999
2021-01-03 20:00:00+00:00,86.02000000000001,535.5699999999999,0.0,27.864,41.136,11.472,20.5,0.0,0.0,12.067
2021-01-03 21:00:00+00:00,83.26,535.5699999999999,0.0,20.064,37.608000000000004,10.536,20.5,0.0,0.0,11.142999999999999
2021-01-03 22:00:00+00:00,82.57000000000001,538.51,0.0,10.968,38.712,10.536,21.32,0.0,0.0,9.174
2021-01-03 23:00:00+00:00,83.03,540.96,0.0,3.648,30.72,8.976,21.32,0.0,0.0,7.414
2021-01-04 00:00:00+00:00,83.95,536.55,0.0,0.0,19.8,6.336,22.14,0.0,0.0,5.896
2021-01-04 01:00:00+00:00,84.64,439.03999999999996,0.0,0.0,14.208,6.216,22.96,0.0,0.0,5.632
2021-01-04 02:00:00+00:00,84.41,473.34,25.42,0.0,15.336,7.032,22.14,0.0,0.0,5.489
2021-01-04 03:00:00+00:00,83.26,507.15,67.24000000000001,0.0,18.288,8.712,20.5,0.0,0.0,5.346
2021-01-04 04:00:00+00:00,81.88000000000001,517.93,127.92000000000002,0.0,17.16,9.6,20.5,0.0,0.0,4.983
2021-01-04 05:00:00+00:00,82.34,684.04,192.70000000000002,0.432,20.856,10.08,20.5,0.0,0.0,5.279999999999999
2021-01-04 06:00:00+00:00,82.57000000000001,881.02,290.28000000000003,14.472,29.256,18.84,19.68,0.0,0.0,5.258
2021-01-04 07:00:00+00:00,82.34,1207.85,355.88000000000005,37.824,38.904,23.016000000000002,20.5,0.0,0.0,4.983
2021-01-04 08:00:00+00:00,83.72,1446.97,434.6,51.6,47.88,24.504,22.14,2.46,0.0,4.059
2021-01-04 09:00:00+00:00,83.26,1526.84,469.04,50.184,48.36,26.376,22.96,7.995,0.0,2.431
2021-01-04 10:00:00+00:00,85.10000000000001,1657.18,469.86,40.392,42.816,25.968,22.96,11.849,0.0,2.134
2021-01-04 11:00:00+00:00,86.48,1783.6,471.50000000000006,39.408,42.936,18.72,22.96,12.505,0.0,2.211
2021-01-04 12:00:00+00:00,86.71000000000001,1879.1499999999999,470.68000000000006,37.536,42.048,18.648,22.96,12.751000000000001,0.0,2.7169999999999996
2021-01-04 13:00:00+00:00,84.18,1965.3899999999999,471.50000000000006,12.336,37.776,17.784,22.14,11.644,0.0,3.6409999999999996
2021-01-04 14:00:00+00:00,86.25,1980.09,470.68000000000006,15.72,37.512,17.952,23.78,11.316,0.0,4.18
2021-01-04 15:00:00+00:00,86.25,1991.36,470.68000000000006,20.496,38.256,17.832,23.78,8.364,0.0,4.18
2021-01-04 16:00:00+00:00,87.86,1995.77,470.68000000000006,43.944,44.160000000000004,26.568,24.6,2.9930000000000003,0.0,3.828
2021-01-04 17:00:00+00:00,86.94,2037.42,470.68000000000006,52.776,50.688,27.792,22.96,0.082,0.0,3.223
2021-01-04 18:00:00+00:00,86.25,1927.17,470.68000000000006,55.104,51.456,28.488,25.42,0.0,0.0,3.3659999999999997
2021-01-04 19:00:00+00:00,85.56,2124.64,471.50000000000006,47.52,48.864000000000004,28.656000000000002,24.6,0.0,0.0,3.6079999999999997
2021-01-04 20:00:00+00:00,85.79,2034.48,471.50000000000006,47.352000000000004,47.928000000000004,23.568,24.6,0.0,0.0,3.8499999999999996
2021-01-04 21:00:00+00:00,85.56,1740.48,371.46000000000004,31.848,40.2,13.896,24.6,0.0,0.0,3.8499999999999996
2021-01-04 22:00:00+00:00,85.56,1660.12,264.86,20.256,31.368000000000002,11.928,25.42,0.0,0.0,4.465999999999999
2021-01-04 23:00:00+00:00,84.64,1475.3899999999999,350.14000000000004,2.16,29.976,9.408,24.6,0.0,0.0,4.367
2021-01-05 00:00:00+00:00,84.87,1199.52,180.4,0.552,25.992,2.592,25.42,0.0,0.0,4.136
2021-01-05 01:00:00+00:00,85.56,1206.87,165.64000000000001,0.07200000000000001,25.416,3.24,25.42,0.0,0.0,3.6189999999999998
2021-01-05 02:00:00+00:00,84.64,1180.41,164.82000000000002,0.0,25.416,3.216,23.78,0.0,0.0,3.1239999999999997
2021-01-05 03:00:00+00:00,84.87,1175.51,165.64000000000001,0.0,25.344,3.144,23.78,0.0,0.0,3.0799999999999996
2021-01-05 04:00:00+00:00,83.72,1161.3,164.82000000000002,0.0,24.312,3.144,22.96,0.0,0.0,2.7609999999999997
2021-01-05 05:00:00+00:00,80.96000000000001,1230.3899999999999,176.3,0.0,26.328,3.36,22.14,0.0,0.0,3.19
2021-01-05 06:00:00+00:00,80.96000000000001,1535.17,334.56,9.24,37.104,14.688,21.32,0.0,0.0,4.3229999999999995
2021-01-05 07:00:00+00:00,80.96000000000001,1903.1599999999999,465.76000000000005,26.376,43.536,18.576,21.32,0.0,0.0,4.707999999999999
2021-01-05 08:00:00+00:00,81.65,1962.45,475.6,36.96,51.792,27.48,21.32,2.173,0.0,5.159
2021-01-05 09:00:00+00:00,80.27000000000001,1905.12,475.6,45.0,51.480000000000004,29.328,20.5,7.708,0.0,4.763
2021-01-05 10:00:00+00:00,80.73,1892.3799999999999,474.78000000000003,33.12,51.144,26.808,22.14,12.013,0.0,3.421
2021-01-05 11:00:00+00:00,82.11,2080.54,472.32000000000005,19.128,44.256,21.888,23.78,15.416,0.0,1.914
2021-01-05 12:00:00+00:00,82.8,2083.97,472.32000000000005,18.984,45.12,22.080000000000002,22.96,17.097,0.0,1.144
2021-01-05 13:00:00+00:00,86.48,2076.62,473.14000000000004,18.864,43.800000000000004,13.704,23.78,16.810000000000002,0.0,1.045
2021-01-05 14:00:00+00:00,86.48,1974.7,472.32000000000005,1.8,42.12,13.32,23.78,15.375,0.0,1.155
2021-01-05 15:00:00+00:00,86.71000000000001,2071.23,472.32000000000005,19.152,44.28,13.200000000000001,22.96,13.202,0.0,1.518
2021-01-05 16:00:00+00:00,86.94,2071.23,472.32000000000005,30.984,46.104,14.64,24.6,5.945,0.0,1.8039999999999998
2021-01-05 17:00:00+00:00,87.86,2095.73,472.32000000000005,49.752,51.552,28.752,25.42,0.246,0.0,2.046
2021-01-05 18:00:00+00:00,87.4,2108.96,473.14000000000004,49.896,53.472,29.856,25.42,0.0,0.0,2.145
2021-01-05 19:00:00+00:00,86.94,2119.25,473.14000000000004,46.368,50.232,29.28,25.42,0.0,0.0,2.266
2021-01-05 20:00:00+00:00,86.48,2137.87,473.96000000000004,48.168,52.968,30.816,25.42,0.0,0.0,2.3209999999999997
2021-01-05 21:00:00+00:00,85.33,2143.2599999999998,473.96000000000004,34.392,47.112,31.080000000000002,24.6,0.0,0.0,2.552
2021-01-05 22:00:00+00:00,84.87,2114.84,473.14000000000004,25.632,40.296,18.72,24.6,0.0,0.0,2.618
2021-01-05 23:00:00+00:00,86.25,1919.33,473.14000000000004,14.928,37.584,15.336,24.6,0.0,0.0,2.772
2021-01-06 00:00:00+00:00,86.71000000000001,1777.23,469.04,4.896,27.696,3.672,24.6,0.0,0.0,3.135
2021-01-06 01:00:00+00:00,85.33,1273.02,468.22,4.8,27.12,8.472,24.6,0.0,0.0,3.993
2021-01-06 02:00:00+00:00,83.03,1168.65,468.22,2.232,25.536,10.704,25.42,0.0,0.0,4.444
2021-01-06 03:00:00+00:00,83.49000000000001,1185.31,469.04,2.2560000000000002,25.464000000000002,9.888,24.6,0.0,0.0,3.916
2021-01-06 04:00:00+00:00,83.03,1184.82,469.86,1.536,23.88,9.864,24.6,0.0,0.0,3.7399999999999998
