,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2021-01-31 23:00:00+00:00,207.23000000000002,2714.11,189.01000000000002,0.0,0.0,1.872,33.432,62.32000000000001,0.0,23.232,12.495999999999999
2021-01-31 23:30:00+00:00,206.19500000000002,2568.335,190.65,0.0,0.0,1.86,33.402,61.910000000000004,0.0,22.008,12.033999999999999
2021-02-01 00:00:00+00:00,206.31,2509.535,190.24,0.0,0.0,1.6560000000000001,33.378,63.14000000000001,0.0,21.084,11.418
2021-02-01 00:30:00+00:00,206.19500000000002,2630.81,205.41000000000003,0.0,0.0,1.6560000000000001,33.348,63.14000000000001,0.0,20.682000000000002,10.917499999999999
2021-02-01 01:00:00+00:00,205.62,2635.955,268.96000000000004,0.0,3.408,1.6560000000000001,33.396,99.63000000000001,0.0,20.172,10.2905
2021-02-01 01:30:00+00:00,206.08,2564.9049999999997,291.51000000000005,0.0,3.564,2.04,33.366,136.12,0.0,19.164,9.663499999999999
2021-02-01 02:00:00+00:00,205.735,2551.185,296.43,0.0,3.564,2.2560000000000002,33.384,140.63000000000002,0.0,17.61,8.7285
2021-02-01 02:30:00+00:00,205.735,2528.1549999999997,283.72,0.0,3.564,2.2560000000000002,33.378,140.22,0.0,16.59,8.491999999999999
2021-02-01 03:00:00+00:00,206.54000000000002,2562.945,281.67,0.0,3.564,5.604,33.354,139.81,0.0,16.338,8.0575
2021-02-01 03:30:00+00:00,206.88500000000002,2613.415,387.45000000000005,0.0,3.564,2.2680000000000002,33.366,145.14000000000001,0.0,15.186,8.118
2021-02-01 04:00:00+00:00,205.85000000000002,2651.6349999999998,405.08000000000004,0.0,0.66,2.2680000000000002,33.366,140.63000000000002,0.0,14.328000000000001,7.672499999999999
2021-02-01 04:30:00+00:00,206.425,2731.75,434.6,0.0,0.0,2.2680000000000002,33.372,140.22,0.0,14.022,7.265499999999999
2021-02-01 05:00:00+00:00,206.54000000000002,2793.98,465.35,0.0,0.0,2.448,33.396,80.36,0.0,13.308,6.9135
2021-02-01 05:30:00+00:00,208.72500000000002,2864.0499999999997,514.96,0.0,0.0,1.764,33.384,62.32000000000001,0.0,13.098,7.117
2021-02-01 06:00:00+00:00,210.91,3248.21,580.5600000000001,0.0,0.324,2.172,33.36,70.11,0.0,12.996,6.798
2021-02-01 06:30:00+00:00,213.44,3769.815,779.82,0.0,0.0,2.2560000000000002,33.408,61.09,0.0,13.032,7.023499999999999
2021-02-01 07:00:00+00:00,217.12,4430.335,892.98,0.0,1.572,2.22,31.338,67.65,0.2665,18.348,10.229999999999999
2021-02-01 07:30:00+00:00,219.65,4990.16,902.0000000000001,0.0,0.0,1.98,31.356,80.36,0.1845,13.338000000000001,6.6659999999999995
2021-02-01 08:00:00+00:00,222.87,5199.1449999999995,892.98,0.0,0.0,2.16,31.344,137.35000000000002,3.157,13.056000000000001,6.7375
2021-02-01 08:30:00+00:00,245.64000000000001,5504.905,896.2600000000001,0.0,2.94,2.22,31.356,167.28,5.9655000000000005,13.212,6.935499999999999
2021-02-01 09:00:00+00:00,237.36,5589.92,904.46,0.0,7.932,2.616,31.35,213.61,11.767000000000001,13.008000000000001,6.93
2021-02-01 09:30:00+00:00,237.59,5634.755,901.59,0.0,13.044,2.628,31.356,199.67000000000002,19.741500000000002,11.976,6.754
2021-02-01 10:00:00+00:00,237.245,5656.5599999999995,933.1600000000001,0.0,14.844000000000001,2.676,31.368000000000002,189.83,24.7435,10.668000000000001,6.05
2021-02-01 10:30:00+00:00,244.72,5712.175,934.3900000000001,0.0,13.056000000000001,2.652,31.284,195.57000000000002,29.725,9.81,5.962
2021-02-01 11:00:00+00:00,270.135,5721.485,931.9300000000001,0.0,11.244,2.7960000000000003,31.296,204.18,33.6815,9.072000000000001,5.6265
2021-02-01 11:30:00+00:00,279.795,5707.03,935.21,0.0,12.912,2.7960000000000003,31.344,209.10000000000002,38.991,8.028,5.6045
2021-02-01 12:00:00+00:00,282.325,5717.075,932.7500000000001,0.0,16.656,3.372,31.296,191.06,39.852000000000004,7.458,5.654
2021-02-01 12:30:00+00:00,282.555,5756.5199999999995,938.08,0.0,11.232000000000001,3.384,31.308,197.62,41.9225,7.5120000000000005,5.5935
2021-02-01 13:00:00+00:00,282.785,5693.3099999999995,838.86,0.0,8.628,3.8280000000000003,31.326,183.27,38.109500000000004,7.956,5.7749999999999995
2021-02-01 13:30:00+00:00,282.555,5637.205,796.6300000000001,0.0,12.3,3.7560000000000002,31.302,168.92000000000002,38.8885,7.692,5.9895
2021-02-01 14:00:00+00:00,282.325,5704.58,808.11,0.0,11.244,3.8160000000000003,31.278000000000002,163.59,31.8775,0.264,2.6454999999999997
2021-02-01 14:30:00+00:00,282.21000000000004,5664.155,868.7900000000001,0.0,6.228,3.612,31.32,145.96,22.55,0.264,2.6454999999999997
2021-02-01 15:00:00+00:00,281.40500000000003,5655.58,809.34,0.0,9.936,3.96,31.32,145.96,16.215500000000002,7.29,6.6274999999999995
2021-02-01 15:30:00+00:00,282.325,5632.305,827.3800000000001,0.0,19.344,4.428,31.38,123.82000000000001,9.3275,6.942,7.095
2021-02-01 16:00:00+00:00,282.21000000000004,5624.955,833.94,0.0,19.596,5.184,31.44,180.4,2.7675,6.894,8.2225
2021-02-01 16:30:00+00:00,282.785,5630.345,885.6,0.0,18.768,7.524,31.332,177.53,0.10250000000000001,6.774,8.833
