,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2020-02-01 01:00:00+02:00,33.0,1945.0,376.0,62.0,0.0,31.0,9.0,2160.0,0.0,5.0,518.0
2020-02-01 02:00:00+02:00,33.0,1981.0,375.0,62.0,0.0,30.0,9.0,2161.0,0.0,5.0,430.0
2020-02-01 03:00:00+02:00,34.0,1750.0,376.0,63.0,0.0,31.0,9.0,2161.0,0.0,5.0,346.0
2020-02-01 04:00:00+02:00,33.0,1763.0,376.0,62.0,0.0,31.0,9.0,2161.0,0.0,5.0,294.0
2020-02-01 05:00:00+02:00,33.0,1820.0,375.0,61.0,0.0,33.0,9.0,2162.0,0.0,5.0,236.0
2020-02-01 06:00:00+02:00,33.0,1832.0,377.0,61.0,0.0,32.0,9.0,2163.0,0.0,5.0,263.0
2020-02-01 07:00:00+02:00,32.0,1926.0,375.0,59.0,0.0,43.0,9.0,2161.0,2.0,5.0,234.0
2020-02-01 08:00:00+02:00,32.0,2296.0,373.0,59.0,0.0,58.0,43.0,2160.0,70.0,5.0,193.0
2020-02-01 09:00:00+02:00,31.0,2384.0,372.0,59.0,0.0,78.0,141.0,2163.0,235.0,5.0,183.0
2020-02-01 10:00:00+02:00,33.0,2472.0,371.0,59.0,0.0,70.0,17.0,2161.0,422.0,5.0,129.0
2020-02-01 11:00:00+02:00,34.0,2180.0,354.0,62.0,0.0,57.0,13.0,2161.0,589.0,5.0,160.0
2020-02-01 12:00:00+02:00,33.0,2023.0,354.0,62.0,0.0,43.0,9.0,2160.0,686.0,5.0,151.0
2020-02-01 13:00:00+02:00,33.0,1860.0,355.0,61.0,0.0,41.0,9.0,2160.0,690.0,5.0,133.0
2020-02-01 14:00:00+02:00,33.0,1854.0,355.0,61.0,0.0,48.0,9.0,2163.0,594.0,5.0,122.0
2020-02-01 15:00:00+02:00,34.0,1856.0,357.0,60.0,0.0,46.0,9.0,2162.0,421.0,5.0,104.0
2020-02-01 16:00:00+02:00,33.0,1985.0,358.0,60.0,0.0,49.0,9.0,2160.0,160.0,5.0,88.0
2020-02-01 17:00:00+02:00,33.0,2271.0,358.0,60.0,28.0,60.0,14.0,2160.0,7.0,5.0,60.0
2020-02-01 18:00:00+02:00,32.0,2430.0,359.0,60.0,473.0,57.0,54.0,2161.0,0.0,5.0,43.0
2020-02-01 19:00:00+02:00,33.0,2440.0,359.0,61.0,451.0,63.0,90.0,2160.0,0.0,5.0,35.0
2020-02-01 20:00:00+02:00,34.0,2380.0,361.0,61.0,281.0,63.0,83.0,2161.0,0.0,5.0,27.0
2020-02-01 21:00:00+02:00,34.0,2432.0,368.0,61.0,78.0,61.0,14.0,2160.0,0.0,5.0,39.0
2020-02-01 22:00:00+02:00,35.0,2360.0,367.0,60.0,0.0,43.0,14.0,2161.0,0.0,5.0,92.0
2020-02-01 23:00:00+02:00,35.0,2038.0,368.0,60.0,0.0,31.0,14.0,2161.0,0.0,5.0,149.0
2020-02-02 00:00:00+02:00,18.0,1817.0,353.0,62.0,0.0,27.0,14.0,2161.0,0.0,5.0,189.0
2020-02-02 01:00:00+02:00,17.0,1797.0,339.0,61.0,0.0,26.0,12.0,2162.0,0.0,5.0,199.0
2020-02-02 02:00:00+02:00,17.0,1820.0,338.0,61.0,0.0,25.0,9.0,2163.0,0.0,5.0,180.0
2020-02-02 03:00:00+02:00,18.0,1816.0,336.0,61.0,0.0,26.0,9.0,2161.0,0.0,5.0,205.0
