,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-08-01 00:00:00+02:00,63.02,1570.94,0.0,2.016,0.048,34.092,312.42,0.0,158.62184000000002,11.088000000000001,2.981
2020-08-01 01:00:00+02:00,66.7,1507.73,0.0,8.568,0.048,33.888,250.10000000000002,0.0,160.46628,14.124,4.092
2020-08-01 02:00:00+02:00,68.54,1480.29,0.0,8.136000000000001,0.048,33.528,237.8,0.0,162.31072,14.46,3.6959999999999997
2020-08-01 03:00:00+02:00,72.68,1424.43,0.0,4.968,0.048,34.164,238.62,0.0,163.23294,12.3,3.6959999999999997
2020-08-01 04:00:00+02:00,74.75,1433.74,0.0,2.8080000000000003,0.048,34.296,234.52,0.0,160.46628,10.08,4.136
2020-08-01 05:00:00+02:00,74.98,1390.1299999999999,0.0,3.696,0.048,34.272,244.36,0.0,163.23294,11.076,3.6189999999999998
2020-08-01 06:00:00+02:00,74.75,1470.0,0.0,0.864,0.048,34.272,287.82000000000005,1.189,164.15516,8.544,3.751
2020-08-01 07:00:00+02:00,75.21000000000001,1575.35,0.0,0.168,0.048,34.284,366.54,8.364,160.46628,7.8,3.179
2020-08-01 08:00:00+02:00,74.52000000000001,1688.05,0.0,0.168,0.048,34.308,409.18,21.566000000000003,162.31072,5.376,2.992
2020-08-01 09:00:00+02:00,74.52000000000001,1651.3,0.0,5.5920000000000005,0.048,34.284,452.64000000000004,38.007000000000005,164.15516,5.916,1.771
2020-08-01 10:00:00+02:00,74.52000000000001,1555.26,0.0,8.52,0.048,34.272,469.86,54.407000000000004,164.15516,6.6000000000000005,0.9129999999999999
2020-08-01 11:00:00+02:00,75.44,1714.51,0.0,8.712,0.048,34.236000000000004,486.26000000000005,66.174,162.31072,4.572,0.836
2020-08-01 12:00:00+02:00,75.44,1666.98,0.0,10.272,0.048,34.224000000000004,514.96,74.989,165.07738,3.06,0.8029999999999999
2020-08-01 13:00:00+02:00,75.44,1563.59,0.0,24.84,0.048,34.2,440.34000000000003,83.51700000000001,165.99960000000002,2.388,0.847
2020-08-01 14:00:00+02:00,76.13000000000001,1556.24,0.0,25.128,0.048,34.212,432.14000000000004,84.62400000000001,165.99960000000002,1.992,1.265
2020-08-01 15:00:00+02:00,75.67,1637.58,0.0,20.136,0.07200000000000001,34.212,417.38000000000005,82.123,162.31072,2.844,1.529
2020-08-01 16:00:00+02:00,76.13000000000001,1540.07,0.0,6.48,0.096,34.224000000000004,395.24,77.408,159.54406,5.172,1.7489999999999999
2020-08-01 17:00:00+02:00,76.36,1593.48,0.0,5.5680000000000005,0.096,34.212,400.16,63.222,160.46628,7.692,1.7269999999999999
2020-08-01 18:00:00+02:00,76.36,1646.3999999999999,0.0,14.448,0.096,34.212,388.68,40.713,157.69962,11.136000000000001,2.013
2020-08-01 19:00:00+02:00,77.51,1660.12,0.0,17.568,0.096,34.236000000000004,363.26000000000005,19.803,159.54406,11.664,2.794
2020-08-01 20:00:00+02:00,77.51,1770.37,0.0,18.864,0.07200000000000001,34.188,324.72,5.248,163.23294,11.328,3.4539999999999997
2020-08-01 21:00:00+02:00,77.51,1774.78,0.0,22.2,0.048,34.224000000000004,350.14000000000004,0.246,164.15516,10.584,2.915
2020-08-01 22:00:00+02:00,77.51,1753.22,0.0,10.68,0.048,34.272,397.70000000000005,0.0,167.84404,9.624,2.31
2020-08-01 23:00:00+02:00,77.28,1746.85,0.0,1.728,0.048,34.308,331.28000000000003,0.0,166.92182,8.772,1.9249999999999998
2020-08-02 00:00:00+02:00,76.36,1539.09,0.0,0.168,0.048,34.368,318.98,0.0,162.31072,9.936,1.2429999999999999
2020-08-02 01:00:00+02:00,77.74000000000001,1478.82,0.0,0.168,0.048,34.452,288.64000000000004,0.0,162.31072,11.424,1.2429999999999999
2020-08-02 02:00:00+02:00,76.59,1494.5,0.0,0.168,0.048,34.452,255.02,0.0,167.84404,8.268,1.573
2020-08-02 03:00:00+02:00,76.82000000000001,1577.8,0.0,0.168,0.048,34.512,223.86,0.0,168.76626000000002,5.112,1.6059999999999999
2020-08-02 04:00:00+02:00,76.59,1556.24,0.0,0.192,0.048,34.56,267.32,0.0,167.84404,3.132,1.914
2020-08-02 05:00:00+02:00,76.59,1562.61,0.0,0.24,0.048,34.536,292.74,0.0,169.68848,1.284,2.6069999999999998
2020-08-02 06:00:00+02:00,75.44,1577.31,0.0,0.24,0.048,34.548,342.76000000000005,1.558,169.68848,0.636,2.8489999999999998
2020-08-02 07:00:00+02:00,75.67,1539.58,0.0,0.24,0.048,34.524,400.16,9.84,167.84404,1.212,2.53
2020-08-02 08:00:00+02:00,75.9,1521.94,0.0,0.24,0.048,34.476,437.88000000000005,20.746000000000002,168.76626000000002,1.728,2.178
2020-08-02 09:00:00+02:00,74.98,1589.56,0.0,0.192,0.048,34.44,469.86,30.545,168.76626000000002,2.7960000000000003,1.694
2020-08-02 10:00:00+02:00,74.75,1595.44,0.0,2.352,0.048,34.44,525.62,46.166000000000004,167.84404,1.752,1.452
2020-08-02 11:00:00+02:00,74.98,1549.3799999999999,0.0,0.192,0.048,34.416000000000004,520.7,59.614000000000004,165.99960000000002,0.552,1.6609999999999998
2020-08-02 12:00:00+02:00,74.52000000000001,1465.1,0.0,10.008000000000001,0.024,34.416000000000004,495.28000000000003,70.684,164.15516,0.876,1.7489999999999999
2020-08-02 13:00:00+02:00,74.98,1530.27,0.0,22.32,0.024,34.464,431.32000000000005,80.688,165.99960000000002,1.356,1.859
2020-08-02 14:00:00+02:00,75.44,1526.84,0.0,24.048000000000002,0.024,34.476,417.38000000000005,75.44,167.84404,1.272,1.617
2020-08-02 15:00:00+02:00,75.67,1540.56,0.0,24.456,0.024,34.5,403.44000000000005,77.572,165.99960000000002,0.6960000000000001,1.5839999999999999
2020-08-02 16:00:00+02:00,74.75,1551.34,0.0,16.224,0.048,34.512,412.46000000000004,71.586,165.99960000000002,0.996,1.639
2020-08-02 17:00:00+02:00,75.21000000000001,1585.1499999999999,0.0,0.0,0.024,34.416000000000004,399.34000000000003,60.188,165.07738,2.352,1.672
2020-08-02 18:00:00+02:00,76.59,1683.1499999999999,0.0,3.12,0.048,34.452,380.48,44.444,164.15516,2.928,1.793
