,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-08-01 00:00:00+02:00,30.59,309.96000000000004,435.12,0.0,0.384,0.552,19.344,40.18,,0.0,15.67774,0.143
2020-08-01 00:15:00+02:00,30.59,325.54,337.61,0.0,0.384,0.552,19.344,40.18,,0.0,15.67774,0.121
2020-08-01 00:30:00+02:00,30.59,328.82000000000005,315.56,0.0,0.384,0.552,19.344,40.18,,0.0,15.67774,0.176
2020-08-01 00:45:00+02:00,30.59,326.36,288.12,0.0,0.384,0.552,19.356,40.18,,0.0,16.59996,0.23099999999999998
2020-08-01 01:00:00+02:00,30.360000000000003,328.82000000000005,334.18,0.0,0.384,0.552,19.344,40.18,,0.0,15.67774,0.176
2020-08-01 01:15:00+02:00,30.82,328.82000000000005,324.38,0.0,0.384,0.552,19.344,40.18,,0.0,15.67774,0.121
2020-08-01 01:30:00+02:00,30.360000000000003,324.72,290.08,0.0,0.384,0.552,19.344,40.18,,0.0,14.75552,0.121
2020-08-01 01:45:00+02:00,30.82,325.54,267.54,0.0,0.384,0.552,19.356,40.18,,0.0,14.75552,0.132
2020-08-01 02:00:00+02:00,30.59,326.36,286.15999999999997,0.0,0.384,0.552,19.356,39.36,,0.0,13.833300000000001,0.132
2020-08-01 02:15:00+02:00,30.59,323.08000000000004,288.61,0.0,0.384,0.552,19.356,39.36,,0.0,14.75552,0.16499999999999998
2020-08-01 02:30:00+02:00,29.67,305.86,288.61,0.0,0.384,0.552,19.356,39.36,,0.0,15.67774,0.154
2020-08-01 02:45:00+02:00,28.290000000000003,295.20000000000005,286.65,0.0,0.384,0.552,19.356,39.36,,0.0,15.67774,0.143
2020-08-01 03:00:00+02:00,25.07,311.6,288.61,0.0,0.384,0.552,19.356,40.18,,0.0,14.75552,0.154
2020-08-01 03:15:00+02:00,20.93,319.8,288.12,0.0,0.384,0.552,19.368000000000002,40.18,,0.0,14.75552,0.187
2020-08-01 03:30:00+02:00,20.240000000000002,314.88,287.63,0.0,0.384,0.552,19.356,40.18,,0.0,14.75552,0.209
2020-08-01 03:45:00+02:00,20.01,309.14000000000004,284.69,0.0,0.384,0.552,19.356,40.18,,0.0,14.75552,0.21999999999999997
2020-08-01 04:00:00+02:00,20.01,319.8,273.90999999999997,0.0,0.384,0.552,19.356,39.36,,0.0,14.75552,0.19799999999999998
2020-08-01 04:15:00+02:00,19.78,326.36,274.4,0.0,0.384,0.552,19.368000000000002,39.36,,0.0,14.75552,0.209
2020-08-01 04:30:00+02:00,20.01,323.08000000000004,272.93,0.0,0.384,0.552,19.368000000000002,39.36,,0.0,14.75552,0.19799999999999998
2020-08-01 04:45:00+02:00,20.01,324.72,263.62,0.0,0.384,0.552,19.368000000000002,39.36,,0.0,14.75552,0.19799999999999998
2020-08-01 05:00:00+02:00,20.01,328.82000000000005,268.52,0.0,0.384,0.552,19.356,39.36,,0.0,15.67774,0.187
2020-08-01 05:15:00+02:00,19.78,319.8,265.58,0.0,0.384,0.552,19.368000000000002,39.36,,0.082,15.67774,0.187
2020-08-01 05:30:00+02:00,19.78,318.98,255.78,0.0,0.384,0.552,19.368000000000002,39.36,,0.328,14.75552,0.187
2020-08-01 05:45:00+02:00,20.7,323.90000000000003,253.32999999999998,0.0,0.384,0.552,19.356,39.36,,0.738,14.75552,0.187
2020-08-01 06:00:00+02:00,20.7,301.76000000000005,227.85,0.0,0.384,0.552,19.368000000000002,41.0,,1.189,15.67774,0.16499999999999998
2020-08-01 06:15:00+02:00,22.310000000000002,293.56,279.79,0.0,0.384,0.552,19.356,41.0,,1.804,15.67774,0.16499999999999998
2020-08-01 06:30:00+02:00,24.150000000000002,304.22,285.18,0.0,0.384,0.552,19.368000000000002,41.0,,2.7880000000000003,14.75552,0.16499999999999998
2020-08-01 06:45:00+02:00,25.53,322.26000000000005,284.69,0.0,0.384,0.552,19.38,41.0,,4.305000000000001,13.833300000000001,0.143
2020-08-01 07:00:00+02:00,26.91,321.44,236.67,0.0,0.40800000000000003,0.552,19.392,41.0,,6.396,13.833300000000001,0.121
2020-08-01 07:15:00+02:00,27.6,318.16,225.89,0.0,0.40800000000000003,0.552,19.392,41.0,,8.774000000000001,15.67774,0.088
2020-08-01 07:30:00+02:00,29.21,306.68,241.07999999999998,0.0,0.40800000000000003,0.552,19.392,41.0,,11.562000000000001,15.67774,0.044
2020-08-01 07:45:00+02:00,29.900000000000002,323.08000000000004,256.76,0.0,0.40800000000000003,0.552,19.392,41.0,,14.391,14.75552,0.022
