,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-03-01 00:00:00+01:00,224.0,4361.0,53.0,1051.0,6705.0,320.0,0.0,292.0,43.0,0.0,1125.0
2021-03-01 01:00:00+01:00,224.0,4182.0,53.0,1054.0,6754.0,320.0,0.0,292.0,43.0,0.0,876.0
2021-03-01 02:00:00+01:00,224.0,4252.0,53.0,1054.0,6809.0,320.0,0.0,292.0,43.0,0.0,645.0
2021-03-01 03:00:00+01:00,221.0,4305.0,53.0,1056.0,6965.0,320.0,0.0,292.0,43.0,0.0,449.0
2021-03-01 04:00:00+01:00,225.0,4228.0,54.0,1060.0,7190.0,318.0,0.0,292.0,43.0,0.0,379.0
2021-03-01 05:00:00+01:00,223.0,4580.0,54.0,1086.0,7619.0,318.0,0.0,292.0,43.0,0.0,344.0
2021-03-01 06:00:00+01:00,98.0,5264.0,53.0,1161.0,8475.0,317.0,0.0,292.0,43.0,0.0,382.0
2021-03-01 07:00:00+01:00,40.0,5531.0,53.0,1174.0,9914.0,317.0,0.0,223.0,43.0,26.0,386.0
2021-03-01 08:00:00+01:00,40.0,5690.0,53.0,1197.0,10855.0,315.0,415.0,231.0,43.0,121.0,356.0
2021-03-01 09:00:00+01:00,39.0,5473.0,53.0,1181.0,10888.0,311.0,816.0,279.0,43.0,246.0,397.0
2021-03-01 10:00:00+01:00,39.0,5523.0,53.0,1194.0,11211.0,310.0,421.0,288.0,43.0,362.0,428.0
2021-03-01 11:00:00+01:00,40.0,5573.0,54.0,1193.0,11356.0,310.0,387.0,282.0,43.0,511.0,475.0
2021-03-01 12:00:00+01:00,40.0,5509.0,53.0,1186.0,11301.0,311.0,306.0,273.0,43.0,542.0,572.0
2021-03-01 13:00:00+01:00,40.0,5425.0,52.0,1183.0,10944.0,311.0,288.0,254.0,43.0,597.0,724.0
2021-03-01 14:00:00+01:00,40.0,5378.0,52.0,1172.0,10691.0,310.0,36.0,256.0,43.0,609.0,927.0
2021-03-01 15:00:00+01:00,40.0,5296.0,53.0,1164.0,10404.0,312.0,0.0,259.0,43.0,510.0,1133.0
2021-03-01 16:00:00+01:00,40.0,5275.0,50.0,1170.0,9905.0,316.0,0.0,285.0,43.0,281.0,1269.0
2021-03-01 17:00:00+01:00,40.0,5207.0,49.0,1178.0,10493.0,316.0,66.0,307.0,43.0,46.0,1379.0
2021-03-01 18:00:00+01:00,40.0,5231.0,54.0,1186.0,11654.0,316.0,223.0,312.0,43.0,0.0,1416.0
2021-03-01 19:00:00+01:00,40.0,5209.0,54.0,1184.0,11132.0,316.0,141.0,315.0,43.0,0.0,1568.0
2021-03-01 20:00:00+01:00,39.0,5114.0,55.0,1178.0,10262.0,315.0,51.0,316.0,43.0,0.0,1780.0
2021-03-01 21:00:00+01:00,40.0,4803.0,54.0,1127.0,9373.0,315.0,25.0,321.0,43.0,0.0,1835.0
2021-03-01 22:00:00+01:00,39.0,3726.0,54.0,1103.0,8985.0,319.0,0.0,313.0,43.0,0.0,1792.0
2021-03-01 23:00:00+01:00,39.0,3496.0,54.0,1072.0,8939.0,320.0,0.0,304.0,43.0,0.0,1784.0
2021-03-02 00:00:00+01:00,39.0,3407.0,54.0,1100.0,8943.0,320.0,0.0,279.0,5.0,0.0,1694.0
2021-03-02 01:00:00+01:00,39.0,3649.0,53.0,1093.0,8869.0,320.0,0.0,270.0,0.0,0.0,1646.0
2021-03-02 02:00:00+01:00,39.0,3546.0,53.0,1095.0,8832.0,319.0,0.0,272.0,0.0,0.0,1593.0
2021-03-02 03:00:00+01:00,39.0,3540.0,52.0,1097.0,8858.0,319.0,0.0,270.0,0.0,0.0,1523.0
2021-03-02 04:00:00+01:00,40.0,3500.0,53.0,1102.0,8879.0,319.0,0.0,269.0,0.0,0.0,1525.0
2021-03-02 05:00:00+01:00,39.0,3664.0,53.0,1130.0,9081.0,319.0,0.0,269.0,0.0,0.0,1400.0
2021-03-02 06:00:00+01:00,39.0,4118.0,52.0,1175.0,9672.0,319.0,0.0,271.0,38.0,2.0,1451.0
2021-03-02 07:00:00+01:00,38.0,4244.0,53.0,1183.0,11000.0,319.0,0.0,272.0,43.0,103.0,1458.0
2021-03-02 08:00:00+01:00,40.0,4338.0,53.0,1191.0,11446.0,319.0,81.0,308.0,43.0,447.0,1320.0
2021-03-02 09:00:00+01:00,40.0,4186.0,53.0,1178.0,11111.0,319.0,92.0,319.0,43.0,836.0,1145.0
2021-03-02 10:00:00+01:00,40.0,4067.0,52.0,1170.0,10423.0,316.0,127.0,322.0,31.0,1217.0,1051.0
2021-03-02 11:00:00+01:00,40.0,4126.0,52.0,1177.0,10036.0,313.0,52.0,327.0,29.0,1489.0,923.0
2021-03-02 12:00:00+01:00,41.0,4110.0,52.0,1176.0,9847.0,311.0,22.0,314.0,29.0,1665.0,825.0
2021-03-02 13:00:00+01:00,41.0,3859.0,52.0,1174.0,10005.0,308.0,3.0,312.0,29.0,1621.0,771.0
2021-03-02 14:00:00+01:00,42.0,3597.0,52.0,1172.0,10216.0,307.0,0.0,312.0,29.0,1323.0,756.0
2021-03-02 15:00:00+01:00,42.0,3638.0,52.0,1176.0,10378.0,307.0,0.0,316.0,41.0,897.0,682.0
2021-03-02 16:00:00+01:00,42.0,4030.0,53.0,1176.0,10601.0,307.0,0.0,327.0,43.0,430.0,662.0
2021-03-02 17:00:00+01:00,42.0,4159.0,51.0,1171.0,11334.0,307.0,290.0,327.0,43.0,74.0,657.0
2021-03-02 18:00:00+01:00,41.0,4318.0,53.0,1182.0,12857.0,310.0,552.0,329.0,43.0,0.0,713.0
2021-03-02 19:00:00+01:00,40.0,4464.0,52.0,1185.0,12765.0,312.0,494.0,332.0,43.0,0.0,585.0
2021-03-02 20:00:00+01:00,40.0,4306.0,52.0,1184.0,11601.0,314.0,346.0,331.0,43.0,0.0,449.0
2021-03-02 21:00:00+01:00,40.0,4338.0,53.0,1190.0,10478.0,314.0,215.0,300.0,31.0,0.0,318.0
2021-03-02 22:00:00+01:00,39.0,4315.0,53.0,1189.0,9613.0,317.0,0.0,289.0,4.0,0.0,205.0
2021-03-02 23:00:00+01:00,40.0,4219.0,53.0,1176.0,8904.0,320.0,0.0,279.0,0.0,0.0,130.0
2021-03-03 00:00:00+01:00,40.0,3535.0,53.0,1173.0,8526.0,319.0,0.0,276.0,0.0,0.0,105.0
2021-03-03 01:00:00+01:00,40.0,3650.0,53.0,1177.0,8508.0,318.0,0.0,275.0,0.0,0.0,88.0
2021-03-03 02:00:00+01:00,40.0,3862.0,52.0,1174.0,8468.0,317.0,0.0,275.0,0.0,0.0,87.0
2021-03-03 03:00:00+01:00,40.0,3809.0,53.0,1176.0,8444.0,316.0,0.0,275.0,0.0,0.0,82.0
2021-03-03 04:00:00+01:00,40.0,3779.0,54.0,1176.0,8499.0,315.0,0.0,275.0,0.0,0.0,80.0
2021-03-03 05:00:00+01:00,40.0,4004.0,53.0,1174.0,8820.0,315.0,0.0,275.0,0.0,0.0,111.0
2021-03-03 06:00:00+01:00,40.0,4430.0,53.0,1180.0,9863.0,315.0,0.0,274.0,38.0,2.0,164.0
2021-03-03 07:00:00+01:00,40.0,4464.0,54.0,1189.0,11836.0,316.0,96.0,274.0,43.0,122.0,191.0
2021-03-03 08:00:00+01:00,40.0,4525.0,54.0,1182.0,11810.0,315.0,159.0,287.0,43.0,465.0,237.0
2021-03-03 09:00:00+01:00,40.0,4714.0,53.0,1196.0,11115.0,312.0,167.0,330.0,43.0,829.0,230.0
2021-03-03 10:00:00+01:00,40.0,4630.0,53.0,1187.0,10493.0,313.0,219.0,331.0,43.0,1188.0,211.0
2021-03-03 11:00:00+01:00,41.0,4625.0,52.0,1186.0,10235.0,310.0,150.0,331.0,43.0,1448.0,194.0
2021-03-03 12:00:00+01:00,42.0,4602.0,53.0,1181.0,9803.0,308.0,314.0,312.0,43.0,1614.0,215.0
2021-03-03 13:00:00+01:00,43.0,4527.0,52.0,1186.0,9610.0,304.0,306.0,308.0,5.0,1665.0,232.0
2021-03-03 14:00:00+01:00,44.0,4462.0,52.0,1183.0,9654.0,296.0,86.0,288.0,0.0,1415.0,254.0
2021-03-03 15:00:00+01:00,43.0,4526.0,52.0,1182.0,10002.0,293.0,0.0,284.0,0.0,978.0,356.0
2021-03-03 16:00:00+01:00,43.0,4470.0,52.0,1179.0,10462.0,292.0,57.0,286.0,38.0,441.0,568.0
2021-03-03 17:00:00+01:00,42.0,4536.0,52.0,1176.0,10619.0,295.0,620.0,316.0,43.0,63.0,957.0
