,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2020-01-01 00:00:00+01:00,47.84,830.55,131.20000000000002,0.0,0.0,10.848,50.232,3.696,18.040000000000003,,0.0,92.22200000000001,21.076
2020-01-01 00:15:00+01:00,47.84,878.0799999999999,132.84,0.0,0.0,10.392,50.496,3.528,18.040000000000003,,0.0,92.22200000000001,20.724
2020-01-01 00:30:00+01:00,47.84,883.47,131.20000000000002,0.0,0.0,10.272,49.800000000000004,3.048,18.040000000000003,,0.0,92.22200000000001,20.68
2020-01-01 00:45:00+01:00,47.84,880.04,131.20000000000002,0.0,0.0,9.408,49.584,3.192,18.040000000000003,,0.0,92.22200000000001,20.724
2020-01-01 01:00:00+01:00,47.84,881.02,131.20000000000002,0.0,0.0,4.368,49.152,1.68,18.040000000000003,,0.0,92.22200000000001,21.163999999999998
2020-01-01 01:15:00+01:00,47.84,877.1,131.20000000000002,0.0,0.0,3.552,48.312,0.96,18.040000000000003,,0.0,92.22200000000001,21.648
2020-01-01 01:30:00+01:00,47.84,879.06,132.02,0.0,0.0,2.688,48.216,0.6960000000000001,18.040000000000003,,0.0,92.22200000000001,21.868
2020-01-01 01:45:00+01:00,47.84,867.79,131.20000000000002,0.0,0.0,2.376,47.88,0.72,18.040000000000003,,0.0,92.22200000000001,21.956
2020-01-01 02:00:00+01:00,47.84,854.56,130.38000000000002,0.0,0.0,1.992,48.576,1.056,18.040000000000003,,0.0,92.22200000000001,22.087999999999997
2020-01-01 02:15:00+01:00,47.84,826.14,132.02,0.0,0.0,0.912,48.0,0.48,18.040000000000003,,0.0,92.22200000000001,22.044
2020-01-01 02:30:00+01:00,47.84,825.16,131.20000000000002,0.0,0.0,0.192,47.736000000000004,0.528,18.040000000000003,,0.0,92.22200000000001,21.868
2020-01-01 02:45:00+01:00,47.84,818.79,131.20000000000002,0.0,0.0,0.024,47.52,0.504,18.040000000000003,,0.0,92.22200000000001,21.34
2020-01-01 03:00:00+01:00,47.84,716.38,132.02,0.0,0.0,0.0,48.192,2.2800000000000002,18.040000000000003,,0.0,92.22200000000001,21.076
2020-01-01 03:15:00+01:00,47.84,542.43,131.20000000000002,0.0,0.0,0.0,48.864000000000004,0.984,18.040000000000003,,0.0,92.22200000000001,20.372
2020-01-01 03:30:00+01:00,47.84,498.33,130.38000000000002,0.0,0.0,0.0,48.84,0.96,18.040000000000003,,0.0,92.22200000000001,20.24
2020-01-01 03:45:00+01:00,47.84,498.82,129.56,0.0,0.0,0.0,48.816,0.456,18.040000000000003,,0.0,92.22200000000001,19.799999999999997
2020-01-01 04:00:00+01:00,47.84,497.34999999999997,129.56,0.0,0.0,0.0,48.816,0.456,18.040000000000003,,0.0,92.22200000000001,19.491999999999997
2020-01-01 04:15:00+01:00,47.84,496.86,129.56,0.0,0.0,0.0,48.528,0.432,18.040000000000003,,0.0,92.22200000000001,18.964
2020-01-01 04:30:00+01:00,47.84,486.57,130.38000000000002,0.0,0.0,0.0,48.336,0.432,18.040000000000003,,0.0,92.22200000000001,18.567999999999998
2020-01-01 04:45:00+01:00,46.92,500.78,131.20000000000002,0.0,0.0,0.0,48.216,0.432,18.040000000000003,,0.0,92.22200000000001,18.172
2020-01-01 05:00:00+01:00,46.92,520.38,130.38000000000002,0.0,0.0,0.0,48.432,0.432,18.040000000000003,,0.0,92.22200000000001,17.555999999999997
