,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2020-09-01 01:00:00+03:00,609.0,534.0,122.0,1.0,230.0,841.0,2233.0,58.0,3.0,37.0,671.0
2020-09-01 02:00:00+03:00,609.0,544.0,120.0,1.0,238.0,840.0,2233.0,60.0,3.0,35.0,569.0
2020-09-01 03:00:00+03:00,609.0,531.0,122.0,1.0,243.0,866.0,2233.0,60.0,3.0,34.0,492.0
2020-09-01 04:00:00+03:00,621.0,530.0,130.0,1.0,242.0,773.0,2233.0,61.0,3.0,35.0,437.0
2020-09-01 05:00:00+03:00,621.0,543.0,171.0,1.0,266.0,889.0,2234.0,63.0,3.0,37.0,338.0
2020-09-01 06:00:00+03:00,626.0,624.0,236.0,1.0,362.0,1247.0,2233.0,63.0,3.0,36.0,279.0
2020-09-01 07:00:00+03:00,621.0,631.0,297.0,1.0,405.0,1284.0,2233.0,58.0,3.0,35.0,249.0
2020-09-01 08:00:00+03:00,620.0,631.0,312.0,1.0,435.0,1664.0,2233.0,48.0,3.0,35.0,180.0
2020-09-01 09:00:00+03:00,619.0,632.0,322.0,1.0,450.0,1835.0,2233.0,44.0,3.0,35.0,93.0
2020-09-01 10:00:00+03:00,626.0,639.0,298.0,1.0,440.0,1811.0,2234.0,43.0,3.0,35.0,51.0
2020-09-01 11:00:00+03:00,627.0,635.0,297.0,1.0,422.0,1769.0,2233.0,39.0,3.0,35.0,56.0
2020-09-01 12:00:00+03:00,626.0,637.0,292.0,1.0,398.0,1661.0,2232.0,36.0,3.0,35.0,54.0
2020-09-01 13:00:00+03:00,612.0,639.0,285.0,1.0,400.0,1696.0,2232.0,34.0,3.0,33.0,72.0
2020-09-01 14:00:00+03:00,598.0,630.0,294.0,5.0,398.0,1703.0,2232.0,36.0,3.0,31.0,94.0
2020-09-01 15:00:00+03:00,601.0,631.0,259.0,11.0,397.0,1473.0,2233.0,42.0,7.0,31.0,124.0
2020-09-01 16:00:00+03:00,607.0,628.0,289.0,11.0,398.0,1367.0,2233.0,44.0,9.0,33.0,125.0
2020-09-01 17:00:00+03:00,599.0,627.0,293.0,11.0,398.0,1532.0,2233.0,44.0,9.0,35.0,101.0
2020-09-01 18:00:00+03:00,596.0,630.0,308.0,11.0,398.0,1479.0,2233.0,47.0,9.0,34.0,78.0
2020-09-01 19:00:00+03:00,606.0,630.0,316.0,11.0,393.0,1769.0,2233.0,49.0,9.0,36.0,64.0
2020-09-01 20:00:00+03:00,609.0,633.0,329.0,11.0,386.0,1827.0,2232.0,54.0,10.0,37.0,75.0
2020-09-01 21:00:00+03:00,608.0,637.0,332.0,8.0,363.0,1712.0,2232.0,55.0,9.0,35.0,89.0
2020-09-01 22:00:00+03:00,584.0,637.0,323.0,1.0,363.0,1480.0,2232.0,49.0,10.0,35.0,103.0
2020-09-01 23:00:00+03:00,606.0,636.0,229.0,1.0,340.0,1246.0,2232.0,52.0,9.0,36.0,102.0
2020-09-02 00:00:00+03:00,604.0,482.0,175.0,1.0,280.0,898.0,2233.0,57.0,10.0,35.0,119.0
2020-09-02 01:00:00+03:00,610.0,398.0,171.0,1.0,231.0,757.0,2233.0,58.0,13.0,36.0,170.0
2020-09-02 02:00:00+03:00,612.0,401.0,168.0,1.0,233.0,690.0,2234.0,60.0,14.0,36.0,243.0
2020-09-02 03:00:00+03:00,611.0,399.0,171.0,1.0,236.0,650.0,2235.0,60.0,14.0,36.0,351.0
