,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2020-10-01 00:00:00+02:00,124.0,3548.0,26.0,1376.0,7702.0,162.0,0.0,110.0,5.0,0.0,975.0
2020-10-01 01:00:00+02:00,73.0,3764.0,25.0,1337.0,7807.0,161.0,0.0,112.0,0.0,0.0,831.0
2020-10-01 02:00:00+02:00,73.0,3878.0,25.0,1334.0,7858.0,161.0,0.0,112.0,0.0,0.0,814.0
2020-10-01 03:00:00+02:00,73.0,3946.0,26.0,1337.0,7969.0,161.0,0.0,111.0,0.0,0.0,854.0
2020-10-01 04:00:00+02:00,83.0,3909.0,26.0,1349.0,7848.0,161.0,0.0,111.0,0.0,0.0,825.0
2020-10-01 05:00:00+02:00,182.0,3759.0,26.0,1391.0,7864.0,161.0,0.0,111.0,0.0,0.0,820.0
2020-10-01 06:00:00+02:00,244.0,4366.0,26.0,1550.0,8982.0,162.0,0.0,111.0,0.0,2.0,818.0
2020-10-01 07:00:00+02:00,294.0,5308.0,27.0,1653.0,9770.0,172.0,21.0,111.0,38.0,64.0,725.0
2020-10-01 08:00:00+02:00,292.0,5328.0,27.0,1638.0,9981.0,180.0,210.0,134.0,43.0,196.0,619.0
2020-10-01 09:00:00+02:00,290.0,5483.0,25.0,1641.0,10457.0,184.0,9.0,142.0,43.0,307.0,515.0
2020-10-01 10:00:00+02:00,295.0,5474.0,25.0,1635.0,10618.0,182.0,65.0,143.0,43.0,403.0,469.0
2020-10-01 11:00:00+02:00,305.0,5423.0,25.0,1531.0,11208.0,184.0,187.0,146.0,43.0,489.0,444.0
2020-10-01 12:00:00+02:00,305.0,5393.0,25.0,1569.0,11490.0,183.0,313.0,143.0,43.0,524.0,333.0
2020-10-01 13:00:00+02:00,304.0,5354.0,25.0,1587.0,11036.0,184.0,474.0,144.0,43.0,486.0,349.0
2020-10-01 14:00:00+02:00,303.0,5318.0,25.0,1628.0,10974.0,182.0,392.0,145.0,43.0,393.0,434.0
2020-10-01 15:00:00+02:00,301.0,5286.0,25.0,1667.0,11043.0,180.0,309.0,125.0,43.0,256.0,524.0
2020-10-01 16:00:00+02:00,305.0,5356.0,25.0,1680.0,10730.0,179.0,391.0,122.0,43.0,136.0,563.0
2020-10-01 17:00:00+02:00,302.0,5356.0,25.0,1704.0,10124.0,179.0,435.0,126.0,43.0,26.0,594.0
2020-10-01 18:00:00+02:00,303.0,5279.0,24.0,1820.0,10118.0,182.0,335.0,136.0,43.0,0.0,752.0
2020-10-01 19:00:00+02:00,303.0,5359.0,24.0,1852.0,10414.0,185.0,436.0,150.0,43.0,0.0,957.0
2020-10-01 20:00:00+02:00,303.0,5329.0,24.0,1483.0,10002.0,184.0,562.0,155.0,43.0,0.0,1151.0
2020-10-01 21:00:00+02:00,304.0,4779.0,24.0,1463.0,9666.0,169.0,291.0,154.0,43.0,0.0,1268.0
2020-10-01 22:00:00+02:00,292.0,4115.0,25.0,1460.0,8822.0,166.0,218.0,114.0,43.0,0.0,1148.0
2020-10-01 23:00:00+02:00,275.0,3843.0,25.0,1438.0,7949.0,166.0,17.0,110.0,43.0,0.0,1212.0
2020-10-02 00:00:00+02:00,228.0,3745.0,25.0,1498.0,7742.0,166.0,0.0,111.0,5.0,0.0,1269.0
2020-10-02 01:00:00+02:00,202.0,3863.0,25.0,1507.0,7584.0,166.0,0.0,112.0,0.0,0.0,1308.0
2020-10-02 02:00:00+02:00,203.0,4008.0,25.0,1508.0,7663.0,167.0,0.0,112.0,0.0,0.0,1245.0
2020-10-02 03:00:00+02:00,202.0,4013.0,25.0,1516.0,7767.0,167.0,0.0,113.0,0.0,0.0,1257.0
2020-10-02 04:00:00+02:00,204.0,3997.0,24.0,1503.0,7843.0,167.0,0.0,112.0,0.0,0.0,1323.0
2020-10-02 05:00:00+02:00,212.0,4001.0,25.0,1499.0,8108.0,168.0,0.0,112.0,0.0,0.0,1376.0
2020-10-02 06:00:00+02:00,218.0,4472.0,24.0,1557.0,9181.0,173.0,0.0,112.0,0.0,2.0,1351.0
2020-10-02 07:00:00+02:00,225.0,5438.0,25.0,1593.0,9587.0,181.0,0.0,112.0,38.0,66.0,1345.0
2020-10-02 08:00:00+02:00,225.0,5637.0,25.0,1557.0,9542.0,184.0,134.0,114.0,43.0,223.0,1249.0
2020-10-02 09:00:00+02:00,226.0,5691.0,25.0,1631.0,9876.0,186.0,249.0,128.0,43.0,397.0,1280.0
2020-10-02 10:00:00+02:00,225.0,5711.0,25.0,1620.0,10208.0,191.0,14.0,131.0,43.0,516.0,1371.0
2020-10-02 11:00:00+02:00,226.0,5711.0,24.0,1587.0,10550.0,191.0,0.0,131.0,43.0,563.0,1398.0
2020-10-02 12:00:00+02:00,225.0,5659.0,22.0,1499.0,10570.0,192.0,151.0,136.0,43.0,563.0,1542.0
2020-10-02 13:00:00+02:00,226.0,5652.0,22.0,1568.0,10267.0,183.0,92.0,138.0,43.0,568.0,1591.0
2020-10-02 14:00:00+02:00,237.0,5586.0,23.0,1578.0,9614.0,179.0,55.0,139.0,43.0,544.0,1531.0
2020-10-02 15:00:00+02:00,282.0,5376.0,24.0,1520.0,9913.0,180.0,50.0,139.0,43.0,384.0,1522.0
2020-10-02 16:00:00+02:00,297.0,5500.0,24.0,1555.0,9569.0,180.0,34.0,137.0,43.0,195.0,1517.0
2020-10-02 17:00:00+02:00,295.0,5399.0,24.0,1562.0,9372.0,180.0,188.0,138.0,43.0,38.0,1631.0
2020-10-02 18:00:00+02:00,297.0,5315.0,24.0,1538.0,9412.0,177.0,298.0,141.0,43.0,0.0,1986.0
2020-10-02 19:00:00+02:00,296.0,5482.0,24.0,1520.0,9328.0,181.0,368.0,146.0,43.0,0.0,2475.0
2020-10-02 20:00:00+02:00,296.0,5274.0,24.0,1513.0,8989.0,181.0,199.0,141.0,43.0,0.0,2804.0
2020-10-02 21:00:00+02:00,295.0,4591.0,24.0,1498.0,8133.0,180.0,55.0,136.0,43.0,0.0,2894.0
2020-10-02 22:00:00+02:00,284.0,3970.0,23.0,1466.0,7600.0,175.0,81.0,113.0,43.0,0.0,2698.0
2020-10-02 23:00:00+02:00,264.0,3669.0,25.0,1433.0,7039.0,163.0,75.0,111.0,43.0,0.0,2661.0
2020-10-03 00:00:00+02:00,263.0,2920.0,27.0,1317.0,6352.0,161.0,0.0,111.0,5.0,0.0,2764.0
2020-10-03 01:00:00+02:00,263.0,2769.0,28.0,1294.0,6306.0,162.0,0.0,111.0,0.0,0.0,2773.0
2020-10-03 02:00:00+02:00,264.0,3022.0,27.0,1284.0,6279.0,162.0,0.0,116.0,0.0,0.0,3034.0
2020-10-03 03:00:00+02:00,263.0,2958.0,28.0,1288.0,6319.0,161.0,0.0,118.0,0.0,0.0,3277.0
2020-10-03 04:00:00+02:00,265.0,2813.0,28.0,1286.0,6361.0,159.0,0.0,118.0,0.0,0.0,3499.0
2020-10-03 05:00:00+02:00,278.0,2686.0,28.0,1286.0,6404.0,157.0,0.0,117.0,0.0,0.0,3648.0
2020-10-03 06:00:00+02:00,285.0,2791.0,28.0,1286.0,6360.0,158.0,0.0,117.0,0.0,4.0,3810.0
2020-10-03 07:00:00+02:00,298.0,2747.0,29.0,1320.0,6469.0,158.0,0.0,117.0,0.0,156.0,3820.0
2020-10-03 08:00:00+02:00,298.0,3127.0,29.0,1322.0,6579.0,158.0,0.0,126.0,38.0,428.0,3876.0
2020-10-03 09:00:00+02:00,298.0,3220.0,28.0,1347.0,6796.0,158.0,21.0,139.0,43.0,752.0,3923.0
2020-10-03 10:00:00+02:00,299.0,3198.0,29.0,1343.0,6747.0,157.0,101.0,146.0,43.0,1005.0,3920.0
2020-10-03 11:00:00+02:00,296.0,3153.0,28.0,1338.0,6628.0,156.0,112.0,147.0,43.0,1119.0,4003.0
2020-10-03 12:00:00+02:00,298.0,2652.0,28.0,1340.0,6641.0,156.0,78.0,147.0,43.0,1096.0,4095.0
2020-10-03 13:00:00+02:00,298.0,2703.0,27.0,1339.0,6355.0,155.0,9.0,143.0,43.0,960.0,4086.0
2020-10-03 14:00:00+02:00,297.0,2717.0,26.0,1324.0,6241.0,153.0,0.0,139.0,43.0,725.0,3945.0
2020-10-03 15:00:00+02:00,295.0,2929.0,27.0,1315.0,6267.0,152.0,0.0,143.0,43.0,456.0,3695.0
2020-10-03 16:00:00+02:00,296.0,2868.0,26.0,1335.0,6702.0,152.0,41.0,141.0,43.0,213.0,3408.0
2020-10-03 17:00:00+02:00,297.0,3187.0,26.0,1320.0,6674.0,151.0,133.0,147.0,43.0,38.0,3520.0
2020-10-03 18:00:00+02:00,299.0,3442.0,26.0,1391.0,6546.0,152.0,393.0,155.0,43.0,0.0,3890.0
2020-10-03 19:00:00+02:00,297.0,3644.0,27.0,1410.0,6971.0,156.0,464.0,156.0,43.0,0.0,4222.0
2020-10-03 20:00:00+02:00,298.0,2964.0,27.0,1361.0,6418.0,157.0,438.0,153.0,43.0,0.0,4231.0
2020-10-03 21:00:00+02:00,296.0,3128.0,27.0,1336.0,6198.0,157.0,174.0,147.0,43.0,0.0,4082.0
2020-10-03 22:00:00+02:00,290.0,3130.0,28.0,1338.0,5819.0,158.0,0.0,134.0,5.0,0.0,3933.0
2020-10-03 23:00:00+02:00,275.0,2950.0,27.0,1297.0,5678.0,159.0,0.0,132.0,0.0,0.0,3726.0
2020-10-04 00:00:00+02:00,263.0,2337.0,28.0,1286.0,5838.0,159.0,0.0,117.0,0.0,0.0,3543.0
2020-10-04 01:00:00+02:00,264.0,2340.0,28.0,1200.0,6061.0,158.0,0.0,115.0,0.0,0.0,3424.0
2020-10-04 02:00:00+02:00,264.0,2251.0,28.0,1193.0,5985.0,159.0,0.0,115.0,0.0,0.0,3311.0
2020-10-04 03:00:00+02:00,263.0,2190.0,28.0,1188.0,5923.0,160.0,0.0,115.0,0.0,0.0,3323.0
2020-10-04 04:00:00+02:00,264.0,2280.0,27.0,1201.0,5961.0,159.0,0.0,115.0,0.0,0.0,3093.0
2020-10-04 05:00:00+02:00,274.0,2394.0,28.0,1202.0,6082.0,159.0,0.0,115.0,0.0,0.0,2925.0
2020-10-04 06:00:00+02:00,276.0,2475.0,27.0,1226.0,6036.0,158.0,0.0,115.0,0.0,3.0,2903.0
2020-10-04 07:00:00+02:00,274.0,2677.0,28.0,1211.0,5986.0,156.0,0.0,115.0,0.0,115.0,2791.0
2020-10-04 08:00:00+02:00,273.0,3022.0,27.0,1220.0,6090.0,155.0,0.0,118.0,0.0,289.0,2648.0
2020-10-04 09:00:00+02:00,275.0,3230.0,28.0,1222.0,6552.0,159.0,0.0,122.0,0.0,459.0,2378.0
2020-10-04 10:00:00+02:00,275.0,3386.0,27.0,1208.0,6878.0,159.0,0.0,121.0,0.0,664.0,2094.0
2020-10-04 11:00:00+02:00,271.0,3531.0,27.0,1213.0,6753.0,162.0,280.0,122.0,38.0,852.0,1900.0
2020-10-04 12:00:00+02:00,271.0,3485.0,27.0,1211.0,6669.0,164.0,126.0,122.0,43.0,941.0,2031.0
2020-10-04 13:00:00+02:00,272.0,3420.0,27.0,1204.0,6307.0,165.0,5.0,122.0,43.0,943.0,2174.0
2020-10-04 14:00:00+02:00,273.0,3243.0,27.0,1197.0,6124.0,166.0,2.0,122.0,43.0,862.0,2031.0
2020-10-04 15:00:00+02:00,275.0,3093.0,27.0,1162.0,5667.0,165.0,0.0,135.0,43.0,625.0,1974.0
2020-10-04 16:00:00+02:00,274.0,2957.0,27.0,1143.0,5597.0,165.0,0.0,141.0,43.0,328.0,2014.0
2020-10-04 17:00:00+02:00,277.0,3200.0,28.0,1169.0,5850.0,165.0,0.0,143.0,43.0,66.0,1870.0
2020-10-04 18:00:00+02:00,276.0,3457.0,28.0,1199.0,6378.0,165.0,0.0,143.0,43.0,0.0,1963.0
2020-10-04 19:00:00+02:00,276.0,3495.0,28.0,1217.0,6960.0,167.0,147.0,153.0,43.0,0.0,2362.0
2020-10-04 20:00:00+02:00,275.0,3496.0,28.0,1203.0,6583.0,167.0,137.0,159.0,43.0,0.0,2265.0
2020-10-04 21:00:00+02:00,274.0,3149.0,28.0,1180.0,6093.0,167.0,371.0,159.0,43.0,0.0,1892.0
2020-10-04 22:00:00+02:00,276.0,2913.0,28.0,1179.0,6402.0,168.0,0.0,155.0,43.0,0.0,1566.0
2020-10-04 23:00:00+02:00,275.0,2564.0,28.0,1170.0,6248.0,170.0,0.0,155.0,5.0,0.0,1426.0
2020-10-05 00:00:00+02:00,266.0,3122.0,28.0,1122.0,6644.0,171.0,0.0,140.0,0.0,0.0,1408.0
2020-10-05 01:00:00+02:00,266.0,3282.0,27.0,1106.0,6575.0,171.0,0.0,138.0,0.0,0.0,1351.0
2020-10-05 02:00:00+02:00,263.0,3472.0,28.0,1106.0,6507.0,170.0,0.0,138.0,0.0,0.0,1347.0
2020-10-05 03:00:00+02:00,262.0,3515.0,28.0,1102.0,6586.0,172.0,0.0,138.0,0.0,0.0,1272.0
2020-10-05 04:00:00+02:00,265.0,3596.0,28.0,1098.0,6844.0,174.0,0.0,138.0,0.0,0.0,1471.0
2020-10-05 05:00:00+02:00,282.0,3877.0,27.0,1101.0,7357.0,173.0,0.0,138.0,0.0,0.0,1697.0
2020-10-05 06:00:00+02:00,294.0,4362.0,28.0,1233.0,8535.0,174.0,0.0,119.0,0.0,5.0,1897.0
2020-10-05 07:00:00+02:00,299.0,4871.0,28.0,1270.0,8783.0,177.0,0.0,118.0,38.0,164.0,1839.0
2020-10-05 08:00:00+02:00,279.0,5128.0,27.0,1305.0,8892.0,181.0,70.0,127.0,43.0,444.0,1590.0
2020-10-05 09:00:00+02:00,217.0,5251.0,28.0,1303.0,9231.0,184.0,77.0,145.0,43.0,740.0,1102.0
2020-10-05 10:00:00+02:00,286.0,5149.0,26.0,1284.0,9308.0,181.0,10.0,154.0,43.0,976.0,951.0
2020-10-05 11:00:00+02:00,298.0,5142.0,25.0,1268.0,9399.0,182.0,67.0,156.0,43.0,1123.0,1028.0
2020-10-05 12:00:00+02:00,298.0,5167.0,25.0,1263.0,9304.0,182.0,94.0,156.0,5.0,1056.0,1086.0
2020-10-05 13:00:00+02:00,298.0,5142.0,25.0,1259.0,9083.0,184.0,306.0,153.0,0.0,937.0,1170.0
2020-10-05 14:00:00+02:00,296.0,5128.0,25.0,1271.0,8858.0,183.0,395.0,147.0,0.0,707.0,1395.0
2020-10-05 15:00:00+02:00,298.0,5007.0,26.0,1257.0,9162.0,183.0,460.0,165.0,0.0,424.0,1641.0
2020-10-05 16:00:00+02:00,298.0,5048.0,26.0,1259.0,9399.0,183.0,266.0,166.0,38.0,185.0,1603.0
2020-10-05 17:00:00+02:00,297.0,5075.0,26.0,1258.0,9300.0,184.0,349.0,166.0,43.0,30.0,1499.0
2020-10-05 18:00:00+02:00,298.0,5129.0,26.0,1258.0,9978.0,183.0,213.0,171.0,43.0,0.0,1653.0
2020-10-05 19:00:00+02:00,297.0,5092.0,26.0,1255.0,9956.0,188.0,484.0,176.0,43.0,0.0,1776.0
2020-10-05 20:00:00+02:00,295.0,4858.0,26.0,1186.0,9207.0,196.0,496.0,179.0,43.0,0.0,1793.0
2020-10-05 21:00:00+02:00,295.0,4338.0,26.0,1178.0,8288.0,185.0,247.0,179.0,5.0,0.0,1887.0
2020-10-05 22:00:00+02:00,288.0,3505.0,26.0,1173.0,7793.0,174.0,56.0,169.0,0.0,0.0,1978.0
2020-10-05 23:00:00+02:00,274.0,3003.0,26.0,1140.0,7301.0,172.0,0.0,165.0,0.0,0.0,2556.0
2020-10-06 00:00:00+02:00,266.0,3061.0,27.0,1150.0,7393.0,171.0,0.0,145.0,0.0,0.0,2677.0
2020-10-06 01:00:00+02:00,262.0,3233.0,29.0,1158.0,7393.0,172.0,0.0,144.0,0.0,0.0,2883.0
2020-10-06 02:00:00+02:00,264.0,2959.0,31.0,1152.0,7341.0,171.0,0.0,144.0,0.0,0.0,3089.0
2020-10-06 03:00:00+02:00,265.0,2941.0,31.0,1149.0,7332.0,171.0,0.0,142.0,0.0,0.0,3132.0
