,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2020-06-01 01:00:00+03:00,6.21,831.48,45.57,41.0,0.0,3.864,0.216,23.76,0.0,3.68888,2.343
2020-06-01 02:00:00+03:00,6.44,822.46,46.06,41.0,0.0,3.864,0.216,23.952,0.0,3.68888,3.5309999999999997
2020-06-01 03:00:00+03:00,6.44,832.3000000000001,46.06,41.0,0.0,3.84,0.216,23.952,0.0,3.68888,4.004
2020-06-01 04:00:00+03:00,6.21,817.5400000000001,44.589999999999996,41.0,0.0,4.056,0.216,23.916,0.0,3.68888,3.6849999999999996
2020-06-01 05:00:00+03:00,6.21,973.34,46.55,41.0,0.0,4.224,0.216,23.952,0.0,3.68888,2.376
2020-06-01 06:00:00+03:00,6.44,943.0000000000001,46.55,41.0,0.0,4.32,0.216,23.952,0.656,3.68888,2.86
2020-06-01 07:00:00+03:00,6.21,1006.1400000000001,50.47,42.64,0.0,4.68,0.768,23.904,3.4850000000000003,3.68888,3.025
2020-06-01 08:00:00+03:00,6.21,1046.3200000000002,49.49,42.64,0.0,6.168,5.448,23.94,8.487,3.68888,2.002
2020-06-01 09:00:00+03:00,6.21,1061.0800000000002,56.839999999999996,42.64,0.0,5.328,6.768,23.94,13.940000000000001,3.68888,1.4629999999999999
2020-06-01 10:00:00+03:00,6.21,1052.0600000000002,56.35,42.64,0.0,5.28,5.208,23.916,19.926000000000002,3.68888,1.0779999999999998
2020-06-01 11:00:00+03:00,6.21,1052.0600000000002,55.86,41.0,0.0,5.256,4.464,23.928,23.862000000000002,3.68888,0.748
2020-06-01 12:00:00+03:00,5.98,1052.88,55.37,41.0,0.0,5.16,3.072,23.94,25.912000000000003,3.68888,0.748
2020-06-01 13:00:00+03:00,6.21,1023.3600000000001,54.879999999999995,41.0,0.0,4.848,1.272,23.928,25.666,2.76666,0.9349999999999999
2020-06-01 14:00:00+03:00,5.75,991.3800000000001,55.86,41.82,0.0,4.752,0.40800000000000003,23.892,23.37,2.76666,0.9239999999999999
2020-06-01 15:00:00+03:00,5.98,1020.08,58.31,41.82,0.0,4.704,0.8160000000000001,23.892,19.434,3.68888,0.7919999999999999
2020-06-01 16:00:00+03:00,5.98,997.94,58.8,41.82,0.0,4.728,2.16,23.904,16.564,3.68888,0.847
2020-06-01 17:00:00+03:00,6.21,957.7600000000001,58.8,42.64,3.024,4.872,2.3040000000000003,23.904,11.521,4.6111,0.704
2020-06-01 18:00:00+03:00,6.21,924.96,58.31,42.64,7.008,5.112,3.144,23.916,6.601,3.68888,0.605
2020-06-01 19:00:00+03:00,6.44,936.44,57.33,41.82,7.992,6.24,5.784,23.904,2.2960000000000003,3.68888,0.5499999999999999
2020-06-01 20:00:00+03:00,6.21,993.84,57.33,41.82,4.5360000000000005,6.288,13.296000000000001,23.916,0.328,2.76666,0.7809999999999999
2020-06-01 21:00:00+03:00,5.98,997.94,58.31,41.82,3.984,6.336,14.832,23.94,0.0,2.76666,1.1769999999999998
2020-06-01 22:00:00+03:00,5.98,995.4800000000001,57.33,41.0,0.5760000000000001,6.312,13.824,23.952,0.0,3.68888,1.3419999999999999
2020-06-01 23:00:00+03:00,6.44,943.0000000000001,58.8,41.0,0.0,6.024,9.24,23.94,0.0,3.68888,1.144
2020-06-02 00:00:00+03:00,6.67,968.4200000000001,68.11,41.0,0.0,5.304,1.8960000000000001,23.928,0.0,3.68888,1.012
