,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-03-01 00:00:00+01:00,355.0,1167.0,0.0,135.0,32.0,4110.0,565.0,0.0,245.0,1492.0,1392.0
2020-03-01 01:00:00+01:00,352.0,1217.0,0.0,415.0,31.0,4111.0,566.0,0.0,243.0,1500.0,1346.0
2020-03-01 02:00:00+01:00,349.0,1160.0,0.0,468.0,31.0,4114.0,566.0,0.0,243.0,1482.0,1407.0
2020-03-01 03:00:00+01:00,296.0,1231.0,0.0,331.0,31.0,4115.0,565.0,0.0,252.0,1501.0,1335.0
2020-03-01 04:00:00+01:00,273.0,1191.0,0.0,772.0,31.0,4113.0,557.0,0.0,251.0,1504.0,1329.0
2020-03-01 05:00:00+01:00,231.0,1155.0,0.0,559.0,30.0,4115.0,562.0,0.0,248.0,1504.0,1375.0
2020-03-01 06:00:00+01:00,222.0,1199.0,0.0,551.0,30.0,4117.0,576.0,0.0,253.0,1504.0,1340.0
2020-03-01 07:00:00+01:00,220.0,1171.0,0.0,472.0,30.0,4118.0,608.0,11.0,254.0,1501.0,1240.0
2020-03-01 08:00:00+01:00,215.0,1207.0,0.0,391.0,30.0,4116.0,636.0,181.0,253.0,1493.0,1317.0
2020-03-01 09:00:00+01:00,221.0,1175.0,0.0,89.0,30.0,4113.0,648.0,602.0,244.0,1497.0,1347.0
2020-03-01 10:00:00+01:00,216.0,1132.0,0.0,220.0,29.0,4115.0,664.0,1164.0,250.0,1421.0,1397.0
2020-03-01 11:00:00+01:00,200.0,1148.0,0.0,248.0,29.0,4118.0,657.0,1506.0,254.0,1218.0,1369.0
2020-03-01 12:00:00+01:00,197.0,1268.0,0.0,170.0,29.0,4116.0,662.0,1443.0,254.0,1238.0,1215.0
2020-03-01 13:00:00+01:00,197.0,1244.0,0.0,254.0,29.0,4114.0,666.0,962.0,254.0,1339.0,1118.0
2020-03-01 14:00:00+01:00,195.0,1164.0,0.0,250.0,29.0,4113.0,672.0,797.0,254.0,1371.0,918.0
2020-03-01 15:00:00+01:00,200.0,1273.0,0.0,23.0,31.0,4112.0,679.0,636.0,254.0,1473.0,596.0
2020-03-01 16:00:00+01:00,257.0,1297.0,0.0,70.0,31.0,4113.0,697.0,349.0,253.0,1440.0,300.0
2020-03-01 17:00:00+01:00,329.0,1468.0,0.0,399.0,32.0,4114.0,665.0,98.0,250.0,1478.0,199.0
2020-03-01 18:00:00+01:00,341.0,1949.0,0.0,740.0,31.0,4117.0,619.0,4.0,246.0,1471.0,96.0
2020-03-01 19:00:00+01:00,343.0,1939.0,0.0,679.0,31.0,4117.0,597.0,0.0,253.0,1446.0,103.0
2020-03-01 20:00:00+01:00,343.0,1855.0,0.0,133.0,31.0,4118.0,587.0,0.0,256.0,1469.0,239.0
2020-03-01 21:00:00+01:00,334.0,1675.0,0.0,300.0,31.0,4117.0,539.0,0.0,252.0,1480.0,361.0
2020-03-01 22:00:00+01:00,315.0,1608.0,0.0,2.0,30.0,4117.0,496.0,0.0,253.0,1439.0,517.0
2020-03-01 23:00:00+01:00,272.0,1675.0,0.0,38.0,30.0,4118.0,549.0,0.0,252.0,1369.0,742.0
2020-03-02 00:00:00+01:00,274.0,1482.0,0.0,380.0,30.0,4117.0,287.0,0.0,253.0,1249.0,877.0
2020-03-02 01:00:00+01:00,240.0,1464.0,0.0,549.0,29.0,4117.0,278.0,0.0,252.0,1280.0,884.0
2020-03-02 02:00:00+01:00,248.0,1489.0,0.0,138.0,29.0,4116.0,291.0,0.0,251.0,1159.0,886.0
2020-03-02 03:00:00+01:00,320.0,1528.0,0.0,653.0,29.0,4116.0,290.0,0.0,250.0,1236.0,797.0
2020-03-02 04:00:00+01:00,335.0,1804.0,0.0,812.0,29.0,4119.0,296.0,0.0,249.0,1025.0,677.0
2020-03-02 05:00:00+01:00,340.0,2285.0,0.0,78.0,28.0,4120.0,320.0,0.0,249.0,626.0,705.0
2020-03-02 06:00:00+01:00,341.0,3518.0,0.0,574.0,27.0,4118.0,335.0,0.0,244.0,593.0,788.0
2020-03-02 07:00:00+01:00,340.0,4157.0,0.0,329.0,26.0,4117.0,351.0,8.0,243.0,986.0,667.0
2020-03-02 08:00:00+01:00,340.0,4341.0,0.0,1.0,25.0,4118.0,344.0,118.0,234.0,938.0,681.0
2020-03-02 09:00:00+01:00,326.0,4569.0,0.0,532.0,24.0,4106.0,351.0,293.0,238.0,479.0,626.0
2020-03-02 10:00:00+01:00,333.0,4566.0,0.0,580.0,24.0,4106.0,354.0,523.0,239.0,100.0,410.0
2020-03-02 11:00:00+01:00,344.0,4440.0,0.0,50.0,25.0,4112.0,352.0,563.0,241.0,60.0,270.0
2020-03-02 12:00:00+01:00,330.0,4392.0,0.0,578.0,26.0,4113.0,342.0,559.0,245.0,37.0,142.0
2020-03-02 13:00:00+01:00,333.0,4404.0,0.0,11.0,23.0,4115.0,348.0,566.0,248.0,101.0,72.0
2020-03-02 14:00:00+01:00,342.0,4500.0,0.0,189.0,25.0,4114.0,349.0,449.0,246.0,384.0,35.0
2020-03-02 15:00:00+01:00,344.0,4537.0,0.0,69.0,26.0,4113.0,352.0,309.0,246.0,705.0,73.0
2020-03-02 16:00:00+01:00,315.0,4508.0,0.0,1.0,26.0,4110.0,358.0,169.0,248.0,720.0,138.0
2020-03-02 17:00:00+01:00,344.0,4547.0,0.0,210.0,25.0,4111.0,363.0,63.0,245.0,374.0,194.0
2020-03-02 18:00:00+01:00,345.0,4619.0,0.0,961.0,25.0,4119.0,363.0,5.0,240.0,190.0,276.0
2020-03-02 19:00:00+01:00,343.0,4551.0,0.0,509.0,25.0,4118.0,361.0,0.0,249.0,54.0,488.0
2020-03-02 20:00:00+01:00,341.0,4448.0,0.0,50.0,25.0,4117.0,336.0,0.0,252.0,63.0,592.0
2020-03-02 21:00:00+01:00,341.0,4308.0,0.0,19.0,24.0,4117.0,329.0,0.0,251.0,262.0,585.0
2020-03-02 22:00:00+01:00,344.0,4167.0,0.0,85.0,24.0,4117.0,327.0,0.0,250.0,695.0,494.0
2020-03-02 23:00:00+01:00,341.0,3481.0,0.0,134.0,24.0,4117.0,313.0,0.0,253.0,1042.0,501.0
2020-03-03 00:00:00+01:00,343.0,3416.0,0.0,325.0,24.0,4116.0,479.0,0.0,255.0,944.0,452.0
2020-03-03 01:00:00+01:00,343.0,3292.0,0.0,858.0,23.0,4116.0,493.0,0.0,256.0,698.0,435.0
2020-03-03 02:00:00+01:00,343.0,3313.0,0.0,918.0,23.0,4116.0,499.0,0.0,254.0,605.0,498.0
2020-03-03 03:00:00+01:00,342.0,3089.0,0.0,1033.0,24.0,4117.0,497.0,0.0,255.0,544.0,523.0
2020-03-03 04:00:00+01:00,346.0,3053.0,0.0,1017.0,23.0,4115.0,504.0,0.0,251.0,316.0,510.0
2020-03-03 05:00:00+01:00,349.0,3696.0,0.0,599.0,23.0,4115.0,528.0,0.0,254.0,400.0,506.0
