,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-11-01 00:00:00+01:00,29.21,410.00000000000006,399.34999999999997,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,52.480000000000004,,0.0,17.522180000000002,0.638
2020-11-01 00:15:00+01:00,29.21,401.8,399.84,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,52.480000000000004,,0.0,17.522180000000002,0.6819999999999999
2020-11-01 00:30:00+01:00,29.21,393.6,394.45,32.800000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,52.480000000000004,,0.0,17.522180000000002,0.6599999999999999
2020-11-01 00:45:00+01:00,28.52,387.04,364.56,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,52.480000000000004,,0.0,17.522180000000002,0.704
2020-11-01 01:00:00+01:00,27.830000000000002,400.98,405.23,30.340000000000003,0.0,0.0,0.336,0.40800000000000003,23.16,52.480000000000004,,0.0,17.522180000000002,0.737
2020-11-01 01:15:00+01:00,28.060000000000002,419.02000000000004,402.78,31.980000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,52.480000000000004,,0.0,17.522180000000002,0.759
2020-11-01 01:30:00+01:00,27.6,413.28000000000003,402.29,31.980000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,52.480000000000004,,0.0,18.4444,0.715
2020-11-01 01:45:00+01:00,25.990000000000002,405.90000000000003,371.90999999999997,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,52.480000000000004,,0.0,18.4444,0.627
2020-11-01 02:00:00+01:00,23.92,383.76000000000005,403.76,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,51.660000000000004,,0.0,18.4444,0.605
2020-11-01 02:15:00+01:00,22.080000000000002,355.88000000000005,405.23,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,51.660000000000004,,0.0,18.4444,0.6599999999999999
2020-11-01 02:30:00+01:00,20.470000000000002,327.18,408.17,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,51.660000000000004,,0.0,17.522180000000002,0.6819999999999999
2020-11-01 02:45:00+01:00,20.240000000000002,300.94,404.74,31.980000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,51.660000000000004,,0.0,17.522180000000002,0.715
2020-11-01 03:00:00+01:00,20.01,291.92,401.31,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,52.480000000000004,,0.0,16.59996,0.7809999999999999
2020-11-01 03:15:00+01:00,20.01,290.28000000000003,401.31,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,52.480000000000004,,0.0,15.67774,0.8799999999999999
2020-11-01 03:30:00+01:00,20.240000000000002,296.02000000000004,395.43,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,52.480000000000004,,0.0,14.75552,0.869
2020-11-01 03:45:00+01:00,20.240000000000002,296.02000000000004,367.01,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,52.480000000000004,,0.0,14.75552,0.9019999999999999
2020-11-01 04:00:00+01:00,20.240000000000002,296.84000000000003,360.15,31.980000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,51.660000000000004,,0.0,14.75552,0.957
2020-11-01 04:15:00+01:00,20.240000000000002,291.1,383.18,32.800000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,51.660000000000004,,0.0,14.75552,0.9239999999999999
2020-11-01 04:30:00+01:00,20.93,294.38,406.21,32.800000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,51.660000000000004,,0.0,14.75552,0.869
2020-11-01 04:45:00+01:00,20.7,296.02000000000004,408.65999999999997,32.800000000000004,0.0,0.0,0.336,0.40800000000000003,23.136,51.660000000000004,,0.0,16.59996,0.836
2020-11-01 05:00:00+01:00,21.16,294.38,418.46,31.980000000000004,0.0,0.0,0.336,0.432,23.148,51.660000000000004,,0.0,15.67774,0.748
2020-11-01 05:15:00+01:00,22.310000000000002,296.02000000000004,422.87,29.520000000000003,0.0,0.0,0.336,0.40800000000000003,23.136,51.660000000000004,,0.0,15.67774,0.616
2020-11-01 05:30:00+01:00,24.150000000000002,297.66,422.87,28.700000000000003,0.0,0.0,0.336,0.432,23.136,51.660000000000004,,0.0,15.67774,0.638
2020-11-01 05:45:00+01:00,25.07,302.58000000000004,417.48,27.880000000000003,0.0,0.0,0.336,0.40800000000000003,23.136,51.660000000000004,,0.0,14.75552,0.726
2020-11-01 06:00:00+01:00,26.68,294.38,389.06,29.520000000000003,0.0,0.0,0.336,0.40800000000000003,23.124,52.480000000000004,,0.0,14.75552,0.6709999999999999
2020-11-01 06:15:00+01:00,26.91,295.20000000000005,392.0,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.136,52.480000000000004,,0.082,15.67774,0.6489999999999999
2020-11-01 06:30:00+01:00,27.6,306.68,392.98,31.980000000000004,0.0,0.0,0.336,0.432,23.136,52.480000000000004,,0.533,15.67774,0.616
2020-11-01 06:45:00+01:00,28.290000000000003,324.72,388.57,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.136,52.480000000000004,,1.599,15.67774,0.6599999999999999
2020-11-01 07:00:00+01:00,28.98,354.24,343.98,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.124,53.300000000000004,,3.075,14.75552,0.726
2020-11-01 07:15:00+01:00,29.44,363.26000000000005,332.71,31.980000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,53.300000000000004,,4.961,15.67774,0.693
2020-11-01 07:30:00+01:00,30.130000000000003,375.56,351.33,31.980000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,53.300000000000004,,7.38,15.67774,0.627
2020-11-01 07:45:00+01:00,29.44,384.58000000000004,347.9,31.160000000000004,0.0,0.0,0.336,0.40800000000000003,23.148,53.300000000000004,,9.717,15.67774,0.5609999999999999
2020-11-01 08:00:00+01:00,29.67,380.48,329.28,32.800000000000004,0.0,0.0,0.336,0.432,23.148,53.300000000000004,,12.341000000000001,17.522180000000002,0.528
2020-11-01 08:15:00+01:00,29.67,387.04,326.83,31.160000000000004,0.0,0.0,0.336,0.432,23.148,53.300000000000004,,14.596,18.4444,0.495
2020-11-01 08:30:00+01:00,29.44,391.96000000000004,353.29,31.980000000000004,0.0,0.0,0.336,0.40800000000000003,23.16,53.300000000000004,,16.728,17.522180000000002,0.46199999999999997
2020-11-01 08:45:00+01:00,29.44,399.34000000000003,365.05,33.620000000000005,0.0,0.0,0.336,0.432,23.148,53.300000000000004,,18.901,17.522180000000002,0.407
2020-11-01 09:00:00+01:00,29.67,391.96000000000004,358.19,31.980000000000004,0.0,0.0,0.336,0.432,23.148,56.580000000000005,,20.377000000000002,16.59996,0.407
2020-11-01 09:15:00+01:00,29.21,391.96000000000004,399.84,33.620000000000005,0.0,0.0,0.336,0.432,23.148,56.580000000000005,,21.771,16.59996,0.46199999999999997
2020-11-01 09:30:00+01:00,28.75,395.24,426.79,31.980000000000004,0.0,0.0,0.336,0.432,23.16,56.580000000000005,,22.591,17.522180000000002,0.46199999999999997
2020-11-01 09:45:00+01:00,29.21,400.16,427.28,31.980000000000004,0.0,0.0,0.336,0.432,23.172,56.580000000000005,,23.739,18.4444,0.39599999999999996
2020-11-01 10:00:00+01:00,29.900000000000002,391.14000000000004,407.19,32.800000000000004,0.0,0.0,0.336,0.432,23.16,56.580000000000005,,24.805,18.4444,0.34099999999999997
2020-11-01 10:15:00+01:00,29.44,396.06,412.09,32.800000000000004,0.0,0.0,0.336,0.432,23.16,56.580000000000005,,25.584,19.36662,0.352
2020-11-01 10:30:00+01:00,29.21,400.16,416.99,32.800000000000004,0.0,0.0,0.336,0.432,23.148,56.580000000000005,,26.076,19.36662,0.32999999999999996
2020-11-01 10:45:00+01:00,29.21,405.08000000000004,418.95,32.800000000000004,0.0,0.0,0.336,0.432,23.172,56.580000000000005,,26.527,18.4444,0.286
2020-11-01 11:00:00+01:00,28.98,396.06,416.5,33.620000000000005,0.0,0.0,0.336,0.432,23.172,56.580000000000005,,26.773,18.4444,0.23099999999999998
2020-11-01 11:15:00+01:00,29.21,403.44000000000005,418.46,33.620000000000005,0.0,0.0,0.336,0.432,23.172,56.580000000000005,,27.388,17.522180000000002,0.209
2020-11-01 11:30:00+01:00,29.44,407.54,418.95,32.800000000000004,0.0,0.0,0.336,0.432,23.172,56.580000000000005,,27.798000000000002,16.59996,0.187
2020-11-01 11:45:00+01:00,29.67,411.64000000000004,417.48,32.800000000000004,0.0,0.0,0.336,0.432,23.184,56.580000000000005,,27.921000000000003,17.522180000000002,0.16499999999999998
2020-11-01 12:00:00+01:00,29.44,412.46000000000004,411.59999999999997,33.620000000000005,0.0,0.0,0.336,0.432,23.172,56.580000000000005,,27.470000000000002,17.522180000000002,0.154
2020-11-01 12:15:00+01:00,29.67,413.28000000000003,403.76,32.800000000000004,0.0,0.0,0.36,0.432,23.172,56.580000000000005,,27.265,16.59996,0.154
2020-11-01 12:30:00+01:00,29.67,404.26000000000005,388.08,31.980000000000004,0.0,0.0,0.36,0.432,23.16,56.580000000000005,,26.035,17.522180000000002,0.154
2020-11-01 12:45:00+01:00,29.67,397.70000000000005,310.65999999999997,32.800000000000004,0.0,0.0,0.36,0.432,23.16,56.580000000000005,,24.518,17.522180000000002,0.143
2020-11-01 13:00:00+01:00,29.67,412.46000000000004,366.03,31.980000000000004,0.0,0.0,0.36,0.432,23.16,56.580000000000005,,23.042,17.522180000000002,0.10999999999999999
2020-11-01 13:15:00+01:00,29.900000000000002,412.46000000000004,407.68,31.980000000000004,0.0,0.0,0.36,0.432,23.16,56.580000000000005,,21.074,16.59996,0.10999999999999999
2020-11-01 13:30:00+01:00,29.44,404.26000000000005,411.11,31.980000000000004,0.0,0.0,0.36,0.432,23.16,56.580000000000005,,19.147000000000002,18.4444,0.121
2020-11-01 13:45:00+01:00,29.67,394.42,410.13,31.980000000000004,0.0,0.0,0.36,0.432,23.16,56.580000000000005,,16.851,18.4444,0.121
2020-11-01 14:00:00+01:00,29.900000000000002,406.72,395.92,31.980000000000004,0.0,0.0,0.36,0.432,23.16,55.760000000000005,,14.76,18.4444,0.088
2020-11-01 14:15:00+01:00,29.67,406.72,394.45,32.800000000000004,0.0,0.0,0.36,0.432,23.172,55.760000000000005,,13.038,18.4444,0.077
2020-11-01 14:30:00+01:00,29.67,403.44000000000005,403.76,32.800000000000004,0.0,0.0,0.36,0.432,23.172,56.580000000000005,,10.865,17.522180000000002,0.077
2020-11-01 14:45:00+01:00,29.900000000000002,407.54,410.13,32.800000000000004,0.0,0.0,0.36,0.432,23.16,56.580000000000005,,8.118,17.522180000000002,0.033
2020-11-01 15:00:00+01:00,30.130000000000003,405.08000000000004,404.74,31.980000000000004,0.0,0.0,0.36,0.432,23.184,55.760000000000005,,5.863,16.59996,0.022
2020-11-01 15:15:00+01:00,30.59,410.82000000000005,414.05,33.620000000000005,0.0,0.0,0.36,0.432,23.184,55.760000000000005,,3.7310000000000003,16.59996,0.022
2020-11-01 15:30:00+01:00,30.130000000000003,409.18,417.96999999999997,31.160000000000004,0.0,0.0,0.36,0.432,23.184,55.760000000000005,,1.968,16.59996,0.022
2020-11-01 15:45:00+01:00,28.75,411.64000000000004,441.98,31.980000000000004,0.0,0.0,0.36,0.432,23.184,55.760000000000005,,0.984,17.522180000000002,0.011
