,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2020-06-01 00:00:00+02:00,607.0,717.0,8081.0,1647.0,24.0,637.0,111.0,5362.0,549.0,1352.0,0.0,37.0,700.0
2020-06-01 01:00:00+02:00,609.0,717.0,7988.0,1687.0,24.0,638.0,0.0,4333.0,464.0,1208.0,0.0,36.0,567.0
2020-06-01 02:00:00+02:00,604.0,718.0,7683.0,1661.0,24.0,638.0,0.0,4220.0,456.0,1165.0,0.0,36.0,505.0
2020-06-01 03:00:00+02:00,597.0,716.0,7419.0,1610.0,25.0,636.0,0.0,4173.0,446.0,1231.0,0.0,35.0,557.0
2020-06-01 04:00:00+02:00,598.0,718.0,8200.0,1742.0,25.0,634.0,0.0,4394.0,472.0,1376.0,0.0,34.0,735.0
2020-06-01 05:00:00+02:00,598.0,719.0,8562.0,1787.0,25.0,635.0,0.0,5047.0,565.0,1366.0,4.0,36.0,1025.0
2020-06-01 06:00:00+02:00,604.0,717.0,8908.0,1960.0,25.0,636.0,15.0,5349.0,626.0,1384.0,394.0,37.0,1235.0
2020-06-01 07:00:00+02:00,599.0,715.0,8634.0,1876.0,25.0,635.0,100.0,6213.0,709.0,1463.0,2072.0,35.0,1299.0
2020-06-01 08:00:00+02:00,602.0,715.0,8222.0,1769.0,25.0,633.0,337.0,6322.0,837.0,1434.0,4588.0,35.0,1404.0
2020-06-01 09:00:00+02:00,597.0,713.0,7280.0,1751.0,25.0,632.0,286.0,5987.0,773.0,1400.0,6695.0,35.0,2148.0
2020-06-01 10:00:00+02:00,594.0,709.0,6454.0,1752.0,25.0,627.0,160.0,5312.0,612.0,1309.0,7945.0,32.0,2575.0
2020-06-01 11:00:00+02:00,588.0,708.0,6343.0,1766.0,25.0,605.0,139.0,4685.0,596.0,1297.0,9447.0,33.0,2718.0
2020-06-01 12:00:00+02:00,572.0,709.0,6012.0,1697.0,25.0,614.0,0.0,4150.0,537.0,1257.0,9946.0,34.0,2850.0
2020-06-01 13:00:00+02:00,583.0,710.0,6067.0,1700.0,25.0,613.0,0.0,4018.0,492.0,1227.0,10077.0,34.0,2850.0
2020-06-01 14:00:00+02:00,582.0,709.0,6502.0,1715.0,25.0,616.0,0.0,3953.0,471.0,1237.0,9290.0,34.0,2927.0
2020-06-01 15:00:00+02:00,579.0,707.0,6444.0,1709.0,25.0,617.0,0.0,4017.0,587.0,1279.0,8556.0,31.0,3065.0
2020-06-01 16:00:00+02:00,584.0,709.0,6768.0,1786.0,25.0,609.0,0.0,4386.0,600.0,1312.0,7155.0,34.0,3290.0
2020-06-01 17:00:00+02:00,591.0,709.0,7499.0,1734.0,25.0,605.0,0.0,5217.0,746.0,1361.0,5428.0,32.0,3551.0
2020-06-01 18:00:00+02:00,603.0,708.0,8250.0,1785.0,25.0,604.0,229.0,6103.0,802.0,1287.0,2975.0,32.0,3280.0
2020-06-01 19:00:00+02:00,603.0,707.0,9948.0,1660.0,25.0,605.0,422.0,7234.0,1198.0,1440.0,842.0,32.0,2582.0
2020-06-01 20:00:00+02:00,604.0,707.0,11087.0,1762.0,25.0,613.0,561.0,7547.0,1389.0,1466.0,53.0,33.0,1809.0
2020-06-01 21:00:00+02:00,599.0,712.0,11127.0,1740.0,25.0,621.0,654.0,7273.0,1363.0,1439.0,0.0,31.0,1813.0
2020-06-01 22:00:00+02:00,606.0,712.0,10367.0,1679.0,26.0,600.0,549.0,6585.0,1145.0,1420.0,0.0,33.0,1941.0
2020-06-01 23:00:00+02:00,590.0,712.0,9504.0,1712.0,26.0,584.0,513.0,5672.0,857.0,1382.0,0.0,32.0,2141.0
2020-06-02 00:00:00+02:00,599.0,715.0,8115.0,1670.0,26.0,582.0,212.0,5641.0,599.0,1707.0,0.0,35.0,2109.0
2020-06-02 01:00:00+02:00,604.0,715.0,7199.0,1681.0,26.0,583.0,192.0,5252.0,440.0,1644.0,0.0,34.0,2234.0
2020-06-02 02:00:00+02:00,599.0,713.0,7083.0,1712.0,26.0,603.0,53.0,4658.0,434.0,1583.0,0.0,36.0,2294.0
2020-06-02 03:00:00+02:00,592.0,714.0,6996.0,1712.0,26.0,617.0,60.0,4642.0,436.0,1495.0,0.0,35.0,1990.0
2020-06-02 04:00:00+02:00,593.0,716.0,7026.0,1712.0,26.0,629.0,62.0,4574.0,429.0,1608.0,0.0,35.0,1812.0
2020-06-02 05:00:00+02:00,595.0,717.0,7770.0,1693.0,26.0,627.0,141.0,4877.0,556.0,1654.0,6.0,37.0,1804.0
2020-06-02 06:00:00+02:00,593.0,717.0,8247.0,1713.0,25.0,627.0,142.0,5268.0,614.0,1528.0,448.0,36.0,1749.0
2020-06-02 07:00:00+02:00,587.0,715.0,7931.0,1713.0,26.0,626.0,142.0,5328.0,608.0,1488.0,2184.0,35.0,1562.0
2020-06-02 08:00:00+02:00,594.0,714.0,7333.0,1722.0,26.0,623.0,143.0,5304.0,663.0,1443.0,4600.0,35.0,1776.0
2020-06-02 09:00:00+02:00,595.0,714.0,7330.0,1716.0,25.0,624.0,104.0,5201.0,672.0,1422.0,6864.0,33.0,1349.0
2020-06-02 10:00:00+02:00,600.0,711.0,6757.0,1704.0,26.0,623.0,53.0,4869.0,605.0,1351.0,8365.0,34.0,1320.0
2020-06-02 11:00:00+02:00,579.0,709.0,6548.0,1700.0,26.0,622.0,53.0,4595.0,588.0,1326.0,9515.0,31.0,1182.0
2020-06-02 12:00:00+02:00,580.0,709.0,6582.0,1699.0,26.0,622.0,53.0,4061.0,460.0,1372.0,9673.0,29.0,1230.0
2020-06-02 13:00:00+02:00,579.0,710.0,6697.0,1694.0,25.0,620.0,53.0,3972.0,368.0,1411.0,9780.0,29.0,1316.0
2020-06-02 14:00:00+02:00,578.0,707.0,7370.0,1691.0,26.0,620.0,53.0,3964.0,368.0,1421.0,9443.0,29.0,1073.0
2020-06-02 15:00:00+02:00,577.0,711.0,7371.0,1692.0,26.0,619.0,53.0,4207.0,382.0,1426.0,8376.0,28.0,1267.0
