,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2020-04-30 23:00:00+01:00,358.0,571.0,0.0,6.0,1203.0,27.0,26.0,0.0,2734.0
2020-05-01 00:00:00+01:00,350.0,369.0,0.0,0.0,931.0,27.0,26.0,0.0,2694.0
2020-05-01 01:00:00+01:00,360.0,358.0,0.0,0.0,497.0,17.0,27.0,0.0,2771.0
2020-05-01 02:00:00+01:00,361.0,357.0,0.0,0.0,392.0,16.0,27.0,0.0,2892.0
2020-05-01 03:00:00+01:00,357.0,355.0,0.0,0.0,351.0,19.0,26.0,0.0,2901.0
2020-05-01 04:00:00+01:00,359.0,353.0,0.0,0.0,395.0,37.0,25.0,0.0,2819.0
2020-05-01 05:00:00+01:00,364.0,352.0,0.0,0.0,483.0,36.0,26.0,0.0,2807.0
2020-05-01 06:00:00+01:00,366.0,348.0,0.0,0.0,483.0,36.0,27.0,0.0,2470.0
2020-05-01 07:00:00+01:00,365.0,351.0,0.0,0.0,588.0,35.0,26.0,25.0,2395.0
2020-05-01 08:00:00+01:00,363.0,351.0,0.0,0.0,568.0,45.0,25.0,90.0,2119.0
2020-05-01 09:00:00+01:00,365.0,349.0,0.0,0.0,737.0,50.0,24.0,183.0,1901.0
2020-05-01 10:00:00+01:00,364.0,346.0,0.0,0.0,761.0,114.0,25.0,242.0,1699.0
2020-05-01 11:00:00+01:00,363.0,343.0,0.0,44.0,777.0,101.0,24.0,316.0,1641.0
2020-05-01 12:00:00+01:00,366.0,345.0,0.0,62.0,904.0,10.0,24.0,366.0,1771.0
2020-05-01 13:00:00+01:00,368.0,343.0,0.0,50.0,891.0,6.0,26.0,415.0,1886.0
2020-05-01 14:00:00+01:00,369.0,344.0,0.0,0.0,752.0,11.0,26.0,442.0,1973.0
2020-05-01 15:00:00+01:00,365.0,345.0,0.0,0.0,806.0,9.0,26.0,446.0,1904.0
2020-05-01 16:00:00+01:00,364.0,346.0,0.0,36.0,827.0,9.0,27.0,408.0,1856.0
