,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-03-01 00:00:00+01:00,4886.0,11518.0,6459.0,2479.0,381.0,23.0,266.0,1318.0,32.0,8135.0,489.0,185.0,0.0,733.0,313.0,4080.0
2021-03-01 00:15:00+01:00,4878.0,11312.0,6444.0,2317.0,381.0,23.0,190.0,1314.0,28.0,8133.0,489.0,185.0,0.0,728.0,315.0,3960.0
2021-03-01 00:30:00+01:00,4866.0,11306.0,6440.0,2216.0,381.0,23.0,181.0,1319.0,27.0,8131.0,491.0,186.0,0.0,726.0,336.0,3870.0
2021-03-01 00:45:00+01:00,4867.0,11260.0,6511.0,2261.0,382.0,23.0,110.0,1321.0,21.0,8128.0,494.0,187.0,0.0,729.0,346.0,3780.0
2021-03-01 01:00:00+01:00,4852.0,11496.0,6778.0,2299.0,381.0,23.0,194.0,1323.0,68.0,8131.0,502.0,191.0,0.0,729.0,360.0,3670.0
2021-03-01 01:15:00+01:00,4812.0,11562.0,6796.0,2320.0,381.0,23.0,94.0,1320.0,26.0,8135.0,502.0,191.0,0.0,733.0,335.0,3650.0
2021-03-01 01:30:00+01:00,4846.0,11603.0,6856.0,2317.0,381.0,23.0,245.0,1324.0,52.0,8135.0,502.0,191.0,0.0,710.0,328.0,3600.0
2021-03-01 01:45:00+01:00,4854.0,11528.0,6866.0,2301.0,381.0,23.0,117.0,1325.0,61.0,8135.0,502.0,191.0,0.0,720.0,305.0,3611.0
2021-03-01 02:00:00+01:00,4889.0,11295.0,7084.0,2257.0,381.0,23.0,20.0,1327.0,37.0,8138.0,502.0,191.0,0.0,725.0,287.0,3531.0
2021-03-01 02:15:00+01:00,4868.0,11183.0,7172.0,2221.0,381.0,23.0,62.0,1318.0,30.0,8133.0,502.0,191.0,0.0,732.0,282.0,3478.0
2021-03-01 02:30:00+01:00,4859.0,11136.0,7172.0,2225.0,381.0,23.0,97.0,1314.0,31.0,8134.0,502.0,191.0,0.0,733.0,240.0,3442.0
2021-03-01 02:45:00+01:00,4859.0,11197.0,7131.0,2289.0,381.0,23.0,100.0,1315.0,28.0,8134.0,502.0,191.0,0.0,730.0,199.0,3414.0
2021-03-01 03:00:00+01:00,4855.0,11594.0,7182.0,2316.0,381.0,23.0,35.0,1315.0,27.0,8135.0,502.0,191.0,0.0,727.0,240.0,3294.0
2021-03-01 03:15:00+01:00,4855.0,11769.0,7177.0,2349.0,381.0,23.0,12.0,1313.0,22.0,8135.0,502.0,191.0,0.0,712.0,265.0,3136.0
2021-03-01 03:30:00+01:00,4841.0,11878.0,7312.0,2395.0,381.0,23.0,25.0,1312.0,21.0,8136.0,502.0,191.0,0.0,713.0,251.0,3103.0
2021-03-01 03:45:00+01:00,4819.0,11938.0,7358.0,2848.0,381.0,23.0,19.0,1309.0,22.0,8137.0,502.0,191.0,0.0,719.0,276.0,3041.0
2021-03-01 04:00:00+01:00,4826.0,12132.0,7395.0,3146.0,381.0,23.0,21.0,1311.0,20.0,8138.0,502.0,191.0,0.0,711.0,309.0,2976.0
2021-03-01 04:15:00+01:00,4836.0,12370.0,7972.0,3258.0,381.0,23.0,21.0,1311.0,25.0,8140.0,502.0,191.0,0.0,725.0,316.0,3010.0
2021-03-01 04:30:00+01:00,4828.0,12573.0,8093.0,3473.0,381.0,23.0,30.0,1310.0,28.0,8140.0,502.0,191.0,0.0,732.0,297.0,3100.0
2021-03-01 04:45:00+01:00,4818.0,12674.0,8384.0,3616.0,381.0,23.0,22.0,1307.0,24.0,8141.0,505.0,192.0,0.0,734.0,252.0,3157.0
2021-03-01 05:00:00+01:00,4837.0,12866.0,8821.0,3820.0,381.0,23.0,121.0,1310.0,27.0,8139.0,509.0,195.0,0.0,730.0,231.0,3177.0
2021-03-01 05:15:00+01:00,4833.0,13093.0,9121.0,3956.0,381.0,23.0,42.0,1307.0,25.0,8142.0,509.0,195.0,0.0,733.0,198.0,3177.0
2021-03-01 05:30:00+01:00,4823.0,13254.0,9556.0,4073.0,381.0,23.0,95.0,1308.0,25.0,8142.0,509.0,195.0,0.0,732.0,182.0,3184.0
2021-03-01 05:45:00+01:00,4825.0,13421.0,9816.0,4156.0,381.0,23.0,530.0,1313.0,23.0,8144.0,509.0,195.0,0.0,734.0,172.0,3180.0
2021-03-01 06:00:00+01:00,4824.0,13484.0,10238.0,4182.0,381.0,23.0,1339.0,1315.0,29.0,8139.0,509.0,195.0,0.0,678.0,167.0,3172.0
2021-03-01 06:15:00+01:00,4839.0,13619.0,10286.0,4744.0,381.0,23.0,2886.0,1319.0,19.0,8143.0,511.0,196.0,0.0,693.0,142.0,3238.0
2021-03-01 06:30:00+01:00,4814.0,13726.0,10256.0,5162.0,381.0,23.0,3592.0,1315.0,13.0,8139.0,511.0,196.0,2.0,691.0,172.0,3227.0
2021-03-01 06:45:00+01:00,4823.0,13766.0,10283.0,5387.0,381.0,23.0,4214.0,1318.0,50.0,8144.0,511.0,196.0,16.0,680.0,182.0,3236.0
2021-03-01 07:00:00+01:00,4831.0,13758.0,10350.0,5569.0,381.0,23.0,5284.0,1327.0,21.0,8138.0,511.0,196.0,115.0,697.0,205.0,3262.0
2021-03-01 07:15:00+01:00,4837.0,13912.0,10354.0,5580.0,381.0,23.0,6169.0,1330.0,111.0,8138.0,510.0,196.0,465.0,696.0,196.0,3324.0
2021-03-01 07:30:00+01:00,4821.0,14130.0,10401.0,5636.0,381.0,23.0,5709.0,1330.0,21.0,8138.0,510.0,196.0,1177.0,696.0,231.0,3328.0
2021-03-01 07:45:00+01:00,4828.0,14244.0,10468.0,5687.0,381.0,23.0,5392.0,1334.0,112.0,8141.0,510.0,196.0,2192.0,689.0,204.0,3379.0
2021-03-01 08:00:00+01:00,4836.0,14228.0,10463.0,5724.0,381.0,23.0,5210.0,1337.0,57.0,8144.0,510.0,196.0,3431.0,679.0,223.0,3343.0
2021-03-01 08:15:00+01:00,4844.0,14279.0,10471.0,5838.0,381.0,23.0,4749.0,1343.0,46.0,8143.0,510.0,196.0,4823.0,692.0,221.0,3266.0
2021-03-01 08:30:00+01:00,4839.0,14288.0,10478.0,5918.0,381.0,23.0,4153.0,1338.0,116.0,8140.0,510.0,196.0,6220.0,694.0,253.0,3136.0
2021-03-01 08:45:00+01:00,4855.0,14364.0,10505.0,5933.0,381.0,23.0,3409.0,1341.0,21.0,8139.0,510.0,196.0,7667.0,704.0,250.0,2965.0
2021-03-01 09:00:00+01:00,4833.0,14484.0,10433.0,5943.0,381.0,23.0,3184.0,1341.0,147.0,8142.0,509.0,196.0,9070.0,707.0,239.0,2822.0
2021-03-01 09:15:00+01:00,4817.0,14541.0,10376.0,5977.0,381.0,23.0,2452.0,1345.0,27.0,8142.0,510.0,196.0,10413.0,714.0,265.0,2597.0
2021-03-01 09:30:00+01:00,4828.0,14580.0,10388.0,6015.0,383.0,23.0,2258.0,1356.0,114.0,8141.0,510.0,196.0,11676.0,719.0,315.0,2392.0
2021-03-01 09:45:00+01:00,4813.0,14581.0,10340.0,5985.0,381.0,23.0,1874.0,1357.0,27.0,8141.0,509.0,196.0,12879.0,714.0,331.0,2202.0
2021-03-01 10:00:00+01:00,4832.0,14560.0,10132.0,6023.0,381.0,23.0,2636.0,1370.0,133.0,8141.0,509.0,196.0,14064.0,695.0,429.0,1959.0
2021-03-01 10:15:00+01:00,4818.0,14453.0,10178.0,5930.0,381.0,23.0,2203.0,1369.0,26.0,8140.0,509.0,196.0,15144.0,703.0,445.0,1836.0
2021-03-01 10:30:00+01:00,4840.0,14397.0,10195.0,5885.0,381.0,23.0,1688.0,1380.0,60.0,8139.0,510.0,196.0,16119.0,712.0,459.0,1839.0
2021-03-01 10:45:00+01:00,4835.0,14389.0,10157.0,5853.0,381.0,23.0,1172.0,1382.0,30.0,8135.0,515.0,196.0,17125.0,714.0,460.0,1766.0
2021-03-01 11:00:00+01:00,4797.0,14464.0,9939.0,5832.0,381.0,23.0,1492.0,1375.0,28.0,8132.0,515.0,196.0,18043.0,719.0,385.0,1821.0
2021-03-01 11:15:00+01:00,4778.0,14443.0,9893.0,5748.0,381.0,23.0,1423.0,1373.0,25.0,8131.0,515.0,196.0,18820.0,713.0,388.0,1823.0
