,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-08-01 00:00:00+02:00,133.0,378.0,888.0,0.0,16.0,23.0,1612.0,49.0,14.0,0.0,17.0,13.0
2020-08-01 00:15:00+02:00,133.0,397.0,689.0,0.0,16.0,23.0,1612.0,49.0,14.0,0.0,17.0,11.0
2020-08-01 00:30:00+02:00,133.0,401.0,644.0,0.0,16.0,23.0,1612.0,49.0,14.0,0.0,17.0,16.0
2020-08-01 00:45:00+02:00,133.0,398.0,588.0,0.0,16.0,23.0,1613.0,49.0,14.0,0.0,18.0,21.0
2020-08-01 01:00:00+02:00,132.0,401.0,682.0,0.0,16.0,23.0,1612.0,49.0,14.0,0.0,17.0,16.0
2020-08-01 01:15:00+02:00,134.0,401.0,662.0,0.0,16.0,23.0,1612.0,49.0,14.0,0.0,17.0,11.0
2020-08-01 01:30:00+02:00,132.0,396.0,592.0,0.0,16.0,23.0,1612.0,49.0,14.0,0.0,16.0,11.0
2020-08-01 01:45:00+02:00,134.0,397.0,546.0,0.0,16.0,23.0,1613.0,49.0,14.0,0.0,16.0,12.0
2020-08-01 02:00:00+02:00,133.0,398.0,584.0,0.0,16.0,23.0,1613.0,48.0,14.0,0.0,15.0,12.0
2020-08-01 02:15:00+02:00,133.0,394.0,589.0,0.0,16.0,23.0,1613.0,48.0,13.0,0.0,16.0,15.0
2020-08-01 02:30:00+02:00,129.0,373.0,589.0,0.0,16.0,23.0,1613.0,48.0,11.0,0.0,17.0,14.0
2020-08-01 02:45:00+02:00,123.0,360.0,585.0,0.0,16.0,23.0,1613.0,48.0,11.0,0.0,17.0,13.0
2020-08-01 03:00:00+02:00,109.0,380.0,589.0,0.0,16.0,23.0,1613.0,49.0,10.0,0.0,16.0,14.0
2020-08-01 03:15:00+02:00,91.0,390.0,588.0,0.0,16.0,23.0,1614.0,49.0,10.0,0.0,16.0,17.0
2020-08-01 03:30:00+02:00,88.0,384.0,587.0,0.0,16.0,23.0,1613.0,49.0,10.0,0.0,16.0,19.0
2020-08-01 03:45:00+02:00,87.0,377.0,581.0,0.0,16.0,23.0,1613.0,49.0,10.0,0.0,16.0,20.0
2020-08-01 04:00:00+02:00,87.0,390.0,559.0,0.0,16.0,23.0,1613.0,48.0,10.0,0.0,16.0,18.0
2020-08-01 04:15:00+02:00,86.0,398.0,560.0,0.0,16.0,23.0,1614.0,48.0,9.0,0.0,16.0,19.0
2020-08-01 04:30:00+02:00,87.0,394.0,557.0,0.0,16.0,23.0,1614.0,48.0,9.0,0.0,16.0,18.0
2020-08-01 04:45:00+02:00,87.0,396.0,538.0,0.0,16.0,23.0,1614.0,48.0,9.0,0.0,16.0,18.0
2020-08-01 05:00:00+02:00,87.0,401.0,548.0,0.0,16.0,23.0,1613.0,48.0,9.0,0.0,17.0,17.0
2020-08-01 05:15:00+02:00,86.0,390.0,542.0,0.0,16.0,23.0,1614.0,48.0,9.0,2.0,17.0,17.0
2020-08-01 05:30:00+02:00,86.0,389.0,522.0,0.0,16.0,23.0,1614.0,48.0,9.0,8.0,16.0,17.0
2020-08-01 05:45:00+02:00,90.0,395.0,517.0,0.0,16.0,23.0,1613.0,48.0,9.0,18.0,16.0,17.0
2020-08-01 06:00:00+02:00,90.0,368.0,465.0,0.0,16.0,23.0,1614.0,50.0,10.0,29.0,17.0,15.0
2020-08-01 06:15:00+02:00,97.0,358.0,571.0,0.0,16.0,23.0,1613.0,50.0,11.0,44.0,17.0,15.0
2020-08-01 06:30:00+02:00,105.0,371.0,582.0,0.0,16.0,23.0,1614.0,50.0,11.0,68.0,16.0,15.0
2020-08-01 06:45:00+02:00,111.0,393.0,581.0,0.0,16.0,23.0,1615.0,50.0,11.0,105.0,15.0,13.0
2020-08-01 07:00:00+02:00,117.0,392.0,483.0,0.0,17.0,23.0,1616.0,50.0,13.0,156.0,15.0,11.0
2020-08-01 07:15:00+02:00,120.0,388.0,461.0,0.0,17.0,23.0,1616.0,50.0,16.0,214.0,17.0,8.0
2020-08-01 07:30:00+02:00,127.0,374.0,492.0,0.0,17.0,23.0,1616.0,50.0,16.0,282.0,17.0,4.0
2020-08-01 07:45:00+02:00,130.0,394.0,524.0,0.0,17.0,23.0,1616.0,50.0,17.0,351.0,16.0,2.0
2020-08-01 08:00:00+02:00,132.0,396.0,429.0,0.0,17.0,23.0,1616.0,50.0,16.0,420.0,16.0,1.0
2020-08-01 08:15:00+02:00,132.0,398.0,414.0,0.0,17.0,23.0,1605.0,50.0,16.0,487.0,16.0,1.0
2020-08-01 08:30:00+02:00,133.0,399.0,415.0,0.0,17.0,23.0,1583.0,50.0,17.0,552.0,18.0,0.0
2020-08-01 08:45:00+02:00,132.0,404.0,454.0,0.0,17.0,23.0,1557.0,50.0,17.0,609.0,16.0,0.0
2020-08-01 09:00:00+02:00,133.0,394.0,557.0,0.0,17.0,23.0,1523.0,55.0,17.0,667.0,16.0,0.0
2020-08-01 09:15:00+02:00,132.0,395.0,574.0,0.0,17.0,23.0,1498.0,55.0,17.0,720.0,16.0,0.0
2020-08-01 09:30:00+02:00,132.0,385.0,577.0,0.0,17.0,23.0,1482.0,55.0,17.0,768.0,16.0,0.0
2020-08-01 09:45:00+02:00,132.0,394.0,576.0,0.0,17.0,23.0,1485.0,55.0,18.0,812.0,16.0,0.0
2020-08-01 10:00:00+02:00,133.0,394.0,566.0,0.0,17.0,23.0,1482.0,54.0,17.0,854.0,16.0,0.0
2020-08-01 10:15:00+02:00,133.0,391.0,577.0,0.0,17.0,23.0,1470.0,54.0,17.0,889.0,15.0,0.0
2020-08-01 10:30:00+02:00,133.0,394.0,578.0,0.0,17.0,23.0,1460.0,54.0,17.0,917.0,16.0,0.0
2020-08-01 10:45:00+02:00,132.0,396.0,578.0,0.0,17.0,23.0,1465.0,54.0,16.0,945.0,16.0,2.0
2020-08-01 11:00:00+02:00,132.0,389.0,562.0,0.0,17.0,23.0,1466.0,54.0,16.0,969.0,15.0,6.0
2020-08-01 11:15:00+02:00,133.0,392.0,568.0,0.0,17.0,23.0,1469.0,54.0,16.0,981.0,15.0,9.0
2020-08-01 11:30:00+02:00,133.0,393.0,548.0,0.0,17.0,23.0,1471.0,54.0,16.0,1001.0,14.0,11.0
2020-08-01 11:45:00+02:00,132.0,400.0,570.0,0.0,17.0,23.0,1474.0,54.0,16.0,1004.0,15.0,13.0
2020-08-01 12:00:00+02:00,132.0,403.0,576.0,0.0,17.0,23.0,1477.0,54.0,16.0,1011.0,15.0,15.0
2020-08-01 12:15:00+02:00,133.0,395.0,575.0,0.0,17.0,23.0,1481.0,54.0,16.0,1010.0,15.0,17.0
2020-08-01 12:30:00+02:00,134.0,390.0,574.0,0.0,17.0,22.0,1485.0,54.0,15.0,1012.0,15.0,22.0
2020-08-01 12:45:00+02:00,134.0,385.0,455.0,0.0,17.0,22.0,1487.0,54.0,15.0,1017.0,16.0,22.0
2020-08-01 13:00:00+02:00,132.0,391.0,488.0,0.0,17.0,22.0,1488.0,54.0,16.0,1013.0,16.0,19.0
2020-08-01 13:15:00+02:00,134.0,390.0,453.0,0.0,17.0,22.0,1488.0,54.0,16.0,1008.0,16.0,24.0
2020-08-01 13:30:00+02:00,132.0,381.0,469.0,0.0,17.0,22.0,1489.0,54.0,16.0,994.0,15.0,26.0
2020-08-01 13:45:00+02:00,134.0,386.0,388.0,0.0,17.0,22.0,1492.0,54.0,16.0,985.0,14.0,24.0
