,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-10-01 00:00:00+02:00,22.080000000000002,1033.41,0.0,5.928,0.216,34.68,410.00000000000006,0.0,241.62164,20.868000000000002,5.346
2020-10-01 01:00:00+02:00,22.310000000000002,1033.41,0.0,18.048000000000002,0.216,34.668,397.70000000000005,0.0,240.69942,20.172,5.675999999999999
2020-10-01 02:00:00+02:00,21.85,1041.74,0.0,19.776,0.168,34.656,385.40000000000003,0.0,238.85498,19.344,6.028
2020-10-01 03:00:00+02:00,22.080000000000002,1045.17,0.0,16.704,0.192,34.716,400.16,0.0,227.78834,18.312,5.2909999999999995
2020-10-01 04:00:00+02:00,23.0,1030.96,0.0,18.312,0.192,34.728,433.78000000000003,0.0,225.02168,18.096,5.423
2020-10-01 05:00:00+02:00,22.77,1039.78,0.0,14.16,0.168,34.74,442.8,0.0,234.24388000000002,18.612000000000002,4.587
2020-10-01 06:00:00+02:00,21.16,1251.46,0.0,0.48,0.168,34.728,455.92,0.0,225.9439,19.284,4.653
2020-10-01 07:00:00+02:00,20.7,1326.43,0.0,0.0,0.168,34.716,533.82,0.0,222.25502,20.1,5.191999999999999
2020-10-01 08:00:00+02:00,20.470000000000002,1390.62,0.0,0.6960000000000001,0.216,34.704,532.1800000000001,1.1480000000000001,220.41058,17.184,5.269
2020-10-01 09:00:00+02:00,20.93,1497.93,0.0,5.808,0.336,34.728,538.74,4.428,213.95504,14.148,5.247
2020-10-01 10:00:00+02:00,20.7,1521.94,0.0,8.016,0.312,34.704,554.32,7.585,210.26616,9.648,5.412
2020-10-01 11:00:00+02:00,21.62,1626.8,0.0,16.104,0.336,34.704,602.7,9.266,213.03282000000002,1.776,6.896999999999999
2020-10-01 12:00:00+02:00,22.540000000000003,1694.91,0.0,6.5760000000000005,0.216,34.704,637.96,11.849,213.03282000000002,0.096,8.338
2020-10-01 13:00:00+02:00,23.0,1627.78,0.0,1.464,0.096,34.704,638.7800000000001,12.956000000000001,203.81062,2.676,8.931999999999999
2020-10-01 14:00:00+02:00,23.0,1561.1399999999999,0.0,1.968,0.048,34.728,588.76,18.122,201.04396,6.384,9.097
2020-10-01 15:00:00+02:00,23.46,1493.03,0.0,6.048,0.024,34.764,557.6,26.158,204.73284,11.22,7.579
2020-10-01 16:00:00+02:00,23.23,1503.32,0.0,13.32,0.048,34.776,481.34000000000003,40.098,208.42172000000002,11.568,6.170999999999999
2020-10-01 17:00:00+02:00,22.310000000000002,1654.73,0.0,1.1280000000000001,0.07200000000000001,34.776,486.26000000000005,24.846,198.2773,10.896,4.686
2020-10-01 18:00:00+02:00,21.62,1722.84,0.0,15.528,0.14400000000000002,34.752,587.12,7.503,190.89954,7.188,3.3329999999999997
2020-10-01 19:00:00+02:00,21.85,1818.3899999999999,0.0,16.080000000000002,0.216,34.764,625.6600000000001,0.123,195.51064,11.64,2.5629999999999997
2020-10-01 20:00:00+02:00,22.77,1746.85,0.0,7.44,0.24,34.800000000000004,547.76,0.0,200.12174000000002,13.752,2.6839999999999997
2020-10-01 21:00:00+02:00,22.77,1691.97,0.0,6.12,0.312,34.812,495.28000000000003,0.0,200.12174000000002,10.584,3.157
2020-10-01 22:00:00+02:00,20.01,1657.18,0.0,0.048,0.28800000000000003,34.788000000000004,455.1,0.0,190.89954,10.632,4.257
2020-10-01 23:00:00+02:00,20.240000000000002,1618.96,0.0,4.5120000000000005,0.312,34.800000000000004,417.38000000000005,0.0,189.0551,8.088000000000001,5.17
2020-10-02 00:00:00+02:00,21.85,1374.45,0.0,7.6080000000000005,0.264,34.824,392.78000000000003,0.0,194.58842,8.172,5.071
2020-10-02 01:00:00+02:00,22.540000000000003,1376.41,0.0,0.744,0.192,34.824,410.82000000000005,0.0,195.51064,6.948,6.028
2020-10-02 02:00:00+02:00,22.310000000000002,1291.6399999999999,0.0,4.704,0.216,34.812,436.24,0.0,193.6662,5.808,6.776
2020-10-02 03:00:00+02:00,23.0,1107.4,0.0,10.944,0.216,34.848,468.22,0.0,194.58842,7.5840000000000005,7.226999999999999
2020-10-02 04:00:00+02:00,22.77,1047.62,0.0,16.464,0.216,34.884,453.46000000000004,0.0,190.89954,11.568,7.853999999999999
2020-10-02 05:00:00+02:00,21.85,1111.32,0.0,16.32,0.216,34.932,416.56000000000006,0.0,187.21066000000002,14.784,10.12
2020-10-02 06:00:00+02:00,20.93,1379.35,0.0,9.336,0.192,34.932,461.66,0.0,182.59956,16.26,10.692
2020-10-02 07:00:00+02:00,20.01,1676.29,0.0,5.832,0.192,34.896,600.24,0.041,186.28844,17.844,10.383999999999999
2020-10-02 08:00:00+02:00,22.540000000000003,1712.06,0.0,8.832,0.192,34.896,603.5200000000001,3.075,194.58842,18.312,10.725
2020-10-02 09:00:00+02:00,22.77,1692.95,0.0,7.968,0.216,34.884,613.36,9.471,197.35508000000002,20.556,10.834999999999999
2020-10-02 10:00:00+02:00,22.540000000000003,1621.8999999999999,0.0,0.12,0.14400000000000002,34.824,593.6800000000001,15.088000000000001,194.58842,21.756,10.824
2020-10-02 11:00:00+02:00,23.0,1671.8799999999999,0.0,3.48,0.192,34.800000000000004,595.32,16.318,193.6662,21.54,9.976999999999999
2020-10-02 12:00:00+02:00,22.310000000000002,1634.1499999999999,0.0,9.528,0.216,34.812,643.7,19.762,184.44400000000002,20.952,9.196
2020-10-02 13:00:00+02:00,20.470000000000002,1574.86,0.0,3.6,0.216,34.800000000000004,640.4200000000001,27.101000000000003,178.91068,19.404,8.349
2020-10-02 14:00:00+02:00,22.310000000000002,1531.74,0.0,0.0,0.216,34.812,581.38,32.800000000000004,180.75512,15.936,7.787999999999999
2020-10-02 15:00:00+02:00,23.0,1598.3799999999999,0.0,2.16,0.14400000000000002,34.836,590.4000000000001,25.42,180.75512,15.06,6.875
2020-10-02 16:00:00+02:00,22.540000000000003,1592.99,0.0,0.336,0.14400000000000002,34.884,599.4200000000001,12.259,191.82176,16.584,4.3229999999999995
2020-10-02 17:00:00+02:00,22.080000000000002,1637.09,0.0,3.8160000000000003,0.168,34.884,604.34,5.0840000000000005,197.35508000000002,14.304,3.399
2020-10-02 18:00:00+02:00,22.540000000000003,1548.8899999999999,0.0,7.2,0.216,34.86,600.24,1.353,199.19952,17.124,4.928
