,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2020-01-31 23:00:00+00:00,1398.0,4162.0,701.0,0.0,0.0,776.0,6317.0,139.0,0.0,6346.0,5062.0
2020-01-31 23:30:00+00:00,1429.0,3978.0,699.0,0.0,0.0,761.0,6319.0,140.0,0.0,6283.0,5042.0
2020-02-01 00:00:00+00:00,1105.0,4899.0,701.0,0.0,0.0,761.0,6317.0,142.0,0.0,6199.0,4960.0
2020-02-01 00:30:00+00:00,1223.0,5074.0,700.0,0.0,0.0,762.0,6319.0,196.0,0.0,6237.0,4882.0
2020-02-01 01:00:00+00:00,1268.0,5369.0,700.0,0.0,0.0,762.0,6315.0,164.0,0.0,6150.0,4644.0
2020-02-01 01:30:00+00:00,1187.0,5223.0,700.0,0.0,0.0,764.0,6316.0,161.0,0.0,6143.0,4547.0
2020-02-01 02:00:00+00:00,1139.0,4813.0,702.0,0.0,0.0,761.0,6324.0,140.0,0.0,6087.0,4567.0
2020-02-01 02:30:00+00:00,1049.0,4913.0,699.0,0.0,0.0,761.0,6322.0,152.0,0.0,6046.0,4489.0
2020-02-01 03:00:00+00:00,1036.0,4399.0,699.0,0.0,0.0,761.0,6325.0,145.0,0.0,6100.0,4528.0
2020-02-01 03:30:00+00:00,972.0,3886.0,700.0,0.0,0.0,762.0,6323.0,132.0,0.0,6128.0,4479.0
2020-02-01 04:00:00+00:00,1005.0,4337.0,725.0,0.0,0.0,759.0,6310.0,171.0,0.0,6036.0,4212.0
2020-02-01 04:30:00+00:00,1050.0,4091.0,747.0,0.0,0.0,760.0,6323.0,144.0,0.0,5868.0,4216.0
2020-02-01 05:00:00+00:00,1042.0,4737.0,747.0,0.0,0.0,759.0,6327.0,141.0,0.0,5955.0,4449.0
2020-02-01 05:30:00+00:00,1156.0,4700.0,748.0,0.0,0.0,762.0,6318.0,140.0,0.0,5962.0,4544.0
2020-02-01 06:00:00+00:00,1293.0,5002.0,750.0,0.0,0.0,761.0,6326.0,140.0,0.0,5990.0,4446.0
2020-02-01 06:30:00+00:00,1369.0,4379.0,749.0,0.0,0.0,760.0,6324.0,167.0,0.0,5948.0,4839.0
2020-02-01 07:00:00+00:00,1439.0,4057.0,750.0,0.0,109.0,761.0,6320.0,160.0,0.0,5898.0,4925.0
2020-02-01 07:30:00+00:00,1718.0,3862.0,750.0,0.0,251.0,761.0,6315.0,152.0,97.0,5862.0,4928.0
2020-02-01 08:00:00+00:00,1960.0,4041.0,749.0,0.0,327.0,758.0,6318.0,144.0,474.0,5792.0,5074.0
2020-02-01 08:30:00+00:00,2031.0,5062.0,749.0,0.0,326.0,760.0,6318.0,160.0,1032.0,202.0,2884.0
2020-02-01 09:00:00+00:00,2028.0,4864.0,751.0,0.0,392.0,764.0,6321.0,201.0,1388.0,5971.0,5218.0
2020-02-01 09:30:00+00:00,2026.0,4694.0,751.0,0.0,334.0,747.0,6334.0,135.0,2022.0,6066.0,5190.0
2020-02-01 10:00:00+00:00,2028.0,4038.0,751.0,0.0,334.0,746.0,6330.0,126.0,2488.0,6200.0,5642.0
2020-02-01 10:30:00+00:00,2015.0,3503.0,750.0,0.0,334.0,722.0,6318.0,134.0,2990.0,6224.0,5649.0
2020-02-01 11:00:00+00:00,2015.0,3591.0,750.0,0.0,334.0,723.0,6319.0,135.0,3360.0,6250.0,5108.0
2020-02-01 11:30:00+00:00,2012.0,3490.0,749.0,0.0,334.0,726.0,6316.0,137.0,3451.0,6182.0,5655.0
2020-02-01 12:00:00+00:00,1987.0,3923.0,747.0,0.0,397.0,739.0,6316.0,194.0,3492.0,6189.0,5887.0
2020-02-01 12:30:00+00:00,1789.0,4148.0,747.0,0.0,334.0,718.0,6322.0,140.0,3373.0,6192.0,5866.0
