,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-12-01 00:00:00+01:00,309.0,2186.0,0.0,458.0,7.0,3985.0,707.0,0.0,279.0,2074.0,728.0
2020-12-01 01:00:00+01:00,303.0,2168.0,0.0,851.0,8.0,3989.0,739.0,0.0,279.0,2086.0,663.0
2020-12-01 02:00:00+01:00,300.0,2106.0,0.0,939.0,12.0,3992.0,737.0,0.0,279.0,2085.0,676.0
2020-12-01 03:00:00+01:00,304.0,2009.0,0.0,930.0,14.0,3993.0,742.0,0.0,281.0,2086.0,812.0
2020-12-01 04:00:00+01:00,305.0,2038.0,0.0,886.0,14.0,3993.0,758.0,0.0,281.0,2086.0,799.0
2020-12-01 05:00:00+01:00,306.0,2504.0,0.0,669.0,14.0,3993.0,779.0,0.0,281.0,2086.0,725.0
2020-12-01 06:00:00+01:00,303.0,3102.0,0.0,32.0,14.0,3990.0,795.0,0.0,280.0,2091.0,801.0
2020-12-01 07:00:00+01:00,302.0,4027.0,0.0,52.0,14.0,3988.0,840.0,0.0,276.0,2093.0,778.0
2020-12-01 08:00:00+01:00,304.0,4084.0,0.0,7.0,13.0,3987.0,845.0,4.0,272.0,2091.0,876.0
2020-12-01 09:00:00+01:00,299.0,4272.0,0.0,118.0,11.0,3987.0,834.0,68.0,272.0,2089.0,969.0
2020-12-01 10:00:00+01:00,300.0,4314.0,0.0,139.0,12.0,3986.0,833.0,175.0,273.0,2094.0,911.0
2020-12-01 11:00:00+01:00,293.0,4348.0,0.0,10.0,16.0,3985.0,829.0,324.0,272.0,2085.0,916.0
2020-12-01 12:00:00+01:00,298.0,4412.0,0.0,184.0,16.0,3986.0,829.0,457.0,271.0,2082.0,902.0
2020-12-01 13:00:00+01:00,301.0,4558.0,0.0,9.0,17.0,3987.0,837.0,487.0,273.0,2077.0,950.0
2020-12-01 14:00:00+01:00,301.0,4665.0,0.0,7.0,18.0,3988.0,842.0,338.0,271.0,2075.0,945.0
2020-12-01 15:00:00+01:00,302.0,4744.0,0.0,497.0,23.0,3989.0,861.0,147.0,276.0,2089.0,839.0
2020-12-01 16:00:00+01:00,307.0,4819.0,0.0,521.0,22.0,3991.0,873.0,14.0,278.0,2088.0,846.0
2020-12-01 17:00:00+01:00,309.0,4673.0,0.0,660.0,23.0,3993.0,865.0,0.0,277.0,2069.0,777.0
2020-12-01 18:00:00+01:00,314.0,4669.0,0.0,659.0,22.0,3991.0,852.0,0.0,278.0,2042.0,736.0
2020-12-01 19:00:00+01:00,308.0,4646.0,0.0,878.0,21.0,3987.0,849.0,0.0,281.0,1986.0,676.0
2020-12-01 20:00:00+01:00,302.0,4685.0,0.0,68.0,20.0,3986.0,836.0,0.0,281.0,1850.0,622.0
2020-12-01 21:00:00+01:00,304.0,4282.0,0.0,2.0,20.0,3986.0,775.0,0.0,280.0,1891.0,504.0
2020-12-01 22:00:00+01:00,312.0,4247.0,0.0,109.0,18.0,3986.0,762.0,0.0,277.0,1825.0,450.0
2020-12-01 23:00:00+01:00,308.0,4125.0,0.0,223.0,17.0,3988.0,744.0,0.0,274.0,1601.0,420.0
2020-12-02 00:00:00+01:00,308.0,3954.0,0.0,557.0,19.0,3988.0,742.0,0.0,280.0,1149.0,299.0
2020-12-02 01:00:00+01:00,310.0,4124.0,0.0,836.0,25.0,3989.0,760.0,0.0,280.0,528.0,190.0
2020-12-02 02:00:00+01:00,312.0,4070.0,0.0,1060.0,29.0,3991.0,797.0,0.0,246.0,234.0,125.0
2020-12-02 03:00:00+01:00,309.0,3816.0,0.0,1055.0,28.0,3992.0,787.0,0.0,240.0,115.0,83.0
2020-12-02 04:00:00+01:00,307.0,3800.0,0.0,1027.0,25.0,3995.0,799.0,0.0,239.0,20.0,46.0
2020-12-02 05:00:00+01:00,310.0,4206.0,0.0,31.0,20.0,3997.0,815.0,0.0,237.0,7.0,23.0
2020-12-02 06:00:00+01:00,304.0,4235.0,0.0,0.0,16.0,3997.0,813.0,0.0,232.0,9.0,13.0
2020-12-02 07:00:00+01:00,308.0,4431.0,0.0,17.0,13.0,3996.0,835.0,0.0,235.0,19.0,7.0
2020-12-02 08:00:00+01:00,306.0,4674.0,0.0,1.0,17.0,3995.0,844.0,3.0,262.0,14.0,5.0
2020-12-02 09:00:00+01:00,308.0,4775.0,0.0,287.0,19.0,3997.0,842.0,44.0,266.0,11.0,3.0
2020-12-02 10:00:00+01:00,308.0,4578.0,0.0,427.0,18.0,4006.0,855.0,101.0,279.0,6.0,1.0
2020-12-02 11:00:00+01:00,310.0,4638.0,0.0,209.0,17.0,3999.0,861.0,157.0,280.0,6.0,1.0
2020-12-02 12:00:00+01:00,309.0,4703.0,0.0,343.0,18.0,3996.0,866.0,176.0,278.0,16.0,2.0
2020-12-02 13:00:00+01:00,314.0,4641.0,0.0,401.0,22.0,3996.0,875.0,170.0,270.0,1.0,2.0
2020-12-02 14:00:00+01:00,315.0,4578.0,0.0,336.0,26.0,3994.0,880.0,129.0,272.0,5.0,3.0
2020-12-02 15:00:00+01:00,312.0,4527.0,0.0,418.0,26.0,3997.0,883.0,51.0,276.0,12.0,6.0
2020-12-02 16:00:00+01:00,310.0,4566.0,0.0,553.0,26.0,4001.0,885.0,4.0,280.0,86.0,27.0
2020-12-02 17:00:00+01:00,311.0,4481.0,0.0,818.0,25.0,4000.0,882.0,0.0,271.0,245.0,40.0
2020-12-02 18:00:00+01:00,310.0,4463.0,0.0,55.0,25.0,3998.0,859.0,0.0,261.0,306.0,63.0
2020-12-02 19:00:00+01:00,311.0,4731.0,0.0,2.0,24.0,3996.0,829.0,0.0,263.0,219.0,55.0
2020-12-02 20:00:00+01:00,307.0,4774.0,0.0,81.0,25.0,3994.0,807.0,0.0,262.0,236.0,73.0
2020-12-02 21:00:00+01:00,301.0,4524.0,0.0,134.0,26.0,3993.0,810.0,0.0,258.0,344.0,94.0
2020-12-02 22:00:00+01:00,300.0,4373.0,0.0,107.0,24.0,3992.0,742.0,0.0,257.0,455.0,156.0
2020-12-02 23:00:00+01:00,306.0,4258.0,0.0,77.0,16.0,3993.0,751.0,0.0,266.0,324.0,236.0
2020-12-03 00:00:00+01:00,308.0,4426.0,0.0,44.0,11.0,3992.0,776.0,0.0,266.0,184.0,290.0
2020-12-03 01:00:00+01:00,307.0,4425.0,0.0,711.0,10.0,3989.0,831.0,0.0,267.0,81.0,356.0
2020-12-03 02:00:00+01:00,309.0,3988.0,0.0,1078.0,16.0,3991.0,795.0,0.0,262.0,121.0,317.0
2020-12-03 03:00:00+01:00,309.0,3987.0,0.0,1064.0,23.0,3994.0,719.0,0.0,261.0,159.0,302.0
2020-12-03 04:00:00+01:00,309.0,4059.0,0.0,1049.0,25.0,3995.0,725.0,0.0,269.0,182.0,365.0
2020-12-03 05:00:00+01:00,310.0,4286.0,0.0,870.0,23.0,3995.0,730.0,0.0,268.0,148.0,415.0
2020-12-03 06:00:00+01:00,309.0,4584.0,0.0,73.0,19.0,3994.0,804.0,0.0,266.0,113.0,492.0
2020-12-03 07:00:00+01:00,302.0,4508.0,0.0,45.0,14.0,3994.0,847.0,0.0,263.0,328.0,529.0
2020-12-03 08:00:00+01:00,303.0,4440.0,0.0,24.0,15.0,3996.0,812.0,2.0,261.0,448.0,617.0
2020-12-03 09:00:00+01:00,301.0,4564.0,0.0,90.0,20.0,3999.0,816.0,29.0,256.0,520.0,614.0
2020-12-03 10:00:00+01:00,286.0,4478.0,0.0,185.0,22.0,3995.0,854.0,78.0,259.0,986.0,619.0
2020-12-03 11:00:00+01:00,302.0,4394.0,0.0,135.0,23.0,3996.0,812.0,127.0,260.0,1589.0,707.0
2020-12-03 12:00:00+01:00,305.0,4471.0,0.0,361.0,20.0,3996.0,819.0,129.0,257.0,2036.0,723.0
2020-12-03 13:00:00+01:00,307.0,4522.0,0.0,167.0,17.0,3993.0,866.0,133.0,245.0,2069.0,774.0
2020-12-03 14:00:00+01:00,304.0,4556.0,0.0,102.0,16.0,3994.0,873.0,96.0,256.0,2110.0,872.0
2020-12-03 15:00:00+01:00,301.0,4492.0,0.0,99.0,15.0,3995.0,879.0,45.0,257.0,2130.0,876.0
2020-12-03 16:00:00+01:00,301.0,4489.0,0.0,220.0,16.0,3996.0,851.0,3.0,258.0,2133.0,1056.0
2020-12-03 17:00:00+01:00,295.0,4467.0,0.0,273.0,16.0,3998.0,804.0,0.0,258.0,2135.0,1360.0
2020-12-03 18:00:00+01:00,299.0,4171.0,0.0,703.0,19.0,3998.0,747.0,0.0,265.0,2132.0,1450.0
2020-12-03 19:00:00+01:00,299.0,3888.0,0.0,522.0,20.0,3999.0,725.0,0.0,259.0,2136.0,1481.0
2020-12-03 20:00:00+01:00,302.0,3663.0,0.0,364.0,22.0,3998.0,698.0,0.0,263.0,2135.0,1490.0
2020-12-03 21:00:00+01:00,300.0,3588.0,0.0,381.0,22.0,3995.0,713.0,0.0,265.0,2133.0,1441.0
2020-12-03 22:00:00+01:00,307.0,3497.0,0.0,232.0,22.0,3993.0,760.0,0.0,266.0,2112.0,1335.0
2020-12-03 23:00:00+01:00,309.0,3485.0,0.0,118.0,21.0,3992.0,763.0,0.0,267.0,2035.0,1281.0
2020-12-04 00:00:00+01:00,310.0,2230.0,0.0,731.0,21.0,3992.0,688.0,0.0,263.0,1912.0,1342.0
2020-12-04 01:00:00+01:00,306.0,1928.0,0.0,779.0,20.0,3991.0,716.0,0.0,263.0,1706.0,1419.0
2020-12-04 02:00:00+01:00,307.0,1850.0,0.0,710.0,21.0,3990.0,758.0,0.0,257.0,1649.0,1505.0
2020-12-04 03:00:00+01:00,294.0,1698.0,0.0,951.0,26.0,3988.0,702.0,0.0,252.0,2012.0,1564.0
2020-12-04 04:00:00+01:00,294.0,1798.0,0.0,883.0,31.0,3992.0,692.0,0.0,253.0,2101.0,1594.0
2020-12-04 05:00:00+01:00,294.0,1675.0,0.0,610.0,31.0,3998.0,700.0,0.0,254.0,2131.0,1637.0
2020-12-04 06:00:00+01:00,291.0,1963.0,0.0,94.0,31.0,3997.0,731.0,0.0,249.0,2134.0,1680.0
2020-12-04 07:00:00+01:00,290.0,2709.0,0.0,521.0,30.0,3998.0,779.0,0.0,245.0,1686.0,1647.0
2020-12-04 08:00:00+01:00,292.0,3268.0,0.0,237.0,32.0,3996.0,859.0,7.0,249.0,1937.0,1600.0
2020-12-04 09:00:00+01:00,290.0,3264.0,0.0,1.0,35.0,3995.0,847.0,110.0,249.0,2132.0,1446.0
2020-12-04 10:00:00+01:00,291.0,3410.0,0.0,171.0,38.0,3995.0,841.0,212.0,247.0,2126.0,1334.0
2020-12-04 11:00:00+01:00,294.0,3361.0,0.0,142.0,37.0,3993.0,864.0,343.0,247.0,2128.0,1321.0
2020-12-04 12:00:00+01:00,291.0,3312.0,0.0,72.0,37.0,3995.0,866.0,404.0,238.0,2125.0,1274.0
2020-12-04 13:00:00+01:00,290.0,3425.0,0.0,8.0,38.0,3995.0,865.0,443.0,238.0,2126.0,1333.0
2020-12-04 14:00:00+01:00,289.0,3623.0,0.0,204.0,40.0,3995.0,821.0,363.0,221.0,2127.0,1250.0
2020-12-04 15:00:00+01:00,289.0,3882.0,0.0,481.0,40.0,3995.0,806.0,169.0,234.0,2132.0,1255.0
2020-12-04 16:00:00+01:00,295.0,4148.0,0.0,354.0,41.0,3997.0,825.0,18.0,250.0,2131.0,1074.0
2020-12-04 17:00:00+01:00,298.0,4258.0,0.0,647.0,41.0,3997.0,799.0,0.0,254.0,2125.0,886.0
2020-12-04 18:00:00+01:00,295.0,4289.0,0.0,646.0,41.0,3996.0,808.0,0.0,256.0,2128.0,779.0
2020-12-04 19:00:00+01:00,297.0,4400.0,0.0,578.0,40.0,3996.0,788.0,0.0,254.0,2129.0,708.0
2020-12-04 20:00:00+01:00,295.0,4362.0,0.0,186.0,40.0,3997.0,798.0,0.0,255.0,2121.0,714.0
2020-12-04 21:00:00+01:00,297.0,4285.0,0.0,1.0,41.0,3999.0,816.0,0.0,255.0,2066.0,639.0
2020-12-04 22:00:00+01:00,297.0,4197.0,0.0,37.0,40.0,4001.0,750.0,0.0,254.0,1878.0,538.0
2020-12-04 23:00:00+01:00,296.0,4258.0,0.0,113.0,39.0,4001.0,778.0,0.0,255.0,1547.0,575.0
2020-12-05 00:00:00+01:00,300.0,3946.0,0.0,6.0,37.0,3978.0,805.0,0.0,253.0,1179.0,539.0
2020-12-05 01:00:00+01:00,300.0,3612.0,0.0,150.0,34.0,3963.0,777.0,0.0,255.0,983.0,473.0
2020-12-05 02:00:00+01:00,297.0,3742.0,0.0,628.0,35.0,4002.0,781.0,0.0,256.0,711.0,412.0
2020-12-05 03:00:00+01:00,296.0,3618.0,0.0,963.0,38.0,4000.0,799.0,0.0,250.0,744.0,331.0
2020-12-05 04:00:00+01:00,237.0,3759.0,0.0,1034.0,40.0,4001.0,789.0,0.0,253.0,890.0,306.0
2020-12-05 05:00:00+01:00,196.0,4019.0,0.0,520.0,40.0,4005.0,790.0,0.0,255.0,608.0,299.0
2020-12-05 06:00:00+01:00,260.0,3995.0,0.0,24.0,40.0,4005.0,820.0,0.0,249.0,756.0,297.0
2020-12-05 07:00:00+01:00,301.0,4029.0,0.0,478.0,39.0,4004.0,796.0,0.0,254.0,1227.0,348.0
2020-12-05 08:00:00+01:00,303.0,4034.0,0.0,202.0,38.0,4003.0,800.0,13.0,256.0,1279.0,462.0
2020-12-05 09:00:00+01:00,305.0,3975.0,0.0,5.0,35.0,4003.0,807.0,157.0,263.0,1200.0,586.0
2020-12-05 10:00:00+01:00,304.0,3724.0,0.0,27.0,36.0,4000.0,813.0,363.0,264.0,1319.0,539.0
2020-12-05 11:00:00+01:00,304.0,3969.0,0.0,41.0,38.0,3998.0,807.0,565.0,261.0,1098.0,518.0
2020-12-05 12:00:00+01:00,306.0,4328.0,0.0,4.0,38.0,3995.0,844.0,514.0,268.0,851.0,443.0
2020-12-05 13:00:00+01:00,304.0,4373.0,0.0,324.0,38.0,4001.0,875.0,382.0,266.0,552.0,388.0
2020-12-05 14:00:00+01:00,306.0,4372.0,0.0,411.0,36.0,4004.0,881.0,251.0,274.0,363.0,330.0
2020-12-05 15:00:00+01:00,311.0,4248.0,0.0,119.0,35.0,4002.0,881.0,91.0,278.0,419.0,274.0
2020-12-05 16:00:00+01:00,315.0,4440.0,0.0,185.0,35.0,4002.0,851.0,9.0,278.0,459.0,195.0
2020-12-05 17:00:00+01:00,312.0,4487.0,0.0,787.0,36.0,4004.0,832.0,0.0,279.0,549.0,214.0
2020-12-05 18:00:00+01:00,315.0,4496.0,0.0,733.0,35.0,4005.0,800.0,0.0,278.0,439.0,351.0
2020-12-05 19:00:00+01:00,315.0,4483.0,0.0,569.0,36.0,4005.0,822.0,0.0,277.0,270.0,404.0
2020-12-05 20:00:00+01:00,310.0,4443.0,0.0,173.0,35.0,4005.0,860.0,0.0,272.0,297.0,419.0
2020-12-05 21:00:00+01:00,296.0,4306.0,0.0,1.0,33.0,4006.0,844.0,0.0,262.0,342.0,381.0
2020-12-05 22:00:00+01:00,291.0,4154.0,0.0,41.0,33.0,4005.0,818.0,0.0,261.0,296.0,351.0
2020-12-05 23:00:00+01:00,296.0,3960.0,0.0,1.0,33.0,4005.0,806.0,0.0,260.0,444.0,406.0
2020-12-06 00:00:00+01:00,292.0,2874.0,0.0,464.0,35.0,4005.0,766.0,0.0,263.0,480.0,450.0
2020-12-06 01:00:00+01:00,300.0,2598.0,0.0,1031.0,36.0,4004.0,805.0,0.0,257.0,322.0,469.0
2020-12-06 02:00:00+01:00,299.0,2465.0,0.0,1043.0,36.0,4004.0,769.0,0.0,261.0,307.0,399.0
2020-12-06 03:00:00+01:00,298.0,2378.0,0.0,1029.0,36.0,4003.0,752.0,0.0,262.0,305.0,365.0
