,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-08-01 00:00:00+02:00,251.735,1947.295,884.9399999999999,281.67,79.89699999999999,0.1425,3.348,10.200000000000001,1.368,19.239,40.18,,0.0,102.596975,13.203,30.843999999999998
2020-08-01 00:15:00+02:00,251.5625,1883.7450000000001,888.9825,283.925,79.89699999999999,0.1425,1.674,10.242,0.8280000000000001,19.248,40.18,,0.0,109.052515,14.286,31.581
2020-08-01 00:30:00+02:00,251.04500000000002,1804.8200000000002,877.4675,275.11,79.89699999999999,0.1425,1.122,10.272,0.612,19.263,40.18,,0.0,110.20529,15.018,31.955
2020-08-01 00:45:00+02:00,251.85000000000002,1703.14,849.17,272.445,79.89699999999999,0.1425,1.47,10.344,0.402,19.248,40.18,,0.0,108.82196,15.009,32.268499999999996
2020-08-01 01:00:00+02:00,251.3325,1628.5200000000002,838.145,269.57500000000005,79.89699999999999,0.1425,1.122,10.38,0.516,19.269000000000002,40.18,,0.0,109.74418,14.883000000000001,32.3345
2020-08-01 01:15:00+02:00,251.965,1571.5300000000002,842.1875,257.07,79.89699999999999,0.1425,0.8160000000000001,10.392,0.486,19.269000000000002,40.18,,0.0,109.97473500000001,14.871,32.524249999999995
2020-08-01 01:30:00+02:00,252.31,1559.4350000000002,843.9025,227.96,79.89699999999999,0.1425,0.666,10.386000000000001,0.34800000000000003,19.275000000000002,40.18,,0.0,111.58862,14.946,32.5655
2020-08-01 01:45:00+02:00,252.2525,1510.44,843.1675,225.705,79.89699999999999,0.1425,0.468,10.386000000000001,0.28200000000000003,19.284,40.18,,0.0,110.20529,14.991,32.922999999999995
2020-08-01 02:00:00+02:00,253.0,1438.8950000000002,846.72,226.93500000000003,79.89699999999999,0.1425,0.41400000000000003,10.392,0.384,19.302,38.745000000000005,,0.0,110.66640000000001,14.913,33.34925
2020-08-01 02:15:00+02:00,253.28750000000002,1395.845,847.0875,225.50000000000003,79.89699999999999,0.1425,0.438,10.392,0.372,19.308,38.95,,0.0,109.97473500000001,14.889000000000001,33.2035
2020-08-01 02:30:00+02:00,254.2075,1388.2600000000002,846.72,225.09,79.89699999999999,0.1425,0.438,10.386000000000001,0.372,19.308,38.745000000000005,,0.0,110.435845,14.976,32.802
2020-08-01 02:45:00+02:00,253.805,1384.365,830.06,224.88500000000002,79.89699999999999,0.1425,0.426,10.392,0.34800000000000003,19.302,38.745000000000005,,0.0,110.66640000000001,14.982000000000001,32.64525
2020-08-01 03:00:00+02:00,253.63250000000002,1401.38,846.72,225.705,79.89699999999999,0.1425,0.318,10.386000000000001,0.654,19.299,38.745000000000005,,0.0,110.20529,15.069,32.68925
2020-08-01 03:15:00+02:00,252.88500000000002,1392.9750000000001,844.3925,225.29500000000002,79.89699999999999,0.1425,0.006,10.386000000000001,0.642,19.299,38.745000000000005,,0.0,110.435845,15.078000000000001,32.527
2020-08-01 03:30:00+02:00,252.31,1397.4850000000001,839.125,227.34500000000003,79.89699999999999,0.1425,0.012,10.398,0.678,19.305,38.745000000000005,,0.0,108.36085,15.030000000000001,32.4115
2020-08-01 03:45:00+02:00,251.3325,1408.555,836.185,236.365,79.89699999999999,0.1425,0.006,10.386000000000001,0.642,19.308,38.745000000000005,,0.0,107.43863,15.105,31.9165
2020-08-01 04:00:00+02:00,251.965,1450.375,830.305,245.59000000000003,79.89699999999999,0.1425,0.132,10.392,0.612,19.305,38.745000000000005,,0.0,106.746965,15.144,31.39125
2020-08-01 04:15:00+02:00,251.275,1441.97,826.5074999999999,263.01500000000004,79.89699999999999,0.152,0.234,10.386000000000001,0.498,19.314,38.745000000000005,,0.0,108.59140500000001,15.078000000000001,31.02275
2020-08-01 04:30:00+02:00,250.93,1429.67,823.4449999999999,266.09000000000003,79.89699999999999,0.152,0.156,10.362,0.486,19.32,38.745000000000005,,0.0,110.20529,14.847,30.7945
2020-08-01 04:45:00+02:00,250.815,1439.1000000000001,825.16,264.04,79.89699999999999,0.152,0.018000000000000002,10.356,0.492,19.326,38.745000000000005,,0.0,111.35806500000001,14.811,29.985999999999997
2020-08-01 05:00:00+02:00,251.275,1442.9950000000001,824.425,262.81,79.89699999999999,0.1425,1.29,10.356,0.516,19.332,38.745000000000005,,0.0,111.35806500000001,14.655000000000001,29.125249999999998
2020-08-01 05:15:00+02:00,250.47,1461.035,824.425,262.40000000000003,79.89699999999999,0.1425,1.284,10.35,0.294,19.332,38.745000000000005,,0.0615,111.58862,14.547,28.819999999999997
2020-08-01 05:30:00+02:00,250.47,1494.45,822.5875,263.22,79.89699999999999,0.1425,1.434,10.356,0.066,19.341,38.745000000000005,,0.25625000000000003,110.435845,14.202,28.12425
2020-08-01 05:45:00+02:00,250.125,1522.1250000000002,822.71,275.725,79.89699999999999,0.1425,1.332,10.35,0.156,19.338,38.745000000000005,,1.0865,110.435845,13.878,27.44775
