,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-04-01 00:00:00+02:00,144.0,492.0,707.0,0.0,18.0,18.0,1931.0,56.0,16.0,0.0,15.0,57.0
2020-04-01 00:15:00+02:00,147.0,471.0,655.0,0.0,18.0,17.0,1928.0,56.0,16.0,0.0,15.0,52.0
2020-04-01 00:30:00+02:00,146.0,465.0,670.0,0.0,18.0,17.0,1928.0,56.0,16.0,0.0,16.0,51.0
2020-04-01 00:45:00+02:00,149.0,469.0,592.0,0.0,18.0,17.0,1927.0,56.0,16.0,0.0,16.0,47.0
2020-04-01 01:00:00+02:00,150.0,445.0,673.0,0.0,18.0,17.0,1930.0,56.0,15.0,0.0,16.0,46.0
2020-04-01 01:15:00+02:00,149.0,447.0,662.0,0.0,18.0,17.0,1927.0,56.0,15.0,0.0,15.0,45.0
2020-04-01 01:30:00+02:00,150.0,449.0,607.0,0.0,18.0,17.0,1927.0,56.0,15.0,0.0,15.0,42.0
2020-04-01 01:45:00+02:00,153.0,443.0,568.0,1.0,18.0,17.0,1927.0,56.0,15.0,0.0,14.0,42.0
2020-04-01 02:00:00+02:00,152.0,419.0,568.0,1.0,18.0,17.0,1928.0,57.0,15.0,0.0,14.0,36.0
2020-04-01 02:15:00+02:00,154.0,386.0,572.0,1.0,18.0,17.0,1926.0,57.0,15.0,0.0,14.0,30.0
2020-04-01 02:30:00+02:00,143.0,349.0,574.0,1.0,18.0,17.0,1926.0,57.0,11.0,0.0,14.0,34.0
2020-04-01 02:45:00+02:00,136.0,322.0,552.0,1.0,18.0,17.0,1925.0,57.0,11.0,0.0,14.0,37.0
2020-04-01 03:00:00+02:00,114.0,306.0,572.0,1.0,18.0,17.0,1927.0,58.0,10.0,0.0,14.0,30.0
2020-04-01 03:15:00+02:00,114.0,307.0,575.0,1.0,18.0,17.0,1926.0,58.0,10.0,0.0,15.0,30.0
2020-04-01 03:30:00+02:00,109.0,302.0,550.0,1.0,18.0,17.0,1926.0,58.0,10.0,0.0,16.0,37.0
2020-04-01 03:45:00+02:00,106.0,291.0,516.0,1.0,18.0,17.0,1926.0,58.0,9.0,0.0,16.0,39.0
2020-04-01 04:00:00+02:00,107.0,258.0,507.0,1.0,18.0,17.0,1928.0,57.0,9.0,0.0,17.0,45.0
2020-04-01 04:15:00+02:00,107.0,256.0,537.0,0.0,18.0,17.0,1927.0,57.0,9.0,0.0,16.0,42.0
2020-04-01 04:30:00+02:00,107.0,266.0,563.0,0.0,18.0,17.0,1928.0,57.0,9.0,0.0,16.0,41.0
2020-04-01 04:45:00+02:00,108.0,277.0,613.0,0.0,18.0,17.0,1928.0,57.0,10.0,0.0,16.0,41.0
2020-04-01 05:00:00+02:00,109.0,263.0,571.0,0.0,18.0,17.0,1926.0,57.0,10.0,0.0,16.0,36.0
2020-04-01 05:15:00+02:00,111.0,282.0,581.0,0.0,18.0,17.0,1927.0,57.0,10.0,0.0,15.0,33.0
2020-04-01 05:30:00+02:00,117.0,311.0,631.0,0.0,18.0,17.0,1928.0,57.0,11.0,0.0,15.0,35.0
2020-04-01 05:45:00+02:00,123.0,339.0,665.0,0.0,18.0,17.0,1928.0,57.0,11.0,0.0,14.0,33.0
2020-04-01 06:00:00+02:00,123.0,324.0,619.0,0.0,18.0,17.0,1928.0,60.0,13.0,0.0,15.0,35.0
2020-04-01 06:15:00+02:00,129.0,323.0,670.0,0.0,18.0,17.0,1927.0,60.0,14.0,3.0,15.0,41.0
2020-04-01 06:30:00+02:00,137.0,343.0,701.0,0.0,18.0,17.0,1927.0,60.0,14.0,12.0,15.0,41.0
2020-04-01 06:45:00+02:00,146.0,366.0,738.0,0.0,18.0,17.0,1928.0,60.0,14.0,31.0,15.0,38.0
2020-04-01 07:00:00+02:00,148.0,363.0,737.0,0.0,18.0,17.0,1928.0,60.0,14.0,65.0,16.0,38.0
2020-04-01 07:15:00+02:00,146.0,359.0,763.0,0.0,18.0,17.0,1928.0,60.0,15.0,113.0,15.0,38.0
2020-04-01 07:30:00+02:00,144.0,360.0,766.0,0.0,18.0,17.0,1929.0,60.0,16.0,172.0,15.0,33.0
2020-04-01 07:45:00+02:00,139.0,349.0,727.0,0.0,18.0,17.0,1928.0,60.0,16.0,238.0,15.0,24.0
2020-04-01 08:00:00+02:00,122.0,353.0,759.0,0.0,18.0,14.0,1927.0,60.0,16.0,308.0,15.0,16.0
2020-04-01 08:15:00+02:00,121.0,360.0,762.0,0.0,18.0,14.0,1927.0,60.0,16.0,381.0,14.0,9.0
2020-04-01 08:30:00+02:00,121.0,352.0,700.0,1.0,18.0,14.0,1925.0,60.0,16.0,452.0,15.0,8.0
2020-04-01 08:45:00+02:00,118.0,350.0,665.0,1.0,18.0,14.0,1926.0,60.0,15.0,520.0,15.0,7.0
2020-04-01 09:00:00+02:00,113.0,359.0,666.0,1.0,18.0,14.0,1929.0,65.0,14.0,576.0,15.0,6.0
2020-04-01 09:15:00+02:00,117.0,356.0,629.0,1.0,18.0,14.0,1929.0,65.0,14.0,637.0,15.0,6.0
2020-04-01 09:30:00+02:00,114.0,348.0,577.0,1.0,18.0,14.0,1928.0,65.0,15.0,692.0,16.0,6.0
2020-04-01 09:45:00+02:00,118.0,348.0,507.0,1.0,18.0,14.0,1927.0,65.0,16.0,740.0,17.0,6.0
2020-04-01 10:00:00+02:00,118.0,349.0,506.0,1.0,18.0,14.0,1929.0,63.0,16.0,783.0,17.0,6.0
2020-04-01 10:15:00+02:00,115.0,347.0,517.0,1.0,18.0,14.0,1927.0,63.0,16.0,822.0,18.0,5.0
2020-04-01 10:30:00+02:00,117.0,346.0,467.0,1.0,18.0,14.0,1928.0,63.0,16.0,853.0,17.0,4.0
2020-04-01 10:45:00+02:00,116.0,350.0,456.0,1.0,18.0,16.0,1928.0,63.0,16.0,874.0,17.0,4.0
2020-04-01 11:00:00+02:00,112.0,346.0,446.0,1.0,18.0,17.0,1929.0,63.0,15.0,892.0,17.0,3.0
2020-04-01 11:15:00+02:00,112.0,350.0,454.0,1.0,18.0,19.0,1929.0,63.0,14.0,903.0,18.0,2.0
2020-04-01 11:30:00+02:00,109.0,350.0,452.0,1.0,18.0,20.0,1928.0,63.0,14.0,911.0,17.0,1.0
2020-04-01 11:45:00+02:00,114.0,350.0,485.0,1.0,18.0,20.0,1930.0,63.0,15.0,912.0,17.0,1.0
2020-04-01 12:00:00+02:00,116.0,350.0,512.0,0.0,18.0,20.0,1931.0,63.0,14.0,918.0,17.0,1.0
2020-04-01 12:15:00+02:00,114.0,351.0,504.0,0.0,18.0,20.0,1928.0,63.0,14.0,899.0,18.0,0.0
2020-04-01 12:30:00+02:00,113.0,350.0,489.0,0.0,18.0,20.0,1930.0,63.0,14.0,911.0,19.0,0.0
2020-04-01 12:45:00+02:00,112.0,349.0,465.0,0.0,18.0,20.0,1928.0,63.0,15.0,900.0,19.0,0.0
2020-04-01 13:00:00+02:00,118.0,358.0,509.0,0.0,18.0,20.0,1931.0,63.0,15.0,903.0,19.0,0.0
2020-04-01 13:15:00+02:00,120.0,345.0,535.0,0.0,18.0,20.0,1929.0,63.0,15.0,897.0,19.0,0.0
2020-04-01 13:30:00+02:00,123.0,341.0,454.0,0.0,18.0,20.0,1930.0,63.0,15.0,890.0,19.0,0.0
2020-04-01 13:45:00+02:00,125.0,330.0,365.0,0.0,18.0,20.0,1929.0,63.0,15.0,896.0,18.0,0.0
2020-04-01 14:00:00+02:00,133.0,311.0,429.0,0.0,18.0,20.0,1931.0,63.0,15.0,879.0,17.0,0.0
2020-04-01 14:15:00+02:00,135.0,322.0,471.0,0.0,18.0,20.0,1930.0,63.0,15.0,867.0,18.0,0.0
2020-04-01 14:30:00+02:00,136.0,337.0,424.0,0.0,18.0,20.0,1931.0,63.0,15.0,855.0,18.0,0.0
2020-04-01 14:45:00+02:00,136.0,344.0,396.0,0.0,18.0,20.0,1929.0,63.0,15.0,841.0,18.0,0.0
2020-04-01 15:00:00+02:00,134.0,321.0,345.0,0.0,18.0,20.0,1928.0,63.0,15.0,808.0,17.0,0.0
2020-04-01 15:15:00+02:00,134.0,328.0,376.0,0.0,18.0,20.0,1931.0,63.0,16.0,766.0,18.0,0.0
2020-04-01 15:30:00+02:00,139.0,338.0,391.0,0.0,18.0,20.0,1930.0,63.0,16.0,723.0,17.0,0.0
2020-04-01 15:45:00+02:00,138.0,342.0,401.0,0.0,18.0,20.0,1929.0,63.0,16.0,684.0,18.0,0.0
2020-04-01 16:00:00+02:00,137.0,338.0,404.0,0.0,18.0,20.0,1929.0,63.0,15.0,629.0,18.0,0.0
2020-04-01 16:15:00+02:00,135.0,344.0,434.0,0.0,18.0,20.0,1930.0,63.0,16.0,569.0,18.0,0.0
2020-04-01 16:30:00+02:00,137.0,344.0,529.0,0.0,18.0,20.0,1930.0,63.0,16.0,506.0,18.0,0.0
2020-04-01 16:45:00+02:00,129.0,334.0,566.0,0.0,18.0,20.0,1931.0,63.0,16.0,440.0,17.0,0.0
2020-04-01 17:00:00+02:00,126.0,341.0,517.0,0.0,18.0,20.0,1927.0,66.0,15.0,371.0,16.0,0.0
2020-04-01 17:15:00+02:00,129.0,339.0,541.0,0.0,18.0,20.0,1931.0,66.0,15.0,306.0,16.0,0.0
