,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2020-05-01 01:00:00+03:00,452.0,1324.0,0.0,0.0,57.0,0.0,212.0
2020-05-01 02:00:00+03:00,461.0,1097.0,0.0,0.0,53.0,0.0,226.0
2020-05-01 03:00:00+03:00,457.0,1059.0,0.0,0.0,53.0,0.0,246.0
2020-05-01 04:00:00+03:00,458.0,974.0,0.0,0.0,53.0,0.0,249.0
2020-05-01 05:00:00+03:00,459.0,1058.0,0.0,0.0,53.0,0.0,206.0
2020-05-01 06:00:00+03:00,473.0,892.0,0.0,0.0,65.0,10.0,158.0
2020-05-01 07:00:00+03:00,469.0,775.0,0.0,0.0,146.0,156.0,138.0
2020-05-01 08:00:00+03:00,501.0,632.0,0.0,10.0,175.0,598.0,135.0
2020-05-01 09:00:00+03:00,469.0,517.0,0.0,33.0,216.0,1122.0,142.0
2020-05-01 10:00:00+03:00,432.0,529.0,0.0,106.0,246.0,1537.0,162.0
2020-05-01 11:00:00+03:00,432.0,517.0,0.0,126.0,224.0,1815.0,201.0
2020-05-01 12:00:00+03:00,432.0,553.0,0.0,126.0,199.0,1961.0,300.0
2020-05-01 13:00:00+03:00,432.0,603.0,0.0,37.0,201.0,1970.0,470.0
2020-05-01 14:00:00+03:00,448.0,670.0,0.0,34.0,194.0,1837.0,614.0
2020-05-01 15:00:00+03:00,449.0,678.0,0.0,33.0,103.0,1578.0,697.0
2020-05-01 16:00:00+03:00,462.0,760.0,0.0,32.0,112.0,1241.0,753.0
2020-05-01 17:00:00+03:00,524.0,849.0,0.0,36.0,134.0,857.0,821.0
2020-05-01 18:00:00+03:00,516.0,715.0,0.0,32.0,120.0,452.0,820.0
2020-05-01 19:00:00+03:00,457.0,861.0,0.0,117.0,135.0,109.0,775.0
2020-05-01 20:00:00+03:00,451.0,1114.0,0.0,372.0,505.0,3.0,749.0
2020-05-01 21:00:00+03:00,458.0,1116.0,0.0,467.0,919.0,0.0,736.0
2020-05-01 22:00:00+03:00,449.0,882.0,0.0,381.0,455.0,0.0,688.0
2020-05-01 23:00:00+03:00,443.0,858.0,0.0,236.0,211.0,0.0,614.0
2020-05-02 00:00:00+03:00,441.0,785.0,0.0,0.0,100.0,0.0,565.0
2020-05-02 01:00:00+03:00,439.0,682.0,0.0,0.0,95.0,0.0,499.0
2020-05-02 02:00:00+03:00,441.0,591.0,0.0,0.0,78.0,0.0,538.0
2020-05-02 03:00:00+03:00,439.0,429.0,0.0,0.0,78.0,0.0,591.0
2020-05-02 04:00:00+03:00,441.0,619.0,0.0,12.0,91.0,0.0,550.0
2020-05-02 05:00:00+03:00,436.0,727.0,0.0,29.0,55.0,0.0,526.0
2020-05-02 06:00:00+03:00,430.0,732.0,0.0,31.0,53.0,6.0,474.0
2020-05-02 07:00:00+03:00,432.0,750.0,0.0,31.0,53.0,136.0,432.0
2020-05-02 08:00:00+03:00,457.0,1031.0,0.0,31.0,60.0,482.0,351.0
2020-05-02 09:00:00+03:00,496.0,1028.0,0.0,31.0,75.0,892.0,246.0
2020-05-02 10:00:00+03:00,519.0,1049.0,0.0,31.0,83.0,1227.0,244.0
2020-05-02 11:00:00+03:00,439.0,1085.0,0.0,36.0,191.0,1423.0,283.0
2020-05-02 12:00:00+03:00,371.0,926.0,0.0,3.0,468.0,1498.0,361.0
2020-05-02 13:00:00+03:00,380.0,1009.0,0.0,0.0,418.0,1445.0,435.0
2020-05-02 14:00:00+03:00,369.0,1092.0,0.0,0.0,249.0,1357.0,605.0
