,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2020-02-01 01:00:00+02:00,245.0,364.0,511.0,1.0,489.0,1026.0,2799.0,100.0,19.0,7.0,1305.0
2020-02-01 02:00:00+02:00,244.0,361.0,496.0,1.0,490.0,963.0,2799.0,101.0,19.0,7.0,1346.0
2020-02-01 03:00:00+02:00,245.0,357.0,494.0,1.0,482.0,960.0,2799.0,103.0,19.0,7.0,1408.0
2020-02-01 04:00:00+02:00,244.0,359.0,498.0,1.0,475.0,887.0,2799.0,103.0,19.0,7.0,1416.0
2020-02-01 05:00:00+02:00,244.0,364.0,496.0,1.0,470.0,880.0,2800.0,103.0,19.0,7.0,1489.0
2020-02-01 06:00:00+02:00,244.0,366.0,499.0,1.0,474.0,963.0,2800.0,103.0,19.0,7.0,1533.0
2020-02-01 07:00:00+02:00,244.0,363.0,499.0,1.0,488.0,1182.0,2799.0,103.0,19.0,7.0,1558.0
2020-02-01 08:00:00+02:00,245.0,368.0,496.0,1.0,495.0,1233.0,2799.0,103.0,19.0,7.0,1615.0
2020-02-01 09:00:00+02:00,246.0,369.0,499.0,1.0,491.0,1269.0,2799.0,102.0,19.0,7.0,1652.0
2020-02-01 10:00:00+02:00,245.0,387.0,515.0,1.0,492.0,1305.0,2799.0,99.0,19.0,7.0,1669.0
2020-02-01 11:00:00+02:00,243.0,376.0,514.0,1.0,490.0,1476.0,2799.0,95.0,19.0,7.0,1682.0
2020-02-01 12:00:00+02:00,244.0,404.0,515.0,1.0,493.0,1484.0,2798.0,93.0,19.0,7.0,1658.0
2020-02-01 13:00:00+02:00,245.0,378.0,521.0,1.0,486.0,1322.0,2799.0,91.0,19.0,7.0,1663.0
2020-02-01 14:00:00+02:00,246.0,377.0,521.0,1.0,486.0,1183.0,2799.0,91.0,19.0,7.0,1702.0
2020-02-01 15:00:00+02:00,246.0,375.0,517.0,1.0,492.0,1223.0,2799.0,93.0,23.0,7.0,1756.0
2020-02-01 16:00:00+02:00,244.0,386.0,517.0,1.0,497.0,1191.0,2799.0,93.0,26.0,7.0,1787.0
2020-02-01 17:00:00+02:00,244.0,411.0,521.0,1.0,497.0,1318.0,2800.0,91.0,26.0,7.0,1742.0
2020-02-01 18:00:00+02:00,244.0,375.0,522.0,1.0,481.0,1490.0,2799.0,89.0,26.0,7.0,1653.0
2020-02-01 19:00:00+02:00,244.0,374.0,519.0,1.0,471.0,1559.0,2798.0,88.0,26.0,7.0,1565.0
2020-02-01 20:00:00+02:00,244.0,385.0,520.0,1.0,463.0,1388.0,2798.0,85.0,26.0,7.0,1552.0
2020-02-01 21:00:00+02:00,245.0,392.0,521.0,1.0,457.0,1253.0,2798.0,81.0,26.0,7.0,1481.0
2020-02-01 22:00:00+02:00,242.0,371.0,515.0,1.0,444.0,1268.0,2798.0,78.0,26.0,7.0,1405.0
2020-02-01 23:00:00+02:00,241.0,376.0,500.0,1.0,436.0,1183.0,2798.0,76.0,26.0,7.0,1314.0
2020-02-02 00:00:00+02:00,242.0,391.0,479.0,1.0,429.0,1018.0,2799.0,76.0,26.0,7.0,1206.0
2020-02-02 01:00:00+02:00,241.0,382.0,475.0,1.0,419.0,1018.0,2799.0,76.0,26.0,7.0,1084.0
2020-02-02 02:00:00+02:00,241.0,371.0,479.0,1.0,415.0,1047.0,2799.0,76.0,26.0,7.0,906.0
2020-02-02 03:00:00+02:00,241.0,395.0,485.0,1.0,412.0,1013.0,2799.0,76.0,26.0,7.0,738.0
2020-02-02 04:00:00+02:00,242.0,392.0,486.0,1.0,416.0,1073.0,2799.0,76.0,26.0,7.0,611.0
2020-02-02 05:00:00+02:00,242.0,404.0,486.0,1.0,414.0,1014.0,2799.0,76.0,26.0,7.0,547.0
2020-02-02 06:00:00+02:00,241.0,411.0,489.0,1.0,417.0,1062.0,2799.0,76.0,26.0,7.0,493.0
2020-02-02 07:00:00+02:00,239.0,410.0,506.0,1.0,423.0,1139.0,2799.0,76.0,26.0,7.0,410.0
2020-02-02 08:00:00+02:00,240.0,395.0,507.0,1.0,429.0,1185.0,2800.0,76.0,26.0,7.0,374.0
2020-02-02 09:00:00+02:00,241.0,384.0,506.0,1.0,429.0,1418.0,2799.0,76.0,26.0,7.0,355.0
