,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-10-01 00:00:00+02:00,96.0,2109.0,0.0,247.0,9.0,2890.0,500.0,0.0,262.0,1739.0,486.0
2020-10-01 01:00:00+02:00,97.0,2109.0,0.0,752.0,9.0,2889.0,485.0,0.0,261.0,1681.0,516.0
2020-10-01 02:00:00+02:00,95.0,2126.0,0.0,824.0,7.0,2888.0,470.0,0.0,259.0,1612.0,548.0
2020-10-01 03:00:00+02:00,96.0,2133.0,0.0,696.0,8.0,2893.0,488.0,0.0,247.0,1526.0,481.0
2020-10-01 04:00:00+02:00,100.0,2104.0,0.0,763.0,8.0,2894.0,529.0,0.0,244.0,1508.0,493.0
2020-10-01 05:00:00+02:00,99.0,2122.0,0.0,590.0,7.0,2895.0,540.0,0.0,254.0,1551.0,417.0
2020-10-01 06:00:00+02:00,92.0,2554.0,0.0,20.0,7.0,2894.0,556.0,0.0,245.0,1607.0,423.0
2020-10-01 07:00:00+02:00,90.0,2707.0,0.0,0.0,7.0,2893.0,651.0,0.0,241.0,1675.0,472.0
2020-10-01 08:00:00+02:00,89.0,2838.0,0.0,29.0,9.0,2892.0,649.0,28.0,239.0,1432.0,479.0
2020-10-01 09:00:00+02:00,91.0,3057.0,0.0,242.0,14.0,2894.0,657.0,108.0,232.0,1179.0,477.0
2020-10-01 10:00:00+02:00,90.0,3106.0,0.0,334.0,13.0,2892.0,676.0,185.0,228.0,804.0,492.0
2020-10-01 11:00:00+02:00,94.0,3320.0,0.0,671.0,14.0,2892.0,735.0,226.0,231.0,148.0,627.0
2020-10-01 12:00:00+02:00,98.0,3459.0,0.0,274.0,9.0,2892.0,778.0,289.0,231.0,8.0,758.0
2020-10-01 13:00:00+02:00,100.0,3322.0,0.0,61.0,4.0,2892.0,779.0,316.0,221.0,223.0,812.0
2020-10-01 14:00:00+02:00,100.0,3186.0,0.0,82.0,2.0,2894.0,718.0,442.0,218.0,532.0,827.0
2020-10-01 15:00:00+02:00,102.0,3047.0,0.0,252.0,1.0,2897.0,680.0,638.0,222.0,935.0,689.0
2020-10-01 16:00:00+02:00,101.0,3068.0,0.0,555.0,2.0,2898.0,587.0,978.0,226.0,964.0,561.0
2020-10-01 17:00:00+02:00,97.0,3377.0,0.0,47.0,3.0,2898.0,593.0,606.0,215.0,908.0,426.0
2020-10-01 18:00:00+02:00,94.0,3516.0,0.0,647.0,6.0,2896.0,716.0,183.0,207.0,599.0,303.0
2020-10-01 19:00:00+02:00,95.0,3711.0,0.0,670.0,9.0,2897.0,763.0,3.0,212.0,970.0,233.0
2020-10-01 20:00:00+02:00,99.0,3565.0,0.0,310.0,10.0,2900.0,668.0,0.0,217.0,1146.0,244.0
2020-10-01 21:00:00+02:00,99.0,3453.0,0.0,255.0,13.0,2901.0,604.0,0.0,217.0,882.0,287.0
2020-10-01 22:00:00+02:00,87.0,3382.0,0.0,2.0,12.0,2899.0,555.0,0.0,207.0,886.0,387.0
2020-10-01 23:00:00+02:00,88.0,3304.0,0.0,188.0,13.0,2900.0,509.0,0.0,205.0,674.0,470.0
2020-10-02 00:00:00+02:00,95.0,2805.0,0.0,317.0,11.0,2902.0,479.0,0.0,211.0,681.0,461.0
2020-10-02 01:00:00+02:00,98.0,2809.0,0.0,31.0,8.0,2902.0,501.0,0.0,212.0,579.0,548.0
2020-10-02 02:00:00+02:00,97.0,2636.0,0.0,196.0,9.0,2901.0,532.0,0.0,210.0,484.0,616.0
2020-10-02 03:00:00+02:00,100.0,2260.0,0.0,456.0,9.0,2904.0,571.0,0.0,211.0,632.0,657.0
2020-10-02 04:00:00+02:00,99.0,2138.0,0.0,686.0,9.0,2907.0,553.0,0.0,207.0,964.0,714.0
2020-10-02 05:00:00+02:00,95.0,2268.0,0.0,680.0,9.0,2911.0,508.0,0.0,203.0,1232.0,920.0
2020-10-02 06:00:00+02:00,91.0,2815.0,0.0,389.0,8.0,2911.0,563.0,0.0,198.0,1355.0,972.0
2020-10-02 07:00:00+02:00,87.0,3421.0,0.0,243.0,8.0,2908.0,732.0,1.0,202.0,1487.0,944.0
2020-10-02 08:00:00+02:00,98.0,3494.0,0.0,368.0,8.0,2908.0,736.0,75.0,211.0,1526.0,975.0
2020-10-02 09:00:00+02:00,99.0,3455.0,0.0,332.0,9.0,2907.0,748.0,231.0,214.0,1713.0,985.0
2020-10-02 10:00:00+02:00,98.0,3310.0,0.0,5.0,6.0,2902.0,724.0,368.0,211.0,1813.0,984.0
2020-10-02 11:00:00+02:00,100.0,3412.0,0.0,145.0,8.0,2900.0,726.0,398.0,210.0,1795.0,907.0
2020-10-02 12:00:00+02:00,97.0,3335.0,0.0,397.0,9.0,2901.0,785.0,482.0,200.0,1746.0,836.0
2020-10-02 13:00:00+02:00,89.0,3214.0,0.0,150.0,9.0,2900.0,781.0,661.0,194.0,1617.0,759.0
2020-10-02 14:00:00+02:00,97.0,3126.0,0.0,0.0,9.0,2901.0,709.0,800.0,196.0,1328.0,708.0
2020-10-02 15:00:00+02:00,100.0,3262.0,0.0,90.0,6.0,2903.0,720.0,620.0,196.0,1255.0,625.0
2020-10-02 16:00:00+02:00,98.0,3251.0,0.0,14.0,6.0,2907.0,731.0,299.0,208.0,1382.0,393.0
2020-10-02 17:00:00+02:00,96.0,3341.0,0.0,159.0,7.0,2907.0,737.0,124.0,214.0,1192.0,309.0
2020-10-02 18:00:00+02:00,98.0,3161.0,0.0,300.0,9.0,2905.0,732.0,33.0,216.0,1427.0,448.0
2020-10-02 19:00:00+02:00,96.0,3243.0,0.0,351.0,7.0,2901.0,677.0,1.0,215.0,1611.0,562.0
2020-10-02 20:00:00+02:00,94.0,3288.0,0.0,257.0,5.0,2901.0,633.0,0.0,213.0,1677.0,673.0
2020-10-02 21:00:00+02:00,92.0,2148.0,0.0,46.0,2.0,2901.0,578.0,0.0,211.0,1884.0,764.0
2020-10-02 22:00:00+02:00,90.0,1914.0,0.0,113.0,5.0,2898.0,541.0,0.0,213.0,1936.0,739.0
2020-10-02 23:00:00+02:00,95.0,1910.0,0.0,232.0,9.0,2897.0,525.0,0.0,234.0,1931.0,629.0
2020-10-03 00:00:00+02:00,100.0,1833.0,0.0,476.0,12.0,2897.0,525.0,0.0,246.0,1919.0,465.0
2020-10-03 01:00:00+02:00,91.0,2037.0,0.0,438.0,12.0,2898.0,505.0,0.0,240.0,1708.0,321.0
2020-10-03 02:00:00+02:00,87.0,2097.0,0.0,486.0,12.0,2899.0,562.0,0.0,234.0,1460.0,304.0
2020-10-03 03:00:00+02:00,88.0,2091.0,0.0,418.0,12.0,2897.0,593.0,0.0,241.0,941.0,322.0
2020-10-03 04:00:00+02:00,89.0,2016.0,0.0,317.0,12.0,2903.0,661.0,0.0,241.0,594.0,194.0
2020-10-03 05:00:00+02:00,86.0,2033.0,0.0,329.0,12.0,2906.0,674.0,0.0,234.0,325.0,179.0
2020-10-03 06:00:00+02:00,84.0,2307.0,0.0,180.0,12.0,2906.0,685.0,0.0,240.0,255.0,94.0
2020-10-03 07:00:00+02:00,86.0,2736.0,0.0,88.0,12.0,2905.0,730.0,0.0,237.0,93.0,63.0
2020-10-03 08:00:00+02:00,90.0,2954.0,0.0,229.0,13.0,2905.0,739.0,24.0,229.0,79.0,101.0
2020-10-03 09:00:00+02:00,90.0,3050.0,0.0,261.0,14.0,2899.0,759.0,138.0,234.0,216.0,127.0
2020-10-03 10:00:00+02:00,89.0,3087.0,0.0,373.0,13.0,2898.0,780.0,279.0,233.0,247.0,110.0
2020-10-03 11:00:00+02:00,88.0,3039.0,0.0,218.0,12.0,2894.0,775.0,529.0,235.0,375.0,258.0
2020-10-03 12:00:00+02:00,90.0,2920.0,0.0,33.0,9.0,2894.0,752.0,507.0,239.0,703.0,291.0
2020-10-03 13:00:00+02:00,86.0,2960.0,0.0,176.0,7.0,2896.0,755.0,465.0,239.0,569.0,307.0
2020-10-03 14:00:00+02:00,85.0,2909.0,0.0,221.0,6.0,2899.0,792.0,576.0,239.0,589.0,342.0
2020-10-03 15:00:00+02:00,81.0,2770.0,0.0,41.0,6.0,2896.0,788.0,724.0,242.0,529.0,317.0
2020-10-03 16:00:00+02:00,80.0,2823.0,0.0,84.0,9.0,2894.0,759.0,480.0,237.0,380.0,276.0
2020-10-03 17:00:00+02:00,82.0,2806.0,0.0,49.0,11.0,2896.0,756.0,336.0,239.0,590.0,226.0
2020-10-03 18:00:00+02:00,85.0,2813.0,0.0,228.0,14.0,2897.0,758.0,114.0,244.0,462.0,233.0
2020-10-03 19:00:00+02:00,85.0,2786.0,0.0,273.0,16.0,2895.0,749.0,2.0,248.0,546.0,339.0
2020-10-03 20:00:00+02:00,86.0,2831.0,0.0,347.0,15.0,2895.0,702.0,0.0,250.0,546.0,403.0
2020-10-03 21:00:00+02:00,84.0,2676.0,0.0,372.0,14.0,2894.0,694.0,0.0,249.0,517.0,396.0
2020-10-03 22:00:00+02:00,85.0,2051.0,0.0,88.0,12.0,2893.0,680.0,0.0,249.0,654.0,570.0
2020-10-03 23:00:00+02:00,85.0,1964.0,0.0,59.0,10.0,2894.0,631.0,0.0,248.0,623.0,480.0
2020-10-04 00:00:00+02:00,85.0,1279.0,0.0,6.0,7.0,2894.0,510.0,0.0,249.0,759.0,405.0
2020-10-04 01:00:00+02:00,85.0,1154.0,0.0,305.0,7.0,2895.0,501.0,0.0,246.0,670.0,363.0
2020-10-04 02:00:00+02:00,86.0,1120.0,0.0,156.0,8.0,2896.0,533.0,0.0,243.0,607.0,295.0
2020-10-04 03:00:00+02:00,87.0,1089.0,0.0,225.0,8.0,2895.0,494.0,0.0,248.0,609.0,399.0
2020-10-04 04:00:00+02:00,83.0,1163.0,0.0,395.0,8.0,2897.0,555.0,0.0,249.0,712.0,517.0
2020-10-04 05:00:00+02:00,85.0,1096.0,0.0,577.0,8.0,2900.0,574.0,0.0,250.0,940.0,717.0
