,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-03-01 00:00:00+01:00,53.0,345.0,612.0,0.0,11.0,6.0,1822.0,58.0,16.0,0.0,21.0,214.0
2020-03-01 00:15:00+01:00,56.0,330.0,573.0,0.0,11.0,6.0,1828.0,58.0,16.0,0.0,21.0,209.0
2020-03-01 00:30:00+01:00,55.0,311.0,571.0,0.0,11.0,6.0,1836.0,58.0,16.0,0.0,20.0,193.0
2020-03-01 00:45:00+01:00,56.0,314.0,563.0,0.0,11.0,6.0,1843.0,58.0,16.0,0.0,20.0,185.0
2020-03-01 01:00:00+01:00,57.0,326.0,617.0,0.0,11.0,6.0,1852.0,59.0,15.0,0.0,21.0,171.0
2020-03-01 01:15:00+01:00,57.0,335.0,588.0,0.0,11.0,6.0,1857.0,59.0,13.0,0.0,20.0,141.0
2020-03-01 01:30:00+01:00,57.0,336.0,573.0,0.0,11.0,6.0,1864.0,59.0,11.0,0.0,21.0,122.0
2020-03-01 01:45:00+01:00,56.0,330.0,546.0,0.0,11.0,6.0,1870.0,59.0,11.0,0.0,21.0,106.0
2020-03-01 02:00:00+01:00,54.0,332.0,568.0,0.0,11.0,6.0,1878.0,60.0,10.0,0.0,20.0,93.0
2020-03-01 02:15:00+01:00,50.0,320.0,566.0,0.0,11.0,6.0,1885.0,60.0,10.0,0.0,21.0,89.0
2020-03-01 02:30:00+01:00,42.0,294.0,569.0,0.0,11.0,6.0,1891.0,60.0,10.0,0.0,21.0,90.0
2020-03-01 02:45:00+01:00,38.0,275.0,557.0,0.0,10.0,6.0,1893.0,60.0,10.0,0.0,21.0,88.0
2020-03-01 03:00:00+01:00,41.0,292.0,596.0,0.0,10.0,6.0,1893.0,60.0,10.0,0.0,20.0,78.0
2020-03-01 03:15:00+01:00,41.0,287.0,587.0,0.0,11.0,6.0,1896.0,60.0,10.0,0.0,20.0,63.0
2020-03-01 03:30:00+01:00,40.0,279.0,581.0,0.0,10.0,6.0,1903.0,60.0,10.0,0.0,21.0,51.0
2020-03-01 03:45:00+01:00,39.0,276.0,557.0,0.0,11.0,6.0,1909.0,60.0,10.0,0.0,21.0,41.0
2020-03-01 04:00:00+01:00,39.0,291.0,570.0,0.0,11.0,6.0,1917.0,59.0,9.0,0.0,21.0,37.0
2020-03-01 04:15:00+01:00,40.0,303.0,576.0,0.0,11.0,6.0,1924.0,59.0,9.0,0.0,20.0,35.0
2020-03-01 04:30:00+01:00,40.0,305.0,569.0,0.0,11.0,6.0,1930.0,59.0,9.0,0.0,21.0,42.0
2020-03-01 04:45:00+01:00,41.0,305.0,579.0,0.0,10.0,6.0,1930.0,59.0,9.0,0.0,21.0,49.0
2020-03-01 05:00:00+01:00,38.0,311.0,550.0,0.0,10.0,6.0,1929.0,59.0,10.0,0.0,21.0,49.0
2020-03-01 05:15:00+01:00,40.0,316.0,553.0,0.0,10.0,6.0,1929.0,59.0,10.0,0.0,21.0,45.0
2020-03-01 05:30:00+01:00,45.0,323.0,551.0,0.0,10.0,6.0,1929.0,59.0,11.0,0.0,20.0,45.0
2020-03-01 05:45:00+01:00,45.0,327.0,546.0,0.0,10.0,5.0,1929.0,59.0,11.0,0.0,21.0,50.0
2020-03-01 06:00:00+01:00,45.0,316.0,492.0,0.0,10.0,5.0,1927.0,61.0,12.0,0.0,20.0,46.0
2020-03-01 06:15:00+01:00,52.0,306.0,493.0,0.0,10.0,5.0,1924.0,61.0,13.0,0.0,21.0,47.0
2020-03-01 06:30:00+01:00,56.0,322.0,498.0,0.0,10.0,5.0,1927.0,61.0,14.0,3.0,21.0,56.0
2020-03-01 06:45:00+01:00,57.0,341.0,540.0,0.0,10.0,5.0,1926.0,61.0,14.0,15.0,21.0,48.0
2020-03-01 07:00:00+01:00,56.0,327.0,507.0,0.0,10.0,5.0,1919.0,60.0,14.0,32.0,21.0,37.0
2020-03-01 07:15:00+01:00,62.0,324.0,538.0,0.0,10.0,5.0,1913.0,60.0,14.0,54.0,22.0,35.0
2020-03-01 07:30:00+01:00,62.0,342.0,597.0,0.0,10.0,5.0,1918.0,60.0,14.0,88.0,21.0,31.0
2020-03-01 07:45:00+01:00,61.0,371.0,604.0,0.0,10.0,5.0,1928.0,60.0,15.0,123.0,21.0,20.0
