,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2020-09-30 23:00:00+01:00,1766.0,9166.0,0.0,0.0,0.0,207.0,5727.0,148.0,0.0,5815.0,1965.0
2020-09-30 23:30:00+01:00,1761.0,8876.0,0.0,0.0,0.0,210.0,5850.0,148.0,0.0,181.0,1177.0
2020-10-01 00:00:00+01:00,1750.0,8736.0,0.0,0.0,132.0,224.0,5843.0,250.0,0.0,5572.0,1760.0
2020-10-01 00:30:00+01:00,1762.0,9158.0,0.0,0.0,0.0,209.0,5845.0,180.0,0.0,5295.0,1763.0
2020-10-01 01:00:00+01:00,1762.0,9016.0,0.0,0.0,0.0,186.0,5839.0,180.0,0.0,5260.0,1576.0
2020-10-01 01:30:00+01:00,1766.0,9055.0,0.0,0.0,0.0,166.0,5852.0,206.0,0.0,5182.0,1617.0
2020-10-01 02:00:00+01:00,1773.0,9044.0,0.0,0.0,0.0,165.0,5855.0,208.0,0.0,4706.0,1542.0
2020-10-01 02:30:00+01:00,1768.0,8960.0,0.0,0.0,0.0,166.0,5858.0,148.0,0.0,4644.0,1546.0
2020-10-01 03:00:00+01:00,1768.0,8779.0,0.0,0.0,0.0,165.0,5848.0,184.0,0.0,4134.0,1492.0
2020-10-01 03:30:00+01:00,1772.0,8846.0,0.0,0.0,0.0,165.0,5848.0,141.0,0.0,3981.0,1484.0
2020-10-01 04:00:00+01:00,1771.0,8529.0,0.0,0.0,0.0,164.0,5854.0,141.0,0.0,3716.0,1417.0
2020-10-01 04:30:00+01:00,1771.0,8691.0,55.0,0.0,0.0,165.0,5851.0,142.0,0.0,3211.0,1449.0
2020-10-01 05:00:00+01:00,1748.0,9010.0,98.0,0.0,0.0,164.0,5848.0,183.0,0.0,2678.0,1375.0
2020-10-01 05:30:00+01:00,1677.0,9926.0,370.0,0.0,0.0,165.0,5805.0,140.0,0.0,2547.0,1436.0
2020-10-01 06:00:00+01:00,1697.0,12332.0,621.0,0.0,0.0,183.0,5658.0,139.0,0.0,1990.0,1328.0
2020-10-01 06:30:00+01:00,1770.0,15137.0,751.0,0.0,0.0,201.0,5623.0,139.0,0.0,1714.0,1347.0
2020-10-01 07:00:00+01:00,1767.0,16659.0,1214.0,0.0,0.0,313.0,5616.0,145.0,89.0,34.0,523.0
2020-10-01 07:30:00+01:00,1767.0,19077.0,1469.0,0.0,77.0,319.0,5618.0,215.0,301.0,887.0,1116.0
2020-10-01 08:00:00+01:00,1768.0,19648.0,1651.0,0.0,264.0,333.0,5618.0,286.0,535.0,992.0,1008.0
2020-10-01 08:30:00+01:00,1769.0,19654.0,1675.0,0.0,301.0,322.0,5620.0,230.0,1160.0,1115.0,952.0
2020-10-01 09:00:00+01:00,1769.0,19277.0,1578.0,0.0,19.0,302.0,5612.0,185.0,1890.0,1177.0,923.0
2020-10-01 09:30:00+01:00,1770.0,19161.0,1664.0,0.0,0.0,293.0,5760.0,176.0,2530.0,1090.0,883.0
2020-10-01 10:00:00+01:00,1770.0,19379.0,1698.0,0.0,0.0,279.0,5845.0,156.0,3110.0,1062.0,783.0
2020-10-01 10:30:00+01:00,1772.0,19329.0,1602.0,0.0,0.0,266.0,5855.0,152.0,3610.0,1094.0,797.0
2020-10-01 11:00:00+01:00,1768.0,19251.0,1513.0,0.0,0.0,229.0,5850.0,152.0,3830.0,939.0,819.0
2020-10-01 11:30:00+01:00,1754.0,18917.0,1401.0,0.0,0.0,226.0,5863.0,159.0,4060.0,1040.0,808.0
2020-10-01 12:00:00+01:00,1771.0,19178.0,1304.0,0.0,45.0,198.0,5854.0,178.0,4260.0,1129.0,827.0
2020-10-01 12:30:00+01:00,1767.0,19293.0,1338.0,0.0,0.0,201.0,5866.0,184.0,4390.0,1125.0,820.0
2020-10-01 13:00:00+01:00,1767.0,19175.0,1028.0,0.0,0.0,189.0,5864.0,165.0,4670.0,1307.0,762.0
2020-10-01 13:30:00+01:00,1767.0,18533.0,1034.0,0.0,0.0,207.0,5864.0,156.0,4760.0,1249.0,775.0
2020-10-01 14:00:00+01:00,1764.0,17900.0,1033.0,0.0,0.0,215.0,5864.0,160.0,4630.0,1090.0,772.0
2020-10-01 14:30:00+01:00,1766.0,17721.0,1037.0,0.0,0.0,216.0,5866.0,146.0,4270.0,1213.0,753.0
2020-10-01 15:00:00+01:00,1766.0,18103.0,1093.0,0.0,0.0,281.0,5858.0,149.0,3730.0,1178.0,708.0
2020-10-01 15:30:00+01:00,1772.0,18154.0,1859.0,0.0,0.0,310.0,5855.0,149.0,3100.0,1072.0,693.0
2020-10-01 16:00:00+01:00,1771.0,18466.0,2006.0,0.0,90.0,384.0,5854.0,200.0,2240.0,1016.0,654.0
2020-10-01 16:30:00+01:00,1769.0,19056.0,2290.0,0.0,173.0,456.0,5763.0,174.0,1670.0,1014.0,687.0
2020-10-01 17:00:00+01:00,1770.0,19580.0,2663.0,0.0,570.0,490.0,5629.0,214.0,1130.0,970.0,605.0
2020-10-01 17:30:00+01:00,1767.0,20095.0,2782.0,0.0,588.0,530.0,5611.0,384.0,555.0,844.0,617.0
2020-10-01 18:00:00+01:00,1768.0,19813.0,2801.0,0.0,1054.0,651.0,5619.0,472.0,122.0,815.0,612.0
2020-10-01 18:30:00+01:00,1728.0,20309.0,2813.0,0.0,896.0,664.0,5607.0,482.0,3.0,999.0,571.0
2020-10-01 19:00:00+01:00,1723.0,20931.0,2928.0,0.0,1125.0,853.0,5618.0,434.0,0.0,836.0,590.0
2020-10-01 19:30:00+01:00,1722.0,20868.0,2844.0,0.0,1196.0,737.0,5609.0,225.0,2.0,772.0,561.0
2020-10-01 20:00:00+01:00,1726.0,20362.0,2722.0,0.0,898.0,496.0,5617.0,221.0,1.0,933.0,601.0
2020-10-01 20:30:00+01:00,1763.0,19268.0,2438.0,0.0,598.0,462.0,5622.0,178.0,1.0,841.0,619.0
2020-10-01 21:00:00+01:00,1769.0,18484.0,2178.0,0.0,449.0,313.0,5733.0,149.0,0.0,844.0,688.0
2020-10-01 21:30:00+01:00,1772.0,17516.0,1263.0,0.0,177.0,278.0,5864.0,145.0,1.0,840.0,686.0
2020-10-01 22:00:00+01:00,1763.0,15835.0,925.0,0.0,188.0,246.0,5854.0,149.0,0.0,1337.0,731.0
2020-10-01 22:30:00+01:00,1769.0,14229.0,451.0,0.0,88.0,224.0,5859.0,149.0,0.0,1382.0,724.0
2020-10-01 23:00:00+01:00,1772.0,12560.0,0.0,0.0,150.0,214.0,5855.0,213.0,0.0,1186.0,795.0
2020-10-01 23:30:00+01:00,1767.0,10849.0,0.0,0.0,153.0,203.0,5846.0,213.0,0.0,1140.0,818.0
2020-10-02 00:00:00+01:00,1768.0,9897.0,0.0,0.0,0.0,192.0,5858.0,257.0,0.0,1428.0,904.0
2020-10-02 00:30:00+01:00,1771.0,8946.0,0.0,0.0,0.0,190.0,5860.0,200.0,0.0,1589.0,890.0
2020-10-02 01:00:00+01:00,1772.0,7835.0,0.0,0.0,0.0,189.0,5856.0,145.0,0.0,2038.0,983.0
2020-10-02 01:30:00+01:00,1772.0,7221.0,0.0,0.0,0.0,175.0,5859.0,159.0,0.0,2194.0,981.0
2020-10-02 02:00:00+01:00,1769.0,7757.0,0.0,0.0,0.0,172.0,5860.0,148.0,0.0,2443.0,1093.0
2020-10-02 02:30:00+01:00,1775.0,7128.0,0.0,0.0,0.0,170.0,5860.0,145.0,0.0,2813.0,1068.0
2020-10-02 03:00:00+01:00,1772.0,6774.0,0.0,0.0,0.0,171.0,5791.0,145.0,0.0,3233.0,1138.0
2020-10-02 03:30:00+01:00,1770.0,6534.0,0.0,0.0,0.0,170.0,5643.0,145.0,0.0,3485.0,1156.0
