,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-02-01 00:00:00+01:00,144.0,1301.0,0.0,81.0,39.0,4112.0,437.0,0.0,246.0,1497.0,1316.0
2020-02-01 01:00:00+01:00,146.0,1259.0,0.0,935.0,40.0,4113.0,452.0,0.0,245.0,1499.0,1198.0
2020-02-01 02:00:00+01:00,141.0,1264.0,0.0,979.0,40.0,4112.0,461.0,0.0,247.0,1498.0,1097.0
2020-02-01 03:00:00+01:00,144.0,1259.0,0.0,1034.0,44.0,4113.0,468.0,0.0,246.0,1493.0,1034.0
2020-02-01 04:00:00+01:00,144.0,1192.0,0.0,578.0,44.0,4111.0,450.0,0.0,241.0,1486.0,958.0
2020-02-01 05:00:00+01:00,141.0,1242.0,0.0,517.0,44.0,4114.0,439.0,0.0,249.0,1487.0,949.0
2020-02-01 06:00:00+01:00,141.0,1206.0,0.0,827.0,44.0,4114.0,481.0,0.0,248.0,1484.0,852.0
2020-02-01 07:00:00+01:00,141.0,1292.0,0.0,472.0,44.0,4114.0,534.0,0.0,244.0,1480.0,833.0
2020-02-01 08:00:00+01:00,143.0,1309.0,0.0,74.0,43.0,4115.0,572.0,1.0,244.0,1440.0,833.0
2020-02-01 09:00:00+01:00,141.0,1434.0,0.0,221.0,43.0,4114.0,584.0,38.0,243.0,1416.0,739.0
2020-02-01 10:00:00+01:00,141.0,1396.0,0.0,553.0,43.0,4113.0,590.0,121.0,243.0,1460.0,756.0
2020-02-01 11:00:00+01:00,140.0,1349.0,0.0,408.0,43.0,4113.0,583.0,265.0,244.0,1488.0,767.0
2020-02-01 12:00:00+01:00,140.0,1368.0,0.0,288.0,42.0,4113.0,570.0,370.0,245.0,1452.0,904.0
2020-02-01 13:00:00+01:00,140.0,1317.0,0.0,134.0,42.0,4113.0,580.0,330.0,247.0,1435.0,1000.0
2020-02-01 14:00:00+01:00,137.0,1252.0,0.0,133.0,41.0,4112.0,581.0,478.0,246.0,1356.0,1056.0
2020-02-01 15:00:00+01:00,139.0,1228.0,0.0,185.0,39.0,4112.0,546.0,433.0,246.0,1384.0,1169.0
2020-02-01 16:00:00+01:00,137.0,1215.0,0.0,91.0,36.0,4109.0,534.0,172.0,248.0,1425.0,1302.0
2020-02-01 17:00:00+01:00,142.0,1308.0,0.0,228.0,35.0,4112.0,528.0,15.0,248.0,1428.0,1281.0
2020-02-01 18:00:00+01:00,141.0,1347.0,0.0,632.0,36.0,4116.0,520.0,0.0,250.0,1476.0,1288.0
2020-02-01 19:00:00+01:00,141.0,1358.0,0.0,450.0,33.0,4117.0,445.0,0.0,248.0,1497.0,1285.0
2020-02-01 20:00:00+01:00,139.0,1395.0,0.0,304.0,36.0,4119.0,428.0,0.0,250.0,1497.0,1267.0
2020-02-01 21:00:00+01:00,144.0,1352.0,0.0,55.0,33.0,4119.0,422.0,0.0,249.0,1494.0,1123.0
2020-02-01 22:00:00+01:00,146.0,1386.0,0.0,14.0,31.0,4120.0,428.0,0.0,249.0,1502.0,1072.0
2020-02-01 23:00:00+01:00,144.0,1466.0,0.0,159.0,29.0,4119.0,464.0,0.0,238.0,1498.0,1083.0
2020-02-02 00:00:00+01:00,145.0,1251.0,0.0,1.0,29.0,4118.0,584.0,0.0,238.0,1483.0,1084.0
2020-02-02 01:00:00+01:00,141.0,1281.0,0.0,35.0,28.0,4117.0,560.0,0.0,238.0,1437.0,970.0
2020-02-02 02:00:00+01:00,140.0,1346.0,0.0,124.0,27.0,4118.0,561.0,0.0,240.0,1153.0,863.0
2020-02-02 03:00:00+01:00,141.0,1439.0,0.0,359.0,31.0,4118.0,589.0,0.0,239.0,746.0,682.0
2020-02-02 04:00:00+01:00,143.0,1411.0,0.0,614.0,30.0,4118.0,626.0,0.0,239.0,446.0,457.0
2020-02-02 05:00:00+01:00,146.0,1368.0,0.0,164.0,29.0,4121.0,637.0,0.0,242.0,203.0,245.0
2020-02-02 06:00:00+01:00,147.0,1371.0,0.0,16.0,28.0,4122.0,644.0,0.0,240.0,269.0,91.0
2020-02-02 07:00:00+01:00,151.0,1315.0,0.0,16.0,28.0,4123.0,640.0,0.0,237.0,414.0,179.0
2020-02-02 08:00:00+01:00,152.0,1259.0,0.0,123.0,28.0,4123.0,612.0,2.0,239.0,689.0,490.0
2020-02-02 09:00:00+01:00,152.0,1387.0,0.0,3.0,27.0,4121.0,646.0,38.0,236.0,730.0,809.0
